DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,29-Dec-2023,"2,700.00",Elevate Care Homes,Invoice,External Lodgings
Capital Expenditure,29-Dec-2023,"2,000.00",HIVE DESIGN PARTNERSHIP,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,29-Dec-2023,"19,085.00",Nationwide Accommodation Servi,Invoice,B&B Payments
Capital Expenditure,29-Dec-2023,"428,393.70",Higgins Homes PLC,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,29-Dec-2023,"1,247.00",Construction Industry Training,Invoice,Training
Chief Executives Directorate,29-Dec-2023,"1,413.84",Eden Caterers Ltd,Invoice,Project Work
Children's Services Directorate,29-Dec-2023,"5,220.00",Chantelle's Community Kitchen,Invoice,Food & Consumables
Housing & Regeneration Directorate,29-Dec-2023,780.00,LGC Decorators Ltd.,Invoice,Materials
Children's Services Directorate,29-Dec-2023,575.00,Karen Wright Ltd,Invoice,Training
Children's Services Directorate,29-Dec-2023,"8,094.72",HONEYWELL INFANT SCHOOL,Invoice,Miscellaneous Income
Environment & Community Services Directorate,01-Dec-2023,"4,015.20",ANTHONY COLLINS SOLICITORS LLP,Invoice,Legal & Court Fees 
Adult Social Services Directorate,01-Dec-2023,"1,425.00",AUDAX CONCEPTUAL COLLECTIVE,Invoice,Training
Resources Directorate,13-Dec-2023,"1,487.40",CH&co catering limited,Invoice,Other minor services
Resources Directorate,01-Dec-2023,"9,215.40",BT Global Services,Invoice,Hardware purchases
Adult Social Services Directorate,01-Dec-2023,"1,159.92",Hays Specialist Recruitment Group,Invoice,Agency Staff
Adult Social Services Directorate,01-Dec-2023,"5,280.00",Number 10 Interim,Invoice,Agency Staff
Adult Social Services Directorate,01-Dec-2023,"1,800.00",3 Spirit Enterprise UK Ltd,Invoice,Other Minor Contract Payments
Adult Social Services Directorate,01-Dec-2023,"8,116.42",NonStop Consulting Ltd,Invoice,Agency Staff
Resources Directorate,01-Dec-2023,"1,922.76",Greys Specialist Recruitment LTD,Invoice,Agency Staff
Adult Social Services Directorate,04-Dec-2023,"7,612.44",Baltimore Consulting Ltd,Invoice,Recruitment Costs
Adult Social Services Directorate,04-Dec-2023,"1,159.92",Hays Specialist Recruitment Group,Invoice,Agency Staff
Resources Directorate,04-Dec-2023,"2,400.00",MTI TECHNOLOGY LIMITED,Invoice,Network developments
Resources Directorate,04-Dec-2023,"1,080.00",PENNA PLC,Invoice,Recruitment Costs
Adult Social Services Directorate,04-Dec-2023,"21,541.08",Tile Hill Interim & Executive Ltd,Invoice,Recruitment Costs
Resources Directorate,05-Dec-2023,"5,040.00",ACCESS INDEPENDENT,Invoice,Agency Staff
Adult Social Services Directorate,05-Dec-2023,900.00,3 Spirit Enterprise UK Ltd,Invoice,Other Minor Contract Payments
Resources Directorate,05-Dec-2023,"3,579.60",Tribepad Ltd,Invoice,Application maintenance
Resources Directorate,05-Dec-2023,"5,377.48",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Resources Directorate,05-Dec-2023,"7,200.00",Crathes Technology Limited,Invoice,Consultants Fees
Resources Directorate,06-Dec-2023,"257,709.60",XMA LIMITED,Invoice,Hardware purchases
Resources Directorate,06-Dec-2023,"31,640.04",PHOENIX SOFTWARE LTD,Invoice,Cloud Server Managment
Adult Social Services Directorate,06-Dec-2023,"1,710.00",Access UK Ltd,Invoice,Equipment
Resources Directorate,06-Dec-2023,"4,958.74",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Resources Directorate,06-Dec-2023,"5,344.84",AVC Wise LTD,Invoice,Consultants Fees
Adult Social Services Directorate,07-Dec-2023,"2,738.02",Reed Specialist Recruitment Ltd,Invoice,Agency Staff
Resources Directorate,07-Dec-2023,"1,026.76",CFH Docmail Ltd,Invoice,Materials
Adult Social Services Directorate,07-Dec-2023,564.65,POSTURITE LTD,Invoice,Furniture
Resources Directorate,07-Dec-2023,594.00,TATTERSALL TRAINING,Invoice,Consultants Fees
Resources Directorate,07-Dec-2023,"2,495.82",SOFTCAT LIMITED,Invoice,Software purchases
Resources Directorate,07-Dec-2023,"37,332.61",PHOENIX SOFTWARE LTD,Invoice,Hardware Maintenance
Resources Directorate,07-Dec-2023,"6,804.00",ELITE TRAINING ,Invoice,Consultants Fees
Resources Directorate,07-Dec-2023,"14,090.63",ANS Group Limited,Invoice,Hardware Maintenance
Resources Directorate,07-Dec-2023,"9,750.00",Matobo Ltd,Invoice,Training
Adult Social Services Directorate,07-Dec-2023,"12,426.22",LEADERS in Care,Invoice,Recruitment Costs
Adult Social Services Directorate,08-Dec-2023,"1,186.27",Reed Specialist Recruitment Ltd,Invoice,Materials
Adult Social Services Directorate,08-Dec-2023,"2,500.00",London Borough Of Ealing,Invoice,Other Indirect Employee Exp
Housing & Regeneration Directorate,08-Dec-2023,"2,995.00",SOUTH THAMES COLLEGES GROUP,Invoice,Training
Environment & Community Services Directorate,08-Dec-2023,"39,120.00",INNER CIRCLE CONSULTING LIMITED,Invoice,Consultants Fees
Adult Social Services Directorate,08-Dec-2023,"2,640.00",Number 10 Interim,Invoice,Agency Staff
Adult Social Services Directorate,08-Dec-2023,"13,136.60",Traverse Procurement Ltd,Invoice,Consultants Fees
Adult Social Services Directorate,08-Dec-2023,"5,056.55",LEADERS in Care,Invoice,Agency Staff
Adult Social Services Directorate,08-Dec-2023,"9,992.50",Info Insight Limited,Invoice,Other PH Contracts
Resources Directorate,11-Dec-2023,"13,233.50",BT Global Services,Invoice,WAN line charges
Adult Social Services Directorate,11-Dec-2023,"9,167.00",London Borough Of Ealing,Invoice,Other Indirect Employee Exp
Resources Directorate,11-Dec-2023,"7,620.00",RETAIL ASSIST LTD,Invoice,Network Maintenance
Environment & Community Services Directorate,11-Dec-2023,"7,980.00",TRICS CONSORTIUM LIMITED,Invoice,Software purchases
Adult Social Services Directorate,11-Dec-2023,900.00,3 Spirit Enterprise UK Ltd,Invoice,Other Minor Contract Payments
Adult Social Services Directorate,11-Dec-2023,"27,829.99",Flex360 Limited,Invoice,Agency Staff
Adult Social Services Directorate,11-Dec-2023,"1,252.80",Domus Recruitment Ltd,Invoice,Agency Staff
Adult Social Services Directorate,12-Dec-2023,"3,044.98",Baltimore Consulting Ltd,Invoice,Recruitment Costs
Resources Directorate,12-Dec-2023,"3,579.60",Tribepad Ltd,Invoice,Application maintenance
Resources Directorate,12-Dec-2023,781.06,Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Resources Directorate,12-Dec-2023,940.80,Greys Specialist Recruitment LTD,Invoice,Agency Staff
Environment & Community Services Directorate,13-Dec-2023,"5,400.00",Metis Consultants Ltd,Invoice,Training
Resources Directorate,13-Dec-2023,"5,508.14",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Adult Social Services Directorate,13-Dec-2023,"3,323.28",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,13-Dec-2023,"1,848.53",LEADERS in Care,Invoice,Recruitment Costs
Adult Social Services Directorate,14-Dec-2023,"1,159.92",Hays Specialist Recruitment Group,Invoice,Agency Staff
Adult Social Services Directorate,14-Dec-2023,"210,000.00",Alcove Limited,Invoice,Consultants Fees
Adult Social Services Directorate,14-Dec-2023,"3,721.49",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,14-Dec-2023,"3,437.86",LEADERS in Care,Invoice,Agency Staff
Adult Social Services Directorate,15-Dec-2023,"1,369.01",Reed Specialist Recruitment Ltd,Invoice,Agency Staff
Adult Social Services Directorate,15-Dec-2023,900.00,3 Spirit Enterprise UK Ltd,Invoice,Other Minor Contract Payments
Resources Directorate,18-Dec-2023,"4,320.00",NEC Software Solutions UK Ltd,Invoice,Agency Staff
Housing & Regeneration Directorate,18-Dec-2023,810.00,Mark Prichard Social Housing Consultant,Invoice,Training
Resources Directorate,18-Dec-2023,"1,562.12",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Adult Social Services Directorate,18-Dec-2023,"1,432.44",LEADERS in Care,Invoice,Agency Staff
Adult Social Services Directorate,18-Dec-2023,"1,252.80",Domus Recruitment Ltd,Invoice,Agency Staff
Capital Expenditure,19-Dec-2023,"10,606.80",WEC Electrical Contractors Ltd,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,19-Dec-2023,"149,045.54",CIVICA UK LTD,Invoice,Application purchases
Environment & Community Services Directorate,19-Dec-2023,"69,330.94",SYMOLOGY LTD,Invoice,Consultants Fees
Resources Directorate,19-Dec-2023,"1,144.00",MARCEL HIRSHMAN LIMITED,Invoice,Consultants Fees
Resources Directorate,19-Dec-2023,"2,212.00",THE RAPID RESULTS COLLEGE LTD,Invoice,Project Work
Resources Directorate,19-Dec-2023,"1,382.40",PHOENIX SOFTWARE LTD,Invoice,Software purchases
Resources Directorate,19-Dec-2023,"1,518.72",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Adult Social Services Directorate,19-Dec-2023,"4,954.18",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,19-Dec-2023,"13,967.83",Flex360 Limited,Invoice,Agency Staff
Adult Social Services Directorate,19-Dec-2023,"1,848.53",LEADERS in Care,Invoice,Agency Staff
Resources Directorate,19-Dec-2023,940.80,Greys Specialist Recruitment LTD,Invoice,Agency Staff
Resources Directorate,20-Dec-2023,"3,300.00",Ecoonline Info Exchange Limited,Invoice,Software Maintenance
Adult Social Services Directorate,20-Dec-2023,783.00,Heavenly Dish Ltd,Invoice,Food & Consumables
Adult Social Services Directorate,20-Dec-2023,"7,612.44",Baltimore Consulting Ltd,Invoice,Recruitment Costs
Chief Executives Directorate,20-Dec-2023,"4,668.00",Slamm Productions,Invoice,Miscellaneous Expenses
Resources Directorate,20-Dec-2023,"9,352.81",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Environment & Community Services Directorate,20-Dec-2023,"7,200.00",Public Practice,Invoice,Recruitment Costs
Chief Executives Directorate,21-Dec-2023,"2,412.60",THE GARDEN CATERING LTD,Invoice,Miscellaneous Expenses
Resources Directorate,21-Dec-2023,"31,243.12",PHOENIX SOFTWARE LTD,Invoice,Software purchases
Resources Directorate,21-Dec-2023,"2,640.00",PANORAMIC ASSOCIATES LTD,Invoice,Agency Staff
Adult Social Services Directorate,21-Dec-2023,576.00,Parklife Trading Limited,Invoice,Training
Adult Social Services Directorate,21-Dec-2023,"1,209.60",Globe Locums Ltd,Invoice,Agency Staff
Adult Social Services Directorate,21-Dec-2023,"1,718.93",LEADERS in Care,Invoice,Agency Staff
Adult Social Services Directorate,21-Dec-2023,"9,992.50",Info Insight Limited,Invoice,Other PH Contracts
Adult Social Services Directorate,21-Dec-2023,"1,252.80",Domus Recruitment Ltd,Invoice,Agency Staff
Adult Social Services Directorate,22-Dec-2023,"3,924.29",Reed Specialist Recruitment Ltd,Invoice,Materials
Resources Directorate,22-Dec-2023,"1,080.00",NEC Software Solutions UK Ltd,Invoice,Training
Resources Directorate,22-Dec-2023,"9,701.05",SOFTCAT LIMITED,Invoice,Software Maintenance
Resources Directorate,22-Dec-2023,"8,970.47",EE LTD,Invoice,Mobile Phones
Adult Social Services Directorate,22-Dec-2023,"1,800.00",3 Spirit Enterprise UK Ltd,Invoice,Other Minor Contract Payments
Adult Social Services Directorate,22-Dec-2023,604.80,Globe Locums Ltd,Invoice,Agency Staff
Adult Social Services Directorate,27-Dec-2023,"13,320.00",Permanent Futures Ltd,Invoice,Agency Staff
Resources Directorate,27-Dec-2023,"2,880.00",ACCESS INDEPENDENT,Invoice,Agency Staff
Adult Social Services Directorate,27-Dec-2023,"2,560.56",AWAKEN LEARNING LTD,Invoice,Training
Capital Expenditure,27-Dec-2023,"7,750.38",EUROPEAN ELECTRONIQUE LTD,Invoice,CAPEXP Equipment Purchase
Adult Social Services Directorate,27-Dec-2023,"2,181.64",Traverse Procurement Ltd,Invoice,Consultants Fees
Resources Directorate,27-Dec-2023,"3,951.47",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Adult Social Services Directorate,27-Dec-2023,"6,746.12",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,27-Dec-2023,"16,352.84",Flex360 Limited,Invoice,Agency Staff
Housing & Regeneration Directorate,27-Dec-2023,"3,630.00",Trimmer CS Ltd,Invoice,Consultants Fees
Adult Social Services Directorate,28-Dec-2023,"3,120.00",Edge Training and Consultancy Ltd,Invoice,Training
Adult Social Services Directorate,28-Dec-2023,"3,806.22",Baltimore Consulting Ltd,Invoice,Recruitment Costs
Adult Social Services Directorate,28-Dec-2023,720.00,3 Spirit Enterprise UK Ltd,Invoice,Other Minor Contract Payments
Chief Executives Directorate,28-Dec-2023,708.00,VP-AV LIMITED,Invoice,Miscellaneous Expenses
Resources Directorate,28-Dec-2023,"2,343.18",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Resources Directorate,28-Dec-2023,940.80,Greys Specialist Recruitment LTD,Invoice,Agency Staff
Adult Social Services Directorate,28-Dec-2023,"24,750.00",Tovie AI Ltd,Invoice,Equipment
Adult Social Services Directorate,29-Dec-2023,"10,800.00",PANORAMIC ASSOCIATES LTD,Invoice,Agency Staff
Adult Social Services Directorate,29-Dec-2023,"7,390.32",Traverse Procurement Ltd,Invoice,Consultants Fees
Resources Directorate,29-Dec-2023,"1,876.32",Upgrade Recruitment Tra Div of,Invoice,Agency Staff
Housing & Regeneration Directorate,01-Dec-2023,"1,540.00",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Resources Directorate,01-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,ULEZ scrappage scheme
Capital Expenditure,01-Dec-2023,"20,900.00",REDACTED PERSONAL DATA,Invoice,CAPEXP Housing Grants Analysis
,01-Dec-2023,600.00,REDACTED PERSONAL DATA,Invoice,Personal Account
,01-Dec-2023,"2,215.93",REDACTED PERSONAL DATA,Invoice,Personal Account
,01-Dec-2023,"1,841.35",REDACTED PERSONAL DATA,Invoice,Personal Account
,01-Dec-2023,"1,194.42",REDACTED PERSONAL DATA,Invoice,Personal Account
,01-Dec-2023,792.66,REDACTED PERSONAL DATA,Invoice,Personal Account
,01-Dec-2023,"1,125.17",REDACTED PERSONAL DATA,Invoice,Personal Account
,01-Dec-2023,"1,934.80",REDACTED PERSONAL DATA,Invoice,Personal Account
,01-Dec-2023,666.85,REDACTED PERSONAL DATA,Invoice,Personal Account
Children's Services Directorate,04-Dec-2023,636.87,REDACTED PERSONAL DATA,Invoice,APC - Other Cla Services
Children's Services Directorate,04-Dec-2023,549.10,REDACTED PERSONAL DATA,Invoice,Special Guardianship
Housing & Regeneration Directorate,04-Dec-2023,750.00,REDACTED PERSONAL DATA,Invoice,Legal & Court Fees 
Resources Directorate,04-Dec-2023,515.77,REDACTED PERSONAL DATA,Invoice,HB Overpayments
Housing & Regeneration Directorate,04-Dec-2023,"6,130.00",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,04-Dec-2023,822.00,REDACTED PERSONAL DATA,Invoice,Housing Removal & Compensation
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,"1,603.23",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,"1,038.33",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,598.39,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,886.67,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,"2,258.06",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,553.23,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,654.84,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,688.71,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,"1,016.67",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,500.00,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,04-Dec-2023,"1,208.06",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
