DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,14-Feb-24,"4,297.68",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,664.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,047.04",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,698.04,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,504.72,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"2,227.08",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,899.88,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,511.40,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,864.24,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,999.52,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,471.92",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,645.40,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,676.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"2,872.24",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,849.24,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,440.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,068.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,537.38",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,353.24",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,942.08,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,664.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,511.72",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,764.52,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,793.60,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,533.52,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,648.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,798.84,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,724.32",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,258.84",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,546.96,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,710.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,938.60,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,14-Feb-24,516.50,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"6,278.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,869.28,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,301.52",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"3,373.84",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,598.32,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,746.24,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,530.04,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,864.24,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,861.44",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,14-Feb-24,664.80,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,863.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,700.28,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,777.32,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"1,104.48",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"3,533.96",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,912.04,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,980.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,14-Feb-24,565.08,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"5,719.59",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"2,824.36",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,831.43,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,675.00,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"3,006.30",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"2,092.20",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Feb-24,"7,095.11",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Housing & Regeneration Directorate,14-Feb-24,"21,976.37",Redacted Personal Data,INVOICE,Other Indirect Employee Exp
Adult Social Services Directorate,14-Feb-24,768.40,Redacted Personal Data,INVOICE,Client Conts - Direct Payments
Children's Services Directorate,14-Feb-24,700.00,Redacted Personal Data,INVOICE,Enablers/Education Fees
Adult Social Services Directorate,14-Feb-24,"5,162.92",Redacted Personal Data,INVOICE,Client Conts - Direct Payments
Resources Directorate,14-Feb-24,907.86,Redacted Personal Data,INVOICE,Personal Account
Housing & Regeneration Directorate,14-Feb-24,"9,133.80",Redacted Personal Data,INVOICE,General Repairs S/C
Adult Social Services Directorate,14-Feb-24,560.00,Redacted Personal Data,INVOICE,Occupational Health Doctors
Resources Directorate,14-Feb-24,"79,212.42",Redacted Personal Data,INVOICE,Settlement of Insurance Claims
Adult Social Services Directorate,14-Feb-24,"9,250.36",Redacted Personal Data,INVOICE,Client Conts - Direct Payments
Adult Social Services Directorate,14-Feb-24,"2,712.13",Redacted Personal Data,INVOICE,Client Conts - Direct Payments
Adult Social Services Directorate,14-Feb-24,622.80,Redacted Personal Data,INVOICE,Client Conts - Direct Payments
Adult Social Services Directorate,14-Feb-24,705.24,Redacted Personal Data,INVOICE,Client Conts - Direct Payments
Adult Social Services Directorate,14-Feb-24,"2,016.72",Redacted Personal Data,INVOICE,Client Conts - Direct Payments
Housing & Regeneration Directorate,14-Feb-24,"25,348.00",Residenza Properties Tooting L,INVOICE,B&B Payments
Environment & Community Services Directorate,14-Feb-24,"2,242.80",Resolution Data Management Ltd,INVOICE,Materials
Chief Executives Directorate,14-Feb-24,"24,996.12",Respond Group Limited,INVOICE,Application maintenance
Housing & Regeneration Directorate,14-Feb-24,"20,918.00",SHASHEE INVESTMENTS LTD,INVOICE,B&B Payments
Housing & Regeneration Directorate,14-Feb-24,"8,184.00",SK HOUSING,INVOICE,B&B Payments
Housing & Regeneration Directorate,14-Feb-24,"97,238.45",Smith ,INVOICE,Tenants Rechargeable Works
Children's Services Directorate,14-Feb-24,"6,467.63",Specialist Computer Centres pl,INVOICE,Hardware purchases
Children's Services Directorate,14-Feb-24,"24,641.44",ST JOHN BOSCO COLLEGE NATWEST ,INVOICE,Other minor services
Housing & Regeneration Directorate,14-Feb-24,"4,992.55",Starting Care Limited,INVOICE,B&B Payments
Housing & Regeneration Directorate,14-Feb-24,"551,172.60",Stef & Phillips ltd,INVOICE,B&B Payments
Housing & Regeneration Directorate,14-Feb-24,"33,877.30",STENFORD PROPERTY LTD,INVOICE,B&B Payments
Adult Social Services Directorate,14-Feb-24,"14,761.11",STEP 4 YOU,INVOICE,Supported Living
Environment & Community Services Directorate,14-Feb-24,"9,628.27",STONECROFT BUILDING SERVICES L,INVOICE,Payments To Sub-Contractors
Chief Executives Directorate,14-Feb-24,"5,000.00",STORM FAMILY CENTRE LTD,INVOICE,Project Work
Resources Directorate,14-Feb-24,"2,520.00",Super Wellness Ltd,INVOICE,Consultants Fees
Housing & Regeneration Directorate,14-Feb-24,"23,280.00",SURREY ENVIRONMENTAL SERVICES ,INVOICE,General Repairs Non S/C
Capital Expenditure,14-Feb-24,"17,444.44",SW1LIGHTING & ELECTRICAL LTD,INVOICE,CAPEXP Construction Work
Housing & Regeneration Directorate,14-Feb-24,"17,632.80",Tea Tree Property Limited,INVOICE,B&B Payments
Capital Expenditure,14-Feb-24,"6,927.60",Tetra Tech Ltd,INVOICE,CAPEXP Professional Fees
Adult Social Services Directorate,14-Feb-24,"7,875.60",THE BRANDON TRUST,INVOICE,Supporting People Contracts
Children's Services Directorate,14-Feb-24,"4,584.00",THE ROCHE SCHOOL,INVOICE,Independent Fees
Housing & Regeneration Directorate,14-Feb-24,"9,062.05",Theori Housing Management Serv,INVOICE,B&B Payments
Housing & Regeneration Directorate,14-Feb-24,864.00,TIMBERWISE (UK)  LTD,INVOICE,General Repairs Non S/C
Housing & Regeneration Directorate,14-Feb-24,"2,076.60",TJR VENTILLATION SOLUTIONS LTD,INVOICE,General Repairs Non S/C
Housing & Regeneration Directorate,14-Feb-24,549.60,TOP REMOVALS,INVOICE,Removals And Reorganisations
Housing & Regeneration Directorate,14-Feb-24,"1,839.60",TOPS SERVICES LTD,INVOICE,Lifts
Environment & Community Services Directorate,14-Feb-24,"1,668.00",Total Construction Training Lt,INVOICE,Payments To Sub-Contractors
Adult Social Services Directorate,14-Feb-24,"3,031.90",Ugoalah Consulting LTD,INVOICE,Consultants Fees
Resources Directorate,14-Feb-24,"3,280.60",Underley Furnishing Limited,INVOICE,Social Fund Payments
Children's Services Directorate,14-Feb-24,"25,193.13",United Homes Group T/A Highbur,INVOICE,External Residential Care
Housing & Regeneration Directorate,14-Feb-24,"8,835.00",Walkies Enterprise Ltd,INVOICE,B&B Payments
Adult Social Services Directorate,14-Feb-24,"44,503.00",WANDSWORTH CARER'S CENTRE,INVOICE,Carer Services
Chief Executives Directorate,14-Feb-24,679.32,Waterstones Booksellers Ltd,INVOICE,Project Work
Capital Expenditure,14-Feb-24,"8,020.73",WSP UK LIMITED,INVOICE,CAPEXP Surveys and Comms Costs
Resources Directorate,14-Feb-24,"2,373.60",XMA LIMITED,INVOICE,Hardware purchases
Children's Services Directorate,14-Feb-24,"154,193.58",Young Giants Ltd,INVOICE,Third Party Pymt - Ind Units
Housing & Regeneration Directorate,14-Feb-24,"88,724.07",Zyber Construction Ltd,INVOICE,Vacants
Housing & Regeneration Directorate,15-Feb-24,902.88,AA Guesthouses Limited,INVOICE,B&B Payments
Children's Services Directorate,15-Feb-24,"44,217.60",Aardvark Mobility Ltd,INVOICE,Transport Hire & Leasing Costs
Adult Social Services Directorate,15-Feb-24,"39,733.10",Abacus Mobility Ltd,INVOICE,Transport Hire & Leasing Costs
Resources Directorate,15-Feb-24,"5,040.00",ACCESS INDEPENDENT,INVOICE,Agency Staff
Adult Social Services Directorate,15-Feb-24,"3,131.09",Achieve Together Limited,INVOICE,Supporting People Contracts
Adult Social Services Directorate,15-Feb-24,"13,880.64",AJ Mobility & Training Service,INVOICE,Transport Hire & Leasing Costs
Children's Services Directorate,15-Feb-24,"8,050.60",ANK Solutions,INVOICE,Preventing Accom
Adult Social Services Directorate,15-Feb-24,580.50,Areli Care Ltd t/a Caremark (B,INVOICE,External Homecare
Resources Directorate,15-Feb-24,"4,656.00",ARGOS BUSINESS SOLUTIONS,INVOICE,Social Fund Payments
Adult Social Services Directorate,15-Feb-24,"3,523.77",Aspire Care Services Ltd,INVOICE,External Homecare
Chief Executives Directorate,15-Feb-24,"1,194.00",ATCM (Association of Town Cent,INVOICE,Subscriptions
Children's Services Directorate,15-Feb-24,768.00,Barmat Healthcare,INVOICE,Preventing Accom
Housing & Regeneration Directorate,15-Feb-24,"3,900.00",Bond Turner,INVOICE,Legal & Court Fees 
Housing & Regeneration Directorate,15-Feb-24,"1,800.00",BUTLER & YOUNG ASSOCIATES,INVOICE,Consultants Fees
Adult Social Services Directorate,15-Feb-24,"4,683.34",CARE OUTLOOK LTD,INVOICE,External Homecare
Children's Services Directorate,15-Feb-24,775.20,Castlebridge Finance SPV Ltd,INVOICE,Client Travel Expenses
Adult Social Services Directorate,15-Feb-24,773.43,Central & North West London NH,INVOICE,Gum Services - Cnwl
Housing & Regeneration Directorate,15-Feb-24,"6,192.00",Community Resourcing Ltd t/a E,INVOICE,Agency Staff
Children's Services Directorate,15-Feb-24,"4,118.66",COMPASS FOSTERING LONDON LIMIT,INVOICE,External Fostering
Environment & Community Services Directorate,15-Feb-24,"83,540.87",COSTA CIVIL ENGINEERING,INVOICE,Payments To Sub-Contractors
Chief Executives Directorate,15-Feb-24,"25,410.00",CPG EXECUTIVE CONSULTING LTD,INVOICE,General Contract Work
Environment & Community Services Directorate,15-Feb-24,"2,030.40",D POWELL SURVEYING LTD,INVOICE,Materials
Adult Social Services Directorate,15-Feb-24,"1,252.80",Domus Recruitment Ltd,INVOICE,Agency Staff
Environment & Community Services Directorate,15-Feb-24,"2,754.00",DUREY CASTINGS LTD,INVOICE,Materials
Capital Expenditure,15-Feb-24,"247,311.73",DURKAN LTD,INVOICE,CAPEXP Construction Work
Adult Social Services Directorate,15-Feb-24,"9,041.44",Envico Supported Living,INVOICE,Supported Living
Adult Social Services Directorate,15-Feb-24,"6,600.00",Flex360 Limited,INVOICE,Consultants Fees
Children's Services Directorate,15-Feb-24,932.15,Fostering Support Group,INVOICE,APC - External Fostering
Children's Services Directorate,15-Feb-24,"1,800.00",GENERATE,INVOICE,Preventing Accom
Capital Expenditure,15-Feb-24,"44,319.94",Gjini Building Services Ltd,INVOICE,CAPEXP HRA House Purchase
Adult Social Services Directorate,15-Feb-24,750.25,Glide Care Ltd,INVOICE,Supported Living
Adult Social Services Directorate,15-Feb-24,"2,728.74",Graceful Care Ltd,INVOICE,External Homecare
Environment & Community Services Directorate,15-Feb-24,"8,320.00",Greenway MD Limited,INVOICE,Payments To Sub-Contractors
Environment & Community Services Directorate,15-Feb-24,"17,925.00",Haymarket Media Group Ltd,INVOICE,CCTV Running Costs
Adult Social Services Directorate,15-Feb-24,"112,925.08",HESTIA HOUSING & SUPPORT,INVOICE,Grants to Voluntary Orgs
Housing & Regeneration Directorate,15-Feb-24,"103,335.70",HILTON ABBEY LTD,INVOICE,Co-Op Management Allowance
Adult Social Services Directorate,15-Feb-24,"12,661.04",HOLISTIC COMMUNITY CARE LTD,INVOICE,External Homecare
Chief Executives Directorate,15-Feb-24,"38,100.00",IMPROVEMENT & DEVELOPMENT AGEN,INVOICE,Project Work
Adult Social Services Directorate,15-Feb-24,"1,541.00",Jacks Place Care Ltd,INVOICE,External Daycare
Adult Social Services Directorate,15-Feb-24,"8,818.14",Kope-Medics Ltd,INVOICE,External Homecare
Capital Expenditure,15-Feb-24,"5,100.00",Lambert Smith Hampton Group Lt,INVOICE,CAPEXP Professional Fees
Capital Expenditure,15-Feb-24,"221,494.82",LIFTWORKS LIMITED,INVOICE,CAPEXP Construction Work
Capital Expenditure,15-Feb-24,"1,824.00",Lloyd Bore Ltd,INVOICE,CAPEXP Surveys and Comms Costs
Children's Services Directorate,15-Feb-24,"1,300.00",LONDON BOROUGH OF CAMDEN,INVOICE,Subscriptions
Children's Services Directorate,15-Feb-24,793.00,London City Care and Support S,INVOICE,APC - External Lodgings
Adult Social Services Directorate,15-Feb-24,"5,338.63",LONDON HOMECARE LTD,INVOICE,External Homecare
Housing & Regeneration Directorate,15-Feb-24,720.00,MANGAR INTERNATIONAL LTD,INVOICE,Equipment
Children's Services Directorate,15-Feb-24,"5,994.00",NETPEX LTD,INVOICE,External Lodgings
Adult Social Services Directorate,15-Feb-24,"1,866.60",NonStop Consulting Ltd,INVOICE,Agency Staff
Adult Social Services Directorate,15-Feb-24,"4,406.63",NRS HEALTHCARE,INVOICE,Equipment
Adult Social Services Directorate,15-Feb-24,"3,000.29",Nursing Direct Healthcare Limi,INVOICE,External Homecare
Adult Social Services Directorate,15-Feb-24,"1,650.00",Ontime Hire Ltd,INVOICE,Transport Hire & Leasing Costs
Adult Social Services Directorate,15-Feb-24,"2,648.48",ORDINARY LIVING LTD,INVOICE,Supported Living
Adult Social Services Directorate,15-Feb-24,"1,500.00",PELLE LTD,INVOICE,Consultants Fees
Adult Social Services Directorate,15-Feb-24,"6,633.60",PORTMASTER LTD T/A CAPITAL CAR,INVOICE,Transport Hire & Leasing Costs
Capital Expenditure,15-Feb-24,"1,920.00",PROJECT CENTRE Ltd,INVOICE,CAPEXP Construction Work
Adult Social Services Directorate,15-Feb-24,"1,185.00",PROTOCOL EDUCATION  LTD,INVOICE,External Outreach
Environment & Community Services Directorate,15-Feb-24,"1,772.68",QUANTUM WIDE FORMAT LTD,INVOICE,Materials
Resources Directorate,15-Feb-24,"1,012.48",Redacted Personal Data,INVOICE,Personal Account
Resources Directorate,15-Feb-24,807.10,Redacted Personal Data,INVOICE,Personal Account
Resources Directorate,15-Feb-24,511.85,Redacted Personal Data,INVOICE,Personal Account
Resources Directorate,15-Feb-24,"3,189.84",Redacted Personal Data,INVOICE,Personal Account
Resources Directorate,15-Feb-24,774.00,Redacted Personal Data,INVOICE,Personal Account
Children's Services Directorate,15-Feb-24,"5,890.60",Redacted Personal Data,INVOICE,Food & Consumables
Children's Services Directorate,15-Feb-24,624.00,Redacted Personal Data,INVOICE,Preventing Accom
Children's Services Directorate,15-Feb-24,"5,000.00",Redacted Personal Data,INVOICE,APC - Other Cla Services
Adult Social Services Directorate,15-Feb-24,"1,186.27",Reed Specialist Recruitment Ltd,INVOICE,Materials
Environment & Community Services Directorate,15-Feb-24,"1,642.20",Righton&Blackburns Ltd,INVOICE,Materials
Resources Directorate,15-Feb-24,"6,237.05",Royal Mail Group Ltd,INVOICE,Postage
Housing & Regeneration Directorate,15-Feb-24,"5,500.00",satchell moran solicitors,INVOICE,Legal & Court Fees 
Adult Social Services Directorate,15-Feb-24,"1,800.00",SHARE COMMUNITY,INVOICE,External Daycare
Adult Social Services Directorate,15-Feb-24,679.89,SOUTHSIDE PARTNERSHIP,INVOICE,Aps Shared Lives Scheme
Children's Services Directorate,15-Feb-24,"7,730.96",ST JOHN BOSCO COLLEGE NATWEST ,INVOICE,Other minor services
Capital Expenditure,15-Feb-24,"16,794.00",Subvision Surveys Ltd,INVOICE,CAPEXP Surveys and Comms Costs
Adult Social Services Directorate,15-Feb-24,"41,836.80",The Baked Bean Charity,INVOICE,Supported Living
Children's Services Directorate,15-Feb-24,893.10,THE NATIONAL FOSTERING AGENCY,INVOICE,Staying Put
Children's Services Directorate,15-Feb-24,"10,800.00",The Phoenix Hub,INVOICE,External Lodgings
Adult Social Services Directorate,15-Feb-24,"8,132.62",THINKING WORKS,INVOICE,Third Party Pymt - Vol Ass
Chief Executives Directorate,15-Feb-24,"1,200.00",TIME & LEISURE,INVOICE,Project Work
Children's Services Directorate,15-Feb-24,"2,352.42",Treloar Trust,INVOICE,External Resi Respite Care
Environment & Community Services Directorate,15-Feb-24,"1,726.80",UK Power Networks (Operations),INVOICE,Street Lighting Works
Adult Social Services Directorate,15-Feb-24,"53,367.65",United Response Services LTD,INVOICE,External Residential Care
Housing & Regeneration Directorate,15-Feb-24,"9,284.11",Videcom Security Limited,INVOICE,CCTV
Resources Directorate,15-Feb-24,"2,704.25",VIRGIN MEDIA BUSINESS,INVOICE,Telephone Charges
Children's Services Directorate,15-Feb-24,"22,226.17",Young London Today,INVOICE,External Lodgings
Housing & Regeneration Directorate,16-Feb-24,"14,168.40",A.D.M.I Doors Ltd,INVOICE,Reactive maintenance - bldgs
Adult Social Services Directorate,16-Feb-24,"2,744.56",AA Guesthouses Limited,INVOICE,External Lodgings
Housing & Regeneration Directorate,16-Feb-24,"2,431.80",ACR LONDON LTD,INVOICE,Planned Maintenance - Bldgs
Chief Executives Directorate,16-Feb-24,"6,360.00",Adult Education Employment and,INVOICE,General Contract Work
Housing & Regeneration Directorate,16-Feb-24,"1,485.00",Air On Limited,INVOICE,Major Repairs & Alterations
Housing & Regeneration Directorate,16-Feb-24,"2,076.00",ALL LONDON GLASS (UK) LIMITED,INVOICE,Reactive maintenance - bldgs
Adult Social Services Directorate,16-Feb-24,"3,430.23",ALPHA CARE AND SUPPORT SERVICE,INVOICE,Supported Living
Adult Social Services Directorate,16-Feb-24,"3,095.97",Aspire Care Services Ltd,INVOICE,External Homecare
Children's Services Directorate,16-Feb-24,"1,500.00",At Scale Studio Limited,INVOICE,Schools Building Costs
Children's Services Directorate,16-Feb-24,"5,259.74",Blue Arrow Ltd t/a RSS Global ,INVOICE,Recruitment Costs
Children's Services Directorate,16-Feb-24,"1,590.12",BUMBLE BEE NURSERY SCHOOLS LTD,INVOICE,Independent Fees
Children's Services Directorate,16-Feb-24,905.44,Busy Bees Nurseries Ltd,INVOICE,APC - Other Cla Services
Housing & Regeneration Directorate,16-Feb-24,"11,400.00",BUTLER & YOUNG ASSOCIATES,INVOICE,Major Repairs & Alterations
Adult Social Services Directorate,16-Feb-24,667.80,Care Living UK Limited,INVOICE,External Homecare
Adult Social Services Directorate,16-Feb-24,"13,397.03",CARE UK COMMUNITY PARTNERSHIP,INVOICE,External Nursing Care
Children's Services Directorate,16-Feb-24,595.20,Castlebridge Finance SPV Ltd,INVOICE,Transport
Resources Directorate,16-Feb-24,"3,600.00",City Of London (London Council,INVOICE,Other minor services
Housing & Regeneration Directorate,16-Feb-24,500.00,clearwater solicitors,INVOICE,Legal & Court Fees 
Capital Expenditure,16-Feb-24,900.00,CLIMATE INTERGRATED SOLUTIONS ,INVOICE,CAPEXP Professional Fees
Resources Directorate,16-Feb-24,932.80,COMPUTERSHARE VOUCHER SERVICES,INVOICE,Personal Account
Adult Social Services Directorate,16-Feb-24,"30,294.14",Consensus,INVOICE,Supported Living
Adult Social Services Directorate,16-Feb-24,"53,145.40",Creative Support Ltd,INVOICE,Extra Care Homecare
Housing & Regeneration Directorate,16-Feb-24,"18,154.76",DEBA UK LTD,INVOICE,Planned Maintenance - Bldgs
Housing & Regeneration Directorate,16-Feb-24,"17,005.88",DH CROFTS LTD,INVOICE,Major Repairs & Alterations
Housing & Regeneration Directorate,16-Feb-24,"9,000.00",driscoll kingston solicitors,INVOICE,Legal & Court Fees 
Capital Expenditure,16-Feb-24,"2,160.00",E M Tecnica,INVOICE,CAPEXP Professional Fees
Adult Social Services Directorate,16-Feb-24,"14,964.80",Emezzions Limited,INVOICE,Supported Living
Children's Services Directorate,16-Feb-24,"1,125.00",ENABLE LEISURE AND CULTURE,INVOICE,Other minor services
Capital Expenditure,16-Feb-24,841.20,Firecheck Contracts Ltdc`,INVOICE,CAPEXP Construction Work
Housing & Regeneration Directorate,16-Feb-24,"2,000.00",Freshview Lettings Ltd,INVOICE,Homeless Red Act Initiatives
Adult Social Services Directorate,16-Feb-24,"18,161.00",FURZEDOWN PROJECT,INVOICE,Grants to Voluntary Orgs
Chief Executives Directorate,16-Feb-24,"1,530.00",GROUP 64 & PUTNEY ARTS THEATRE,INVOICE,Project Work
Children's Services Directorate,16-Feb-24,"3,239.10",Guardian Industrial Doors Ltd,INVOICE,Major Repairs & Alterations
Children's Services Directorate,16-Feb-24,"5,839.20",HARRISON ALLEN EDUCATIONAL SER,INVOICE,Third Party Pymt - Ind Units
Housing & Regeneration Directorate,16-Feb-24,"1,678.08",Hayler Wason Ltd,INVOICE,Major Repairs & Alterations
Adult Social Services Directorate,16-Feb-24,"37,073.09",HESTIA HOUSING & SUPPORT,INVOICE,Supporting People Contracts
Children's Services Directorate,16-Feb-24,859.92,HOME COUNTY FIRE CATERHAM LTD,INVOICE,Planned Remedials - Bldgs
Housing & Regeneration Directorate,16-Feb-24,"21,834.54",KOMPAN LTD,INVOICE,Major Repairs & Alterations
Capital Expenditure,16-Feb-24,"2,940.00",La Belle Roofing Co LTD,INVOICE,CAPEXP Construction Work
Housing & Regeneration Directorate,16-Feb-24,534.00,LASER SECURITY,INVOICE,Planned Maintenance - Bldgs
Adult Social Services Directorate,16-Feb-24,"11,868.80",London & Surrey Care Group Lim,INVOICE,External Residential Care
Capital Expenditure,16-Feb-24,"216,706.92",McLaughlin & Harvey Ltd,INVOICE,CAPEXP Construction Work
Children's Services Directorate,16-Feb-24,"3,280.00",Mia Care Services,INVOICE,Independent Fees
Children's Services Directorate,16-Feb-24,"6,965.00",Nasen,INVOICE,Training
Adult Social Services Directorate,16-Feb-24,"2,070.04",NORWOOD SCHOOLS LTD,INVOICE,External Residential Care
Capital Expenditure,16-Feb-24,"30,931.90",PELLINGS LLP,INVOICE,CAPEXP Professional Fees
Resources Directorate,16-Feb-24,"137,304.04",PHOENIX SOFTWARE LTD,INVOICE,Software purchases
Housing & Regeneration Directorate,16-Feb-24,"2,760.00",Places for People Leisure Mana,INVOICE,Major Repairs & Alterations
Children's Services Directorate,16-Feb-24,"1,107.60",PORTMASTER LTD T/A CAPITAL CAR,INVOICE,Transport
Children's Services Directorate,16-Feb-24,509.29,Prepaid Financial Services (E-,INVOICE,APC - Other Cla Services
Housing & Regeneration Directorate,16-Feb-24,810.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Housing & Regeneration Directorate,16-Feb-24,820.80,Redacted Personal Data,INVOICE,Reactive maintenance - bldgs
Chief Executives Directorate,16-Feb-24,"1,500.00",Riverside Broadcasting C.I.C,INVOICE,General Contract Work
Housing & Regeneration Directorate,16-Feb-24,"1,560.00",Ross & Partners Ltd,INVOICE,General Contract Work
Resources Directorate,16-Feb-24,878.91,Royal Mail Group Ltd,INVOICE,Postage
Housing & Regeneration Directorate,16-Feb-24,"1,791.96",SMC LTD t/a Custodian Monitori,INVOICE,Planned Maintenance - Bldgs
Adult Social Services Directorate,16-Feb-24,"33,793.45",SOMA HEALTHCARE LTD,INVOICE,External Homecare
Children's Services Directorate,16-Feb-24,"87,479.41",ST CHRISTOPHERS FELLOWSHIP,INVOICE,General Contract Work
Housing & Regeneration Directorate,16-Feb-24,"1,287.60",St John Ambulance,INVOICE,Equipment
Adult Social Services Directorate,16-Feb-24,"1,993.61",STOCKWELLCARE SUPPORT SERVICES,INVOICE,External Homecare
Children's Services Directorate,16-Feb-24,"8,212.09",Street Support Ltd,INVOICE,CLA Support
Housing & Regeneration Directorate,16-Feb-24,"10,969.94",T BROWN GROUP LTD,INVOICE,Planned Maintenance - Bldgs
Housing & Regeneration Directorate,16-Feb-24,"3,459.83",T Mohan & Co Ltd,INVOICE,Reactive maintenance - bldgs
Capital Expenditure,16-Feb-24,"2,306.40",Terrain Surveys Limited,INVOICE,CAPEXP Other Building Reltd Wk
