Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,10-Apr-24,51302186622,£552.39,THE GROVE CHESHIRE HOME,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186622,£552.39,THE GROVE CHESHIRE HOME,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186622,£552.39,THE GROVE CHESHIRE HOME,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186588,£553.20,Askham Services Limited,COMPANY,OPPD - Cost of Care - Fenland - Under 65,OPPD - Under 65 - Fenland,Nursing Care
Cambridgeshire County Council,10-Apr-24,51302184429,£554.32,SENSE EAST,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302184429,£554.32,SENSE EAST,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302184429,£554.32,SENSE EAST,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302184429,£554.32,SENSE EAST,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302186628,£555.43,Potton House,COMPANY,OPPD - Cost of Care - Huntingdon - Over 65,Hunts OP Team - Care,Nursing Care
Cambridgeshire County Council,10-Apr-24,51302185470,£555.83,CAERUS CARE LTD,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185470,£555.83,CAERUS CARE LTD,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185470,£555.83,CAERUS CARE LTD,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185470,£555.83,CAERUS CARE LTD,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302187760,£557.23,THE FIRS (Barrels Care),CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187760,£557.23,THE FIRS (Barrels Care),CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187760,£557.23,THE FIRS (Barrels Care),CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187760,£557.23,THE FIRS (Barrels Care),CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health E Cambs,Residential Care
Cambridgeshire County Council,10-Apr-24,51302185974,£558.04,ETHELDRED HOUSE,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health City & South,Nursing Care
Cambridgeshire County Council,10-Apr-24,51302185974,£558.04,ETHELDRED HOUSE,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health City & South,Nursing Care
Cambridgeshire County Council,10-Apr-24,51302185974,£558.04,ETHELDRED HOUSE,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health City & South,Nursing Care
Cambridgeshire County Council,10-Apr-24,51302185974,£558.04,ETHELDRED HOUSE,CARE ESTABLISHMENT,OPMH - City & South,Older People Mental Health City & South,Nursing Care
Cambridgeshire County Council,10-Apr-24,51302187636,£559.45,PAULINE BURNETT HOUSE,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187636,£559.45,PAULINE BURNETT HOUSE,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187636,£559.45,PAULINE BURNETT HOUSE,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187636,£559.45,PAULINE BURNETT HOUSE,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302185063,£560.20,VOYAGE,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185063,£560.20,VOYAGE,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185063,£560.20,VOYAGE,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185063,£560.20,VOYAGE,CARE ESTABLISHMENT,LD - City Locality - Cost of Care,LD - City - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184643,£560.52,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184643,£560.52,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184643,£560.52,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184643,£560.52,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184431,£560.63,Focus Care Agency,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184431,£560.63,Focus Care Agency,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184431,£560.63,Focus Care Agency,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184431,£560.63,Focus Care Agency,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302187349,£561.44,MAYFIELD HEATH FARM,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302187349,£561.44,MAYFIELD HEATH FARM,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302187349,£561.44,MAYFIELD HEATH FARM,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302187349,£561.44,MAYFIELD HEATH FARM,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302186005,£561.49,HILL HOUSE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186005,£561.49,HILL HOUSE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186005,£561.49,HILL HOUSE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186005,£561.49,HILL HOUSE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186651,£561.50,OLIVEMEDE RESIDENTIAL HOME,CARE ESTABLISHMENT,OPMH - Hunts & Fens,Older People's Mental Health Hunts & Fens,Residential Care
Cambridgeshire County Council,10-Apr-24,51302185419,£561.86,SOCIAL CARE SOLUTIONS LTD,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185419,£561.86,SOCIAL CARE SOLUTIONS LTD,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185419,£561.86,SOCIAL CARE SOLUTIONS LTD,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185419,£561.86,SOCIAL CARE SOLUTIONS LTD,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Supported Living
Cambridgeshire County Council,10-Apr-24,51302187764,£562.37,CARETECH COMMUNITY SERVICES,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187764,£562.37,CARETECH COMMUNITY SERVICES,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187764,£562.37,CARETECH COMMUNITY SERVICES,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187764,£562.37,CARETECH COMMUNITY SERVICES,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302183549,£562.46,Redacted Personal Data ,INDIVIDUAL,OPPD - Cost of Care - East Cambs - Under 65,OPPD - Under 65 - East Cambs,Direct Payments
Cambridgeshire County Council,10-Apr-24,51302183549,£562.46,Redacted Personal Data ,INDIVIDUAL,OPPD - Cost of Care - East Cambs - Under 65,OPPD - Under 65 - East Cambs,Direct Payments
Cambridgeshire County Council,10-Apr-24,51302183549,£562.46,Redacted Personal Data ,INDIVIDUAL,OPPD - Cost of Care - East Cambs - Under 65,OPPD - Under 65 - East Cambs,Direct Payments
Cambridgeshire County Council,10-Apr-24,51302183549,£562.46,Redacted Personal Data ,INDIVIDUAL,OPPD - Cost of Care - East Cambs - Under 65,OPPD - Under 65 - East Cambs,Direct Payments
Cambridgeshire County Council,10-Apr-24,51302185251,£562.70,DIMENSIONS (UK) LTD,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185251,£562.70,DIMENSIONS (UK) LTD,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185251,£562.70,DIMENSIONS (UK) LTD,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,10-Apr-24,51302185251,£562.70,DIMENSIONS (UK) LTD,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Special Needs,Supported Living
Cambridgeshire County Council,10-Apr-24,51302184340,£563.93,NORTH CAMBS ADULT LD DAY SERVICE,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302184340,£563.93,NORTH CAMBS ADULT LD DAY SERVICE,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302184340,£563.93,NORTH CAMBS ADULT LD DAY SERVICE,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302184340,£563.93,NORTH CAMBS ADULT LD DAY SERVICE,CARE ESTABLISHMENT,LD - Fenland Locality - Cost of Care,LD - Fenland  - Care,Day Care
Cambridgeshire County Council,10-Apr-24,51302184701,£564.86,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302184701,£564.86,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302184701,£564.86,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302184701,£564.86,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - East Locality - Cost of Care,LD - East Cambs - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302153763,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186581,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186581,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186581,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186581,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302169681,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302169681,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302169681,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302169681,£565.14,Cherry Blossom House T/A Blueberry Transitional Care Ltd,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302185348,£566.06,CAMBRIDGESHIRE DEAF ASSOCIATION,CHARITY,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302185348,£566.06,CAMBRIDGESHIRE DEAF ASSOCIATION,CHARITY,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302185348,£566.06,CAMBRIDGESHIRE DEAF ASSOCIATION,CHARITY,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302185348,£566.06,CAMBRIDGESHIRE DEAF ASSOCIATION,CHARITY,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302186601,£566.99,GOLD CARE HOMES,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186601,£566.99,GOLD CARE HOMES,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186601,£566.99,GOLD CARE HOMES,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302186601,£566.99,GOLD CARE HOMES,CARE ESTABLISHMENT,AMH Hunts and Fens - care,Hunts and Fens Adult Mental Health Team,Residential Care
Cambridgeshire County Council,10-Apr-24,51302184714,£567.00,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302184714,£567.00,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302184714,£567.00,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302184714,£567.00,THERA EAST ANGLIA,CARE ESTABLISHMENT,LD - South Locality - Cost of Care,LD - South Cambs - Care,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302185433,£567.27,CAMBRIDGESHIRE DEAF ASSOCIATION,CHARITY,OPPD - Cost of Care - Huntingdon - Under 65,OPPD - Under 65 - Huntingdon,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302185433,£567.27,CAMBRIDGESHIRE DEAF ASSOCIATION,CHARITY,OPPD - Cost of Care - Huntingdon - Under 65,OPPD - Under 65 - Huntingdon,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302185433,£567.27,CAMBRIDGESHIRE DEAF ASSOCIATION,CHARITY,OPPD - Cost of Care - Huntingdon - Under 65,OPPD - Under 65 - Huntingdon,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302185433,£567.27,CAMBRIDGESHIRE DEAF ASSOCIATION,CHARITY,OPPD - Cost of Care - Huntingdon - Under 65,OPPD - Under 65 - Huntingdon,Domiciliary Care
Cambridgeshire County Council,10-Apr-24,51302183740,£568.98,Redacted Personal Data ,SERVICE USER,LD - South Locality - Cost of Care,LD - South Cambs - Care,Direct Payments
Cambridgeshire County Council,10-Apr-24,51302183740,£568.98,Redacted Personal Data ,SERVICE USER,LD - South Locality - Cost of Care,LD - South Cambs - Care,Direct Payments
Cambridgeshire County Council,10-Apr-24,51302183740,£568.98,Redacted Personal Data ,SERVICE USER,LD - South Locality - Cost of Care,LD - South Cambs - Care,Direct Payments
Cambridgeshire County Council,10-Apr-24,51302183740,£568.98,Redacted Personal Data ,SERVICE USER,LD - South Locality - Cost of Care,LD - South Cambs - Care,Direct Payments
Cambridgeshire County Council,10-Apr-24,51302187681,£570.07,Accomplish Group Support Limited,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187681,£570.07,Accomplish Group Support Limited,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Residential Care
Cambridgeshire County Council,10-Apr-24,51302187681,£570.07,Accomplish Group Support Limited,CARE ESTABLISHMENT,LD - Hunts Locality - Cost of Care,LD - Huntingdonshire - Care,Residential Care
