company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,DP2379999,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521434,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,382.68"
CU,DP2496531,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521435,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,782.36
CU,DP2523207,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521436,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,420.00
CU,DP2551287,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521437,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,510.00"
CU,DP2673435,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521438,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,151.88"
CU,DP2688879,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521439,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,302.88"
CU,DP2752059,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521440,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,343.08"
CU,DP2847531,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521441,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,605.28
CU,DP2872803,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521442,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,522.00
CU,DP2886843,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521443,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,553.28"
CU,DP2928963,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521444,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,607.16"
CU,DP2935983,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521445,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"5,544.08"
CU,DP2938791,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521446,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,581.00
CU,DP2938791,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521446,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,581.00
CU,DP2964063,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521448,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,686.40
CU,DP3041283,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521449,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,878.40"
CU,DP3087615,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521450,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,568.00
CU,DP3093231,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521451,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,807.00"
CU,DP3147987,20/12/2024,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,521064,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"11,150.08"
CU,DP3169047,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521452,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,389.00
CU,DP3355779,20/12/2024,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,521065,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,181.48"
CU,DP3392283,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521453,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,300.00"
CU,DP3534087,20/12/2024,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,521066,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"3,754.20"
CU,DP3826119,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521455,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,708.40"
CU,DP3851391,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521456,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,648.36
CU,DP3935631,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521457,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,407.64
CU,DP4014255,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521458,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,200.00"
CU,DP4014255,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521458,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,796.92
CU,DP4052163,20/12/2024,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,521067,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,505.92
CU,DP4269783,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521459,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,419.84
CU,DP4275399,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521460,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,354.44"
CU,DP4290843,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521461,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,365.72
CU,DP4316115,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521462,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,623.12"
CU,DP4442475,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521463,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,744.00
CU,DP4462131,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521464,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,755.08
CU,DP4490211,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521465,INDIVIDUAL SERVICE FUNDS,Revenue,1,"4,669.16"
CU,DP4490211,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521466,DIRECT PAYMENT INCOME,Revenue,1,-519.80
CU,DP4495827,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521467,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,400.92"
CU,DP4514079,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521468,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,745.04"
CU,DP4514079,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521468,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,304.08"
CU,DP4573047,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521469,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,689.32
CU,DP4726083,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521470,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,858.32"
