Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Transaction Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,TS74753391,ADAM HTT,22/05/2024,336925,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051393,HOME CARE SPOT,Revenue,1,493.08
CU,TS74753391,ADAM HTT,22/05/2024,336926,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051397,HOME CARE SPOT,Revenue,1,563.52
CU,TS74753391,ADAM HTT,22/05/2024,336927,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051418,HOME CARE SPOT,Revenue,1,739.62
CU,TS74753391,ADAM HTT,22/05/2024,336928,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051426,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,336934,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051441,HOME CARE SPOT,Revenue,1,409.85
CU,TS74753391,ADAM HTT,22/05/2024,336935,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051447,HOME CARE SPOT,Revenue,1,369.81
CU,TS74753391,ADAM HTT,22/05/2024,336937,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051455,HOME CARE SPOT,Revenue,1,821.80
CU,TS74753391,ADAM HTT,22/05/2024,336939,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051465,HOME CARE SPOT,Revenue,1,"1,072.75"
CU,TS74753391,ADAM HTT,22/05/2024,336941,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051468,HOME CARE SPOT,Revenue,1,903.98
CU,TS74753391,ADAM HTT,22/05/2024,336945,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051490,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,336946,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051492,HOME CARE SPOT,Revenue,1,352.20
CU,TS74753391,ADAM HTT,22/05/2024,336948,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051499,HOME CARE SPOT,Revenue,1,457.86
CU,TS74753391,ADAM HTT,22/05/2024,336949,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051512,HOME CARE SPOT,Revenue,1,563.52
CU,TS74753391,ADAM HTT,22/05/2024,336950,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051518,HOME CARE SPOT,Revenue,1,273.21
CU,TS74753391,ADAM HTT,22/05/2024,336952,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051539,HOME CARE SPOT,Revenue,1,273.28
CU,TS74753391,ADAM HTT,22/05/2024,336954,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051580,HOME CARE SPOT,Revenue,1,493.08
CU,TS74753391,ADAM HTT,22/05/2024,336955,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051588,HOME CARE SPOT,Revenue,1,416.77
CU,TS74753391,ADAM HTT,22/05/2024,336956,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051625,HOME CARE SPOT,Revenue,1,363.94
CU,TS74753391,ADAM HTT,22/05/2024,336958,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051658,HOME CARE SPOT,Revenue,1,252.50
CU,TS74753391,ADAM HTT,22/05/2024,336959,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051665,HOME CARE SPOT,Revenue,1,316.98
CU,TS74753391,ADAM HTT,22/05/2024,336960,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051674,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,336961,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051700,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,336963,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051739,HOME CARE SPOT,Revenue,1,270.02
CU,TS74753391,ADAM HTT,22/05/2024,336964,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051769,HOME CARE SPOT,Revenue,1,299.37
CU,TS74753391,ADAM HTT,22/05/2024,336965,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051774,HOME CARE SPOT,Revenue,1,410.90
CU,TS74753391,ADAM HTT,22/05/2024,336966,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051799,HOME CARE SPOT,Revenue,1,903.98
CU,TS74753391,ADAM HTT,22/05/2024,336972,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051847,HOME CARE SPOT,Revenue,1,300.93
CU,TS74753391,ADAM HTT,22/05/2024,336977,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051883,HOME CARE SPOT,Revenue,1,386.96
CU,TS74753391,ADAM HTT,22/05/2024,336978,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051889,HOME CARE SPOT,Revenue,1,515.84
CU,TS74753391,ADAM HTT,22/05/2024,336984,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051914,HOME CARE SPOT,Revenue,1,773.71
CU,TS74753391,ADAM HTT,22/05/2024,336985,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051919,HOME CARE SPOT,Revenue,1,601.72
CU,TS74753391,ADAM HTT,22/05/2024,336986,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051926,HOME CARE SPOT,Revenue,1,311.74
CU,TS74753391,ADAM HTT,22/05/2024,336987,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051930,HOME CARE SPOT,Revenue,1,322.49
CU,TS74753391,ADAM HTT,22/05/2024,336992,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051958,HOME CARE SPOT,Revenue,1,257.95
CU,TS74753391,ADAM HTT,22/05/2024,336993,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051959,HOME CARE SPOT,Revenue,1,546.42
CU,TS74753391,ADAM HTT,22/05/2024,336996,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051975,HOME CARE SPOT,Revenue,1,300.93
CU,TS74753391,ADAM HTT,22/05/2024,336997,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051981,HOME CARE SPOT,Revenue,1,284.83
CU,TS74753391,ADAM HTT,22/05/2024,336998,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051988,HOME CARE SPOT,Revenue,1,741.43
CU,TS74753391,ADAM HTT,22/05/2024,336999,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051991,HOME CARE SPOT,Revenue,1,258.28
CU,TS74753391,ADAM HTT,22/05/2024,337000,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051995,HOME CARE SPOT,Revenue,1,475.47
CU,TS74753391,ADAM HTT,22/05/2024,337001,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13051997,HOME CARE SPOT,Revenue,1,263.34
CU,TS74753391,ADAM HTT,22/05/2024,337004,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052023,HOME CARE SPOT,Revenue,1,500.99
CU,TS74753391,ADAM HTT,22/05/2024,337006,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052054,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337007,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052084,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337008,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052112,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337012,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052313,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337013,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052322,HOME CARE SPOT,Revenue,1,369.81
CU,TS74753391,ADAM HTT,22/05/2024,337014,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052336,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337018,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052393,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337020,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052419,HOME CARE SPOT,Revenue,1,387.42
CU,TS74753391,ADAM HTT,22/05/2024,337021,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052438,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337026,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052564,HOME CARE SPOT,Revenue,1,376.18
CU,TS74753391,ADAM HTT,22/05/2024,337030,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13052711,HOME CARE SPOT,Revenue,1,698.53
CU,TS74753391,ADAM HTT,22/05/2024,337032,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13053154,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,337035,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13053265,HOME CARE SPOT,Revenue,1,489.00
CU,TS74753391,ADAM HTT,22/05/2024,337043,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13053700,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337044,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13053715,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337045,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13053744,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337048,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054508,HOME CARE SPOT,Revenue,1,399.16
CU,TS74753391,ADAM HTT,22/05/2024,337050,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054568,HOME CARE SPOT,Revenue,1,676.52
CU,TS74753391,ADAM HTT,22/05/2024,337051,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054576,HOME CARE SPOT,Revenue,1,409.85
CU,TS74753391,ADAM HTT,22/05/2024,337054,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054593,HOME CARE SPOT,Revenue,1,845.28
CU,TS74753391,ADAM HTT,22/05/2024,337057,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054625,HOME CARE SPOT,Revenue,1,"1,072.82"
CU,TS74753391,ADAM HTT,22/05/2024,337059,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054640,HOME CARE SPOT,Revenue,1,321.93
CU,TS74753391,ADAM HTT,22/05/2024,337060,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054647,HOME CARE SPOT,Revenue,1,965.51
CU,TS74753391,ADAM HTT,22/05/2024,337061,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054657,HOME CARE SPOT,Revenue,1,"1,072.82"
CU,TS74753391,ADAM HTT,22/05/2024,337065,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054677,HOME CARE SPOT,Revenue,1,546.42
CU,TS74753391,ADAM HTT,22/05/2024,337067,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054685,HOME CARE SPOT,Revenue,1,845.65
CU,TS74753391,ADAM HTT,22/05/2024,337068,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054688,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,337069,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054689,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337070,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054693,HOME CARE SPOT,Revenue,1,500.92
CU,TS74753391,ADAM HTT,22/05/2024,337072,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054709,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,337073,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054710,HOME CARE SPOT,Revenue,1,821.80
CU,TS74753391,ADAM HTT,22/05/2024,337075,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054717,HOME CARE SPOT,Revenue,1,821.80
CU,TS74753391,ADAM HTT,22/05/2024,337079,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054735,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337080,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054743,HOME CARE SPOT,Revenue,1,275.89
CU,TS74753391,ADAM HTT,22/05/2024,337081,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054744,HOME CARE SPOT,Revenue,1,321.93
CU,TS74753391,ADAM HTT,22/05/2024,337083,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054753,HOME CARE SPOT,Revenue,1,375.68
CU,TS74753391,ADAM HTT,22/05/2024,337084,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054757,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337087,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054779,HOME CARE SPOT,Revenue,1,910.70
CU,TS74753391,ADAM HTT,22/05/2024,337089,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054832,HOME CARE SPOT,Revenue,1,440.25
CU,TS74753391,ADAM HTT,22/05/2024,337090,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054864,HOME CARE SPOT,Revenue,1,440.25
CU,TS74753391,ADAM HTT,22/05/2024,337091,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13054896,HOME CARE SPOT,Revenue,1,428.51
CU,TS74753391,ADAM HTT,22/05/2024,337092,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13055033,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337093,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13055153,HOME CARE SPOT,Revenue,1,716.14
CU,TS74753391,ADAM HTT,22/05/2024,337094,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13055298,HOME CARE SPOT,Revenue,1,369.81
CU,TS74753391,ADAM HTT,22/05/2024,337095,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13055530,HOME CARE SPOT,Revenue,1,275.89
CU,TS74753391,ADAM HTT,22/05/2024,337096,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13055549,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,337097,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13055570,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,337098,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056151,HOME CARE SPOT,Revenue,1,780.71
CU,TS74753391,ADAM HTT,22/05/2024,337099,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056163,HOME CARE SPOT,Revenue,1,676.97
CU,TS74753391,ADAM HTT,22/05/2024,337100,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056361,HOME CARE SPOT,Revenue,1,622.22
CU,TS74753391,ADAM HTT,22/05/2024,337103,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056424,HOME CARE SPOT,Revenue,1,455.35
CU,TS74753391,ADAM HTT,22/05/2024,337107,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056437,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337108,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056443,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337110,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056449,HOME CARE SPOT,Revenue,1,821.80
CU,TS74753391,ADAM HTT,22/05/2024,337111,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056455,HOME CARE SPOT,Revenue,1,798.32
CU,TS74753391,ADAM HTT,22/05/2024,337112,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056461,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337115,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056472,HOME CARE SPOT,Revenue,1,821.80
CU,TS74753391,ADAM HTT,22/05/2024,337119,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056499,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337120,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056505,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337125,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056523,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337126,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056526,HOME CARE SPOT,Revenue,1,796.94
CU,TS74753391,ADAM HTT,22/05/2024,337128,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056536,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337130,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056543,HOME CARE SPOT,Revenue,1,287.63
CU,TS74753391,ADAM HTT,22/05/2024,337132,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056557,HOME CARE SPOT,Revenue,1,"2,336.26"
CU,TS74753391,ADAM HTT,22/05/2024,337135,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056566,HOME CARE SPOT,Revenue,1,364.28
CU,TS74753391,ADAM HTT,22/05/2024,337143,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056593,HOME CARE SPOT,Revenue,1,369.81
CU,TS74753391,ADAM HTT,22/05/2024,337147,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056610,HOME CARE SPOT,Revenue,1,410.90
CU,TS74753391,ADAM HTT,22/05/2024,337148,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056612,HOME CARE SPOT,Revenue,1,500.22
CU,TS74753391,ADAM HTT,22/05/2024,337155,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056635,HOME CARE SPOT,Revenue,1,666.96
CU,TS74753391,ADAM HTT,22/05/2024,337156,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056639,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337160,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056652,HOME CARE SPOT,Revenue,1,481.34
CU,TS74753391,ADAM HTT,22/05/2024,337162,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056662,HOME CARE SPOT,Revenue,1,601.72
CU,TS74753391,ADAM HTT,22/05/2024,337163,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056671,HOME CARE SPOT,Revenue,1,270.02
CU,TS74753391,ADAM HTT,22/05/2024,337165,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056678,HOME CARE SPOT,Revenue,1,409.85
CU,TS74753391,ADAM HTT,22/05/2024,337166,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056684,HOME CARE SPOT,Revenue,1,500.92
CU,TS74753391,ADAM HTT,22/05/2024,337167,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056689,HOME CARE SPOT,Revenue,1,540.04
CU,TS74753391,ADAM HTT,22/05/2024,337171,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056702,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337172,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056708,HOME CARE SPOT,Revenue,1,390.30
CU,TS74753391,ADAM HTT,22/05/2024,337173,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056718,HOME CARE SPOT,Revenue,1,369.81
CU,TS74753391,ADAM HTT,22/05/2024,337174,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056723,HOME CARE SPOT,Revenue,1,318.78
CU,TS74753391,ADAM HTT,22/05/2024,337176,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056733,HOME CARE SPOT,Revenue,1,270.02
CU,TS74753391,ADAM HTT,22/05/2024,337177,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056737,HOME CARE SPOT,Revenue,1,680.92
CU,TS74753391,ADAM HTT,22/05/2024,337178,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056742,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337180,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056753,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337183,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056766,HOME CARE SPOT,Revenue,1,369.21
CU,TS74753391,ADAM HTT,22/05/2024,337188,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056784,HOME CARE SPOT,Revenue,1,739.62
CU,TS74753391,ADAM HTT,22/05/2024,337190,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056790,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337192,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056795,HOME CARE SPOT,Revenue,1,299.37
CU,TS74753391,ADAM HTT,22/05/2024,337198,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056814,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337201,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056818,HOME CARE SPOT,Revenue,1,821.80
CU,TS74753391,ADAM HTT,22/05/2024,337210,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056848,HOME CARE SPOT,Revenue,1,657.44
CU,TS74753391,ADAM HTT,22/05/2024,337214,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056858,HOME CARE SPOT,Revenue,1,434.38
CU,TS74753391,ADAM HTT,22/05/2024,337215,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056861,HOME CARE SPOT,Revenue,1,367.89
CU,TS74753391,ADAM HTT,22/05/2024,337222,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056878,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337223,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056881,HOME CARE SPOT,Revenue,1,493.08
CU,TS74753391,ADAM HTT,22/05/2024,337226,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056900,HOME CARE SPOT,Revenue,1,311.75
CU,TS74753391,ADAM HTT,22/05/2024,337227,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056901,HOME CARE SPOT,Revenue,1,493.08
CU,TS74753391,ADAM HTT,22/05/2024,337228,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056904,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337229,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056908,HOME CARE SPOT,Revenue,1,293.50
CU,TS74753391,ADAM HTT,22/05/2024,337230,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056914,HOME CARE SPOT,Revenue,1,293.50
CU,TS74753391,ADAM HTT,22/05/2024,337232,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056925,HOME CARE SPOT,Revenue,1,575.26
CU,TS74753391,ADAM HTT,22/05/2024,337234,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056932,HOME CARE SPOT,Revenue,1,493.08
CU,TS74753391,ADAM HTT,22/05/2024,337241,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13056981,HOME CARE SPOT,Revenue,1,410.90
CU,TS74753391,ADAM HTT,22/05/2024,337248,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057006,HOME CARE SPOT,Revenue,1,493.08
CU,TS74753391,ADAM HTT,22/05/2024,337250,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057024,HOME CARE SPOT,Revenue,1,612.47
CU,TS74753391,ADAM HTT,22/05/2024,337253,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057073,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337254,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057374,HOME CARE SPOT,Revenue,1,322.85
CU,TS74753391,ADAM HTT,22/05/2024,337261,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057583,HOME CARE SPOT,Revenue,1,572.44
CU,TS74753391,ADAM HTT,22/05/2024,337262,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057681,HOME CARE SPOT,Revenue,1,493.08
CU,TS74753391,ADAM HTT,22/05/2024,337265,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057762,HOME CARE SPOT,Revenue,1,590.09
CU,TS74753391,ADAM HTT,22/05/2024,337268,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057848,HOME CARE SPOT,Revenue,1,363.94
CU,TS74753391,ADAM HTT,22/05/2024,337276,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057924,HOME CARE SPOT,Revenue,1,446.12
CU,TS74753391,ADAM HTT,22/05/2024,337280,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057936,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337284,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057949,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337285,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057950,HOME CARE SPOT,Revenue,1,270.02
CU,TS74753391,ADAM HTT,22/05/2024,337286,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057955,HOME CARE SPOT,Revenue,1,739.62
CU,TS74753391,ADAM HTT,22/05/2024,337291,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057970,HOME CARE SPOT,Revenue,1,498.95
CU,TS74753391,ADAM HTT,22/05/2024,337292,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057973,HOME CARE SPOT,Revenue,1,328.72
CU,TS74753391,ADAM HTT,22/05/2024,337301,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,SR13057998,HOME CARE SPOT,Revenue,1,751.03
