Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name 
Property Services,Regeneration,6145000,Hired & Contracted Services,05/09/2024,"2,720.94 ",Revenue,Northern heating and Plumbing Supplies Ltd
Property Services,Regeneration,6145000,Hired & Contracted Services,05/09/2024,"2,756.00 ",Revenue,Northern heating and Plumbing Supplies Ltd
Social Care Other,Adult Social Care,7157000,Call Off Partnership Payments,19/08/2024,"22,524.88 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,02/08/2024,"3,556.56 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,25/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,09/07/2024,"-13,428.34 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"2,674.10 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"2,596.10 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,066.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,983.70 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,452.47 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,581.26 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,009.67 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,826.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,530.38 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"8,338.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"7,240.14 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,805.59 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,815.75 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,678.57 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"6,520.36 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"3,006.14 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,235.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"11,855.20 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"3,118.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,643.92 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,388.96 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"13,879.05 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,220.52 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,800.58 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,107.19 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"2,117.00 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,967.54 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"6,054.83 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,806.01 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"6,660.08 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"11,359.82 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"2,603.91 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"3,203.44 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,045.23 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"4,206.06 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,066.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"7,113.12 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,581.26 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"5,983.70 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"1,375.39 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/07/2024,"2,646.25 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,05/08/2024,"3,556.56 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"2,646.25 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,045.23 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"2,117.00 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,967.54 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,452.47 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"3,064.10 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,009.67 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,678.57 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"3,203.44 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"11,855.20 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,800.58 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,235.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"6,974.87 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,107.19 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,805.59 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,206.06 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,983.70 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,066.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,066.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"13,879.05 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"3,006.14 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"2,603.91 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"6,660.08 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,643.92 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,806.01 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,826.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,530.38 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"11,359.82 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,815.75 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"3,556.56 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"7,113.12 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,581.26 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"1,474.94 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"3,118.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,581.26 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"6,054.83 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,983.70 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"4,388.96 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"7,240.14 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"8,338.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,08/08/2024,"5,220.52 ",Revenue,NORTHERN LIFE CARE LTD
Social Care Other,Adult Social Care,7157000,Call Off Partnership Payments,19/08/2024,"22,524.88 ",Revenue,NORTHERN LIFE CARE LTD
Social Care Other,Adult Social Care,7157000,Call Off Partnership Payments,19/08/2024,"21,886.48 ",Revenue,NORTHERN LIFE CARE LTD
Social Care Other,Adult Social Care,7157000,Call Off Partnership Payments,19/08/2024,"22,524.88 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/08/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/08/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/08/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,983.70 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"2,646.25 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"3,556.56 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,581.26 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,474.94 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Social Care Other,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"22,524.88 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"1,818.04 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,045.23 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"3,203.44 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"7,113.12 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"2,603.91 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"11,359.82 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"6,660.08 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"2,752.10 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,066.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"6,054.83 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,806.01 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"2,117.00 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,967.54 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"3,006.14 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"6,520.36 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,235.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,206.06 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"3,118.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"11,855.20 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,388.96 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,643.92 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,107.19 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,066.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"13,879.05 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,220.52 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,452.47 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,800.58 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,581.26 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,530.38 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,009.67 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,158.71 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"7,240.14 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,826.76 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"8,338.40 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,805.59 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,815.75 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"4,678.57 ",Revenue,NORTHERN LIFE CARE LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,11/09/2024,"5,983.70 ",Revenue,NORTHERN LIFE CARE LTD
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,09/07/2024,"3,119.60 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,09/07/2024,"1,119.72 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,09/07/2024,"1,600.15 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,09/07/2024,"1,052.00 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,09/07/2024,"9,994.58 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,11/07/2024,"4,652.67 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,11/07/2024,"1,332.49 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,11/07/2024,"1,085.66 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,11/07/2024,"1,794.67 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,05/08/2024,"1,004.26 ",Revenue,NORTHERN POWERGRID
Economic Development Capital,Regeneration,6205044,Capital Other Costs,15/08/2024,"1,072.99 ",Capital,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,28/08/2024,"2,476.96 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,09/09/2024,"1,625.75 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,09/09/2024,"1,011.98 ",Revenue,NORTHERN POWERGRID
Highways Infrastructure & Fleet,Environment & Community Services,6120000,Responsive Maintenance,09/09/2024,"6,198.50 ",Revenue,NORTHERN POWERGRID
