Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name 
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,643.74 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,643.74 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,643.74 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,643.74 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"3,852.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"3,852.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"3,852.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,507.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,507.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,507.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,296.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,296.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,296.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,619.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,988.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,988.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,988.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,988.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,952.64 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,952.64 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,952.64 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,952.64 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,668.64 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,668.64 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,668.64 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,668.64 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,114.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,114.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,114.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,114.40 ",Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,09/04/2024,508.17 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,15/04/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,15/04/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,23/04/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,23/04/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,01/05/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,01/05/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,02/05/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,02/05/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,13/05/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,13/05/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,13/05/2024,"1,646.00 ",Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,20/05/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,20/05/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,24/05/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,24/05/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,04/06/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,04/06/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,11/06/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,11/06/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,18/06/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,18/06/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,25/06/2024,538.68 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,25/06/2024,586.77 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,833.36 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,833.36 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,833.36 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,833.36 ,Revenue,REDACT PERSONAL DATA
Social Care Other,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,700.00 ",Revenue,REDACT PERSONAL DATA
Social Care Other,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,700.00 ",Revenue,REDACT PERSONAL DATA
Social Care Other,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,700.00 ",Revenue,REDACT PERSONAL DATA
Social Care Other,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,700.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,943.88 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,943.88 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,943.88 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,943.88 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"6,105.12 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,214.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,214.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,600.90 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,333.10 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,393.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,393.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,393.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,393.00 ",Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,542.30 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,673.05 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,09/04/2024,647.76 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,15/04/2024,647.76 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,23/04/2024,647.76 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,01/05/2024,647.76 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,02/05/2024,647.76 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,13/05/2024,647.76 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,20/05/2024,647.76 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,693.25 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,607.34 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,527.16 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,899.02 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,784.22 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,784.22 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,202.11 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,784.22 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,634.69 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6149000,Other supplies & services,14/06/2024,780.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,891.52 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,891.52 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,891.52 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,891.52 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,253.70 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,253.70 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,253.70 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,253.70 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,020.05 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,020.05 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,020.05 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,020.05 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,15/05/2024,"2,808.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,015.72 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,015.72 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,015.72 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,015.72 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,818.64 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,818.64 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,818.64 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,818.64 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,223.32 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,223.32 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,864.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,968.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,968.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,541.71 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,160.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,663.68 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,792.56 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,720.96 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,720.96 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"7,877.76 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"7,877.76 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"7,877.76 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"7,877.76 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,900.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,900.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,900.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,900.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"3,075.90 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"3,150.92 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"3,150.92 ",Revenue,REDACT PERSONAL DATA
Cultural Services,Regeneration,6145140,"Professional, commission & membership fees",15/04/2024,"7,654.25 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,574.28 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,574.28 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,574.28 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,574.28 ",Revenue,REDACT PERSONAL DATA
Cultural Services,Regeneration,6145000,Hired & Contracted Services,25/04/2024,"15,000.00 ",Revenue,REDACT PERSONAL DATA
Social Care Other,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,536.00 ",Revenue,REDACT PERSONAL DATA
Social Care Other,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,536.00 ",Revenue,REDACT PERSONAL DATA
Social Care Other,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,536.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,505.20 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,03/04/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,30/04/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,29/05/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,27/06/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,744.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,744.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,744.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,744.00 ,Revenue,REDACT PERSONAL DATA
Capital - Social Services,Adult Social Care,6205080,Capital - Equipment Purchase,17/05/2024,535.00 ,Capital,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,735.14 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,03/04/2024,"1,185.04 ",Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,30/04/2024,"1,185.04 ",Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,29/05/2024,"1,185.04 ",Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,27/06/2024,"1,185.04 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,496.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,496.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,496.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,496.68 ",Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,03/04/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,30/04/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,29/05/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,27/06/2024,557.20 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,02/04/2024,796.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,18/04/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,22/04/2024,500.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,22/04/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,29/04/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,07/05/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,13/05/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,20/05/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,28/05/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,10/06/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,18/06/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,24/06/2024,995.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,281.56 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,281.56 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,281.56 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,281.56 ",Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,878.80 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,30/04/2024,"4,346.16 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,541.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,541.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,541.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,541.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"4,290.44 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"4,290.44 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"4,290.44 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"4,290.44 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,604.80 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,604.80 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,604.80 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,604.80 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,060.10 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,060.10 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,060.10 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,060.10 ",Revenue,REDACT PERSONAL DATA
