Service Unit,Supplier,Dist Amt,Account Name,Period
Business Support,THE ATACC GROUP LTD,800,Training - Course Fees / Seminars etc - Police,Mar-24
Business Support,THE ATACC GROUP LTD,2400,Training - Course Fees / Seminars etc - Police,Mar-24
Business Support,THE ATACC GROUP LTD,3200,Training - Course Fees / Seminars etc - Police,Mar-24
Business Support,THRIIVER LTD,560,General Equipment,Mar-24
Business Support,THRIIVER LTD,640,General Equipment,Mar-24
Business Support,TLT SOLICITORS LLP,4000,Professional Fees,Mar-24
Business Support,TS18 LTD,1445,Training - Course Fees / Seminars etc - Police,Mar-24
Business Support,UNIFY HOLDING UK 1 LIMITED,6024.2300000000005,Information Technology Expenditure - General,Mar-24
Business Support,UNIVERSITY OF MANCHESTER,3864,Professional Fees,Mar-24
Business Support,UNIVERSITY OF TEESSIDE,1562.8500000000001,Recruitment Expenses,Mar-24
Business Support,UNIVERSITY OF TEESSIDE,971.34,Recruitment Expenses,Mar-24
Business Support,VERTU MOTORS LTD - SUNDERLAND,918.76,Vehicle Repairs & Maintenance - Parts,Mar-24
Business Support,VERTU MOTORS LTD TEESSIDE,744.12,Insurance - Motor Vehicle,Mar-24
Business Support,VERTU MOTORS LTD TEESSIDE,1180.6000000000001,Insurance - Motor Vehicle,Mar-24
Business Support,VITAL POWER LTD,1176.98,Premises - Repairs & Maintenance,Mar-24
Business Support,VITAL POWER LTD,761.24,Premises - Repairs & Maintenance,Mar-24
Business Support,VITAL POWER LTD,1126.34,Premises - Repairs & Maintenance,Mar-24
Business Support,VITAL POWER LTD,502.45,Premises - Repairs & Maintenance,Mar-24
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Mar-24
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Mar-24
Business Support,WATSON WOODHOUSE SOLICITORS CLIENT ACCOUNT,3610.5,Insurance - Public Liability,Mar-24
Business Support,WEIGHTMANS LLP,2061,Insurance - Employer Liability,Mar-24
Business Support,WEIGHTMANS LLP,1016.69,Insurance - Public Liability,Mar-24
Business Support,WEIGHTMANS LLP,500,Professional Fees,Mar-24
Business Support,WPDM LTD,4250,Information Technology Expenditure - General,Mar-24
Business Support,YAFFY PROTECTIVE CLOTHING (PART OF MI HUB LTD),2000,Uniforms,Mar-24
Central Costs,ASPIRE DEVELOPMENT UK LTD,4103.45,Project Costs,Mar-24
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Mar-24
Central Costs,CARE & CUSTODY (HEALTH) LTD,63067.26,Medical Custody Services,Mar-24
Central Costs,CATH BROWN CONSULTANCY LTD,2500,Project Costs,Mar-24
Central Costs,DURHAM CONSTABULARY,36449.15,NE Fingerprint Bureau Automatic Fingerprint Recognition (NEFB AFR),Mar-24
Central Costs,NATWEST,1704,Bank Charges,45352
Central Costs,PCC FOR WEST MIDLANDS,23896.62,General Contributions,Mar-24
Central Costs,PCC FOR WEST YORKSHIRE,159240,National Police Air Service (NPAS),Mar-24
Central Costs,PELI PRODUCTS (UK) LTD,2459.88,Project Costs,Mar-24
Central Costs,PELI PRODUCTS (UK) LTD,4681.26,Project Costs,Mar-24
Central Costs,PPL PRS LTD,9682.35,Professional Fees,Mar-24
Central Costs,RESTORE STORAGE GROUP (BRUNSWICK),898.38,External Storage Charges,Mar-24
Central Costs,UNIVERSITY OF TEESSIDE,8108.41,Professional Fees,Mar-24
Collaborations & Regional Units,BT (NEWCASTLE),581.7,Telephone Charges - Landlines,Mar-24
Collaborations & Regional Units,HARTLEPOOL BOROUGH COUNCIL,1230,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1163.71,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1928.5900000000001,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1660.99,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1997.8300000000002,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1006.82,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,2053.7400000000002,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1975.91,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,2120.04,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1753.06,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,2047.91,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,805.1700000000001,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,992.41,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1650.65,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1609.79,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1795.64,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,2128.43,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,ALLSTAR BUSINESS SOLUTIONS,1214.92,Petrol,Mar-24
Neighbourhood & Partnership Policing Command,AMAZON PAYMENTS UK LIMITED,1166.6200000000001,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,ARCO LIMITED,840.96,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,ARCO LIMITED,788.4,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,ARCO LIMITED,525.6,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,D TEC INTERNATIONAL,3850,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,INSIGHT DIRECT (UK) LTD,1010.94,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,NORTH ENGLAND LABORATORY SUPPLIES LTD,1388.6000000000001,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,NORTH ENGLAND LABORATORY SUPPLIES LTD,2777.2000000000003,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,REDACTED,2068.5,Alarms,Mar-24
Neighbourhood & Partnership Policing Command,REDACTED,741,Alarms,Mar-24
Neighbourhood & Partnership Policing Command,REDACTED,507,Alarms,Mar-24
Neighbourhood & Partnership Policing Command,ROWLAND COOPER HOSPITALITY,650,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,SCENESAFE,700,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,SCENESAFE,700,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,SCENESAFE,860.5,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,SCENESAFE,560,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,SCENESAFE,1400,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,SCENESAFE,1400,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,SCENESAFE,560,General Equipment,Mar-24
Neighbourhood & Partnership Policing Command,SCENESAFE,1721,General Equipment,Mar-24
Office of Police & Crime Commissioner,4IMPRINT DIRECT LTD,816.96,Professional Fees,Mar-24
Office of Police & Crime Commissioner,A WAY OUT,7526.25,Professional Fees,Mar-24
Office of Police & Crime Commissioner,ARCH TEESSIDE,7362,Professional Fees,Mar-24
Office of Police & Crime Commissioner,ARCH TEESSIDE,9107.28,Professional Fees,Mar-24
Office of Police & Crime Commissioner,ARCH TEESSIDE,5888.22,Professional Fees,Mar-24
Office of Police & Crime Commissioner,ARCH TEESSIDE,65363.98,Professional Fees,Mar-24
Office of Police & Crime Commissioner,ARCH TEESSIDE,8884.01,Professional Fees,Mar-24
Office of Police & Crime Commissioner,BELLE VUE COMMUNITY CENTRE,3083.33,Professional Fees,Mar-24
Office of Police & Crime Commissioner,BELLE VUE COMMUNITY CENTRE,3083.33,Professional Fees,Mar-24
Office of Police & Crime Commissioner,CHALLENGE ACADEMY CIC,10000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,CLEVELAND FM SERVICES LTD,512007.25,PFI Service Charge,Mar-24
Office of Police & Crime Commissioner,CORNER HOUSE YOUTH PROJECT,23200,Professional Fees,Mar-24
Office of Police & Crime Commissioner,CREST ADVISORY (UK) LTD,21005.25,Professional Fees,Mar-24
Office of Police & Crime Commissioner,EVA WOMENS AID LTD,3652,Professional Fees,Mar-24
Office of Police & Crime Commissioner,GLOBAL MEDIA GROUP SERVICES LTD,917,Consultants Fees,Mar-24
Office of Police & Crime Commissioner,GLOBAL MEDIA GROUP SERVICES LTD,2583,Consultants Fees,Mar-24
Office of Police & Crime Commissioner,GLOBAL MEDIA GROUP SERVICES LTD,925,Consultants Fees,Mar-24
Office of Police & Crime Commissioner,GLOBAL MEDIA GROUP SERVICES LTD,3060,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HARBOUR SUPPORT SERVICES,8964,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HARBOUR SUPPORT SERVICES,98239,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HARTLEPOOL BOROUGH COUNCIL,32000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HARTLEPOOL BOROUGH COUNCIL,29905.5,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HARTLEPOOL BOROUGH COUNCIL,12087.15,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HARTLEPOOL BOROUGH COUNCIL,2000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HARTLEPOOL BOROUGH COUNCIL,19409.82,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HARTLEPOOL BOROUGH COUNCIL,18284,Professional Fees,Mar-24
Office of Police & Crime Commissioner,HM PRISON AND PROBATION,32487.12,Professional Fees,Mar-24
Office of Police & Crime Commissioner,INSIGHT DIRECT (UK) LTD,704.76,Information Technology Expenditure - General,Mar-24
Office of Police & Crime Commissioner,LEADERSHIP THROUGH DATA,1422,Training - Course Fees / Seminars etc - Staff,Mar-24
Office of Police & Crime Commissioner,MFC FOUNDATION,12500,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,23295.86,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,80000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,23298.86,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,10965,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,44417,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,13150,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,2000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,98815.29000000001,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH BOROUGH COUNCIL,105552,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH FOOTBALL CLUB,1237.5,Consultants Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH FOOTBALL CLUB,1592.05,Professional Fees,Mar-24
Office of Police & Crime Commissioner,MIDDLESBROUGH FOOTBALL CLUB,5335,Professional Fees,Mar-24
Office of Police & Crime Commissioner,NORTH EAST REGIONAL EMPLOYERS ORG,750,Advertising / Recruitment,Mar-24
Office of Police & Crime Commissioner,OXFORD ROAD BAPTIST CHURCH,8500,Professional Fees,Mar-24
Office of Police & Crime Commissioner,POLICE DIGITAL SERVICE,60000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,PUBLIC SERVICES TRANSFORMATION ACADEMY,3000,Training - Course Fees / Seminars etc - Staff,Mar-24
Office of Police & Crime Commissioner,REDACTED,4885,Professional Fees,Mar-24
Office of Police & Crime Commissioner,REDACTED,1450,Professional Fees,Mar-24
Office of Police & Crime Commissioner,REDACTED,5625,Professional Fees,Mar-24
Office of Police & Crime Commissioner,REDACTED,600,Professional Fees,Mar-24
Office of Police & Crime Commissioner,REDACTED,18772.86,Professional Fees,Mar-24
Office of Police & Crime Commissioner,REDCAR & CLEVELAND BOROUGH COUNCIL,14084,Professional Fees,Mar-24
Office of Police & Crime Commissioner,REDCAR & CLEVELAND BOROUGH COUNCIL,10906.54,Professional Fees,Mar-24
Office of Police & Crime Commissioner,REDCAR & CLEVELAND BOROUGH COUNCIL,4000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,REDCAR & CLEVELAND BOROUGH COUNCIL,20000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,SAFER COMMUNITIES,15325.9,Professional Fees,Mar-24
Office of Police & Crime Commissioner,SAFER COMMUNITIES,9930,Professional Fees,Mar-24
Office of Police & Crime Commissioner,SAFER COMMUNITIES,34814,Professional Fees,Mar-24
Office of Police & Crime Commissioner,SANCUS OPERATIONS LTD,975,Pension Fund Management Fees,Mar-24
Office of Police & Crime Commissioner,SERVICE SUPPORT (CLEVELAND) LTD,181430.4,PFI Service Charge,Mar-24
Office of Police & Crime Commissioner,SIX TILL SIX LIMITED,8160,Professional Fees,Mar-24
Office of Police & Crime Commissioner,SMARTSURVEY LTD,1500,Professional Fees,Mar-24
Office of Police & Crime Commissioner,SOLON SECURITY LTD,1456,Professional Fees,Mar-24
Office of Police & Crime Commissioner,SOUTH TEES NHS FOUNDATION TRUST,50000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,STOCKTON BID COMPANY LTD,6000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,STOCKTON-ON-TEES BOROUGH COUNCIL,24000,Professional Fees,Mar-24
Office of Police & Crime Commissioner,STOCKTON-ON-TEES BOROUGH COUNCIL,15930.5,Professional Fees,Mar-24
Office of Police & Crime Commissioner,STOCKTON-ON-TEES BOROUGH COUNCIL,61884,Professional Fees,Mar-24
Office of Police & Crime Commissioner,STOCKTON-ON-TEES BOROUGH COUNCIL,43201,Professional Fees,Mar-24
Office of Police & Crime Commissioner,STOCKTON-ON-TEES BOROUGH COUNCIL,73749,Professional Fees,Mar-24
Office of Police & Crime Commissioner,TEES VALLEY INCLUSION PROJECT,6750,Professional Fees,Mar-24
Office of Police & Crime Commissioner,THE FLYING CHILD CIC,1483,Professional Fees,Mar-24
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,5666.25,Professional Fees,Mar-24
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,5666.25,Professional Fees,Mar-24
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,2949.23,Professional Fees,Mar-24
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,2974.8,Professional Fees,Mar-24
Office of Police & Crime Commissioner,THE JUNCTION FOUNDATION,3042.4700000000003,Professional Fees,Mar-24
Office of Police & Crime Commissioner,TRAINING AND TUTORING LIMITED,663.32,Training - Course Fees / Seminars etc - Staff,Mar-24
Operations Unit,"A&C PROPERTY MAINTENANCE, LANDSCAPING AND DEVELOPMENT LTD",2800,General Equipment,Mar-24
Operations Unit,"A&C PROPERTY MAINTENANCE, LANDSCAPING AND DEVELOPMENT LTD",1500,General Equipment,Mar-24
Operations Unit,"A&C PROPERTY MAINTENANCE, LANDSCAPING AND DEVELOPMENT LTD",3900,General Equipment,Mar-24
Operations Unit,ALISON HANDLING SERVICES LTD,692,Public Order Equipment,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2295.91,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1798.0900000000001,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2160.1,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1505.01,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2287.59,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1781.04,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,654.0500000000001,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,2079.2200000000003,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,689.9,Petrol,Mar-24
Operations Unit,ALLSTAR BUSINESS SOLUTIONS,1676.06,Petrol,Mar-24
Operations Unit,ARRIVA NORTH EAST,500,Professional Fees,Mar-24
Operations Unit,CHARLES FELLOW SUPPLIES LTD,532.5,Drugs & Medical Waste,Mar-24
Operations Unit,CHARLES FELLOW SUPPLIES LTD,532.5,Drugs & Medical Waste,Mar-24
Operations Unit,CHARLES FELLOW SUPPLIES LTD,532.5,Drugs & Medical Waste,Mar-24
Operations Unit,CHARLES FELLOW SUPPLIES LTD,532.5,Drugs & Medical Waste,Mar-24
Operations Unit,CHARLES FELLOW SUPPLIES LTD,710,Drugs & Medical Waste,Mar-24
Operations Unit,CHARLES FELLOW SUPPLIES LTD,532.5,Drugs & Medical Waste,Mar-24
Operations Unit,COLLEGE OF POLICING,2968.5,Training - Course Fees / Seminars etc - Police,Mar-24
Operations Unit,COMMIFY,1060.26,Maintenance Agreements - General,Mar-24
Operations Unit,DURHAM CONSTABULARY,4206.4,Training - Course Fees / Seminars etc - Police,Mar-24
Operations Unit,DURHAM CONSTABULARY,590.8000000000001,Uniforms,Mar-24
Operations Unit,GMCA GMP,1220,Training - Course Fees / Seminars etc - Police,Mar-24
Operations Unit,KEELA INTERNATIONAL LTD,870,General Equipment,Mar-24
Operations Unit,KEELA INTERNATIONAL LTD,580,General Equipment,Mar-24
Operations Unit,MB DISTRIBUTION (CLEVELAND) LTD,726.42,General Equipment,Mar-24
Operations Unit,QUADIENT FINANCE UK LIMITED,735.09,Postage Costs,Mar-24
Operations Unit,QUADIENT FINANCE UK LIMITED,1871.8700000000001,Postage Costs,Mar-24
Operations Unit,REDACTED,1092.91,Kennelling Costs,Mar-24
Operations Unit,REDACTED,1225,Kennelling Costs,Mar-24
Operations Unit,REDACTED,1016.25,Animal Feed,Mar-24
Operations Unit,REDACTED,961.6,Public Order Equipment,Mar-24
Operations Unit,REDACTED,1208,Public Order Equipment,Mar-24
Operations Unit,REDACTED,595,General Equipment,Mar-24
Operations Unit,REDACTED,13539,Dangerous Dogs,Mar-24
Operations Unit,REDACTED,1280,Kennelling Costs,Mar-24
Operations Unit,REDACTED,1620,Kennelling Costs,Mar-24
Operations Unit,RESPIRATORY PROTECTIVE ASSESSMENT LTD,690,General Equipment,Mar-24
Operations Unit,RESTORE STORAGE GROUP (BRUNSWICK),547.71,External Storage Charges,Mar-24
Operations Unit,ROWLAND COOPER HOSPITALITY,661.5,Match Feeding,Mar-24
Operations Unit,ROYAL MAIL,505.92,Postage Costs,Mar-24
Operations Unit,ROYAL MAIL,621.1800000000001,Postage Costs,Mar-24
Operations Unit,SBI TAC PRO LTD,771.72,General Equipment,Mar-24
Operations Unit,SBI TAC PRO LTD,578.79,General Equipment,Mar-24
Operations Unit,SCENESAFE,1292,Drugs & Medical Waste,Mar-24
Operations Unit,SCENESAFE,1120,Drugs & Medical Waste,Mar-24
Operations Unit,SCENESAFE,1120,Drugs & Medical Waste,Mar-24
Operations Unit,SCENESAFE,1120,Drugs & Medical Waste,Mar-24
Operations Unit,SCENESAFE,1035,Drugs & Medical Waste,Mar-24
Operations Unit,SCENESAFE,646,Drugs & Medical Waste,Mar-24
Operations Unit,SCENESAFE,1150,Drugs & Medical Waste,Mar-24
Operations Unit,SCENESAFE,1766.4,Drugs & Medical Waste,Mar-24
Operations Unit,SCENESAFE,1545.6000000000001,Drugs & Medical Waste,Mar-24
Operations Unit,THEBIGWORD,720.11,Interpreter Fees,Mar-24
Operations Unit,THEBIGWORD,6659.39,Interpreter Fees,Mar-24
Operations Unit,THEBIGWORD,2056.66,Interpreter Fees,Mar-24
Operations Unit,TRAVEL PERK UK IRL LTD,510.68,Training - Expenses - Police,Mar-24
Operations Unit,TRAVEL PERK UK IRL LTD,510.68,Training - Expenses - Police,Mar-24
Operations Unit,TURNKEY INSTRUMENTS LTD,1100,General Equipment,Mar-24
Prevention Command,BLUE SKIES ASSOCIATES LIMITED,5000,Professional Fees,Mar-24
Prevention Command,MIDDLESBROUGH BOROUGH COUNCIL,15778.83,Professional Fees,Mar-24
Prevention Command,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,600,Professional Fees,Mar-24
Prevention Command,POLICE CRIME PREVENTION INITIATIVES LTD,1175,Training - Course Fees / Seminars etc - Staff,Mar-24
Prevention Command,POLICE CRIME PREVENTION INITIATIVES LTD,1175,Training - Course Fees / Seminars etc - Staff,Mar-24
Prevention Command,POLICE CRIME PREVENTION INITIATIVES LTD,1175,Training - Course Fees / Seminars etc - Staff,Mar-24
Prevention Command,RED SNAPPER MANAGED SERVICES LTD,50000,Professional Fees,Mar-24
Prevention Command,REDACTED,2220,Maintenance Agreements - General,Mar-24
Prevention Command,SAFER COMMUNITIES,14000,Professional Fees,Mar-24
Prevention Command,THE CYRENIANS LTD T/A CHANGING LIVES,13500,Professional Fees,Mar-24
Seconded Officers,BT (NEWCASTLE),599.64,Telephone Charges - Landlines,Mar-24
Specialist Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,755.74,Petrol,Mar-24
Specialist Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,581.38,Petrol,Mar-24
Specialist Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,645.61,Petrol,Mar-24
Specialist Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,1128.77,Petrol,Mar-24
Specialist Crime & Justice Command,ARCH TEESSIDE,10267.14,Professional Fees,Mar-24
Specialist Crime & Justice Command,BARNARDOS,1500,Professional Fees,Mar-24
Specialist Crime & Justice Command,BT (NEWCASTLE),651.7,Telephone Charges - Landlines,Mar-24
Specialist Crime & Justice Command,CLEVELAND FIRE AUTHORITY,2171.17,Temporary / Contract Staff Costs,Mar-24
Specialist Crime & Justice Command,CLEVELAND FIRE AUTHORITY,5471.84,Temporary / Contract Staff Costs,Mar-24
Specialist Crime & Justice Command,COLLEGE OF POLICING,1145,Training - Course Fees / Seminars etc - Police,Mar-24
Specialist Crime & Justice Command,COMMISSUM ASSOCIATES LTD,536.5,Professional Fees,Mar-24
Specialist Crime & Justice Command,DURHAM CONSTABULARY,744.96,Mutual Aid,Mar-24
Specialist Crime & Justice Command,FOSTER AND FREEMAN,5437.9800000000005,Maintenance Agreements - General,Mar-24
Specialist Crime & Justice Command,HOME OFFICE,1404.58,International Standardisation Organisation (ISO) Accreditation,Mar-24
Specialist Crime & Justice Command,INSIGHT DIRECT (UK) LTD,1010.94,General Equipment,Mar-24
Specialist Crime & Justice Command,NORTH ENGLAND LABORATORY SUPPLIES LTD,524,Scientific Support Materials & Equipment,Mar-24
Specialist Crime & Justice Command,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,3513.36,Diving Support,Mar-24
Specialist Crime & Justice Command,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,1899.24,Diving Support,Mar-24
Specialist Crime & Justice Command,REDACTED,50716.43,Maintenance Agreements - General,Mar-24
Specialist Crime & Justice Command,REDACTED,20754.86,Maintenance Agreements - General,Mar-24
Specialist Crime & Justice Command,REDACTED,2400,Maintenance Agreements - General,Mar-24
Specialist Crime & Justice Command,REDACTED,11771.78,Maintenance Agreements - General,Mar-24
Specialist Crime & Justice Command,REDACTED,3010.44,Pathologists,Mar-24
Specialist Crime & Justice Command,REDACTED,3041.9900000000002,Pathologists,Mar-24
Specialist Crime & Justice Command,REDACTED,7960,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,2493.5,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,1584.2,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,2985.96,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,2089,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,37327,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,4083,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,1262,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,3265,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,13906,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,999.28,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,902.72,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,2361.5,Forensic Charges,Mar-24
Specialist Crime & Justice Command,REDACTED,3000,Professional Fees,Mar-24
Specialist Crime & Justice Command,REDACTED,532.24,Intermediary Services,Mar-24
Specialist Crime & Justice Command,REDACTED,10095.65,Maintenance Agreements - General,Mar-24
Specialist Crime & Justice Command,REDACTED,3038.7200000000003,Pathologists,Mar-24
Specialist Crime & Justice Command,REDACTED,608.11,Intermediary Services,Mar-24
Specialist Crime & Justice Command,REDACTED,645.8000000000001,Intermediary Services,Mar-24
Specialist Crime & Justice Command,REDACTED,530.9300000000001,Maintenance Agreements - General,Mar-24
Specialist Crime & Justice Command,RESTORE STORAGE GROUP (BRUNSWICK),1127.78,External Storage Charges,Mar-24
Specialist Crime & Justice Command,ROUND MIDNIGHT LTD,12050,Professional Fees,Mar-24
Specialist Crime & Justice Command,ROUND MIDNIGHT LTD,2000,Professional Fees,Mar-24
Specialist Crime & Justice Command,ROWLAND COOPER HOSPITALITY,662.2,Subsistence,Mar-24
Specialist Crime & Justice Command,SAFER COMMUNITIES,3500,Professional Fees,Mar-24
Specialist Crime & Justice Command,SAFER COMMUNITIES,2400,Professional Fees,Mar-24
Specialist Crime & Justice Command,SCENESAFE,896,Scientific Support Materials & Equipment,Mar-24
Specialist Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,516,Training - Course Fees / Seminars etc - Police,Mar-24
Specialist Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,718.63,Vehicle Hire,Mar-24
Specialist Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Mar-24
Specialist Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Mar-24
Specialist Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,827.4,Vehicle Hire,Mar-24
Specialist Crime & Justice Command,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,518.16,Vehicle Hire,Mar-24
Specialist Crime & Justice Command,TAYLOR TRAINING SOLUTIONS LTD,600,Training - Course Fees / Seminars etc - Police,Mar-24
Specialist Crime & Justice Command,TAYLOR TRAINING SOLUTIONS LTD,6300,Training - Course Fees / Seminars etc - Police,Mar-24
Specialist Crime & Justice Command,TRAVEL PERK UK IRL LTD,503.58,Training - Expenses - Staff,Mar-24
Specialist Crime & Justice Command,TTC 2000 LIMITED,10550,Professional Fees,Mar-24
,,4744117.83,,
,,,,
