FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
17/11/2023,WORKSHOPS,PROTECTAVAN,34.5,6.9,5046,"COMMERCIAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED",PROTECTAVAN,103372,WORKSHOPS
17/11/2023,MUSEUMS & GALLERIES HQ,WWW.SCREWFIX.COM,25.62,5.12,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,104847,TECHNICAL EVT & REF
17/11/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,28.57,1.43,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
17/11/2023,LEAVING CARE 18-21 (25) TEAM,PAYPAL ARGOSDIRECT,28.33,5.67,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100069,LEAVING CARE 18-21 (
17/11/2023,COPTHORNE (PROPOSED 4 BED UNIT),WWW.ARGOS.CO.UK,29.99,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100079,COPTHORNE (PROPOSED
17/11/2023,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,355,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
17/11/2023,GROWTH & REGEN BUSINESS SUPPORT,KEYS PLEASE,61.3,12.26,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,KEYS PLEASE,103489,HOUSING SOLS MGMT
17/11/2023,ORCHARD VIEW,ASDA GROCERIES ONLINE,157.26,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
17/11/2023,TOWN HALL BARS HQ,LIDL GB DEWSBURY,13.22,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB DEWSBURY,107334,ONE VENUE DEWS TH
17/11/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,8.8,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
17/11/2023,ORCHARD VIEW,AMZNBUSINESS HI8LB1CK4,5.86,1.17,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI8LB1CK4,100095,ORCHARD VIEW
17/11/2023,STRATEGIC COMMUNICATIONS,LINKTREE LINKTREE,2.5,0,5734,COMPUTER SOFTWARE STORES,LINKTREE LINKTREE,101213,STRATEGIC COMMUNICAT
17/11/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,15.54,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,101213,STRATEGIC COMMUNICAT
18/11/2023,YPAT,SAINSBURY'S S/MKT,5,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,100096,YPAT
18/11/2023,YPAT,SAINSBURY'S S/MKT,9.6,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,100096,YPAT
18/11/2023,TOWN HALL BARS HQ,LIDL GB DEWSBURY,1.58,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB DEWSBURY,107334,ONE VENUE DEWS TH
18/11/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,16.22,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,101213,STRATEGIC COMMUNICAT
18/11/2023,TOWN HALL BARS HQ,TESCO STORES 2187,12.65,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107334,ONE VENUE DEWS TH
19/11/2023,FOSTERING TEAM,AMZNBUSINESS HI9T173Q4,85.67,4.28,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI9T173Q4,100057,FOSTERING TEAM
19/11/2023,INGS GROVE HOUSE,ASDA STORES,11.56,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,104076,INGS GROVE HOUSE
19/11/2023,MARKETS MANAGEMENT & SUPPORT,FACEBK FT525W3CM2,5.92,0,7311,ADVERTISING SERVICES,FACEBK FT525W3CM2,102139,MARKETS MNGMNT &SUPP
19/11/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,18.18,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,101213,STRATEGIC COMMUNICAT
20/11/2023,MUSEUMS & GALLERIES HQ,TIDEJWLLRY,160.45,32.09,7392,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TIDEJWLLRY,101136,MUSEUMS & GALLERS HQ
20/11/2023,LIBRARY & INFORMATION CENTRES,AMZNBUSINESS HI5KL31C4,23.98,4.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI5KL31C4,103758,LIBRARY & INFO CTRS
20/11/2023,LAC 0-18 TEAM,AMZNMKTPLACE,5.41,1.08,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100068,LAC 0-18 TEAM
20/11/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),CROSS COUNTRY TRAINS,6.08,1.22,4112,PASSENGER RAILWAYS,CROSS COUNTRY TRAINS,100040,ASSESSMENT & INT NTH
20/11/2023,CLIFFE HOUSE - OPERATIONAL,FACEBK EFXKKVXR22,5,0,7311,ADVERTISING SERVICES,FACEBK EFXKKVXR22,100318,CLIFFE HOUSE - OPERA
20/11/2023,CHILDRENS RIGHTS,GREGGS PLC,16.4,0,5812,"EATING PLACES, RESTAURANTS",GREGGS PLC,100024,CHILDRENS RIGHTS
20/11/2023,YPAT,HOME BARGINS,1.59,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,HOME BARGINS,100096,YPAT
20/11/2023,THE GLASS BOX (FRIENDLY STREET),WWW.OPUSENERGY.COM,17.39,0.87,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.OPUSENERGY.COM,102105,BATLEY ENTERP CTR
20/11/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),NORTHERN RAIL,43.42,8.68,4112,PASSENGER RAILWAYS,NORTHERN RAIL,100040,ASSESSMENT & INT NTH
20/11/2023,ELM GROVE,TESCO STORES,112.99,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
20/11/2023,MOORLANDS GRANGE,EBAY O 02-10820-21808,7.19,0,5311,DEPARTMENT STORES,EBAY O 02-10820-21808,104080,MOORLANDS GRANGE
20/11/2023,IYCE,POUNDLAND LTD - 1396,6.67,1.33,5310,DISCOUNT STORES,POUNDLAND LTD - 1396,100005,IYCE
20/11/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,86.59,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
20/11/2023,LEAVING CARE 18-21 (25) TEAM,WWW.E.ORG,30,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.E.ORG,100069,LEAVING CARE 18-21 (
20/11/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,-5.82,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
20/11/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAINLINE,132.97,0,4112,PASSENGER RAILWAYS,TRAINLINE,100037,ASSESSMENT & INT STH
20/11/2023,ELM GROVE,TESCO STORES,-112.99,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
20/11/2023,CASTLE GRANGE,AMZNMKTPLACE,6.49,1.3,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
20/11/2023,WOODLANDS,SAINSBURYS S/MKTS,3.75,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100081,WOODLANDS
20/11/2023,WOODLANDS,WWW.SCREWFIX.COM,24.99,5,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,107106,MAGDALE HOUSE
20/11/2023,WOODLANDS,DUNELM SOFTFURNISHINGS,248.5,0,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",DUNELM SOFTFURNISHINGS,100081,WOODLANDS
20/11/2023,DISABLED CHILDREN SERVICE TEAM,STOCKELDPARK,31.67,6.33,5812,"EATING PLACES, RESTAURANTS",STOCKELDPARK,100089,DISABLED CHILDREN SE
20/11/2023,WORKSHOPS,BRADFORD MET COUNCIL,35,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,BRADFORD MET COUNCIL,103367,POOL CARS
20/11/2023,OCCUP THERAPISTS,BKG HOTEL AT BOOKING.C,45,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
20/11/2023,MAGDALE HOUSE,RINGGO PARKING,2.86,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,RINGGO PARKING,107106,MAGDALE HOUSE
20/11/2023,LEAVING CARE 18-21 (25) TEAM,WWW.E.ORG,40,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.E.ORG,100069,LEAVING CARE 18-21 (
20/11/2023,LAC 0-18 TEAM,TRAINLINE,38,0,4112,PASSENGER RAILWAYS,TRAINLINE,100068,LAC 0-18 TEAM
20/11/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,17.49,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,101213,STRATEGIC COMMUNICAT
21/11/2023,IT PEOPLE,AMZNMKTPLACE,18.2,3.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107005,SOUTH NEIGHBOURHOOD
21/11/2023,TECHNICIANS,PREMIER FARNELL,32.17,0,5065,ELECTRICAL PARTS AND EQUIPMENT,PREMIER FARNELL,103811,TECHNICIANS
21/11/2023,LEAVING CARE 18-21 (25) TEAM,MCDONALDS,12.55,0,5814,FAST FOOD RESTAURANTS,MCDONALDS,100069,LEAVING CARE 18-21 (
21/11/2023,CATERING MANAGEMENT,ALDI STORES LTD,13.8,0,5411,"GROCERY STORES, SUPERMARKETS",ALDI STORES LTD,103288,PADDOCK JI&N
21/11/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMZNMKTPLACE,19.97,4,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100037,ASSESSMENT & INT STH
21/11/2023,INGS GROVE HOUSE,WWW.ARGOS.CO.UK,133.95,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,104076,INGS GROVE HOUSE
21/11/2023,ELM GROVE,AMZNBUSINESS HI88H6XE4,31.05,6.21,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI88H6XE4,100094,ELM GROVE
21/11/2023,CATERING MANAGEMENT,TESCO STORES 2187,8.25,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,103164,CATERING MANAGEMENT
21/11/2023,MAYOR'S OFFICE,JUSTPARK,16.24,3.25,7523,AUTOMOBILE PARKING LOTS AND GARAGES,JUSTPARK,103925,MAYOR'S OFFICE
21/11/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,Q PARK ONLINE SALES UK,11.2,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,Q PARK ONLINE SALES UK,107031,GROWTH & REGENERATION
21/11/2023,THE GLASS BOX (FRIENDLY STREET),WWW.BRITISHGAS.CO.,17.32,0.87,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102108,BATLEY BUSINESS PARK
21/11/2023,LAC 0-18 TEAM,TRAINLINE,399.23,0,4112,PASSENGER RAILWAYS,TRAINLINE,100068,LAC 0-18 TEAM
21/11/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,SAINSBURYS S/MKTS,1.45,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,105561,TOM BRAILSFORD
21/11/2023,LAC 0-18 TEAM,PENVENTON PARK HOTEL,92.65,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",PENVENTON PARK HOTEL,100068,LAC 0-18 TEAM
21/11/2023,CHERRY TREES,TESCO STORES 5731,161.03,32.21,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5731,104083,CHERRY TREES
21/11/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),METRO INNS,183.33,36.67,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",METRO INNS,100040,ASSESSMENT & INT NTH
21/11/2023,LEAVING CARE 18-21 (25) TEAM,TK MAXX,78.16,0,5331,VARIETY STORES,TK MAXX,100069,LEAVING CARE 18-21 (
21/11/2023,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,605,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
21/11/2023,COPTHORNE (PROPOSED 4 BED UNIT),SHEIN.COM,42.51,0,5651,FAMILY CLOTHING STORES,SHEIN.COM,100079,COPTHORNE (PROPOSED
21/11/2023,LEAVING CARE 18-21 (25) TEAM,AMAZON.CO.UK HI5BX2514,15.94,0,5969,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMAZON.CO.UK HI5BX2514,100069,LEAVING CARE 18-21 (
21/11/2023,OAKWELL HALL MUSEUM,HENBRANDT LIMITED,154,30.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,HENBRANDT LIMITED,104842,OAKWELL EVT & REF
21/11/2023,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,212.61,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
21/11/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,255.14,41.13,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
21/11/2023,INGS GROVE HOUSE,LIDL GB MIRFIELD,25.32,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,104076,INGS GROVE HOUSE
21/11/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,656.81,82.1,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
21/11/2023,LEAVING CARE 18-21 (25) TEAM,IKEA LTD SHOP ONLINE,282.5,56.5,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IKEA LTD SHOP ONLINE,100069,LEAVING CARE 18-21 (
21/11/2023,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,50.99,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
21/11/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),CALDERDALE MBC,10.83,2.17,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,CALDERDALE MBC,100040,ASSESSMENT & INT NTH
21/11/2023,INGS GROVE HOUSE,CO-OP GROUP 108486,23,0,5411,"GROCERY STORES, SUPERMARKETS",CO-OP GROUP 108486,104076,INGS GROVE HOUSE
21/11/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAVELODG TRAVELODGE G,537.98,107.6,3615,TRAVELODGE,TRAVELODGE,100037,ASSESSMENT & INT STH
21/11/2023,ELM GROVE,AMZNMKTPLACE,26.64,5.34,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
21/11/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,255.14,41.13,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
21/11/2023,TECHNICIANS,AMZNMKTPLACE,44.92,8.98,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103811,TECHNICIANS
21/11/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,717.56,89.69,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
21/11/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,656.81,82.1,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
21/11/2023,YOUTH JUSTICE SERVICE,HMCTS BRADFORD135P,26,0,9222,FINES,HMCTS BRADFORD135P,107167,YOUTH JUSTICE SERVICE
21/11/2023,FOSTERING TEAM,WWW.ARGOS.CO.UK,82.46,16.49,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100057,FOSTERING TEAM
21/11/2023,ELM GROVE,AMZNBUSINESS HI5WJ8VU4,31.05,6.21,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI5WJ8VU4,100094,ELM GROVE
21/11/2023,LAC 0-18 TEAM,TRAINLINE,47.78,0,4112,PASSENGER RAILWAYS,TRAINLINE,100069,LEAVING CARE 18-21 (
21/11/2023,ELM GROVE,AMZNBUSINESS HI3532VG4,31.05,6.21,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI3532VG4,100094,ELM GROVE
21/11/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,640.93,80.12,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
21/11/2023,THE GLASS BOX (FRIENDLY STREET),BUSINESS STREAM,37.13,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BUSINESS STREAM,106730,INGFIELD EC (COMM)
21/11/2023,ELM GROVE,AMZNBUSINESS HI66V7M34,31.05,6.21,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI66V7M34,100094,ELM GROVE
21/11/2023,ELM GROVE,AMZNBUSINESS HI8ZN4VL4,31.05,6.21,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI8ZN4VL4,100094,ELM GROVE
21/11/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,15.39,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,101213,STRATEGIC COMMUNICAT
22/11/2023,REFUGEE RESETTLEMENT 2021,AMZNBUSINESS HI60S3QD4,33.79,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI60S3QD4,107340,UKRAINE-COUNCIL SUPPORT
22/11/2023,MOORLANDS GRANGE,EBAY O 08-10824-65271,4.99,0,5311,DEPARTMENT STORES,EBAY O 08-10824-65271,104080,MOORLANDS GRANGE
22/11/2023,TECHNICIANS,RADIO SOLUTIONS,-76.1,0,5065,ELECTRICAL PARTS AND EQUIPMENT,RADIO SOLUTIONS,103811,TECHNICIANS
22/11/2023,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,130,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
22/11/2023,LAC 0-18 TEAM,ASDA STORES,26.05,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100068,LAC 0-18 TEAM
22/11/2023,ELM GROVE,AMZNMKTPLACE,69.9,11.65,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
22/11/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),VOUCHER EXPRESS,54.17,10.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,VOUCHER EXPRESS,100040,ASSESSMENT & INT NTH
22/11/2023,THE GLASS BOX (FRIENDLY STREET),WWW.SCREWFIX.COM,35.82,7.17,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102108,BATLEY BUSINESS PARK
22/11/2023,YPAT,HERON FOODS,5.3,0,5411,"GROCERY STORES, SUPERMARKETS",HERON FOODS,100096,YPAT
22/11/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,76.19,3.81,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
22/11/2023,CLIFFE HOUSE - OPERATIONAL,WM MORRISONS STORE,69.03,13.81,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,100318,CLIFFE HOUSE - OPERA
22/11/2023,ELM GROVE,AMZNBUSINESS HI2ZS4Q54,98.99,16.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI2ZS4Q54,100094,ELM GROVE
22/11/2023,MOORLANDS GRANGE,EBAY O 08-10824-65272,3.99,0,5311,DEPARTMENT STORES,EBAY O 08-10824-65272,104080,MOORLANDS GRANGE
22/11/2023,EMERGENCY DUTY SERVICE,WWW.BVAPARTMENTS.CO.UK,100,0,6513,REAL ESTATE AGENTS AND MANAGERS-RENTALS,WWW.BVAPARTMENTS.CO.UK,100046,EDS
22/11/2023,WORKSHOPS,KIRKLEES COUNCIL,50,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,KIRKLEES COUNCIL,103367,POOL CARS
22/11/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAVELODG TRAVELODGE G,747.93,149.59,3615,TRAVELODGE,TRAVELODGE,100040,ASSESSMENT & INT NTH
22/11/2023,CLEANING MANAGEMENT,AMZNBUSINESS HI8264Q34,106.77,21.35,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HI8264Q34,102486,CLEANING MANAGEMENT
22/11/2023,MOORLANDS GRANGE,EBAY O 08-10824-65273,3.59,0,5311,DEPARTMENT STORES,EBAY O 08-10824-65273,104080,MOORLANDS GRANGE
22/11/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,5.17,1.03,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
22/11/2023,CHERRY TREES,AMAZON.CO.UK HI7J71QX4,10.56,1.32,5969,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMAZON.CO.UK HI7J71QX4,104083,CHERRY TREES
22/11/2023,GREENHEAD CONSERVATORY,AMAZON MUSIC HI3VW9B84,8.32,1.67,5735,RECORD SHOPS,AMAZON MUSIC HI3VW9B84,103160,GREENHEAD CONSERVATY
22/11/2023,CLEANING MANAGEMENT,WWW.SCREWFIX.COM,124.87,24.98,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102486,CLEANING MANAGEMENT
22/11/2023,WORKSHOPS,KIRKLEES COUNCIL,35,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,KIRKLEES COUNCIL,103367,POOL CARS
22/11/2023,MOORLANDS GRANGE,WM MORRISONS STORE,16.15,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,104080,MOORLANDS GRANGE
22/11/2023,FOSTERING TEAM,WWW.ARGOS.CO.UK,-82.46,-16.49,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100057,FOSTERING TEAM
22/11/2023,COPTHORNE (PROPOSED 4 BED UNIT),EBAY O 26-10813-94866,22,0,5311,DEPARTMENT STORES,EBAY O 26-10813-94866,100079,COPTHORNE (PROPOSED
22/11/2023,EMERGENCY DUTY SERVICE,BKG HOTEL AT BOOKING.C,45,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100046,EDS
22/11/2023,LAC 0-18 TEAM,SAINSBURYS S/MKTS,10.35,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100069,LEAVING CARE 18-21 (
22/11/2023,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,28.8,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
22/11/2023,STRATEGIC COMMUNICATIONS,SNAP INC SNAP SNAP ADS,11.34,0,7311,ADVERTISING SERVICES,SNAP INC SNAP SNAP ADS,101213,STRATEGIC COMMUNICAT
23/11/2023,LEAVING CARE 18-21 (25) TEAM,CALDERDALE AND HUDDERS,3,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,CALDERDALE AND HUDDERS,100069,LEAVING CARE 18-21 (
23/11/2023,MAYOR'S OFFICE,TFL BUSINESS BOPS WEB,30,0,4784,"BRIDGE AND ROAD FEES, TOLLS",TFL BUSINESS BOPS WEB,103925,MAYOR'S OFFICE
23/11/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,Q PARK ONLINE SALES UK,5.6,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,Q PARK ONLINE SALES UK,107031,GROWTH & REGENERATION
23/11/2023,LAC 0-18 TEAM,PAYPAL ARGOSDIRECT,121.95,0,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100068,LAC 0-18 TEAM
23/11/2023,LAC 0-18 TEAM,PAYPAL ARGOSDIRECT,179,0,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100068,LAC 0-18 TEAM
23/11/2023,WORKSHOPS,THERMOVAC PLASTICS ( U,65,13,5085,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,THERMOVAC PLASTICS ( U,103372,WORKSHOPS
23/11/2023,LAC 0-18 TEAM,TRAINLINE,90.88,0,4112,PASSENGER RAILWAYS,TRAINLINE,100068,LAC 0-18 TEAM
23/11/2023,WORKSHOPS,ADBLUE POWER SOLUTIONS,534.95,106.99,7538,AUTOMOTIVE SERVICE SHOPS,ADBLUE POWER SOLUTIONS,103372,WORKSHOPS
23/11/2023,LEAVING CARE 18-21 (25) TEAM,2MAA041614846 TD E-PMT,82,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,2MAA041614846 TD E-PMT,100069,LEAVING CARE 18-21 (
23/11/2023,THE GLASS BOX (FRIENDLY STREET),TESCO STORES 2686,5.16,0.64,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2686,107055,THE GLASS BOX
23/11/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,351.85,70.37,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
23/11/2023,NORTH NEIGHBOURHOOD,CHARELLA GARDENS LIMIT,344.95,0,5261,LAWN AND GARDEN SUPPLY STORES,CHARELLA GARDENS LIMIT,107022,KNH LIVING
23/11/2023,YPAT,ASDA STORES,4.77,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100096,YPAT
23/11/2023,FOSTERING TEAM,HAPPY BEDS,396.64,79.33,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",HAPPY BEDS,100057,FOSTERING TEAM
23/11/2023,YOUTH JUSTICE SERVICE,EBAY O 25-10818-08395,7.49,0,5311,DEPARTMENT STORES,EBAY O 25-10818-08395,107167,YOUTH JUSTICE SERVICE
23/11/2023,FOSTERING TEAM,WWW.ARGOS.CO.UK,87.5,17.5,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100057,FOSTERING TEAM
23/11/2023,CATERING MANAGEMENT,NISBETS LTD,71.37,14.28,5964,DIRECT MARKETING-CATALOG MERCHANTS,NISBETS LTD,103164,CATERING MANAGEMENT
