FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
14/08/2023,LAC 0-18 TEAM,SQ LINCOLNS FLORIST'S,22.92,4.58,5399,MISCELLANEOUS GENERAL MERCHANDISE,SQ LINCOLNS FLORIST'S,100057,FOSTERING TEAM
14/08/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,91.74,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
14/08/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,564.49,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
14/08/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,673.11,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
14/08/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAVELODG TRAVELODGE G,2427.31,0,3615,TRAVELODGE,TRAVELODGE,100037,ASSESSMENT & INT STH
14/08/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,-0.48,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
14/08/2023,COPTHORNE (PROPOSED 4 BED UNIT),EBAY O 22-10406-37691,6.79,0,5311,DEPARTMENT STORES,EBAY O 22-10406-37691,100081,WOODLANDS
14/08/2023,YOUTH JUSTICE SERVICE,WILKO RETAIL LIMITED,3.33,0.67,5399,MISCELLANEOUS GENERAL MERCHANDISE,WILKO RETAIL LIMITED,107167,YOUTH JUSTICE SERVICE
14/08/2023,LD DAY SERVICES SK,SQ PARTY AT CALLY?S,100,0,5499,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",SQ PARTY AT CALLY?S,104047,LD DAY SERVICES SK
14/08/2023,INGS GROVE HOUSE,AMAZON MUSIC 1F40R3LL4,9.16,1.83,5735,RECORD SHOPS,AMAZON MUSIC 1F40R3LL4,104076,INGS GROVE HOUSE
14/08/2023,EMPLOYMENT & SKILLS,WWW.SCREWFIX.COM,51.99,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,107254,E&S BARRIER BREAKER
14/08/2023,COPTHORNE (PROPOSED 4 BED UNIT),NETFLIX.COM,13.33,2.66,4899,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",NETFLIX.COM,100079,COPTHORNE (PROPOSED
15/08/2023,ELM GROVE,PAYPAL ARGOSDIRECT,810,0,5331,VARIETY STORES,PAYPAL ARGOSDIRECT,100094,ELM GROVE
15/08/2023,REFUGEE RESETTLEMENT 2021,WWW.ARGOS.CO.UK,-472.7,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,107202,AFGHAN RELOCATION
15/08/2023,LAC 0-18 TEAM,CO OPERATIVE GROUP FOO,15.75,3.15,5411,"GROCERY STORES, SUPERMARKETS",CO OPERATIVE GROUP FOO,100069,LEAVING CARE 18-21 (
15/08/2023,EARLY SUPPORT SERVICE WIDE,ASDA SUPERSTORE,6.88,2.56,5411,"GROCERY STORES, SUPERMARKETS",ASDA SUPERSTORE,106724,DETACHED YOUTH SER
15/08/2023,EARLY SUPPORT SERVICE WIDE,ASDA SUPERSTORE,12.79,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA SUPERSTORE,106724,DETACHED YOUTH SER
15/08/2023,NORTH NEIGHBOURHOOD,ALDI STORES,80,0,5411,"GROCERY STORES, SUPERMARKETS",ALDI STORES,107009,OPSS
15/08/2023,REFUGEE RESETTLEMENT 2021,WWW.ARGOS.CO.UK,472.7,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,107202,AFGHAN RELOCATION
15/08/2023,BED AND BREAKFAST,GAR HOTELRES,127.15,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,GAR HOTELRES,103491,BED AND BREAKFAST
15/08/2023,REFUGEE RESETTLEMENT 2021,KIRKLEES COUNCIL,22.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,KIRKLEES COUNCIL,107202,AFGHAN RELOCATION
15/08/2023,DUKE OF EDINBURGH AWARDS,SPOT EURO,77.44,15.49,4899,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",SPOT EURO,100133,DUKE OF EDIN AWARDS
15/08/2023,OD,PAYPAL INST OPRISK,81,0,8699,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",PAYPAL INST OPRISK,107033,OD
15/08/2023,CLEANSING MANAGEMENT,SACKTRUCKSDIRECT CO UK,133.26,26.65,5200,HOME SUPPLY WAREHOUSE STORES,SACKTRUCKSDIRECT CO UK,103553,CLEANSING MANAGEMNT
15/08/2023,MAYOR'S OFFICE,RMBC OPAYO ATP LINES,116.67,23.33,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,RMBC OPAYO ATP LINES,103925,MAYOR'S OFFICE
15/08/2023,DUKE OF EDINBURGH AWARDS,SPOT EURO,48.07,9.62,4899,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",SPOT EURO,100133,DUKE OF EDIN AWARDS
15/08/2023,THE GLASS BOX (FRIENDLY STREET),WWW.BRITISHGAS.CO.,14.9,0.75,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102111,"BRETTON ST, BUS CTR"
15/08/2023,BED AND BREAKFAST,GAR HOTELRES,874.04,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,GAR HOTELRES,103491,BED AND BREAKFAST
15/08/2023,THE GLASS BOX (FRIENDLY STREET),WWW.BRITISHGAS.CO.,17.01,0.85,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102108,BATLEY BUSINESS PARK
15/08/2023,REFUGEE RESETTLEMENT 2021,WWW.ARGOS.CO.UK,472.7,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,107202,AFGHAN RELOCATION
15/08/2023,TENANT INVOLVEMENT,MY.MORRISONS.COM,20,0,5411,"GROCERY STORES, SUPERMARKETS",MY.MORRISONS.COM,107013,TENANT INVOLVEMENT
15/08/2023,STRATEGIC LEADERSHIP AND INTERVENTION,ASDA GROCERIES ONLINE,36.17,7.23,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,106724,DETACHED YOUTH SER
15/08/2023,STRATEGIC LEADERSHIP AND INTERVENTION,ASDA GROCERIES ONLINE,110.76,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,106724,DETACHED YOUTH SER
15/08/2023,LAC 0-18 TEAM,BUY IT DIRECT,483.92,0,5732,ELECTRONIC SALES,BUY IT DIRECT,100069,LEAVING CARE 18-21 (
15/08/2023,NORTH NEIGHBOURHOOD,BKG HOTEL AT BOOKING.C,247.1,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,107003,NORTH NEIGHBOURHOOD
15/08/2023,LAC 0-18 TEAM,HOME DONE LIMITED,237.89,47.58,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",HOME DONE LIMITED,100069,LEAVING CARE 18-21 (
15/08/2023,LAC 0-18 TEAM,BRITISH GAS ONLINE,20,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,100069,LEAVING CARE 18-21 (
15/08/2023,LAC 0-18 TEAM,CURRYS ONLINE,149.17,29.83,5732,ELECTRONIC SALES,CURRYS ONLINE,100069,LEAVING CARE 18-21 (
15/08/2023,ELM GROVE,AMZNBUSINESS 1F9UL7A14,8.33,1.66,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 1F9UL7A14,100094,ELM GROVE
15/08/2023,GROWTH & REGEN BUSINESS SUPPORT,EDF ENERGY CUSTOMERS -,116.55,5.83,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",EDF ENERGY CUSTOMERS -,103492,HRA PROPERTIES
15/08/2023,GROWTH & REGEN BUSINESS SUPPORT,EDF ENERGY-CUST' F,120,24,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",EDF ENERGY-CUST' F,103492,HRA PROPERTIES
15/08/2023,GROWTH & REGEN BUSINESS SUPPORT,EDF ENERGY CUSTOMERS -,133.87,6.69,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",EDF ENERGY CUSTOMERS -,103492,HRA PROPERTIES
15/08/2023,GROWTH & REGEN BUSINESS SUPPORT,EDF ENERGY-CUST' F,120,24,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",EDF ENERGY-CUST' F,103492,HRA PROPERTIES
15/08/2023,DUKE OF EDINBURGH AWARDS,LIDL GB MIRFIELD,15.33,0.05,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,100133,DUKE OF EDIN AWARDS
15/08/2023,DUKE OF EDINBURGH AWARDS,LIDL GB MIRFIELD,0.25,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,100133,DUKE OF EDIN AWARDS
15/08/2023,THE GLASS BOX (FRIENDLY STREET),WWW.BRITISHGAS.CO.,18.27,0.91,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102111,"BRETTON ST, BUS CTR"
15/08/2023,GROWTH & REGEN BUSINESS SUPPORT,EDF ENERGY CUSTOMERS -,136.76,6.84,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",EDF ENERGY CUSTOMERS -,103492,HRA PROPERTIES
15/08/2023,GROWTH & REGEN BUSINESS SUPPORT,EDF ENERGY-CUST' F,120,24,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",EDF ENERGY-CUST' F,103492,HRA PROPERTIES
15/08/2023,NORTH NEIGHBOURHOOD,SAINSBURY'S S/MKT,240,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,107009,OPSS
15/08/2023,CASTLE GRANGE,SMARTLABELLING.CO.UK,14.3,0,5734,COMPUTER SOFTWARE STORES,SMARTLABELLING.CO.UK,104079,CASTLE GRANGE
15/08/2023,ELM GROVE,AMAZON.CO.UK 1F5AM4TM4,85.94,0,5969,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMAZON.CO.UK 1F5AM4TM4,100094,ELM GROVE
15/08/2023,LEGAL,TRAINLINE,42.9,0,4112,PASSENGER RAILWAYS,TRAINLINE,103939,LEGAL
15/08/2023,ELM GROVE,AMZNMKTPLACE,24.98,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
15/08/2023,INGS GROVE HOUSE,ASDA GROCERIES ONLINE,51.3,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104076,INGS GROVE HOUSE
15/08/2023,LEGAL,WWW.TPEXPRESS.CO.UK,8.8,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,103939,LEGAL
15/08/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,CITIPARK.CO.UK,6.5,0,5817,DIGITAL GOODS SOFTWARE APPLICATIONS,CITIPARK.CO.UK,105332,SENIOR MANAGEMENT
15/08/2023,LAC 0-18 TEAM,WWW.PASSNGO.NET,233.33,46.67,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,WWW.PASSNGO.NET,100069,LEAVING CARE 18-21 (
15/08/2023,REGISTRARS,RYMAN,14.98,3,5943,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",RYMAN,106437,REGISTRARS
15/08/2023,MILL DALE,LIDL GB HECKMONDWIKE,7.13,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB HECKMONDWIKE,104081,MILL DALE
15/08/2023,LAC 0-18 TEAM,GEN REGISTER OFFICE,-31.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,100068,LAC 0-18 TEAM
15/08/2023,LEAVING CARE 18-21 (25) TEAM,BRITISH HEART FOUNDATI,233,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",BRITISH HEART FOUNDATI,100069,LEAVING CARE 18-21 (
15/08/2023,LAC 0-18 TEAM,GEN REGISTER OFFICE,42,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,100068,LAC 0-18 TEAM
15/08/2023,IT PEOPLE,AMZNMKTPLACE,218.33,43.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
15/08/2023,FOSTERING TEAM,CORAMBAAF,126.5,25.3,5815,DIGITAL GOODS AUDIOVISUAL MEDIA,CORAMBAAF,100057,FOSTERING TEAM
15/08/2023,CHERRY TREES,TESCO STORES 5731,165.95,33.19,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5731,104083,CHERRY TREES
15/08/2023,MUSEUMS & GALLERIES HQ,SP STORMBREW,29.08,5.82,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,SP STORMBREW,101136,MUSEUMS & GALLERS HQ
15/08/2023,YPAT,HOME BARGINS,2.16,2.33,5399,MISCELLANEOUS GENERAL MERCHANDISE,HOME BARGINS,100096,YPAT
15/08/2023,YPAT,HOME BARGINS,3.22,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,HOME BARGINS,100096,YPAT
15/08/2023,YPAT,HOME BARGINS,6.24,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,HOME BARGINS,100096,YPAT
15/08/2023,YPAT,HOME BARGINS,1.09,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,HOME BARGINS,100096,YPAT
15/08/2023,TENANT INVOLVEMENT,WM MORRISONS STORE,4.48,0.9,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,107013,TENANT INVOLVEMENT
15/08/2023,IT PEOPLE,DRI CISCO WEBEX,12.5,2.5,5734,COMPUTER SOFTWARE STORES,DRI CISCO WEBEX,103854,IT INFRASTRUCTURE
16/08/2023,CLIFFE HOUSE - OPERATIONAL,CO-OP GROUP 190294,20.55,0,5411,"GROCERY STORES, SUPERMARKETS",CO-OP GROUP 190294,100318,CLIFFE HOUSE - OPERA
16/08/2023,CORPORATE FM HQ,AMZNMKTPLACE AMAZON.CO,50.53,10.08,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,C.65842,CIVIC 1 PROJECT CODE
16/08/2023,EARLY SUPPORT SERVICE WIDE,WM MORRISONS STORE PIC,22.3,4.46,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,106485,EARLY SUPPORT SERVIC
16/08/2023,EARLY SUPPORT SERVICE WIDE,WM MORRISONS STORE PIC,17.7,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,106485,EARLY SUPPORT SERVIC
16/08/2023,IT PEOPLE,AMZNMKTPLACE AMAZON.CO,290.83,58,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,103858,IT SERVICES
16/08/2023,LAC 0-18 TEAM,ASDA STORES,24.84,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100068,LAC 0-18 TEAM
16/08/2023,MILL DALE,WM MORRISONS STORE PIC,111.4,5.57,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104081,MILL DALE
16/08/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,82.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
16/08/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
16/08/2023,REGISTRARS,AMZNMKTPLACE AMAZON.CO,108.17,21.63,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106437,REGISTRARS
16/08/2023,LAC 0-18 TEAM,STORAGE KING WAKEFIELD,206.37,41.27,4214,"FREIGHT CARRIER,TRUCKING-LCL/LNG DIST, MVG/STORAGE",STORAGE KING WAKEFIELD,100069,LEAVING CARE 18-21 (
16/08/2023,EARLY SUPPORT SERVICE WIDE,MY.MORRISONS.COM,20,0,5411,"GROCERY STORES, SUPERMARKETS",MY.MORRISONS.COM,106724,DETACHED YOUTH SER
16/08/2023,COMMUNITIES PLUS-CENTRAL,EB PLAYING OUT ACTIVA,20,0,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,EB PLAYING OUT ACTIVA,105388,COMMUNITIES PLUS-CEN
16/08/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
16/08/2023,TOWN HALLS,FACEBK QQRGJUXZH2,20.17,4.03,7311,ADVERTISING SERVICES,FACEBK QQRGJUXZH2,103809,TOWN HALLS
16/08/2023,LAC 0-18 TEAM,NORTH YORKSHIRE COUNCI,22,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,NORTH YORKSHIRE COUNCI,100069,LEAVING CARE 18-21 (
16/08/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
16/08/2023,CLAREMONT HOUSE,NISBETS LTD,199.99,39.99,5964,DIRECT MARKETING-CATALOG MERCHANTS,NISBETS LTD,104077,CLAREMONT HOUSE
16/08/2023,INGS GROVE HOUSE,TWINKL,7.39,0,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,TWINKL,104076,INGS GROVE HOUSE
16/08/2023,LEGAL,CALDERDALE MBC,13,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,CALDERDALE MBC,103939,LEGAL
16/08/2023,OAKWELL HALL MUSEUM,ASDA SUPERSTORE,6.02,1.21,5411,"GROCERY STORES, SUPERMARKETS",ASDA SUPERSTORE,101142,OAKWELL HALL MUSEUM
16/08/2023,YPAT,AMZNMKTPLACE,7.49,1.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100096,YPAT
16/08/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,1041.33,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
16/08/2023,DUKE OF EDINBURGH AWARDS,QUICKS ARCHERY,40.21,8.04,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,QUICKS ARCHERY,100133,DUKE OF EDIN AWARDS
16/08/2023,DUKE OF EDINBURGH AWARDS,LIDL GB MIRFIELD,7.9,0.05,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,100133,DUKE OF EDIN AWARDS
16/08/2023,DUKE OF EDINBURGH AWARDS,LIDL GB MIRFIELD,0.25,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,100133,DUKE OF EDIN AWARDS
16/08/2023,TENANT INVOLVEMENT,B&M 380 - DEWSBURY,19.8,3.96,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 380 - DEWSBURY,107013,TENANT INVOLVEMENT
16/08/2023,THE GLASS BOX (FRIENDLY STREET),WWW.SCREWFIX.COM,33.32,6.67,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102108,BATLEY BUSINESS PARK
16/08/2023,EARLY SUPPORT SERVICE WIDE,MY.MORRISONS.COM,20,0,5411,"GROCERY STORES, SUPERMARKETS",MY.MORRISONS.COM,106724,DETACHED YOUTH SER
16/08/2023,YPAT,ASDA STORES,4.83,1.47,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100096,YPAT
16/08/2023,YPAT,ASDA STORES,2.5,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100096,YPAT
16/08/2023,YPAT,ASDA STORES,20.35,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100096,YPAT
16/08/2023,YPAT,YORKSHIRE WILDLIFE PAR,95.96,0,7991,TOURIST ATTRACTIONS AND EXHIBITS,YORKSHIRE WILDLIFE PAR,100096,YPAT
16/08/2023,FOSTERING TEAM,AMZNMKTPLACE,27.22,5.44,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100057,FOSTERING TEAM
16/08/2023,YOUTH JUSTICE SERVICE,AMZNBUSINESS 1F6BU9AU4,1.57,0.31,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 1F6BU9AU4,107167,YOUTH JUSTICE SERVICE
16/08/2023,YOUTH JUSTICE SERVICE,AMZNBUSINESS 1F3BV7AZ4,4.58,0.92,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 1F3BV7AZ4,107167,YOUTH JUSTICE SERVICE
16/08/2023,LEGAL,TRAINLINE,42.9,0,4112,PASSENGER RAILWAYS,TRAINLINE,103939,LEGAL
16/08/2023,ELM GROVE,AMZNMKTPLACE,85.23,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
16/08/2023,ELM GROVE,AMZNMKTPLACE,33.94,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
16/08/2023,IT PEOPLE,AMZNMKTPLACE,17.99,3.6,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,101972,R&M - INTERNAL
17/08/2023,LAC 0-18 TEAM,PREMIER INN,265.82,53.16,3811,PREMIER INN,PREMIER INN,100068,LAC 0-18 TEAM
17/08/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,AMZNMKTPLACE AMAZON.CO,23.24,4.65,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,103937,CHIEF EXECUTIVE & CS
17/08/2023,DUKE OF EDINBURGH AWARDS,RHOS POINT RETAIL LTD,9.99,0,5541,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,RHOS POINT RETAIL LTD,100133,DUKE OF EDIN AWARDS
17/08/2023,IT PEOPLE,AMZNMKTPLACE AMAZON.CO,7.16,1.43,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,103858,IT SERVICES
17/08/2023,,YORKSHIRE PURCHASING O,84.8,16.96,5111,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,YORKSHIRE PURCHASING O,,
17/08/2023,INGS GROVE HOUSE,M&R HARDWARE,20.97,0,5251,HARDWARE STORES,M&R HARDWARE,104076,INGS GROVE HOUSE
17/08/2023,NORTH NEIGHBOURHOOD,LIDL GB DEWSBURY,80,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB DEWSBURY,107009,OPSS
17/08/2023,CLIFFE HOUSE - OPERATIONAL,MIRFIELD MOWERS LIMITE,40,0,7379,COMPUTER MAIN./REPAIR/SERVICES NOT ELSEWHERE CLASS,MIRFIELD MOWERS LIMITE,100318,CLIFFE HOUSE - OPERA
17/08/2023,CLIFFE HOUSE - OPERATIONAL,JOB EARNSHAW&BROS LTD,99.8,0,5211,"BUILDING MATERIALS, LUMBER STORES",JOB EARNSHAW&BROS LTD,100318,CLIFFE HOUSE - OPERA
17/08/2023,NORTH NEIGHBOURHOOD,LIDL GB DEWSBURY,80,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB DEWSBURY,107009,OPSS
17/08/2023,NORTH NEIGHBOURHOOD,LIDL GB DEWSBURY,80,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB DEWSBURY,107009,OPSS
17/08/2023,INGS GROVE HOUSE,LIDL GB MIRFIELD,11.79,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,104076,INGS GROVE HOUSE
17/08/2023,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,-225,-45,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
17/08/2023,REGISTRARS,AMZNBUSINESS 1F98W6GR4,13.91,2.78,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 1F98W6GR4,106437,REGISTRARS
17/08/2023,ELM GROVE,TESCO STORES,219.11,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
17/08/2023,REGISTRARS,AMZNMKTPLACE,66.63,13.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106437,REGISTRARS
17/08/2023,IT PEOPLE,AMZNMKTPLACE,17.99,3.6,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107003,NORTH NEIGHBOURHOOD
17/08/2023,TEMPORARY ACCOMMODATION TEAM,WWW.ARGOS.CO.UK,75,15,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,103490,TEMP ACCOMMODAT TEAM
17/08/2023,REFUGEE RESETTLEMENT 2021,ASDA GROCERIES ONLINE,-48.5,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107202,AFGHAN RELOCATION
17/08/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,-17.41,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
17/08/2023,FOSTERING TEAM,ASDA GEORGE COM LEEDS,63,0.83,5411,"GROCERY STORES, SUPERMARKETS",ASDA GEORGE COM LEEDS,100057,FOSTERING TEAM
17/08/2023,FOSTERING TEAM,ASDA GEORGE COM LEEDS,4.17,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GEORGE COM LEEDS,100057,FOSTERING TEAM
17/08/2023,THE GLASS BOX (FRIENDLY STREET),BRITISH GAS,66.1,3.3,1711,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",BRITISH GAS,102108,BATLEY BUSINESS PARK
17/08/2023,MUSEUMS & GALLERIES HQ,TESCO STORES 2290,3.75,0.75,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2290,101136,MUSEUMS & GALLERS HQ
17/08/2023,SYRIAN REFUGEE RESETTLEMENT COHORT 2,WWW.ARGOS.CO.UK,552.25,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,107202,AFGHAN RELOCATION
17/08/2023,REFUGEE RESETTLEMENT 2021,ASDA GROCERIES ONLINE,264.37,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107202,AFGHAN RELOCATION
17/08/2023,WORKSHOPS,TURNKEY INSTRUMENTS,220,44,7622,ELECTRONIC REPAIR SHOPS,TURNKEY INSTRUMENTS,103372,WORKSHOPS
