Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
North Northamptonshire Council,19-Jun-23,51200475921,"£3,242.40",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475742,"£3,272.64",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475792,"£3,596.60",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475804,"£3,800.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475881,"£3,847.20",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475799,"£3,872.78",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475842,"£3,920.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Support with Memory & Cognition CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475907,"£4,000.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475762,"£4,242.40",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475740,"£4,400.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475900,"£4,532.52",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475718,"£4,943.80",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475699,"£5,176.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475697,"£5,221.20",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475877,"£5,331.48",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475751,"£5,552.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475474,"£5,830.00",Beanfield Community Association,CHARITY,Voluntary sector support [CBC],Grants,Grants
North Northamptonshire Council,19-Jun-23,51200475712,"£5,913.60",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475930,"£6,083.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475794,"£6,471.60",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475819,"£6,753.60",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475852,"£6,776.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475705,"£7,196.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475847,"£7,502.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475771,"£8,200.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475901,"£8,456.40",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475704,"£8,572.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475700,"£9,492.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475914,"£9,649.08",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475734,"£12,000.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475936,"£12,040.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475807,"£12,096.00",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475735,"£13,220.16",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,19-Jun-23,51200475755,"£13,824.22",PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200465629,£509.82,Network Security Systems Europe (UK),COMPANY,Facilities management [ENC],Thrapston Offices,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200465638,£510.00,LSA Projects Ltd,COMPANY,Corby-East Midlands International Pool,Corby-East Midlands International Pool,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200465553,£513.60,TED COMPLIANCE LTD,COMPANY,Community Assets,Splashpark Operational Costs,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200465833,£541.75,METRIC GROUP LIMITED,COMPANY,Car parks management [CBC],Cinema Car Park,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200472240,£580.80,Wilkinson Environmental Ltd,COMPANY,Public realm [BCW],Property and Projects,Professional Fees and Hired Services
North Northamptonshire Council,19-Jun-23,51200471105,£582.38,VPS (UK) LIMITED,COMPANY,Property Management [KBC],Investment Properties,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200465642,£600.00,B&W Waste Management,COMPANY,Street cleansing [ENC],Cleansing / Fly Tipping,Waste Disposal
North Northamptonshire Council,19-Jun-23,51200466005,£605.09,Inter County Cleaning Services Ltd,COMPANY,Property Management [KBC],Haylock House,Cleaning and Domestic Supplies
North Northamptonshire Council,19-Jun-23,51200463937,£660.00,Rose Tree Care Ltd,COMPANY,Parks and open spaces [CBC],WOODLANDS AND OPEN SPACES,Tree Maintenance
North Northamptonshire Council,19-Jun-23,51200472409,£660.00,MG Recycling Ltd,COMPANY,HRA Repairs and Maintenance [KBC],Tenants Requests,Professional Fees and Hired Services
North Northamptonshire Council,19-Jun-23,51200475441,£670.18,Marston Holdings Ltd,COMPANY,Professional Finance [NCC],Accountancy\Insurance,Council Tax
North Northamptonshire Council,19-Jun-23,51200463875,£678.24,Security And Surveillance UK Ltd,COMPANY,Facilities management [ENC],Thrapston Offices,Security Equipment
North Northamptonshire Council,19-Jun-23,51200463836,£682.68,Wealden Rehab Ltd,COMPANY,Facilities management [CBC],Corby Cube,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200464198,£775.20,Westcountry Corporate Ltd t/a Westcountry Group,COMPANY,Refuse and recycling [ENC],Garden Waste,Non Staff expenses
North Northamptonshire Council,19-Jun-23,51200467457,£786.00,FOLGATE SAFETY LIMITED,COMPANY,Corby Hubs & Centres,Corby Innovation Hub,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200466309,£873.14,UNIVAR LIMITED,COMPANY,Corby-East Midlands International Pool,Corby-East Midlands International Pool,Water Hygiene Supplies
North Northamptonshire Council,19-Jun-23,51200467576,£900.00,St Philips Barristers,COMPANY,Legal services [KBC],District Law,External Legal Fees
North Northamptonshire Council,19-Jun-23,51200475508,£903.42,Niyaa People Limited,COMPANY,HRA Repairs and Maintenance [KBC],Kettering Gas Repairs,Agency Staff
North Northamptonshire Council,19-Jun-23,51200475509,£906.24,Niyaa People Limited,COMPANY,HRA (Capital) [KBC],Voids Repairs and Improvements,"New Construction, Conversion and Renovation"
North Northamptonshire Council,19-Jun-23,51200465655,£955.50,RK Electrical & Development Ltd,COMPANY,Hard FM [NCC],Hard Facilities Management,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200451981,£960.00,8x8 UK Limited,COMPANY,Enterprise Telephony Project,Enterprise Telephony Project,Telephone equipment & installation
North Northamptonshire Council,19-Jun-23,51200475488,£966.67,SECURITY PLUS + LIMITED,COMPANY,Car parks management [CBC],Parkland Gateway Car Park,Bank Charges
North Northamptonshire Council,19-Jun-23,51200463911,£971.05,CDW Limited UK,COMPANY,Environmental health [CBC],Pollution Reduction,Equipment and Tools
North Northamptonshire Council,19-Jun-23,51200472008,"£1,046.40",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Homelessness [KBC],Rough Sleeping Initiative,Agency Staff
North Northamptonshire Council,19-Jun-23,51200467590,"£1,080.00",AES CONTROL SYSTEMS LTD,COMPANY,Corby-East Midlands International Pool,Corby-East Midlands International Pool,Specialist Works and Repairs
North Northamptonshire Council,19-Jun-23,51200464222,"£1,107.00",G2 Recruitment Solutions,COMPANY,Environmental health [CBC],Public Health,Agency Staff
North Northamptonshire Council,19-Jun-23,51200465760,"£1,124.70",RK Electrical & Development Ltd,COMPANY,Hard FM [NCC],Hard Facilities Management,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200464220,"£1,134.00",G2 Recruitment Solutions,COMPANY,Environmental Food & Safety,Commercial Health - Mgmt & Admin,Agency Staff
North Northamptonshire Council,19-Jun-23,51200470955,"£1,163.28",Niyaa People Limited,COMPANY,Homelessness [KBC],Homelessness,Agency Staff
North Northamptonshire Council,19-Jun-23,51200466351,"£1,173.59",The Cable Guy Ltd,COMPANY,HRA (Capital) [CBC],Bathrooms,Construction - External Professional Fees
North Northamptonshire Council,19-Jun-23,51200466352,"£1,173.59",The Cable Guy Ltd,COMPANY,HRA (Capital) [CBC],Bathrooms,Construction - External Professional Fees
North Northamptonshire Council,19-Jun-23,51200466353,"£1,173.59",The Cable Guy Ltd,COMPANY,HRA (Capital) [CBC],Bathrooms,Construction - External Professional Fees
North Northamptonshire Council,19-Jun-23,51200475540,"£1,223.57",The Beck Co Limited,COMPANY,Stores [KBC],Stores,Inventories
North Northamptonshire Council,19-Jun-23,51200468724,"£1,243.20",Niyaa People Limited,COMPANY,HRA (Capital) [KBC],Voids Repairs and Improvements,"New Construction, Conversion and Renovation"
North Northamptonshire Council,19-Jun-23,51200472011,"£1,247.50",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Homelessness [KBC],Rough Sleeping Initiative,Agency Staff
North Northamptonshire Council,19-Jun-23,51200472492,"£1,264.80",Rise Technical Recruitment Ltd,COMPANY,HRA (Capital) [KBC],Central Heating Renewal,"New Construction, Conversion and Renovation"
North Northamptonshire Council,19-Jun-23,51200465839,"£1,300.20",METRIC GROUP LIMITED,COMPANY,Car parks management [CBC],Cinema Car Park,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200467280,"£1,312.50",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,HRA General Management - Homelessness [CBC],Homelessness And Advice Team,Agency Staff
North Northamptonshire Council,19-Jun-23,51200471067,"£1,363.92",VPS (UK) LIMITED,COMPANY,Housing and Homelessness (Capital) [KBC],Pre Contract Works,"New Construction, Conversion and Renovation"
North Northamptonshire Council,19-Jun-23,51200464262,"£1,464.00",AAREON UK LTD,COMPANY,HRA (Capital) [CBC],Stores,Construction - External Professional Fees
North Northamptonshire Council,19-Jun-23,51200475679,"£1,479.00",Mini Minds,COMPANY,3 & 4 Year Old SEN Inclusion,3 & 4 Year Old SEN Inclusion,Grants to Voluntary Bodies
North Northamptonshire Council,19-Jun-23,51200465966,"£1,533.00",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Homelessness [BCW],Homelessness,Agency Staff
North Northamptonshire Council,19-Jun-23,51200463904,"£1,534.37",Dinner Lady Fam Ltd,COMPANY,Commissioned Health [NCC],Smoking Cessation,Equipment and Tools
North Northamptonshire Council,19-Jun-23,51200471716,"£1,548.60",Niyaa People Limited,COMPANY,HRA Repairs and Maintenance [KBC],Kettering Gas Repairs,Agency Staff
North Northamptonshire Council,19-Jun-23,51200465621,"£1,554.00",G2 Recruitment Solutions,COMPANY,HRA (Capital) [KBC],Voids Repairs and Improvements,"New Construction, Conversion and Renovation"
North Northamptonshire Council,19-Jun-23,51200466077,"£1,567.31",Saxby Farm Ltd,COMPANY,Archive and Heritage Service [NCC],Archives & Heritage Project Fund-Chester House Farm,Catering Provisions
North Northamptonshire Council,19-Jun-23,51200465965,"£1,579.31",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Homelessness [BCW],Homelessness,Agency Staff
North Northamptonshire Council,19-Jun-23,51200467282,"£1,585.50",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,HRA General Management - Homelessness [CBC],Homelessness And Advice Team,Agency Staff
North Northamptonshire Council,19-Jun-23,51200467238,"£1,632.00",G2 Recruitment Solutions,COMPANY,Voluntary sector,Ukraine resettlement scheme,Agency Staff
North Northamptonshire Council,19-Jun-23,51200467617,"£1,830.24",Npower Business Solutions,COMPANY,Facilities management [ENC],The Rushden Centre,Electricity
North Northamptonshire Council,19-Jun-23,51200463941,"£1,837.82",MLL Telecom Ltd,COMPANY,IT Infrastructure and Technical Services,IT Technical Services,Data Line - Rental
North Northamptonshire Council,19-Jun-23,51200465574,"£1,931.40",G2 Recruitment Solutions,COMPANY,Licensing – all kinds [CBC],Hackney Carriages,Agency Staff
North Northamptonshire Council,19-Jun-23,51200466002,"£1,936.80",POLYCOPY,COMPANY,Printing and postage [ENC],Printing,General Office Expenses & Stationery
North Northamptonshire Council,19-Jun-23,51200465657,"£2,067.36",RK Electrical & Development Ltd,COMPANY,Golf Course,Golf Course,Grounds Maintenance
North Northamptonshire Council,19-Jun-23,51200464216,"£2,100.00",JR Heating Midland Limited,COMPANY,HRA (Capital) [KBC],Decent Homes - Electrical Upgrades,"New Construction, Conversion and Renovation"
North Northamptonshire Council,19-Jun-23,51200464266,"£2,121.60",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Development Services [KBC],Development Control,Agency Staff
North Northamptonshire Council,19-Jun-23,51200475628,"£2,280.00",Fantastic Fireworks,COMPANY,Cornerstone,Events,Professional Fees and Hired Services
North Northamptonshire Council,19-Jun-23,51200464269,"£2,308.80",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Development Services [KBC],Development Control,Agency Staff
North Northamptonshire Council,19-Jun-23,51200467618,"£2,324.27",Npower Business Solutions,COMPANY,Facilities management [ENC],The Rushden Centre,Electricity
North Northamptonshire Council,19-Jun-23,51200467632,"£2,337.38",Npower Business Solutions,COMPANY,Facilities management [ENC],The Rushden Centre,Electricity
North Northamptonshire Council,19-Jun-23,51200464267,"£2,400.00",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Development Services [CBC],Development Management,Agency Staff
North Northamptonshire Council,19-Jun-23,51200465656,"£2,530.60",Aspect Contracts  Ltd,COMPANY,HRA (Capital) [CBC],Asbestos Inspections & Work,Environmental Works
North Northamptonshire Council,19-Jun-23,51200465536,"£2,640.00",G2 Recruitment Solutions,COMPANY,Environmental health [CBC],Epa Authorisations,Agency Staff
North Northamptonshire Council,19-Jun-23,51200464196,"£3,000.00",Precision Resource Group Ltd,COMPANY,PH Reserve Expenditure-NNC,Public Health Reserve Expenditure,Agency Staff
North Northamptonshire Council,19-Jun-23,51200464270,"£3,106.08",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Development Services [ENC],Development Management,Agency Staff
North Northamptonshire Council,19-Jun-23,51200475674,"£3,260.00",Busy Bees Nurseries Limited - Corby Priors Hall Park,COMPANY,3 & 4 Year Old SEN Inclusion,3 & 4 Year Old SEN Inclusion,Grants to Voluntary Bodies
North Northamptonshire Council,19-Jun-23,51200465902,"£3,920.33",WSP Environment & Infrastructure Solutions UK Ltd,COMPANY,Environmental Protection [NCC],Closed Landfill Sites,Inspection and Assessment
North Northamptonshire Council,19-Jun-23,51200468308,"£4,262.40",Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,Development Services [ENC],Development Management,Agency Staff
North Northamptonshire Council,19-Jun-23,51200467901,"£4,304.40",ORIGIN AMENITY SOLUTIONS LTD (FORMERLY RIGBY TAYLOR LTD),COMPANY,Golf Course,Golf Course,Grounds Maintenance
North Northamptonshire Council,19-Jun-23,51200463889,"£5,070.00",Brampton Valley Group Limited,COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Private Contractors
North Northamptonshire Council,19-Jun-23,51200463829,"£5,345.28",Westwood Associates Limited,COMPANY,IT Infrastructure and Technical Services,IT Technical Services,Computer hardware - purchase
North Northamptonshire Council,19-Jun-23,51200465900,"£5,794.96",Dura Pump Ltd,COMPANY,HRA (Capital) [CBC],Compliance (Water),Construction - External Professional Fees
North Northamptonshire Council,19-Jun-23,51200475682,"£5,874.00",Squirrels Childcare and Training Ltd,COMPANY,3 & 4 Year Old SEN Inclusion,3 & 4 Year Old SEN Inclusion,Grants to Voluntary Bodies
North Northamptonshire Council,19-Jun-23,51200465889,"£5,985.00",Oakleaf Surveying Ltd,COMPANY,Beech Close,Beech Close,Specialist Servicing and Maintenance
North Northamptonshire Council,19-Jun-23,51200464214,"£6,070.75",BP Chargemaster Ltd,COMPANY,Car parks management [KBC],Car Parks,Professional Fees and Hired Services
North Northamptonshire Council,19-Jun-23,51200465903,"£6,395.40",William Whitelaw t/a PEG ASSOCIATES (DFG) LTD,COMPANY,Disabled Facilities Grants,Disabled Facilities Grant NNC,Expenditure on Grants
North Northamptonshire Council,19-Jun-23,51200464212,"£6,607.63",Westwood Associates Limited,COMPANY,IT (Capital) [CBC],ICT Hardware Replacement,IT Hardware
North Northamptonshire Council,19-Jun-23,51200466004,"£6,998.40",FOLGATE SAFETY LIMITED,COMPANY,Corby Hubs & Centres,Corby Innovation Hub,Building Repair and Maintenance
North Northamptonshire Council,19-Jun-23,51200464206,"£13,050.00",Phil Jones Associates Limited,COMPANY,Tourism [ENC],Tourism Promotion,Consultancy
North Northamptonshire Council,19-Jun-23,51200471788,"£13,808.11",Envar Composting (North) Ltd,COMPANY,Refuse and recycling [ENC],Garden Waste,Non Staff expenses
North Northamptonshire Council,19-Jun-23,51200467865,"£30,000.00",Colson & Loaring Ltd,COMPANY,Disabled Facilities Grants,Disabled Facilities Grant NNC,Expenditure on Grants
North Northamptonshire Council,19-Jun-23,51200465604,"£59,863.74",Npower Business Solutions,COMPANY,Corby-East Midlands International Pool,Corby-East Midlands International Pool,Electricity
North Northamptonshire Council,19-Jun-23,51200468750,"£91,458.84",IMPOWER,COMPANY,Intelligent Client Function,Children's Trust,Consultancy
North Northamptonshire Council,19-Jun-23,65200001975,"-£2,153.85",RISELEY LOWER SCHOOL,EDUCATION,High Needs Out Of County,Out County Other Authorities,Independent School Placements
North Northamptonshire Council,19-Jun-23,51200464209,£538.80,Acute Training Solutions Ltd,EDUCATION,Adults L&D [NCC],L&D Adult's,Professional Fees and Hired Services
North Northamptonshire Council,19-Jun-23,51200475494,£561.60,Newton Road School,EDUCATION,Strategic Assets [NCC],Premise Running Costs,Service Charges
North Northamptonshire Council,19-Jun-23,51200475495,£810.88,Newton Road School,EDUCATION,Strategic Assets [NCC],Premise Running Costs,Service Charges
North Northamptonshire Council,19-Jun-23,51200475496,"£1,091.57",Newton Road School,EDUCATION,Strategic Assets [NCC],Premise Running Costs,Service Charges
North Northamptonshire Council,19-Jun-23,51200475688,"£1,370.00",BEANFIELD PRIMARY SCHOOL,EDUCATION,3 & 4 Year Old SEN Inclusion,3 & 4 Year Old SEN Inclusion,Grants to Voluntary Bodies
North Northamptonshire Council,19-Jun-23,51200475676,"£1,956.00",Inn Farm Private Day Nursery,EDUCATION,3 & 4 Year Old SEN Inclusion,3 & 4 Year Old SEN Inclusion,Grants to Voluntary Bodies
North Northamptonshire Council,19-Jun-23,51200475681,"£2,121.00",ROTHWELL VICTORIA INFANT SCHOOL ACADEMY,EDUCATION,3 & 4 Year Old SEN Inclusion,3 & 4 Year Old SEN Inclusion,Grants to Voluntary Bodies
North Northamptonshire Council,19-Jun-23,51200484953,"£2,153.85",RISELEY LOWER SCHOOL,EDUCATION,High Needs Out Of County,Out County Other Authorities,Independent School Placements
North Northamptonshire Council,19-Jun-23,51200475685,"£4,329.00",Woodnewton School,EDUCATION,3 & 4 Year Old SEN Inclusion,3 & 4 Year Old SEN Inclusion,Grants to Voluntary Bodies
North Northamptonshire Council,19-Jun-23,51200475694,"£9,870.00",ST LAWRENCE PRIMARY SCHOOL,EDUCATION,Home for Ukraine funding,Home for Ukraine funding,Payments to Other Establishments
North Northamptonshire Council,19-Jun-23,51200476328,-£931.68,Redacted Personal Data,INDIVIDUAL,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476321,-£726.68,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476225,-£692.76,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476159,-£583.00,Redacted Personal Data,INDIVIDUAL,MH Mental Health CCP LT,Mental Health Payments MH,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200475950,-£569.40,Redacted Personal Data,INDIVIDUAL,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476264,-£567.40,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476311,-£530.73,Redacted Personal Data,INDIVIDUAL,TR Transitions CCP LT,Learning Disability Support CCP Long Term TR,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476173,-£507.60,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476111,-£507.60,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476258,-£507.60,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476192,-£507.60,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Support with Memory & Cognition CCP Long Term PD,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476287,-£503.96,Redacted Personal Data,INDIVIDUAL,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,19-Jun-23,51200476352,£502.80,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476133,£520.00,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476050,£520.00,Redacted Personal Data,INDIVIDUAL,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476216,£535.68,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476330,£540.00,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476230,£553.84,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476344,£558.00,Redacted Personal Data,INDIVIDUAL,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476297,£593.40,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476136,£596.72,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476138,£597.60,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476250,£615.40,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476305,£624.96,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476348,£624.96,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476262,£624.96,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476154,£631.04,Redacted Personal Data,INDIVIDUAL,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,19-Jun-23,51200476198,£632.96,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
