Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
North Northamptonshire Council,06-Dec-23,51200581878,"£1,697.28",Creative Support,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200566670,"£1,704.86",George Browns Ltd,COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Equipment and Tools
North Northamptonshire Council,06-Dec-23,51200581908,"£1,705.68",HOME INSTEAD SENIOR CARE,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581376,"£1,707.20",HOUSING & CARE 21,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200577818,"£1,708.10",Niyaa People Limited,COMPANY,HRA Repairs and Maintenance [KBC],Kettering Gas Repairs,Agency Staff
North Northamptonshire Council,06-Dec-23,51200566844,"£1,723.87",NAGELS UK LTD,COMPANY,Country Parks [NCC],Countryside Services-Car Parking,Professional Fees and Hired Services
North Northamptonshire Council,06-Dec-23,51200581538,"£1,725.68",INNOASSIST LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581634,"£1,737.64",KETTERING MIND,CHARITY,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581841,"£1,760.00",Your Dignified Care Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200566817,"£1,794.00",FS (FIRST AID) TRAINING LIMITED,COMPANY,Golf Course,Golf Course,Staff Training & Development
North Northamptonshire Council,06-Dec-23,51200581765,"£1,800.00",Fortune Healthcare Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581699,"£1,800.00",Eastview Healthcare Services Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581519,"£1,810.20",EMH Care & Support Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581975,"£1,812.12",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581769,"£1,818.56",VOGUE FUTURE LIVING LTD,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581665,"£1,826.10",MILL ROAD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581648,"£1,833.52",KETTERING MIND,CHARITY,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581641,"£1,833.52",KETTERING MIND,CHARITY,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581633,"£1,833.52",KETTERING MIND,CHARITY,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581628,"£1,833.52",KETTERING MIND,CHARITY,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581645,"£1,839.47",KETTERING MIND,CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200580996,"£1,847.97",MUTCH BUILDING AND CARPENTRY LIMITED,TRADE SUPPLIER,HRA Repairs and Maintenance [CBC],Responsive Repairs,Building Repair and Maintenance
North Northamptonshire Council,06-Dec-23,51200581697,"£1,850.00",Eastview Healthcare Services Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581929,"£1,858.52",LIFEWAYS FINANCE LTD,TRADE SUPPLIER,PD Physical Disability CCP LT,Support with Memory & Cognition CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581737,"£1,897.44",Lindsay House,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581766,"£1,900.00",Fortune Healthcare Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581943,"£1,912.75",Lifeways SIL - Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581875,"£1,916.60",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581942,"£1,922.88",Lifeways SIL - Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581656,"£1,925.88",Epos Care Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200582001,"£1,926.84",Santos Care Limited,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581819,"£1,934.48",CONSENSUS SUPPORT SERVICES LTD,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200577945,"£1,957.51",Niyaa People Limited,COMPANY,HRA (Capital) [KBC],Central Heating Renewal,"New Construction, Conversion and Renovation"
North Northamptonshire Council,06-Dec-23,51200581698,"£1,961.00",Eastview Healthcare Services Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581803,"£1,961.36",PERSONALISED 4 AUTISM,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200579534,"£1,968.56",Perfect Circle JV Ltd,COMPANY,HRA (Capital) [KBC],Scott Road New Build,Construction - External Professional Fees
North Northamptonshire Council,06-Dec-23,51200579355,"£1,975.98",Career Drive Resourcing Ltd,COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Agency Staff
North Northamptonshire Council,06-Dec-23,51200581781,"£1,983.92",MAPLYN CARE SERVICES,TRADE SUPPLIER,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581653,"£1,991.44",Epos Care Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581730,"£2,000.00",Dwell-In Group of Companies Ltd 2,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581382,"£2,000.00",New Hope Specialist Care,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581720,"£2,013.44",LIVE N CARE,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581511,"£2,049.04",Wellington Support Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581782,"£2,064.92",MAPLYN CARE SERVICES,TRADE SUPPLIER,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581692,"£2,072.00",Eastview Healthcare Services Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581663,"£2,072.00",MILL ROAD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581669,"£2,072.00",ACTIVE SUPPORT SERVICE,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581873,"£2,092.36",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581429,"£2,099.84",AUTHENTIC KARE COMPANY,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200579461,"£2,100.00",DAVID SMITH ASSOCIATES,TRADE SUPPLIER,Facilities management [CBC],Grosvenor House,Building Repair and Maintenance
North Northamptonshire Council,06-Dec-23,51200574086,"£2,109.78",TOTAL GAS AND POWER,TRADE SUPPLIER,Facilities management [KBC],Main Council Offices,Gas
North Northamptonshire Council,06-Dec-23,51200581657,"£2,116.80",Epos Care Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200580582,"£2,120.29",ALLSTAR BUSINESS SOLUTIONS LTD,TRADE SUPPLIER,Fleet [CBC],Kv16 Lwt,Vehicle Fuel
North Northamptonshire Council,06-Dec-23,51200581537,"£2,121.64",INNOASSIST LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581535,"£2,121.64",INNOASSIST LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581541,"£2,121.64",INNOASSIST LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581934,"£2,165.85",LIFEWAYS FINANCE LTD,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581876,"£2,172.96",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581923,"£2,180.24",LIFEWAYS FINANCE LTD,TRADE SUPPLIER,TR Transitions CCP LT,Physical Support CCP Long Term TR,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581933,"£2,209.52",LIFEWAYS FINANCE LTD,TRADE SUPPLIER,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200588170,"£2,227.21",ALLSTAR BUSINESS SOLUTIONS LTD,TRADE SUPPLIER,Golf Course,Golf Course,Vehicle Fuel
North Northamptonshire Council,06-Dec-23,51200581651,"£2,240.00",Epos Care Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200575676,"£2,251.41",TOTAL GAS AND POWER,TRADE SUPPLIER,Facilities management [BCW],Offices Tithe Barn Road,Gas
North Northamptonshire Council,06-Dec-23,51200581895,"£2,252.88",ADVANCE HOUSING AND SUPPORT,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581870,"£2,259.52",Creative Support,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581393,"£2,263.48",MENCAP,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581646,"£2,312.92",KETTERING MIND,CHARITY,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581805,"£2,319.09",PERSONALISED 4 AUTISM,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200577656,"£2,345.11",MUTCH BUILDING AND CARPENTRY LIMITED,TRADE SUPPLIER,HRA (Capital) [KBC],Decent Homes - Kitchen & Bathroom Renewal,"New Construction, Conversion and Renovation"
North Northamptonshire Council,06-Dec-23,51200581998,"£2,350.12",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581493,"£2,360.00",LUMSDEN LIVING LTD,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581903,"£2,364.88",Lincoln Cares Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200575672,"£2,367.38",TOTAL GAS AND POWER,TRADE SUPPLIER,Facilities management [CBC],Deene House,Gas
North Northamptonshire Council,06-Dec-23,51200581691,"£2,368.00",Eastview Healthcare Services Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581832,"£2,371.20",Together for Mental Wellbeing Support Services Limited,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200577955,"£2,376.00",WILBY TREE SURGEONS LTD,COMPANY,Grounds maintenance [KBC],Parks & Open Spaces,Private Contractors
North Northamptonshire Council,06-Dec-23,51200581861,"£2,405.00",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581974,"£2,410.48",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581990,"£2,410.48",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581996,"£2,410.48",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581944,"£2,410.48",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581879,"£2,410.48",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581438,"£2,410.48",SHALOM HOME CARE LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581440,"£2,410.48",SHALOM HOME CARE LTD,CARE ESTABLISHMENT,TR Transitions CCP LT,Learning Disability Support CCP Long Term TR,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581406,"£2,434.80",Robyn House (Vista Care),CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200566683,"£2,499.00",Specialist Fleet Services Limited,COMPANY,Fleet [KBC],Fleet Management,Payments for Operational Lease Vehicles
North Northamptonshire Council,06-Dec-23,51200581374,"£2,512.00",HOUSING & CARE 21,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Suppported Living
North Northamptonshire Council,06-Dec-23,51200578263,"£2,512.27",ROYAL MAIL,TRADE SUPPLIER,Elections and electoral registration [CBC],Electoral Registration,Postage & Carriage
North Northamptonshire Council,06-Dec-23,51200581731,"£2,513.40",Dwell-In Group of Companies Ltd 2,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200580922,"£2,515.00",Anglia Stairlifts Ltd,COMPANY,Disabled Facilities Grants,Disabled Facilities Grant NNC,Expenditure on Grants
North Northamptonshire Council,06-Dec-23,51200580853,"£2,535.00",ASHCROFT HIGH SCHOOL,EDUCATION,Virtual School [NCC],Virtual School - Pupil Premium Plus,Care & Ed Childcare Settings
North Northamptonshire Council,06-Dec-23,51200581783,"£2,560.28",MAPLYN CARE SERVICES,TRADE SUPPLIER,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581421,"£2,561.56",TML Care Solutions Ltd,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581880,"£2,569.68",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581871,"£2,590.00",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581428,"£2,597.12",AUTHENTIC KARE COMPANY,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581443,"£2,597.12",ONDUTY24 LIMITED,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581958,"£2,601.36",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581474,"£2,611.40",Lillibet Manor T/A Lillibet Court Care UK Limited,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581886,"£2,611.60",PORLOCK HOUSE,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581735,"£2,632.00",New Dawn Health and Social Care Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581884,"£2,644.12",PORLOCK HOUSE,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581732,"£2,681.28",Dwell-In Group of Companies Ltd 2,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581738,"£2,681.28",Lindsay House,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581676,"£2,719.60",ACTIVE SUPPORT SERVICE,TRADE SUPPLIER,TR Transitions CCP LT,Learning Disability Support CCP Long Term TR,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581121,"£2,729.52",FRESH START IN EDUCATION,EDUCATION,High Needs Out Of County,SEN Alt Provisions,Professional Fees and Hired Services
North Northamptonshire Council,06-Dec-23,51200581659,"£2,739.32",Epos Care Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200580629,"£2,794.41",F & T Smith Park Management,COMPANY,Traveller sites [KBC],Pasture Caravan Site,Homelessness Services
North Northamptonshire Council,06-Dec-23,51200581917,"£2,804.56",LIFEWAYS FINANCE LTD,TRADE SUPPLIER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581715,"£2,840.08",LIVE N CARE,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581938,"£2,841.76",Comfort Care Services UK Ltd,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581801,"£2,860.96",PERSONALISED 4 AUTISM,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581986,"£2,869.36",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581980,"£2,887.80",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581967,"£2,887.80",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581971,"£2,887.80",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581991,"£2,887.80",AVENS LTD,CARE ESTABLISHMENT,TR Transitions CCP LT,Learning Disability Support CCP Long Term TR,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581960,"£2,887.80",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581863,"£2,887.80",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581842,"£2,887.80",Action 2 Care,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581866,"£2,887.80",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581867,"£2,887.80",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581855,"£2,887.80",Creative Support,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581436,"£2,887.80",SHALOM HOME CARE LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581437,"£2,887.80",SHALOM HOME CARE LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581442,"£2,887.80",SHALOM HOME CARE LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581532,"£2,887.80",4 FUTURES,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581893,"£2,887.92",PORLOCK HOUSE,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581509,"£2,908.80",Wellington Support Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581753,"£2,919.88",Dobix Healthcare Limited,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Support with Memory & Cognition CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581823,"£2,932.00",THE EXTRACARE CHARITABLE TRUST,TRUST (OTHER),OP North Older People CCP LT,Physical Support CCP Long Term OP North,Suppported Living
North Northamptonshire Council,06-Dec-23,51200566984,"£2,945.06",ELECTRICAL COMPLIANCE & SAFETY LTD,TRADE SUPPLIER,HRA (Capital) [CBC],Smoke Detectors,Buildings - Mechanical and Electrical
North Northamptonshire Council,06-Dec-23,51200581831,"£2,948.00",TRIANGULAR CARE SERVICES LTD,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200581135,"£2,949.00",Catch22 Multi Academy Trust,EDUCATION,High Needs Out Of County,SEN Alt Provisions,Professional Fees and Hired Services
North Northamptonshire Council,06-Dec-23,51200581430,"£2,999.68",PRESTIGE SOCIAL CARE SERVICES LTD,TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581887,"£3,052.64",PORLOCK HOUSE,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200577749,"£3,060.00",S P Marks (Services) Ltd,COMPANY,Disabled Facilities Grants,Disabled Facilities Grant NNC,Expenditure on Grants
North Northamptonshire Council,06-Dec-23,51200581733,"£3,097.88",Dwell-In Group of Companies Ltd 2,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581510,"£3,106.68",Wellington Support Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581729,"£3,108.00",Solution Care 247 Ltd,CARE ESTABLISHMENT,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Domiciliary Care
North Northamptonshire Council,06-Dec-23,51200571403,"£3,116.24",ROYAL MAIL GROUP LTD,TRADE SUPPLIER,Housing benefits administration [ENC],Receipting,Postage & Carriage
North Northamptonshire Council,06-Dec-23,51200580476,"£3,200.00",EP PRACTICE (MILTON KEYNES),EDUCATION,Educational Psychology [NCC],Educational Psychology,Agency Staff
North Northamptonshire Council,06-Dec-23,51200581122,"£3,211.20",FRESH START IN EDUCATION,EDUCATION,High Needs Out Of County,SEN Alt Provisions,Professional Fees and Hired Services
North Northamptonshire Council,06-Dec-23,51200576368,"£3,221.72",Career Drive Resourcing Ltd,COMPANY,Street cleansing [KBC],Street Cleaning,Agency Staff
North Northamptonshire Council,06-Dec-23,51200581927,"£3,248.24",LIFEWAYS FINANCE LTD,TRADE SUPPLIER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581919,"£3,248.24",LIFEWAYS FINANCE LTD,TRADE SUPPLIER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Suppported Living
North Northamptonshire Council,06-Dec-23,51200581418,"£3,258.36",CHOICE EAST MIDLANDS (SUPPORTED LIVING),TRADE SUPPLIER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Suppported Living
