Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
North Northamptonshire Council,21-Apr-23,51200441174,£570.36,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441187,£570.36,DUNAMIS SOCIAL CARE,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441176,£570.36,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,Physical Support CCP,Physical Support CCP Long Term,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441990,£572.25,THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200443416,£573.08,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200442958,£573.08,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200440935,£575.36,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200440951,£575.36,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441423,£578.88,MEGA RESOURCES LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441482,£578.92,Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Support with Memory & Cognition CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441634,£578.92,GOGOMADU CARE LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200439614,£583.20,Niyaa People Limited,COMPANY,HRA (Capital) [KBC],Voids Repairs and Improvements,"New Construction, Conversion and Renovation"
North Northamptonshire Council,21-Apr-23,51200443413,£584.89,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200432425,£585.00,Sandra Whiles Coaching Ltd,COMPANY,Central Management Services - Teams,NASS Management Team,Professional Fees and Hired Services
North Northamptonshire Council,21-Apr-23,51200441765,£585.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200443267,£592.49,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200442912,£592.49,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443351,£592.49,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443379,£592.49,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200442771,£593.40,RAUNDS CHILD CENTRE,CARE ESTABLISHMENT,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443088,£596.44,1ST CLASS DAY NURSERY,NURSERY,Early Education and Childcare EYPP [NCC],Early Years Pupil Premium (EYPP),Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200440990,£598.82,Ashvic 24/7 Quality Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441056,£598.82,CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441079,£598.82,SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441066,£598.82,CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442902,£599.24,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443294,£599.24,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441498,£599.81,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441495,£599.81,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441535,£599.81,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441769,£601.79,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441803,£601.79,ProField Care T/A J.M. KAMAU LIMITED,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441935,£601.79,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441931,£601.79,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441859,£604.23,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Support with Memory & Cognition CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442872,£604.30,SUNSHINE PRE-SCHOOL,NURSERY,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200431425,£604.80,AMEY COMMUNITY LIMITED,TRADE SUPPLIER,Adult Learning [NCC],Adult Learning_02-PCDL,Casual hire of facilities
North Northamptonshire Council,21-Apr-23,51200442916,£612.74,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441387,£615.12,THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441185,£619.47,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441139,£619.52,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441212,£620.33,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441215,£620.33,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441288,£622.45,GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441702,£622.56,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442744,£627.90,PIED PIPER PRE-SCHOOL,NURSERY,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441060,£629.44,CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441033,£629.44,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200440977,£629.44,SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441028,£629.44,MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441036,£629.44,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441556,£633.08,Nobilis Care East Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441571,£633.08,Nobilis Care East Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441638,£633.08,DESTINY HEALTH CARE SERVICES LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441672,£633.08,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441554,£633.36,Allied Health-Services Ltd,COMPANY,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442062,£633.98,BRAKES GROCERY,TRADE SUPPLIER,Parks & Play Areas,East Carlton Park & Cafe,Hospitality and Refreshments
North Northamptonshire Council,21-Apr-23,51200441867,£640.84,GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441839,£640.92,NORTHANTS COMMUNITY CARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441778,£640.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441755,£640.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441911,£640.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441746,£640.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441762,£640.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441767,£640.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441339,£640.92,Profad Care Agency Limited,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441761,£640.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441837,£640.92,NORTHANTS COMMUNITY CARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441240,£640.92,LAVENDER SUPPORT SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441325,£640.92,Profad Care Agency Limited,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441992,£640.92,THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441760,£640.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441242,£640.92,LAVENDER SUPPORT SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200443838,£642.50,Mentaur Ltd,COMPANY,MH Mental Health RES LT,Mental Health Support Res Long Term MH,Residential Care
North Northamptonshire Council,21-Apr-23,51200442860,£646.50,PIED PIPER PRE-SCHOOL,NURSERY,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443028,£649.88,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441295,£650.88,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442781,£652.05,LITTLESTONES PRE-SCHOOL,NURSERY,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443271,£658.32,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443314,£658.32,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443025,£658.32,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443312,£658.32,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200442980,£658.32,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200440850,£658.68,Robert Pochin Ltd,COMPANY,Stores [KBC],Stores,Inventories
North Northamptonshire Council,21-Apr-23,51200441844,£659.12,MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441899,£659.16,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441328,£659.28,Profad Care Agency Limited,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442863,£660.85,NASSINGTON & YARWELL PRE-SCHOOL,NURSERY,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200440841,£666.42,The Beck Co Limited,COMPANY,Stores [KBC],Stores,Inventories
North Northamptonshire Council,21-Apr-23,51200441369,£677.56,Allied Health-Services Ltd,COMPANY,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442988,£680.26,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443018,£680.26,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443017,£681.11,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443374,£681.11,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441504,£687.44,Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442984,£688.70,RINGSTEAD ROBINS PRE-SCHOOL,NURSERY,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443012,£691.24,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443369,£691.24,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441068,£692.05,CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441057,£692.23,CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200431733,£694.60,ADCOCK REFRIGERATION AIR CONDITIONING LTD,COMPANY,Facilities management [ENC],Thrapston Offices,Building Repair and Maintenance
North Northamptonshire Council,21-Apr-23,51200441764,£695.88,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441773,£695.88,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441366,£695.92,Allied Health-Services Ltd,COMPANY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200443516,£699.92,TODDLERZ DAY NURSERY LTD,TRADE SUPPLIER,Early Education and Childcare Deprivation [NCC],Deprivation,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200443326,£714.02,Redacted Personal Data,FOSTER PARENT,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200442852,£714.02,SUNSHINE PRE SCHOOL,NURSERY,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441138,£722.68,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441154,£722.68,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441140,£722.68,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200443008,£723.31,Redacted Personal Data,INDIVIDUAL,Early Education and Childcare 3 & 4 Funded Universal Entitlement EYNFF [NCC],EY 30 hours entitlement,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441670,£723.60,Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441228,£724.50,THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442750,£726.80,BUILDING BLOCKS DAY NURSERY,NURSERY,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200442761,£727.95,ST MICHAELS PLAYGROUP,NURSERY,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441226,£731.11,THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200443375,£735.12,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200432493,£735.30,Business Smart Solutions Ltd,COMPANY,Housing benefits administration [ENC],Revenues & Benefits,Agency Staff
North Northamptonshire Council,21-Apr-23,51200441158,£746.67,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441659,£749.74,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441809,£752.26,ProField Care T/A J.M. KAMAU LIMITED,CARE ESTABLISHMENT,OP North Older People CCP ST,Physical Support CCP other Short Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441012,£755.16,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441015,£755.16,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441110,£755.16,Nobilis Care East Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200440984,£755.16,SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200440931,£755.16,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441003,£755.16,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441052,£755.16,CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441038,£755.16,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441039,£755.16,ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200440930,£755.16,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200440933,£755.16,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441017,£755.16,UNIVERSAL CARE SERVICES UK LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200443343,£757.07,Redacted Personal Data,INDIVIDUAL,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200441564,£759.92,Nobilis Care East Ltd,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441565,£759.92,Nobilis Care East Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441605,£759.92,KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441438,£759.92,KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441433,£759.92,KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441521,£759.92,Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200441394,£759.92,THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
