Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
North Northamptonshire Council,01-Mar-24,51200643193,"£3,456.00",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643225,"£3,480.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643233,"£3,480.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642944,"£3,500.00",HAMPTON (MIDLAND CARE) LTD,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643001,"£3,519.96",MENCAP,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642840,"£3,533.24",St Matthews North Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642682,"£3,533.96",Salutem Shared Services Limited,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642640,"£3,540.00",FOUR SEASONS (BAMFORD) LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642367,"£3,540.00",REDCLYFFE,TRADE SUPPLIER,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200643178,"£3,540.00",Woodlands residential car home - Farrington care ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642642,"£3,540.00",FOUR SEASONS (BAMFORD) LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200643158,"£3,551.52",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643160,"£3,551.52",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642867,"£3,551.64",ST MATTHEWS LIMITED,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642701,"£3,572.00",BEAUMONT NURSING HOME,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642704,"£3,572.00",BEAUMONT NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642727,"£3,580.00",REGAL CARE TRADING LTD,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200643261,"£3,584.00",ABRAHAM HEALTH CARE LTD,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642702,"£3,588.00",BEAUMONT NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642461,"£3,596.72",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643048,"£3,600.00",REGAL CARE TRADING LTD,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642817,"£3,600.00",AVERY HEALTHCARE,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642442,"£3,600.00",Crown Care X Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200643169,"£3,600.00",Hassingham Limited t/a Hassingham House Care Centre,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200643163,"£3,600.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642356,"£3,600.00",AVERY HOMES SH LIMITED,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642612,"£3,600.00",B & M CARE,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642930,"£3,600.00",HAMPTON (MIDLAND CARE) LTD,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643149,"£3,600.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,Support with Memory & Cognition Res,Support with Memory & Cognition Res Long Term,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643211,"£3,600.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643199,"£3,600.00",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643161,"£3,600.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643165,"£3,600.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643196,"£3,600.00",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642709,"£3,600.00",BEAUMONT NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643122,"£3,600.00",RAUNDS LODGE NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643130,"£3,600.00",RAUNDS LODGE NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643198,"£3,600.00",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643157,"£3,600.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643159,"£3,600.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642361,"£3,600.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642527,"£3,600.00",RNJ Care Ltd Re: Burton Oaks,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642851,"£3,600.00",Halcyon Care Homes Limited,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642829,"£3,600.00",AVERY HEALTHCARE,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642481,"£3,600.00",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642395,"£3,600.00",METHODIST HOMES FOR THE AGED,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200643212,"£3,600.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642998,"£3,600.00",DUKES COURT CARE HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200637377,"£3,627.11",Career Drive Resourcing Ltd,COMPANY,Street cleansing [KBC],Street Cleaning,Agency Staff
North Northamptonshire Council,01-Mar-24,51200642328,"£3,640.08",LINKAGE COMMUNITY TRUST LTD,TRUST (OTHER),LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642874,"£3,642.52",ST MATTHEWS LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642836,"£3,643.72",St Matthews North Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643275,"£3,649.76",NUTLEY HALL LTD,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642985,"£3,664.56",TASKER HOUSE,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642902,"£3,665.12",Admire Healthcare Limited,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643197,"£3,681.60",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643188,"£3,681.60",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642759,"£3,689.52",COUNTRY VIEW NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643279,"£3,698.24",Elysium Healthcare Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200643280,"£3,698.24",Elysium Healthcare Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642761,"£3,718.16",COUNTRY VIEW NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642413,"£3,718.84",K-Lodge Care Home Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200643281,"£3,721.56",Elysium Healthcare Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643362,"£3,730.84",FOUR SEASONS (BAMFORD) LIMITED,CARE ESTABLISHMENT,MH Mental Health RES LT,Mental Health Support Res Long Term MH,Residential Care
North Northamptonshire Council,01-Mar-24,51200642768,"£3,739.52",AVERY HEALTHCARE,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643166,"£3,740.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES ST,Support with Memory & Cognition Res Reablement OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643353,"£3,740.00",AVERY HEALTHCARE,CARE ESTABLISHMENT,MH Mental Health RES LT,Mental Health Support Res Long Term MH,Residential Care
North Northamptonshire Council,01-Mar-24,51200642890,"£3,743.48",OAKFIELD,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642320,"£3,748.00",WILLOWS NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200641170,"£3,757.69","LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,Facilities management [CBC],Grosvenor House,Gas
North Northamptonshire Council,01-Mar-24,51200642805,"£3,770.76",AVERY HEALTHCARE,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642281,"£3,781.12",LODGE TRUST,TRUST (OTHER),LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200641190,"£3,792.00",Redacted Personal Data,INDIVIDUAL,Commercial (Capital) [KBC],High Street - Heritage Action Zone,Expenditure on Grants
North Northamptonshire Council,01-Mar-24,51200642888,"£3,800.00",Wellbeing Care Ltd T/A Meadow View Care Home,CARE ESTABLISHMENT,MH Mental Health RES LT,Mental Health Support Res Long Term MH,Residential Care
North Northamptonshire Council,01-Mar-24,51200642366,"£3,800.00",REDCLYFFE,TRADE SUPPLIER,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642613,"£3,800.00",B & M CARE,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642299,"£3,800.00",HALLATON MANOR LTD,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642880,"£3,800.00",Wellbeing Care Ltd T/A Meadow View Care Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643167,"£3,800.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643162,"£3,800.00",AGE NURSING HOMES LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643283,"£3,805.96",Elysium Healthcare Ltd,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200638622,"£3,807.00",NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,TRUST (OTHER),Sexual Health [NCC],PH - Sexual Health Contracts-Integrated Sexual Health,Private Contractors
North Northamptonshire Council,01-Mar-24,51200642464,"£3,811.64",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643282,"£3,816.32",Elysium Healthcare Ltd,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642912,"£3,817.40",ST MATTHEWS LIMITED,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642876,"£3,817.40",ST MATTHEWS LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642872,"£3,817.40",ST MATTHEWS LIMITED,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642841,"£3,817.40",St Matthews North Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642838,"£3,819.24",St Matthews North Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642875,"£3,819.24",ST MATTHEWS LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643195,"£3,840.00",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643202,"£3,840.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642466,"£3,840.00",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643221,"£3,840.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643190,"£3,840.00",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642448,"£3,859.64",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200627032,"£3,867.36",Lowick Manor Farms,COMPANY,Refuse and recycling [BCW],Garden Waste (BCW),Waste Disposal
North Northamptonshire Council,01-Mar-24,51200642987,"£3,868.00",TASKER HOUSE,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642760,"£3,872.00",COUNTRY VIEW NURSING HOME,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642403,"£3,900.00",SHRUBBERY RESIDENTIAL HOME,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642887,"£3,903.44",Wellbeing Care Ltd T/A Meadow View Care Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643278,"£3,916.44",Elysium Healthcare Ltd,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642936,"£3,921.16",HAMPTON (MIDLAND CARE) LTD,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642486,"£3,935.44",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200641168,"£3,936.56","LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,Facilities management [CBC],Deene House,Gas
North Northamptonshire Council,01-Mar-24,51200642878,"£3,943.80",Wellbeing Care Ltd T/A Meadow View Care Home,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200643247,"£3,947.64",COLEG ELIDYR CAMPHILL COM,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200643266,"£3,980.00",ABRAHAM HEALTH CARE LTD,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642075,"£3,988.72",Redacted Personal Data,INDIVIDUAL,HRA Income [CBC],Dwelling Rents,HRA Rents
North Northamptonshire Council,01-Mar-24,51200642678,"£3,989.84",Salutem Shared Services Limited,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642251,"£4,000.00",Polish Citizens Committee Housing Association Limited,CARE ESTABLISHMENT,PD Physical Disability RES LT,Support with Memory & Cognition Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642647,"£4,000.00",FOUR SEASONS (BAMFORD) LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642286,"£4,000.00",PRIME LIFE LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200642391,"£4,000.00",METHODIST HOMES FOR THE AGED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642283,"£4,000.00",PRIME LIFE LIMITED,CARE ESTABLISHMENT,PD Physical Disability RES ST,Physical Support Res Reablement PD,Rehabilitation And Respite Care
North Northamptonshire Council,01-Mar-24,51200642288,"£4,000.00",PRIME LIFE LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642285,"£4,000.00",PRIME LIFE LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642879,"£4,000.00",Wellbeing Care Ltd T/A Meadow View Care Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642290,"£4,000.00",PRIME LIFE LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200641195,"£4,001.10","LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,Golf Course,Golf Course,Electricity
North Northamptonshire Council,01-Mar-24,51200642454,"£4,021.84",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643204,"£4,032.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642031,"£4,033.73","LASER, KENT COUNTY COUNCIL",OTHER PUBLIC BODIES,HRA Special Services [CBC],Sheltered Premises And Amenities,Gas
North Northamptonshire Council,01-Mar-24,51200642986,"£4,064.56",TASKER HOUSE,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,01-Mar-24,51200631171,"£4,075.16",Career Drive Resourcing Ltd,COMPANY,Street cleansing [KBC],Street Cleaning,Agency Staff
North Northamptonshire Council,01-Mar-24,51200642463,"£4,080.00",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643208,"£4,080.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643209,"£4,080.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643189,"£4,080.00",Birchester Medicare Services Limited T/A Polebrook Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642456,"£4,080.00",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643228,"£4,080.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643234,"£4,080.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643227,"£4,080.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES ST,Physical Support Res Reablement OP North,Rehabilitation And Respite Care
North Northamptonshire Council,01-Mar-24,51200643343,"£4,080.00",Minster Care Services Ltd,CARE ESTABLISHMENT,MH Mental Health RES LT,Mental Health Support Res Long Term MH,Residential Care
North Northamptonshire Council,01-Mar-24,51200642480,"£4,080.00",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200642479,"£4,080.00",Minster Care Services Ltd,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,01-Mar-24,51200643205,"£4,080.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,PD Physical Disability RES LT,Physical Support Res Long Term PD,Residential Care
North Northamptonshire Council,01-Mar-24,51200643175,"£4,098.96",TANGLEWOOD LINCOLNSHIRE LTD,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200643274,"£4,124.12",The Birches,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
North Northamptonshire Council,01-Mar-24,51200642686,"£4,160.96",Salutem Shared Services Limited,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Residential Care
