Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
North Northamptonshire Council,14-Jul-23,51200491699,"£2,460.92",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491040,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491658,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491749,"£2,460.92",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491607,"£2,460.92",ALPHA-IMPERIAL CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491501,"£2,460.92",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491762,"£2,460.92",LAC Real Estate Ltd t/a LAC Northampton,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491642,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491556,"£2,460.92",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491784,"£2,460.92",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491608,"£2,460.92",ALPHA-IMPERIAL CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491489,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491048,"£2,460.92",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491074,"£2,466.36",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491358,"£2,470.40",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491204,"£2,470.40",GOGOMADU CARE LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491340,"£2,489.70",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490826,"£2,493.40",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491761,"£2,501.20",LAC Real Estate Ltd t/a LAC Northampton,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491450,"£2,523.30",LAC Real Estate Ltd t/a LAC Northampton,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491070,"£2,578.04",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490902,"£2,586.01",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491024,"£2,617.03",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491459,"£2,617.16",MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491310,"£2,624.80",Nobilis Care East Ltd,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490692,"£2,627.66",EJC GROUP LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490930,"£2,640.29",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490830,"£2,685.20",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490770,"£2,685.20",MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490696,"£2,685.20",CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490676,"£2,685.20",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490690,"£2,685.20",EJC GROUP LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490731,"£2,685.20",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490697,"£2,685.20",CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491275,"£2,702.00",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491343,"£2,702.00",AUTHENTIC KARE COMPANY,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491193,"£2,702.00",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491802,"£2,702.00",CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491171,"£2,718.40",CHERRY CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491032,"£2,734.20",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491029,"£2,734.20",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491739,"£2,734.20",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491054,"£2,734.20",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491043,"£2,734.20",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491743,"£2,734.20",Alpha Health & Social Care Services Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491587,"£2,734.20",LAC Real Estate Ltd t/a LAC Northampton,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491487,"£2,734.20",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491639,"£2,734.20",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491086,"£2,734.20",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491474,"£2,734.20",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491591,"£2,734.20",LAC Real Estate Ltd t/a LAC Northampton,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491612,"£2,734.20",MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490961,"£2,738.00",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490940,"£2,738.12",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490898,"£2,738.12",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490881,"£2,738.12",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490907,"£2,738.12",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491807,"£2,740.60",CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490728,"£2,742.74",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491524,"£2,773.40",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491299,"£2,779.20",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491002,"£2,812.32",LAVENDER SUPPORT SERVICES LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491664,"£2,890.44",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491392,"£2,895.00",DESTINY HEALTH CARE SERVICES LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490680,"£2,953.72",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491776,"£2,968.56",THE CARE BUREAU,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491408,"£2,972.20",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491195,"£2,972.20",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491347,"£2,972.20",MEGA RESOURCES LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491805,"£2,972.20",CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491599,"£3,007.64",THE CARE BUREAU,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491606,"£3,007.76",ALPHA-IMPERIAL CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491065,"£3,007.76",Peartree1 Ltd,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491629,"£3,007.76",PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491651,"£3,007.76",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490934,"£3,042.20",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490952,"£3,042.20",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491470,"£3,046.68",PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491026,"£3,124.80",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490873,"£3,145.52",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490687,"£3,222.24",CRYSTAL CARE SERVICES (LEICESTER) LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490743,"£3,222.24",Ashvic 24/7 Quality Care Services Ltd,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490812,"£3,222.24",CSN Care Group Ltd t/a Carewatch,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491350,"£3,242.40",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491444,"£3,281.00",Allied Health-Services Ltd,COMPANY,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491663,"£3,281.04",Aroma Care People,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491670,"£3,281.04",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491647,"£3,281.04",GEMINI EXCLUSIVE CARE LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491727,"£3,281.04",Profad Care Agency Limited,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491022,"£3,281.04",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491400,"£3,319.60",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490964,"£3,390.00",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491349,"£3,396.80",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490882,"£3,433.44",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491142,"£3,437.28",Allied Health-Services Ltd,COMPANY,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490724,"£3,490.76",SPOT-ON HEALTHCARE LIMITED,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491295,"£3,512.60",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491361,"£3,782.80",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491529,"£3,827.88",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491640,"£3,827.88",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491167,"£3,860.00",MEGA RESOURCES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491321,"£4,053.00",AUTHENTIC KARE COMPANY,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490927,"£4,259.08",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491106,"£4,287.00",Profad Care Agency Limited,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490775,"£4,296.32",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491451,"£4,413.88",AUTHENTIC KARE COMPANY,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491351,"£4,632.00",KINDER HOME CARE SERVICES,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490959,"£5,084.80",DUNAMIS SOCIAL CARE,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490889,"£5,247.84",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491375,"£5,529.45",24/7 STAFFING SUPPORT LTD,TRADE SUPPLIER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491495,"£5,859.00",Aroma Care People,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491815,"£5,915.12",MEGA RESOURCES LTD,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490771,"£6,329.40",ENLIGHTENMENT CARE SERVICES LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200491598,"£6,562.08",THE CARE BUREAU,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490788,"£6,698.20",EJC GROUP LTD,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200490924,"£7,562.04",PASSION CARE STAFFING LTD,CARE ESTABLISHMENT,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Domiciliary Care
North Northamptonshire Council,14-Jul-23,51200489591,£580.41,Redacted Personal Data,INDIVIDUAL,HRA Income [CBC],Dwelling Rents,HRA Rents
North Northamptonshire Council,14-Jul-23,51200489643,"£1,652.00",Kettering Town Council,OTHER PUBLIC BODIES,Commercial (Capital) [KBC],High Street - Heritage Action Zone,Expenditure on Grants
North Northamptonshire Council,14-Jul-23,51200489644,"£21,766.21",Simpson & Partners Ltd,COMPANY,Commercial (Capital) [KBC],High Street - Heritage Action Zone,Expenditure on Grants
North Northamptonshire Council,14-Jul-23,51200490593,£510.70,JEWSON LIMITED T/A SAINT-GOBAIN BUILDING DISTRIBUTION LTD,TRADE SUPPLIER,HRA Repairs and Maintenance [KBC],Tenants Requests,Equipment and Tools
North Northamptonshire Council,14-Jul-23,51200491844,£546.00,GABRIEL COURT,CARE ESTABLISHMENT,MH Mental Health RES LT,Mental Health Support Res Long Term MH,Residential Care
North Northamptonshire Council,14-Jul-23,51200491838,£592.57,WENDLEBERRIE HOUSE,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,14-Jul-23,51200491833,£621.43,GABRIEL COURT,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,14-Jul-23,51200490569,£634.01,JEWSON LIMITED T/A SAINT-GOBAIN BUILDING DISTRIBUTION LTD,TRADE SUPPLIER,Stores [KBC],Stores,Inventories
North Northamptonshire Council,14-Jul-23,51200490642,£757.93,WELLAND FLOORING COMPANY(CORBY),TRADE SUPPLIER,Stores [KBC],Stores,Inventories
North Northamptonshire Council,14-Jul-23,51200490602,£931.52,JEWSON LIMITED T/A SAINT-GOBAIN BUILDING DISTRIBUTION LTD,TRADE SUPPLIER,Stores [KBC],Stores,Inventories
North Northamptonshire Council,14-Jul-23,51200490645,£989.25,City Plumbing Supplies Limited,COMPANY,Stores [KBC],Stores,Inventories
North Northamptonshire Council,14-Jul-23,51200490604,"£1,513.06",JEWSON LIMITED T/A SAINT-GOBAIN BUILDING DISTRIBUTION LTD,TRADE SUPPLIER,Stores [KBC],Stores,Inventories
North Northamptonshire Council,14-Jul-23,51200491837,"£2,158.61",ST MATTHEWS LIMITED,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,14-Jul-23,51200491832,"£2,792.86",RNJ Care Ltd Re: Burton Oaks,CARE ESTABLISHMENT,OP North Older People RES LT,Physical Support Res Long Term OP North,Residential Care
North Northamptonshire Council,14-Jul-23,51200490635,"£3,224.04",JEWSON LIMITED T/A SAINT-GOBAIN BUILDING DISTRIBUTION LTD,TRADE SUPPLIER,Stores [KBC],Stores,Inventories
North Northamptonshire Council,14-Jul-23,51200491843,"£3,576.71",GABRIEL COURT,CARE ESTABLISHMENT,MH Mental Health RES LT,Mental Health Support Res Long Term MH,Residential Care
North Northamptonshire Council,14-Jul-23,51200491831,"£5,513.30",FELLINGATE CARE CENTRE LTD,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,14-Jul-23,51200490473,£950.00,Redacted Personal Data,INDIVIDUAL,Lodge Park & Football,Abington Road Pavilion,Building Repair and Maintenance
North Northamptonshire Council,14-Jul-23,51200490489,£661.69,Redacted Personal Data,INDIVIDUAL,Balance Sheet | Adults | Housing,Council Tenants Rent A/c,Receipts in Advance - Unapplied Capital Contributions Short Term
North Northamptonshire Council,14-Jul-23,51200490655,£657.89,Redacted Personal Data,INDIVIDUAL,Balance Sheet | Adults | Housing,Council Tenants Rent A/c,Receipts in Advance - Unapplied Capital Contributions Short Term
North Northamptonshire Council,14-Jul-23,51200491830,"£1,976.19",Orbit Homes (2020) Limited,COMPANY,Homelessness [BCW],Homelessness,Homelessness Services
North Northamptonshire Council,17-Jul-23,51200491898,"£2,640.00",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
North Northamptonshire Council,17-Jul-23,51200491864,"£2,234.29",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Residential Care
North Northamptonshire Council,17-Jul-23,51200491872,"£2,509.21",Birchester Medicare Services Limited T/A Shire Lodge Nursing Home,CARE ESTABLISHMENT,OP North Older People RES LT,Support with Memory & Cognition Res Long Term OP North,Nursing Care
