company,coded supplier,Date,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,FP4341387,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4341387,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4582875,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4582875,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4582875,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4582875,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4582875,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4582875,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4582875,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4582875,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4653075,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4653075,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4653075,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4653075,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4653075,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4653075,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4653075,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4653075,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4664307,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4664307,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4664307,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4664307,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4664307,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4664307,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4664307,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4707831,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4714851,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4714851,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4714851,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4714851,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4714851,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4714851,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4714851,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4714851,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4721871,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROF RETAINER FEES,Revenue,1,329.14
WF,FP4721871,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROF RETAINER FEES,Revenue,1,329.14
WF,FP4721871,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROF RETAINER FEES,Revenue,1,329.14
WF,FP4721871,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROF RETAINER FEES,Revenue,1,329.14
WF,FP4723275,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4723275,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4723275,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4723275,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4744335,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4744335,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4744335,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4744335,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4897371,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4897371,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4897371,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4897371,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5491263,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5491263,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5491263,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5491263,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5491263,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5491263,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5491263,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5491263,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5536191,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5536191,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5536191,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5536191,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5536191,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5536191,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5536191,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5536191,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5538999,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5538999,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5538999,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5538999,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5538999,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5538999,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5538999,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5538999,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP5544615,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROFESSIONAL FEES ADD,Revenue,1,329.14
WF,FP4566027,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOSTER PARENT TRAVEL CLAIMS,Revenue,1,334.05
WF,DP12832779,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,336
WF,DP13357875,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,336
WF,DP13357875,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,336
WF,DP13357875,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,336
WF,FP4619379,06/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,PWAY SERV UNIVERSITY/ FE COSTS,Revenue,1,340.65
WF,FP4095687,28/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,PWAY SERV OTHR NEEDS,Revenue,1,346.16
WF,DP10460019,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,346.68
WF,DP13311543,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,347.49
WF,DP11560755,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,348.72
WF,DP3281367,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,348.84
WF,DP5039175,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,352
WF,DP13232919,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,352
WF,DP11411931,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,357.68
WF,DP13286271,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,357.68
WF,DP11434395,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,358.08
WF,DP4844019,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,360
WF,DP11970723,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,360
WF,DP13321371,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,360
WF,DP1421067,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,366.45
WF,DP11461071,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,366.76
WF,DP12109719,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,368.32
WF,FP3368415,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOSTER PARENT TRAVEL CLAIMS,Revenue,1,370.1
WF,DP5672379,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,375.08
WF,DP5704671,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,375.08
WF,FP491619,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST RESPITE PROF FEE,Revenue,1,376.16
WF,FP491619,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST RESPITE PROF FEE,Revenue,1,376.16
WF,FP491619,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST RESPITE PROF FEE,Revenue,1,376.16
WF,FP4723275,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST RESPITE PROF FEE,Revenue,1,376.16
WF,DP8741523,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,376.48
WF,DP13103751,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,377.76
WF,DP8420007,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,378.52
WF,DP11056719,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,380
WF,DP5444931,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,380.96
WF,DP32511,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,384.24
WF,DP10885431,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,394.56
WF,DP5421063,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,394.8
WF,DP7830327,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,394.8
WF,DP5663955,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,398.04
WF,DP2333667,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,398.64
WF,DP4373679,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,400
WF,DP11338923,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,400.44
WF,DP13263807,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,402
WF,DP10460019,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,404.46
WF,DP13311543,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,405.4
WF,DP13311543,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,405.4
WF,FP5585331,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST ALLOW RESPITE CARE,Revenue,1,408.75
WF,FP3656235,21/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,PWAY SERV UNIVERSITY/ FE COSTS,Revenue,1,409
WF,DP4808919,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,414.64
WF,FP3930015,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST PROF RETAINER FEES,Revenue,1,415.1
WF,DP3887895,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,416.84
WF,DP13124811,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,417.48
WF,DP9328395,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,420
WF,DP12862263,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,420
WF,DP13381743,18/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,420
WF,DP13381743,18/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,420
WF,DP13381743,18/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,420
WF,DP2954235,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,420.48
WF,DP12859455,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,421.08
WF,DP3806463,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,422.16
WF,DP11191503,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,422.72
WF,FP4341387,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,FOST RESPITE PROF FEE,Revenue,2,423.18
WF,DP3974943,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,424.08
WF,DP3362799,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,427.88
WF,DP577263,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,428.16
WF,DP11812071,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,429.28
WF,DP13050399,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,433.88
WF,DP9426675,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,434.84
WF,DP2590599,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,435
WF,DP7225203,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,2,440
WF,FP5843667,05/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,PWAY SERV RENTS,Revenue,1,441
WF,FP5843667,12/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,PWAY SERV RENTS,Revenue,1,441
WF,FP5843667,19/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,PWAY SERV RENTS,Revenue,1,441
WF,FP5843667,26/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,PWAY SERV RENTS,Revenue,1,441
WF,DP10402455,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,441.08
WF,DP4655883,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,443.36
WF,DP3772767,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,445.96
WF,DP7469499,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,448
WF,DP11299611,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,449.08
WF,DP7727835,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,449.28
WF,DP10666407,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,449.6
WF,DP9868935,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,450
WF,DP9868935,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,450
WF,DP10186239,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,450
