Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount,,
WF,SU700815,T WARD & SON LTD,22/04/2024,367581,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"11,795.59",,
WF,SU700815,T WARD & SON LTD,22/04/2024,367657,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,1,"2,724.00",,
WF,SU700815,T WARD & SON LTD,22/04/2024,367657,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,2,"4,415.96",,
WF,SU700815,T WARD & SON LTD,23/04/2024,368332,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,REPAIRS & MAINTENANCE,Revenue,1,556.99,,
WF,SU700815,T WARD & SON LTD,30/04/2024,374727,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,HEALTH & SAFETY,Revenue,1,625,,
WF,SU710643,WEST COAST THERMAL,25/04/2024,372941,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,950,,
WF,SU710643,WEST COAST THERMAL,26/04/2024,373411,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,675,,
WF,SU712047,PRISM MEDICAL UK,22/03/2024,340558,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIPMENT,Revenue,1,"7,505.38",,
WF,SU712047,PRISM MEDICAL UK,27/03/2024,346012,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIP REPAIRS,Revenue,1,724.55,,
WF,SU712047,PRISM MEDICAL UK,22/04/2024,367349,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIPMENT,Revenue,1,401.55,,
WF,SU712047,PRISM MEDICAL UK,22/04/2024,367479,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIPMENT,Revenue,1,902.03,,
WF,SU712047,PRISM MEDICAL UK,23/04/2024,368466,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,CAPITAL PURCHASE EQUIPMENT,Capital,1,"2,006.18",,
WF,SU712047,PRISM MEDICAL UK,26/04/2024,373591,ADULT SERVICES,SERVICE PROVISION             ,CSDP EQUIPMENT,Revenue,1,"1,268.17",,
WF,SU742935,L & W WILSON ENDMOOR LTD,15/04/2024,359680,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,SLDC Dangerous Structures Exps,Revenue,1,"4,470.00",,
WF,SU742935,L & W WILSON ENDMOOR LTD,16/04/2024,361136,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,SLDC Dangerous Structures Exps,Revenue,1,"1,220.00",,
WF,SU758379,WW BUILDERS LTD,10/04/2024,357102,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"16,173.00",,
WF,SU860871,OCEAN CONSTRUCTION LTD,19/04/2024,366575,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,FEES & CHARGES,Revenue,1,"19,972.78",,
WF,SU912819,A K FENCING,26/04/2024,373276,THRIVING COMMUNITIES,HOUSING                       ,BBC HRA Routine Maintenance,Revenue,1,"1,250.00",,
WF,SU912819,A K FENCING,29/04/2024,373945,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,942.5,,
WF,SU912819,A K FENCING,29/04/2024,373945,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,2,942.5,,
WF,SU1053219,COLIN BRISCOE CONSTRUCTION LTD,05/04/2024,352545,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,CAPITAL ADDITIONS - OTHER,Capital,1,"9,713.32",,
WF,SU1053219,COLIN BRISCOE CONSTRUCTION LTD,05/04/2024,352545,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,CAPITAL ADDITIONS - OTHER,Capital,2,"1,151.37",,
WF,SU1053219,COLIN BRISCOE CONSTRUCTION LTD,05/04/2024,352612,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,CAPITAL ADDITIONS - OTHER,Capital,1,722.78,,
WF,SU1136055,SISSONS DECORATORS LTD,22/04/2024,367356,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,278,,
WF,SU1136055,SISSONS DECORATORS LTD,22/04/2024,367378,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,SCHOOLS ONLY BLDING WK CAPITAL,Revenue,1,"1,165.00",,
WF,SU1234335,STAGE ELECTRICS PARTNERSHIP LTD,15/04/2024,359578,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,"OTHR EQUIP,TOOLS & MATERIALS",Revenue,1,492.06,,
WF,SU1239951,IT SHAW LTD,03/04/2024,350903,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"9,740.00",,
WF,SU1239951,IT SHAW LTD,08/04/2024,353421,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"1,659.32",,
WF,SU1239951,IT SHAW LTD,08/04/2024,353424,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"2,361.34",,
WF,SU1239951,IT SHAW LTD,15/04/2024,359571,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"15,490.63",,
WF,SU1239951,IT SHAW LTD,16/04/2024,360855,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"1,900.00",,
WF,SU1239951,IT SHAW LTD,19/04/2024,366558,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,REPAIRS & MAINTENANCE,Revenue,1,"1,335.00",,
WF,SU1266627,FIELD VIEW ELECTRICAL,16/04/2024,361196,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,960,,
WF,SU1276455,TELENT TECHNOLOGY SERVICES LTD,10/04/2024,357141,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,TRAFFIC SIGNAL MAINTENANCE,Revenue,1,"1,132.00",,
WF,SU1276455,TELENT TECHNOLOGY SERVICES LTD,10/04/2024,357141,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,TRAFFIC SIGNAL MAINTENANCE,Revenue,2,817,,
WF,SU1276455,TELENT TECHNOLOGY SERVICES LTD,10/04/2024,357141,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,TRAFFIC SIGNAL MAINTENANCE,Revenue,3,"1,015.00",,
WF,SU1276455,TELENT TECHNOLOGY SERVICES LTD,22/04/2024,367457,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"2,253.10",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,09/04/2024,353594,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC COMPUTERS & EQPT SOFTWARE,Revenue,1,"1,092.23",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,10/04/2024,357026,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUSINESS & PROFESSIONAL SERV,Revenue,1,915.92,,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,15/04/2024,359445,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INTERNET/DATA COMMUNICATIONS,Revenue,1,"1,400.00",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,15/04/2024,359508,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUSINESS & PROFESSIONAL SERV,Revenue,1,"2,398.08",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,15/04/2024,359524,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INTERNET/DATA COMMUNICATIONS,Revenue,1,"1,330.00",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,15/04/2024,359593,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,CURRICULUM PHOTOCOPIER USAGE,Revenue,1,263.83,,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,15/04/2024,359642,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INTERNET/DATA COMMUNICATIONS,Revenue,1,"1,400.00",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,16/04/2024,361191,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INTERNET/DATA COMMUNICATIONS,Revenue,1,"1,260.00",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,16/04/2024,361192,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC COMPUTERS & EQPT HARDWARE,Revenue,1,"2,429.19",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,17/04/2024,364132,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,CURRICULUM PHOTOCOPIER USAGE,Revenue,1,272.85,,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,18/04/2024,365632,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUSINESS & PROFESSIONAL SERV,Revenue,1,"2,642.20",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,18/04/2024,365972,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC COMPUTERS & EQPT SOFTWARE,Revenue,1,924,,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,18/04/2024,365976,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC COMPUTERS & EQPT HARDWARE,Revenue,1,"2,010.00",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,23/04/2024,368522,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC COMPUTERS & EQPT HARDWARE,Revenue,1,528,,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,23/04/2024,368529,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUSINESS & PROFESSIONAL SERV,Revenue,1,967.72,,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,23/04/2024,368535,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUSINESS & PROFESSIONAL SERV,Revenue,1,684,,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,24/04/2024,369951,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INTERNET/DATA COMMUNICATIONS,Revenue,1,"1,330.00",,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,26/04/2024,373404,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC COMPUTERS & EQPT SOFTWARE,Revenue,1,325.35,,
WF,SU1297515,SYSTEM INFORMATION TECHNOLOGY LTD,29/04/2024,373739,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUSINESS & PROFESSIONAL SERV,Revenue,1,"1,415.05",,
WF,SU1318575,PLAYDALE PLAYGROUNDS LTD,15/04/2024,359542,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,"SPORTS&P.E.EQUIP-PURCH, REPAIR",Revenue,1,"3,014.50",,
WF,SU1318575,PLAYDALE PLAYGROUNDS LTD,25/04/2024,372800,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,REPAIRS & MAINTENANCE,Revenue,1,"9,511.78",,
WF,SU1394391,DORMA UK LTD,26/04/2024,373475,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,107.3,,
WF,SU1394391,DORMA UK LTD,26/04/2024,373475,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,262.64,,
WF,SU1546023,COLAS LTD,13/04/2024,358953,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,905,,
WF,SU1546023,COLAS LTD,22/04/2024,367567,LOCALITY BOARDS,LOCALITY BOARDS               ,OPERATIONAL MATERIALS OTHR,Revenue,1,515.52,,
WF,SU1546023,COLAS LTD,22/04/2024,367567,LOCALITY BOARDS,LOCALITY BOARDS               ,OPERATIONAL MATERIALS OTHR,Revenue,2,452.5,,
WF,SU1607799,METCALFE BROS LTD,27/03/2024,345994,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"2,879.88",,
WF,SU1607799,METCALFE BROS LTD,27/03/2024,345996,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"5,767.74",,
WF,SU1607799,METCALFE BROS LTD,27/03/2024,345998,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"6,656.01",,
WF,SU1607799,METCALFE BROS LTD,27/03/2024,345999,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"10,244.64",,
WF,SU1607799,METCALFE BROS LTD,27/03/2024,345999,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,125,,
WF,SU1607799,METCALFE BROS LTD,27/03/2024,346000,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"3,868.35",,
WF,SU1607799,METCALFE BROS LTD,27/03/2024,346005,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"5,633.46",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357082,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"4,190.18",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357082,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,50,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357083,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,GENERAL HIRE OF MOBILE PLANT,Revenue,1,808.9,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357083,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,GENERAL HIRE OF MOBILE PLANT,Revenue,2,20.75,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357084,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: PLANT,Capital,1,951.89,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357085,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"2,578.90",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357085,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,305.25,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357086,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"4,940.55",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357087,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"2,669.46",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357088,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: PLANT,Capital,1,"1,573.11",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357089,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"1,289.45",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357090,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,268.05,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357091,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"5,803.21",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357091,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,14.55,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357092,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,531.59,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357092,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,6.25,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357093,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"1,563.50",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357093,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,18.75,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357094,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"3,158.27",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357094,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,37.5,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357095,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"9,343.77",,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357095,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,112.5,,
WF,SU1607799,METCALFE BROS LTD,10/04/2024,357096,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"8,008.38",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357392,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SALTING AND SNOW CLEARING,Revenue,1,"1,400.00",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357395,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SALTING AND SNOW CLEARING,Revenue,1,680,,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357396,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SALTING AND SNOW CLEARING,Revenue,1,"1,400.00",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357482,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"4,940.54",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357482,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,"1,212.75",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357482,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,3,235.86,,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357485,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"1,289.45",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357485,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,305.25,,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357490,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"3,663.41",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357490,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,550.32,,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357493,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"2,256.26",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357493,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,343.95,,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357499,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"2,477.23",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357502,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"2,840.98",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357517,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"7,237.83",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357517,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,"1,100.64",,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357518,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,317.3,,
WF,SU1607799,METCALFE BROS LTD,11/04/2024,357518,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,31.73,,
WF,SU1607799,METCALFE BROS LTD,14/04/2024,359066,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,SALTING AND SNOW CLEARING,Revenue,1,990,,
WF,SU1607799,METCALFE BROS LTD,24/04/2024,372143,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,SLDC Hired Services,Revenue,1,"4,512.00",,
WF,SU1675191,DAVID JACKSON,10/04/2024,356117,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"1,030.00",,
WF,SU1713099,G LUND LTD,10/04/2024,357015,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,284.33,,
WF,SU1713099,G LUND LTD,10/04/2024,357015,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,45.49,,
WF,SU1713099,G LUND LTD,10/04/2024,357015,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,3,549.7,,
WF,SU1713099,G LUND LTD,10/04/2024,357015,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,4,123.45,,
WF,SU1713099,G LUND LTD,22/04/2024,367334,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"1,137.30",,
WF,SU1713099,G LUND LTD,22/04/2024,367334,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,61.73,,
WF,SU1713099,G LUND LTD,22/04/2024,367336,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"1,967.68",,
WF,SU1713099,G LUND LTD,22/04/2024,367338,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"1,275.02",,
WF,SU1713099,G LUND LTD,22/04/2024,367338,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,92.51,,
WF,SU1713099,G LUND LTD,22/04/2024,367343,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,"3,658.32",,
WF,SU1713099,G LUND LTD,22/04/2024,367343,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,2,432.08,,
WF,SU1760835,OPTECH FIBRES LTD,28/03/2024,347015,CAPITAL COST CENTRES,CAPITAL - ENABLING            ,CAPITAL PURCHASE EQUIPMENT,Capital,1,"1,920.00",,
WF,SU1760835,OPTECH FIBRES LTD,04/04/2024,351607,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,REPAIRS & MAINTENANCE,Revenue,1,"1,987.05",,
WF,SU1760835,OPTECH FIBRES LTD,04/04/2024,351610,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,REPAIRS & MAINTENANCE,Revenue,1,460,,
WF,SU1760835,OPTECH FIBRES LTD,09/04/2024,353805,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,REPAIRS & MAINTENANCE,Revenue,1,"37,450.00",,
WF,SU1760835,OPTECH FIBRES LTD,12/04/2024,358863,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,REPAIRS & MAINTENANCE,Revenue,1,270,,
WF,SU1760835,OPTECH FIBRES LTD,15/04/2024,359502,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,REPAIRS & MAINTENANCE,Revenue,1,390,,
WF,SU1760835,OPTECH FIBRES LTD,15/04/2024,359506,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,REPAIRS & MAINTENANCE,Revenue,1,519,,
WF,SU1760835,OPTECH FIBRES LTD,24/04/2024,372033,CAPITAL COST CENTRES,CAPITAL - ENABLING            ,CAPITAL PURCHASE EQUIPMENT,Capital,1,"2,251.00",,
WF,SU1760835,OPTECH FIBRES LTD,25/04/2024,372902,THRIVING COMMUNITIES,HOUSING                       ,REPAIRS & MAINTENANCE,Revenue,1,"2,265.00",,
WF,SU1802955,J S WINDER (BUILDING & ROOFING) LTD,23/04/2024,368293,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,872,,
WF,SU1901235,D & C ATKINSON,30/04/2024,374371,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,GROUNDS MAINTENANCE,Revenue,1,257.93,,
WF,SU1901235,D & C ATKINSON,30/04/2024,374434,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,GROUNDS MAINTENANCE,Revenue,1,269.72,,
WF,SU1911063,PENTAGON SPORT LTD,17/04/2024,365156,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,"SPORTS&P.E.EQUIP-PURCH, REPAIR",Revenue,1,"15,598.50",,
WF,SU1913871,AGGREGATE INDUSTRIES UK LTD,10/04/2024,357128,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,824.88,,
WF,SU1913871,AGGREGATE INDUSTRIES UK LTD,10/04/2024,357128,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,2,34.37,,
WF,SU1913871,AGGREGATE INDUSTRIES UK LTD,10/04/2024,357128,COUNTY COST CENTRES,,CREDITORS CAPITAL,Capital,3,-34.37,,
WF,SU1913871,AGGREGATE INDUSTRIES UK LTD,10/04/2024,357129,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,943.05,,
WF,SU1913871,AGGREGATE INDUSTRIES UK LTD,10/04/2024,357129,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,2,39.29,,
WF,SU1913871,AGGREGATE INDUSTRIES UK LTD,10/04/2024,357129,COUNTY COST CENTRES,,CREDITORS CAPITAL,Capital,3,-39.29,,
