Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount,,
WF,TS10770303,ENTERPRISE RAC UK LTD,01/05/2024,376895,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,CONTRACT HIRE OF VEHICLES,Revenue,1,417.2,,
WF,TS10770303,ENTERPRISE RAC UK LTD,01/05/2024,376898,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,CONTRACT HIRE OF VEHICLES,Revenue,1,411.04,,
WF,TS10770303,ENTERPRISE RAC UK LTD,01/05/2024,376908,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,CONTRACT HIRE OF VEHICLES,Revenue,1,411.04,,
WF,TS10770303,ENTERPRISE RAC UK LTD,01/05/2024,376919,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,CONTRACT HIRE OF VEHICLES,Revenue,1,411.04,,
WF,TS10770303,ENTERPRISE RAC UK LTD,01/05/2024,376922,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,CONTRACT HIRE OF VEHICLES,Revenue,1,446.04,,
WF,TS10770303,ENTERPRISE RAC UK LTD,01/05/2024,378052,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,CONTRACT HIRE OF VEHICLES,Revenue,1,411.04,,
WF,TS10770303,ENTERPRISE RAC UK LTD,01/05/2024,378056,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,CONTRACT HIRE OF VEHICLES,Revenue,1,417.2,,
WF,TS10770303,ENTERPRISE RAC UK LTD,01/05/2024,378231,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACT HIRE OF VEHICLES,Revenue,1,417.2,,
WF,TS10770303,ENTERPRISE RAC UK LTD,02/05/2024,379056,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,HIRED TRANSPORT NOT CNTRCT,Revenue,1,417.2,,
WF,TS10770303,ENTERPRISE RAC UK LTD,03/05/2024,379810,ADULT SERVICES,SERVICE PROVISION             ,CAR HIRE STAFF (WITH CCC INS),Revenue,1,380.77,,
WF,TS10770303,ENTERPRISE RAC UK LTD,16/05/2024,393535,RESOURCES,FINANCE                       ,INSURANCE CLAIMS RECEIVED,Revenue,1,"1,566.29",,
WF,TS10774515,ENGLISH LAKES HOTELS,20/05/2024,394818,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,INCOME LICENCES ISSUED,Revenue,1,758.31,,
WF,TS10780131,GLENMORE TRUST,07/05/2024,380789,ADULT SERVICES,OPERATIONS                    ,OTHR AGENCY SERVICES,Revenue,1,"3,500.00",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395556,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"1,561.88",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395556,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,780.94,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395556,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,714.79,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395558,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"1,051.88",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395558,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,525.94,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395558,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,481.39,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395560,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"1,296.25",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395560,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,648.13,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395560,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,593.23,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395562,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,530.01,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395562,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,"1,158.13",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395562,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,579.06,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395563,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,962.72,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395563,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,0.25,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395563,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,"2,103.62",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395563,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,4,"1,051.81",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395564,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"1,434.38",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395564,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,"1,312.88",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395564,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,"2,868.75",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395566,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,940.1,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395566,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,860.47,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395566,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,0.83,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395566,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,4,"1,880.20",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395567,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"1,710.63",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395567,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,855.31,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395567,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,782.86,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395568,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,466.8,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395568,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,"1,020.00",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395568,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,510,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395569,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,765,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395569,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,700.2,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395569,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,"1,530.00",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395570,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"3,219.38",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395570,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,"1,609.69",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395570,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,"1,473.34",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395572,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"1,174.28",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395572,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,587.14,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395572,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,537.4,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395573,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,447.35,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395573,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,977.5,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395573,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,488.75,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395574,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"1,445.00",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395574,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,722.5,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395574,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,661.3,,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395575,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"2,911.25",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395575,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,"1,455.63",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395575,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,3,"1,332.33",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395577,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,1,"6,673.80",,
WF,TS10780131,GLENMORE TRUST,21/05/2024,395577,ADULT SERVICES,OPERATIONS                    ,SUPPORTED LIVING,Revenue,2,"3,336.90",,
WF,TS10791363,DAVID HAYTON,31/05/2024,406766,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,VEHICLE MAINTENANCE & REPS,Revenue,1,681.36,,
WF,TS10796979,KONICA MINOLTA BUSINESS SOLUTION LTD,15/05/2024,392965,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,CURRICULUM PHOTOCOPIER USAGE,Revenue,1,452.01,,
WF,TS10801191,LOCAL GOVERNMENT ASSOC,10/05/2024,385467,CHIEF EXEC & ASST CHIEF EXEC,POLICY AND PERFORMANCE        ,LICENCES & FEES,Revenue,1,"3,995.00",,
WF,TS10805403,LYNWOOD DAY NURSERY,30/05/2024,405542,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"11,585.13",,
WF,TS10809615,THE NATIONAL TRUST,15/05/2024,391675,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,ANNUAL RENTS/LEASES,Revenue,1,500,,
WF,TS10811019,N B M HIRE LIMITED,09/05/2024,384766,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"5,620.20",,
WF,TS10811019,N B M HIRE LIMITED,10/05/2024,385418,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,671.59",,
WF,TS10811019,N B M HIRE LIMITED,10/05/2024,385419,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,243.58",,
WF,TS10811019,N B M HIRE LIMITED,10/05/2024,385421,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,639.99",,
WF,TS10811019,N B M HIRE LIMITED,10/05/2024,385422,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,798.38",,
WF,TS10811019,N B M HIRE LIMITED,10/05/2024,385424,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,767.67",,
WF,TS10811019,N B M HIRE LIMITED,13/05/2024,386627,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,HIRED TRANSPORT EDUC VISITS,Revenue,1,370,,
WF,TS10813827,QUADIENT UK LTD,15/05/2024,392939,ENABLER SERVICES,CUSTOMER & DIGITAL            ,POSTAGE,Revenue,1,749.41,,
WF,TS10813827,QUADIENT UK LTD,20/05/2024,394893,ENABLER SERVICES,CUSTOMER & DIGITAL            ,POSTAGE,Revenue,1,288.95,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,11/02/2024,295822,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,491.67,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,27/02/2024,311440,ENABLER SERVICES,CHIEF LEGAL&MONITORING OFFICER,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,543.78,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,28/03/2024,347466,ENABLER SERVICES,CHIEF LEGAL&MONITORING OFFICER,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,"1,147.98",,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,24/04/2024,372104,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,02/05/2024,379145,ENABLER SERVICES,HR/OD                         ,MISC SUPPLIES & SRVCS,Revenue,1,717.8,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,03/05/2024,379868,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,291.36,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,09/05/2024,384731,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,264,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,13/05/2024,386341,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,13/05/2024,386366,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,13/05/2024,386367,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,364.2,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,19/05/2024,394322,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,"1,104.00",,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,19/05/2024,394327,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: LABOUR - OPS STAFF,Capital,1,336,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,19/05/2024,394330,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,360,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,20/05/2024,394676,THRIVING PLACES,INCLUSIVE & GREEN GROWTH      ,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,264,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,20/05/2024,394747,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,20/05/2024,394748,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,327.78,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,20/05/2024,394749,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,327.78,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,20/05/2024,394750,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,20/05/2024,394752,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,20/05/2024,394753,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,21/05/2024,395829,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,468,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,21/05/2024,395836,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,312,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,22/05/2024,398116,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,22/05/2024,398117,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,400.62,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,22/05/2024,398118,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,22/05/2024,398119,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,22/05/2024,398120,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,22/05/2024,398121,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,327.78,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,22/05/2024,398122,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,22/05/2024,398123,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,291.36,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,29/05/2024,405069,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,29/05/2024,405071,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,31/05/2024,406745,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,31/05/2024,406746,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,31/05/2024,406748,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,31/05/2024,406749,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,31/05/2024,406750,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,31/05/2024,406751,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,254.94,,
WF,TS10815231,NEWSQUEST MEDIA GROUP LTD,31/05/2024,406752,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ADV/PUBLICITY (NOT RECRUITMT),Revenue,1,254.94,,
WF,TS10846119,SCOTTISH POWER,02/05/2024,379172,THRIVING COMMUNITIES,HOUSING                       ,ELECTRICITY,Revenue,1,754.75,,
WF,TS10877007,SANDGATE SYSTEMS LTD,17/05/2024,394068,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,COMPUTERS & EQUIPT HARDWARE,Revenue,1,"1,065.12",,
WF,TS10896663,EE LTD,24/05/2024,400906,ENABLER SERVICES,ICT                           ,TELEPHONE USAGE CHARGES,Revenue,1,"2,962.48",,
WF,TS10938783,SOUTH WESTMORLAND MAT,03/05/2024,380037,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,EDUCSPECIAL NEEDS COSTS,Revenue,1,"1,402.38",,
WF,TS10938783,SOUTH WESTMORLAND MAT,30/05/2024,405774,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,SERVICES OF STAFF RECHARGED,Revenue,1,545.16,,
WF,TS10971075,QUEEN KATHERINE SCHOOL/ACADEMY,03/05/2024,380038,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,EDUCSPECIAL NEEDS COSTS,Revenue,1,"1,446.84",,
WF,TS11020215,DAISIES DAY NURSERY,30/05/2024,405543,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"13,835.74",,
WF,TS11020215,DAISIES DAY NURSERY,30/05/2024,405646,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,910,,
WF,TS11023023,DINKY DALES NURSERY LTD,30/05/2024,405544,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"9,340.53",,
WF,TS11028639,BURTON MOREWOOD SCHOOL,30/05/2024,405545,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"8,133.72",,
WF,TS11032851,FURNESS COLLEGE,30/05/2024,405625,CAPITAL COST CENTRES,CAPITAL - ACCOUNTABLE BODIES  ,CAPITAL ADDITIONS - OTHER,Capital,1,"274,754.59",,
WF,TS11062335,DURHAM COUNTY COUNCIL,14/05/2024,388614,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,478.00",,
WF,TS11062335,DURHAM COUNTY COUNCIL,14/05/2024,388632,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,962.00",,
WF,TS11063739,THE ARCO GROUP,27/03/2024,346093,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,SPECIALIST EQUIPT,Revenue,1,325.64,,
WF,TS11063739,THE ARCO GROUP,07/05/2024,380646,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,1,40.03,,
WF,TS11063739,THE ARCO GROUP,07/05/2024,380646,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,2,50.77,,
WF,TS11063739,THE ARCO GROUP,07/05/2024,380646,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,3,24.83,,
WF,TS11063739,THE ARCO GROUP,07/05/2024,380646,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,4,39.6,,
WF,TS11063739,THE ARCO GROUP,07/05/2024,380646,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,5,64.3,,
WF,TS11063739,THE ARCO GROUP,07/05/2024,380646,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,6,57.5,,
WF,TS11063739,THE ARCO GROUP,09/05/2024,384676,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,1,407.8,,
WF,TS11063739,THE ARCO GROUP,09/05/2024,384793,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,1,326.24,,
WF,TS11063739,THE ARCO GROUP,09/05/2024,384802,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,1,407.8,,
WF,TS11063739,THE ARCO GROUP,09/05/2024,384817,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,1,407.8,,
WF,TS11063739,THE ARCO GROUP,13/05/2024,386448,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,1,632.4,,
WF,TS11063739,THE ARCO GROUP,13/05/2024,386448,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,2,632.4,,
WF,TS11063739,THE ARCO GROUP,13/05/2024,386448,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,3,18,,
WF,TS11063739,THE ARCO GROUP,14/05/2024,388462,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,1,172,,
WF,TS11063739,THE ARCO GROUP,14/05/2024,388462,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,2,68.83,,
WF,TS11063739,THE ARCO GROUP,14/05/2024,388462,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,STFF PROTECTIVE CLOTH/UNIFRM,Revenue,3,61.92,,
WF,TS11063739,THE ARCO GROUP,15/05/2024,392906,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STOCKS AND STORES,Capital,1,497.04,,
WF,TS11063739,THE ARCO GROUP,15/05/2024,392906,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,STOCKS AND STORES,Capital,2,303,,
WF,TS11063739,THE ARCO GROUP,17/05/2024,393987,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,IM - HIGHWAYS STORES,Capital,1,180.36,,
