Transaction number,Service Heads (T),Account (T),Transaction Date,Amount,Redactions, supplier groups A,B,L,SS)
FILTER AND REMOVE TICK AGAINST REDACTED"
42360009,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,184.00",Redacted
42360030,Adult Social Care - Localities,Direct Payments,20/12/2024,"£4,368.00",Redacted
42360034,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,230.36",Redacted
42360040,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,967.28",Redacted
42360044,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,107.68",Redacted
42360051,Adult Social Care - Localities,Direct Payments,20/12/2024,£848.96,Redacted
42360052,Adult Social Care - Localities,Direct Payments,20/12/2024,"£4,065.60",Redacted
42360054,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,858.56",Redacted
42360059,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,082.36",Redacted
42360061,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,624.12",Redacted
42360065,Adult Social Care - Localities,Direct Payments,20/12/2024,£984.04,Redacted
42360068,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,054.76",Redacted
42360070,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,170.64",Redacted
42360075,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,766.24",Redacted
42360080,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,501.48",Redacted
42360082,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,213.52",Redacted
42360088,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,461.60",Redacted
42360096,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,136.80",Redacted
42360097,Adult Social Care - Localities,Direct Payments,20/12/2024,"£5,865.00",Redacted
42360099,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,152.08",Redacted
42360104,Adult Social Care - Localities,Direct Payments,20/12/2024,£766.00,Redacted
42360105,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,084.64",Redacted
42360106,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,399.04",Redacted
42360108,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,391.08",Redacted
42360110,Adult Social Care - Localities,Direct Payments,20/12/2024,"£4,360.00",Redacted
42360114,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,231.76",Redacted
42360115,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,138.28",Redacted
42360119,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,114.40",Redacted
42360120,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,849.68",Redacted
42360121,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,246.04",Redacted
42360122,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,789.44",Redacted
42360124,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,056.64",Redacted
42360127,Adult Social Care - Localities,Direct Payments,20/12/2024,"£8,675.88",Redacted
42360132,Adult Social Care - Localities,Direct Payments,20/12/2024,"£5,549.04",Redacted
42360133,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,000.00",Redacted
42360139,Adult Social Care - Localities,Direct Payments,20/12/2024,"£4,644.64",Redacted
42360143,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,752.44",Redacted
42360145,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,858.44",Redacted
42360146,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,455.40",Redacted
42360148,Adult Social Care - Localities,Direct Payments,20/12/2024,£956.40,Redacted
42360149,Adult Social Care - Localities,Direct Payments,20/12/2024,£813.12,Redacted
42360156,Adult Social Care - Localities,Direct Payments,20/12/2024,£852.00,Redacted
42360157,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,772.00",Redacted
42360160,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,200.00",Redacted
42360162,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,024.00",Redacted
42360166,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,230.32",Redacted
42360168,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,376.80",Redacted
42360169,Adult Social Care - Localities,Direct Payments,20/12/2024,£752.76,Redacted
42360171,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,679.40",Redacted
42360172,Adult Social Care - Localities,Direct Payments,20/12/2024,£660.00,Redacted
42360180,Adult Social Care - Localities,Direct Payments,20/12/2024,£800.00,Redacted
42360182,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,800.00",Redacted
42360184,Adult Social Care - Localities,Direct Payments,20/12/2024,£624.00,Redacted
42360190,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,194.00",Redacted
42360192,Adult Social Care - Localities,Direct Payments,20/12/2024,£557.20,Redacted
42360193,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,985.55",Redacted
42360197,Adult Social Care - Localities,Direct Payments,20/12/2024,£665.24,Redacted
42360198,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,411.08",Redacted
42360200,Adult Social Care - Localities,Direct Payments,20/12/2024,£835.24,Redacted
42360204,Adult Social Care - Localities,Direct Payments,20/12/2024,£522.72,Redacted
42360206,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,203.20",Redacted
42360211,Adult Social Care - Localities,Direct Payments,20/12/2024,£603.16,Redacted
42360212,Adult Social Care - Localities,Direct Payments,20/12/2024,"£6,791.88",Redacted
42360217,Adult Social Care - Localities,Direct Payments,20/12/2024,£589.80,Redacted
42360219,Adult Social Care - Localities,Direct Payments,20/12/2024,£769.44,Redacted
42360222,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,466.24",Redacted
42360227,Adult Social Care - Localities,Direct Payments,20/12/2024,"£6,951.56",Redacted
42360229,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,397.00",Redacted
42360232,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,207.64",Redacted
42360233,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,017.84",Redacted
42360235,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,042.16",Redacted
42360241,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,119.84",Redacted
42360248,Adult Social Care - Localities,Direct Payments,20/12/2024,£855.12,Redacted
42360249,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,936.68",Redacted
42360250,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,140.48",Redacted
42360257,Adult Social Care - Localities,Direct Payments,20/12/2024,£553.28,Redacted
42360259,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,111.08",Redacted
42360263,Adult Social Care - Localities,Direct Payments,20/12/2024,£577.08,Redacted
42360264,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,672.60",Redacted
42360268,Adult Social Care - Localities,Direct Payments,20/12/2024,£570.24,Redacted
42360274,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,923.68",Redacted
42360276,Adult Social Care - Localities,Direct Payments,20/12/2024,£599.76,Redacted
42360277,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,349.48",Redacted
42360280,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,419.20",Redacted
42360281,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,769.44",Redacted
42360282,Adult Social Care - Localities,Direct Payments,20/12/2024,£769.48,Redacted
42360284,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,049.60",Redacted
42360285,Adult Social Care - Localities,Direct Payments,20/12/2024,£589.80,Redacted
42360287,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,364.88",Redacted
42360289,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,510.08",Redacted
42360290,Adult Social Care - Localities,Direct Payments,20/12/2024,£750.68,Redacted
42360291,Adult Social Care - Localities,Direct Payments,20/12/2024,£769.48,Redacted
42360293,Adult Social Care - Localities,Direct Payments,20/12/2024,£589.80,Redacted
42360297,Adult Social Care - Localities,Direct Payments,20/12/2024,£766.00,Redacted
42360298,Adult Social Care - Localities,Direct Payments,20/12/2024,£568.36,Redacted
42360302,Adult Social Care - Localities,Direct Payments,20/12/2024,£963.36,Redacted
42360303,Adult Social Care - Localities,Direct Payments,20/12/2024,£929.28,Redacted
42360305,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,011.56",Redacted
42360312,Adult Social Care - Localities,Direct Payments,20/12/2024,£691.04,Redacted
42360313,Adult Social Care - Localities,Direct Payments,20/12/2024,£580.00,Redacted
42360314,Adult Social Care - Localities,Direct Payments,20/12/2024,"£6,447.44",Redacted
42360315,Adult Social Care - Localities,Direct Payments,20/12/2024,£768.16,Redacted
42360316,Adult Social Care - Localities,Direct Payments,20/12/2024,£528.48,Redacted
42360317,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,346.00",Redacted
42360319,Adult Social Care - Localities,Direct Payments,20/12/2024,£564.08,Redacted
42360320,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,849.68",Redacted
42360323,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,157.16",Redacted
42360324,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,832.48",Redacted
42360325,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,527.00",Redacted
42360328,Adult Social Care - Localities,Direct Payments,20/12/2024,"£4,760.00",Redacted
42360331,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,419.48",Redacted
42360332,Adult Social Care - Localities,Direct Payments,20/12/2024,£524.64,Redacted
42360339,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,404.60",Redacted
42360340,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,335.84",Redacted
42360343,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,432.80",Redacted
42360350,Adult Social Care - Localities,Direct Payments,20/12/2024,£770.00,Redacted
42360353,Adult Social Care - Localities,Direct Payments,20/12/2024,£504.48,Redacted
42360354,Adult Social Care - Localities,Direct Payments,20/12/2024,"£3,598.56",Redacted
42360356,Adult Social Care - Localities,Direct Payments,20/12/2024,£673.28,Redacted
42360359,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,312.00",Redacted
42360364,Adult Social Care - Localities,Direct Payments,20/12/2024,£750.00,Redacted
42360368,Adult Social Care - Localities,Direct Payments,20/12/2024,£961.84,Redacted
42360369,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,035.64",Redacted
42360372,Adult Social Care - Localities,Direct Payments,20/12/2024,"£4,007.64",Redacted
42360374,Adult Social Care - Localities,Direct Payments,20/12/2024,£880.00,Redacted
42360376,Adult Social Care - Localities,Direct Payments,20/12/2024,£961.84,Redacted
42360377,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,233.12",Redacted
42360380,Adult Social Care - Localities,Direct Payments,20/12/2024,£616.56,Redacted
42360381,Adult Social Care - Localities,Direct Payments,20/12/2024,£919.60,Redacted
42360382,Adult Social Care - Localities,Direct Payments,20/12/2024,£616.56,Redacted
42360383,Adult Social Care - Localities,Direct Payments,20/12/2024,£865.64,Redacted
42360385,Adult Social Care - Localities,Direct Payments,20/12/2024,£952.32,Redacted
42360388,Adult Social Care - Localities,Direct Payments,20/12/2024,£640.00,Redacted
42360389,Adult Social Care - Localities,Direct Payments,20/12/2024,£624.56,Redacted
42360390,Adult Social Care - Localities,Direct Payments,20/12/2024,"£2,437.84",Redacted
42360392,Adult Social Care - Localities,Direct Payments,20/12/2024,£891.32,Redacted
42360394,Adult Social Care - Localities,Direct Payments,20/12/2024,£600.00,Redacted
42360404,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,784.56",Redacted
42360429,Adult Social Care - Localities,Direct Payments,20/12/2024,"£1,358.28",Redacted
42356205,Adult Social Care - Localities,Other Establishments,06/12/2024,"£111,769.45",Hales Group Ltd
42356206,Adult Social Care - Localities,Other Establishments,06/12/2024,"£4,985.96",Amara Care
42356209,Adult Social Care - Localities,Other Establishments,06/12/2024,"£142,142.68",Amphion Home Care Services Ltd
42356210,Adult Social Care - Localities,Other Establishments,06/12/2024,"£57,904.00",A.T.C.S. Ltd
42356211,Adult Social Care - Localities,Other Establishments,06/12/2024,"£13,077.42",Care Plus Care (Uk) Ltd (Isle)
42356213,Adult Social Care - Localities,Other Establishments,06/12/2024,"£12,605.72",Creative Support
42356217,Adult Social Care - Localities,Other Establishments,06/12/2024,"£10,525.12",Housing & Support Solutions Ltd
42356223,Adult Social Care - Localities,Other Establishments,06/12/2024,"£16,454.92",Sure Group
42356226,Adult Social Care - Localities,Other Establishments,06/12/2024,"£1,651.52",Care Plus Care Ltd
42356227,Adult Social Care - Localities,Other Establishments,06/12/2024,"£10,091.74",Chestnut Homecare Ltd
42356221,Adult Social Care - Localities,Other Establishments,06/12/2024,"£32,099.12",Nl Group Limited
42356201,Adult Social Care - Localities,Other Establishments,06/12/2024,"£74,033.44",Provide React
42356207,Adult Social Care - Localities,Other Establishments,06/12/2024,"£112,185.76",Amber Care (Lincolnshire) Ltd
42356212,Adult Social Care - Localities,Other Establishments,06/12/2024,"£170,040.20",Goodwin Healthcare Services Ltd
42356215,Adult Social Care - Localities,Other Establishments,06/12/2024,"£10,969.12",Elite Care Solutions Ltd
30274194,Adult Social Care - Localities,Other Establishments,09/12/2024,"£52,848.00",Amphion Home Care Services Ltd
30270955,Adult Social Care - Localities,Other Establishments,12/12/2024,"£39,636.00",Hica
42359670,Adult Social Care - Localities,Other Establishments,13/12/2024,"£2,588.12",Runwood Homes Ltd
42359671,Adult Social Care - Localities,Other Establishments,13/12/2024,"£3,400.00",Ryehill Country Lodge care home
42359672,Adult Social Care - Localities,Other Establishments,13/12/2024,"£5,037.04",Yorkare Homes Ltd
42359674,Adult Social Care - Localities,Other Establishments,13/12/2024,"£2,659.16",MINSTER CARE GROUP LTD
42359675,Adult Social Care - Localities,Other Establishments,13/12/2024,"£6,585.00",Cinnabar Support & Living LTD
42359676,Adult Social Care - Localities,Other Establishments,13/12/2024,"£2,746.56",Roche Healthcare Limited
42359677,Adult Social Care - Localities,Other Establishments,13/12/2024,"£3,920.00",Roche Healthcare Limited
42359678,Adult Social Care - Localities,Other Establishments,13/12/2024,"£7,056.00",Silver Tree Care Ltd
42359680,Adult Social Care - Localities,Other Establishments,13/12/2024,"£3,400.00",Southcrest Care 2 Ltd
42359684,Adult Social Care - Localities,Other Establishments,13/12/2024,"£3,336.00",HC-One Limited
42359688,Adult Social Care - Localities,Other Establishments,13/12/2024,"£17,284.00",Susash Sheffield Ltd
42359689,Adult Social Care - Localities,Other Establishments,13/12/2024,"£20,789.76",BH Care Home Ltd
42359690,Adult Social Care - Localities,Other Establishments,13/12/2024,"£8,867.04",Strong Life Care
42359691,Adult Social Care - Localities,Other Establishments,13/12/2024,"£3,600.00",Woodlands Residential (Cambridgeshire) Ltd
42359693,Adult Social Care - Localities,Other Establishments,13/12/2024,"£91,633.64",Bupa Care Services (Commissioning) Ltd
42359694,Adult Social Care - Localities,Other Establishments,13/12/2024,"£48,554.75",Bupa Care Services (Commissioning) Ltd
42359695,Adult Social Care - Localities,Other Establishments,13/12/2024,"£2,948.76",HC-One Ltd (Snapethorpe Hall)
42359696,Adult Social Care - Localities,Other Establishments,13/12/2024,"£4,665.68",Exemplar Business Service Limited
42359698,Adult Social Care - Localities,Other Establishments,13/12/2024,"£34,629.09",Marmaduke Health Care Limited
42359700,Adult Social Care - Localities,Other Establishments,13/12/2024,"£3,323.95",Knights Care Group Ltd
42359703,Adult Social Care - Localities,Other Establishments,13/12/2024,"£23,388.48",Complete Care (Uk) Ltd
42359707,Adult Social Care - Localities,Other Establishments,13/12/2024,"£74,070.74",Balmoral House
