SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3150985,5045740,45147,-54.96,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3111444,5045970,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3139335,5045764,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3102790,5045860,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3119567,5045832,45147,-293.4,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3117695,5045833,45147,-128.95999999999998,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200866,5045800,45147,-318,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3131461,5045712,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3133438,5045688,45147,-128.96,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3135650,5045772,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3141192,5045663,45147,-369.96,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3102826,5045758,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3122180,5045476,45147,-340.44,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3128791,5045687,45147,-569.16,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3131035,5045667,45147,-128.96,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3137366,5045880,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3107787,5045789,45147,-128.96,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3138310,5045639,45147,-327.44,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3149927,5045840,45147,-569.16,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3142090,5045482,45147,-569.1600000000001,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3139683,5045452,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3142353,5045834,45147,-263.56000000000006,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3125892,5045981,45147,-106.64000000000001,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200286,5045710,45147,-263.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200569,5045499,45147,-349.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3022993,5045391,45147,-118.19999999999999,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200756,5045921,45147,-230.48,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3201107,5045851,45147,-301.16,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,SCOTTS PROJECT TRUST,3026898,5046035,45147,1233.6,VOS CHARITY ORG
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,ABSOLUTE CARE SERVICES LTD,3151765,5045360,45147,303.44,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,CARE DIRECT UK LTD,3134821,5045397,45147,913.8399999999999,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,HARMONY HOME AID SERVICES LTD,3121794,5045459,45147,35.42,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,HOMECARE BROMLEY,3128817,5045464,45147,179.72,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,JAMES SANDERSON T/AS CAREMARK BROMLEY,3123502,5045491,45147,11727.5,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,KOSI LTD T/A KOSICARE,3152013,5045520,45147,445.98,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,OZUMBA TRAINING & CONSULT. SERVICES LTD,3141982,5045985,45147,380.45,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SCODEF LTD T/A SODEF CARE,3147940,5046034,45147,239.89,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5046041,45147,464.15,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CREATIVE SUPPORT LTD,3141703,5045418,45147,24453.08,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CREATIVE SUPPORT LTD,3141703,5045416,45147,13032.36,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CREATIVE SUPPORT LTD,3141703,5045417,45147,20603.479999999996,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,DIAGRAMA HEALTHCARE SERVICES LTD,3151042,5045432,45147,671.19,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,DIAGRAMA HEALTHCARE SERVICES LTD,3151042,5045433,45147,5842.66,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,LIVING SPRING SOLUTIONS (CARE & TRAINING) LTD,3151744,5045536,45147,15986.88,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,LIVING SPRING SOLUTIONS (CARE & TRAINING) LTD,3151744,5045535,45147,7428.72,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,BARONSMEDE SUPPORT SERVICES LTD,3136037,5045382,45147,1893.42,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,LEONARD CHESHIRE SERVICES CIC,3146063,5045528,45147,-7056.319999999999,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3142353,5045834,45147,1027.29,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3201344,5045932,45147,1125.28,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3135650,5045773,45147,1423.16,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3113035,5045700,45147,1531.2,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3119957,5045692,45147,1741,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3130329,5045592,45147,2599.48,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3126359,5045879,45147,1708.72,IND OTHER
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3136031,5045906,45147,1847.32,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3202488,5045689,45147,1949.92,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3142140,5045683,45147,860.6,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3144306,5045705,45147,3023.68,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3136595,5045757,45147,1840,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3141664,5045474,45147,730.8,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3110871,5045952,45147,777.1400000000001,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3138640,5045792,45147,1971.72,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3129658,5045521,45147,2542.66,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3202483,5045675,45147,2000,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3142011,5045437,45147,2089.2,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3121763,5045385,45147,5919.4,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3139214,5045992,45147,2211.4300000000007,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3149778,5045978,45147,1303.92,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3145824,5046033,45147,3532.6000000000004,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3149001,5045928,45147,15599.36,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3109402,5045724,45147,1531.2,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3112810,5045624,45147,835.68,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3104736,5045842,45147,8073.6,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3122743,5045548,45147,792.8,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3125653,5046046,45147,3526.2799999999997,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3150609,5045909,45147,634.1600000000001,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3107870,5045748,45147,1386,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3150985,5045740,45147,700,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3111444,5045970,45147,4317.68,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3139335,5045764,45147,3561.04,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3116965,5045870,45147,1231.12,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3102790,5045860,45147,9470.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3137366,5045880,45147,1601.72,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3034680,5045849,45147,5036.24,IND OTHER
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3115154,5045562,45147,1039.6,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3151899,5045680,45147,848.8,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3119567,5045832,45147,1487.84,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3145180,5045753,45147,731.22,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3203000,5045951,45147,909.0000000000001,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3117695,5045833,45147,3972.08,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3114144,5045460,45147,1883.8799999999999,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3200866,5045800,45147,1000,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3131461,5045712,45147,2300,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3133438,5045688,45147,1841.32,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3135650,5045772,45147,1499.44,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3141192,5045663,45147,1658.44,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3102826,5045758,45147,4178.4,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3117115,5045413,45147,4787.75,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3119987,5045403,45147,516,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3122180,5045476,45147,3654,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3152527,5045844,45147,735.6,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3120640,5045609,45147,3830.2,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3147365,5045650,45147,2070.6,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3148668,5045781,45147,578.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3201107,5045851,45147,900,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3128791,5045687,45147,5167.44,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3131035,5045667,45147,2455.12,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3131224,5045585,45147,2437.4,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3107787,5045789,45147,3760.56,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3129748,5045653,45147,548.12,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3138310,5045639,45147,1000,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3149927,5045840,45147,5521.76,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3136046,5045824,45147,1810.64,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3142090,5045482,45147,6055.04,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3128949,5045865,45147,1174.24,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3139683,5045452,45147,2924.4,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3150723,5045483,45147,18745.32,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3125892,5045981,45147,1729.72,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3200286,5045710,45147,1357.98,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3114135,5045563,45147,4526.6,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3151956,5045937,45147,565.04,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3117406,5045756,45147,2924.88,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3200569,5045499,45147,1873.8400000000001,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3149284,5045954,45147,676.8,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3022993,5045391,45147,6746.02,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3200756,5045921,45147,1140.32,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3200950,5045684,45147,1923.6,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3143412,5046059,45147,36624.1,IND DIRECT PAYMENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,VIBRANCE CLIENT ACCOUNT,3140713,5046066,45147,98071.88999999987,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,ABSOLUTE CARE SERVICES LTD,3151765,5045360,45147,540.3199999999999,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,ACSC LTD,3119698,5045362,45147,1162.56,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,ACSC LTD,3119698,5045361,45147,581.28,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,HESTIA HOUSING & SUPPORT,3124560,5045463,45147,25813.46,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,HORIZON CARE & WELFARE ASSOCIATION,3106093,5045466,45147,456.5,VENDOR
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,IMPECCABLE HEALTHCARE SERVICES LTD,3151921,5045470,45147,665.72,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,JAMES SANDERSON T/AS CAREMARK BROMLEY,3123502,5045491,45147,1537.0100000000002,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,KOSI LTD T/A KOSICARE,3152013,5045520,45147,602.0100000000001,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,OZUMBA TRAINING & CONSULT. SERVICES LTD,3141982,5045985,45147,1400.1399999999999,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5046041,45147,382.68,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,SUPREME CARE SERVICES LTD,3103377,5046045,45147,1156.95,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65539,Long Term Support Community Supported Living,LIVING SPRING SOLUTIONS (CARE & TRAINING) LTD,3151744,5045537,45147,17130.4,ST SUPP LODGE
 Mental Health Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3110669,5045495,45147,974.96,IND DIRECT PAYMENTS
 Mental Health Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3113743,5045576,45147,6609.04,IND DIRECT PAYMENTS
 Mental Health Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3152608,5045617,45147,659.8,IND DIRECT PAYMENTS
 Mental Health Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3201719,5045946,45147,1323.16,IND DIRECT PAYMENTS
 Mental Health Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,VIBRANCE CLIENT ACCOUNT,3140713,5046066,45147,8587.000000000002,TCR SUPPLIER GENERAL
 SS&H - Burial Accounts,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,ROWLAND BROTHERS LTD,3132717,5046020,45147,1491,TCR SUPPLIER GENERAL
 SS&H - Burial Accounts,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,ROWLAND BROTHERS LTD,3132717,5046019,45147,1491,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140895,5045402,45147,516.54,IND FOSTER CARER
 0-25 Children Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3019315,5045796,45147,922.39,FOSTER PARENTS
 0-25 Children Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3140895,5045402,45147,-10,IND FOSTER CARER
 0-25 Children Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3140895,5045402,45147,540,IND FOSTER CARER
 0-25 Children Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3019315,5045796,45147,1080,FOSTER PARENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3200634,5045420,45147,607.24,IND DIRECT PAYMENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3202218,5045953,45147,1672.96,IND DIRECT PAYMENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3123313,5045782,45147,550.92,IND DIRECT PAYMENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3150858,5045972,45147,1415.6,IND DIRECT PAYMENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3116965,5045870,45147,181.76,IND DIRECT PAYMENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3146813,5045424,45147,796.48,IND DIRECT PAYMENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3113397,5045426,45147,1106.16,IND DIRECT PAYMENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3140685,5045564,45147,905.04,IND DIRECT PAYMENTS
 0-25 Children Service,"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3141556,5045414,45147,876.68,IND DIRECT PAYMENTS
