SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3125023,5057666,45244,413.32,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148209,5057603,45244,516.54,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201296,5057587,45244,413.32,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148262,5057604,45244,1029.88,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3141477,5059148,45258,516.54,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3132445,5059312,45258,1033.08,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3027926,5059347,45258,619.76,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3143293,5059139,45258,516.54,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3139464,5059247,45258,516.54,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146029,5059184,45258,413.32,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3150877,5059116,45258,413.32,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3203657,5059379,45258,413.32,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3104630,5059206,45258,1239.96,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3131727,5059308,45258,413.32,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148262,5059274,45258,1029.88,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3143449,5059303,45258,516.54,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148209,5059273,45258,516.54,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3202843,5059250,45258,413.32,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201296,5059256,45258,413.32,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3122118,5059257,45258,516.54,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3141477,5057479,45244,516.54,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,EXPERT IN MIND,3133541,5059895,45260,2175.62,TCR CONSULTANT
 Safeguarding and Care Planning West,"Children, Education and Families",64333,Translators and Interpreters,CROYDON COUNCIL,3003866,5058896,45254,1052.1,PCS LOCAL AUTH
 Safeguarding and Care Planning West,"Children, Education and Families",64353,Placement Support,REDACTED PERSONAL DATA,3151114,5059487,45259,442.86,CHILDRENS RES UNITS
 Safeguarding and Care Planning West,"Children, Education and Families",64353,Placement Support,REDACTED PERSONAL DATA,3151114,5059042,45258,428.57,CHILDRENS RES UNITS
 Safeguarding and Care Planning West,"Children, Education and Families",64353,Placement Support,MARVELLOUS PROPERTIES LTD,3127037,5057088,45239,771.43,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65517,Family Assessments,CANSFORD LABORATORIES LTD,3136281,5056243,45232,925.48,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65517,Family Assessments,CARTER BROWN THE EXPERT SERVICE LTD,3143269,5056355,45233,4759.7,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3127865,5058034,45247,430.67,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3150680,5057118,45239,3226.5,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3150680,5057226,45240,2775,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3145574,5058838,45253,541.8,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5055650,45231,707.5,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149791,5058296,45251,687,CHILDRENS RES UNITS
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149791,5058295,45251,687,CHILDRENS RES UNITS
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5057707,45244,1254.6000000000001,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5059906,45260,1276.5,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5056428,45233,1996.25,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5056427,45233,764,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5056790,45237,682.5,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5057007,45238,1660.8,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,SCODEF LTD T/A SODEF CARE,3147940,5057316,45243,2400,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151184,5058974,45257,1892.5,IND AGENCY CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5058858,45253,1433.1,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5058859,45253,1726.2,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,PROSPERO GROUP LTD,3152668,5058298,45251,623.58,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3152731,5055677,45231,953.32,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3123676,5055800,45231,877.32,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3151130,5055787,45231,877.32,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3146856,5055778,45231,464,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3202442,5055560,45231,870,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3152731,5057511,45244,953.32,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3151130,5057571,45244,877.32,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3146856,5057565,45244,464,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3202442,5057460,45244,870,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3123676,5057579,45244,877.32,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3151130,5059240,45258,877.32,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3146856,5059234,45258,464,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3123676,5059248,45258,877.32,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3202442,5059129,45258,870,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3152731,5059181,45258,953.32,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3149095,5055943,45231,758.5,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3127476,5055714,45231,1086.92,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3132823,5055635,45231,326.76,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144404,5056126,45231,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3202622,5055919,45231,1164.4,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3201855,5055895,45231,579.9000000000001,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144736,5056049,45231,1873.3199999999997,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3130913,5055843,45231,1434.64,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144460,5055693,45231,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3202622,5057617,45244,1164.4,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3201855,5057606,45244,579.9000000000001,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144460,5057522,45244,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3130913,5057590,45244,1434.64,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144736,5057670,45244,1873.3200000000002,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144404,5057695,45244,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3132823,5057486,45244,326.76,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3149095,5057622,45244,758.5,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3127476,5057532,45244,1086.92,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3132823,5059155,45258,326.76,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3149095,5059292,45258,758.5,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3127476,5059202,45258,1280.4,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144460,5059192,45258,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144404,5059364,45258,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3201855,5059276,45258,579.9000000000001,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144736,5059339,45258,1873.3199999999997,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3130913,5059259,45258,1434.64,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3202622,5059287,45258,1164.4,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3149332,5056743,45237,13721.05,CHILDRENS RES UNITS
 Safeguarding and Care Planning West,"Children, Education and Families",65584,Community Homes,MCRAE RESIDENTIAL CARE SERVICES LTD,3146972,5057289,45243,15600.92,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3150877,5055524,45231,406,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3131727,5055968,45231,364,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3148209,5055890,45231,464,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143449,5055961,45231,406,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3152731,5055677,45231,-10,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3104630,5055720,45231,1203,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201296,5055817,45231,401,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3202843,5055803,45231,401,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3123676,5055800,45231,-10,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3151130,5055787,45231,-10,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146856,5055778,45231,-10,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3148262,5055891,45231,530,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3125023,5056038,45231,359,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3122118,5055824,45231,454,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146029,5055682,45231,401,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3141477,5055613,45231,454,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3027926,5056065,45231,454,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143293,5055579,45231,401,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3132445,5055978,45231,908,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3139464,5055798,45231,530,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3122118,5057588,45244,454,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3150877,5057447,45244,406,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3027926,5057678,45244,454,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143293,5057470,45244,633,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3139464,5057578,45244,530,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3132445,5057642,45244,908,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146029,5057514,45244,401,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3131727,5057638,45244,364,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3151130,5057571,45244,-10,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3152731,5057511,45244,-10,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3104630,5057536,45244,1203,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143449,5057633,45244,609,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3202843,5057581,45244,401,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3125023,5057666,45244,359,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3148209,5057603,45244,464,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146856,5057565,45244,-10,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3123676,5057579,45244,-10,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201296,5057587,45244,401,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3203657,5057710,45244,641.07,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3148262,5057604,45244,530,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3132445,5059312,45258,1372,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146856,5059234,45258,222,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3027926,5059347,45258,686,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143293,5059139,45258,619.14,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3139464,5059247,45258,800,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146029,5059184,45258,604,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3123676,5059248,45258,222,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3151130,5059240,45258,222,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3150877,5059116,45258,609,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3203657,5059379,45258,541,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3141477,5059148,45258,686,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3104630,5059206,45258,1812,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3131727,5059308,45258,546,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3148262,5059274,45258,1145.18,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143449,5059303,45258,609,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3152731,5059181,45258,260,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3148209,5059273,45258,696,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3202843,5059250,45258,604,IND CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201296,5059256,45258,604,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3122118,5059257,45258,918,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3141477,5057479,45244,454,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,LADYBIRDS 1991 LTD,3133008,5057282,45243,5516,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,THE MUSIC KLUB,3148817,5057223,45240,840,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3203791,5059627,45259,640,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,MARVELLOUS PROPERTIES LTD,3127037,5057088,45239,3475.93,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3127865,5057130,45240,845.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,PARADIGM CARE SERVICES LTD,3203311,5057301,45243,11480,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,SCODEF LTD T/A SODEF CARE,3147940,5058306,45251,390,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,SCODEF LTD T/A SODEF CARE,3147940,5057724,45244,1920,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3151184,5058974,45257,1540,IND AGENCY CARERS
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,THE ALTERNATIVE EDUCATION CENTRE LTD,3203656,5059828,45259,2070,TCR IND SCHOOL
 0-25 Children Service,"Children, Education and Families",65211,Payment to Health Authorities,NHS SOUTH EAST LONDON ICB (QKK),3149500,5059924,45260,234000,PCS HEALTH AUTH
 0-25 Children Service,"Children, Education and Families",65411,Payments to Voluntary Sector,REDACTED PERSONAL DATA,1856731,5058887,45254,1595.13,OTHER CREDS
 0-25 Children Service,"Children, Education and Families",65411,Payments to Voluntary Sector,REDACTED PERSONAL DATA,1856731,5058888,45254,28855.5,OTHER CREDS
 0-25 Children Service,"Children, Education and Families",65564,Contract Expenses,RIVERSIDE SCHOOL,3108492,5056725,45236,73227.22,LBB SCHOOL
 0-25 Children Service,"Children, Education and Families",66614,Grants to Businesses,BROMLEY FAMILY LINK,2055147,5056347,45233,6599.67,VOS CHARITY ORG
 0-25 Children Service,"Children, Education and Families",66614,Grants to Businesses,SPORT WORKS LTD,3149815,5056732,45236,4509.16,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,LADYBIRDS 1991 LTD,3133008,5058098,45247,995,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,LADYBIRDS 1991 LTD,3133008,5058097,45247,776,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3152333,5057961,45246,470,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,KELLY EXECUTIVE LTD,3136470,5056966,45238,9337.5,TCR TRANSPORT
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,TKG LTD,3121236,5056736,45236,6526.5,TCR TRANSPORT
