SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146064,5052087,45203,1033.08,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201533,5052034,45203,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148959,5052211,45203,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3136579,5052139,45203,826.64,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201663,5052300,45203,413.32,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3143842,5052163,45203,826.64,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146161,5051912,45203,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201607,5051892,45203,413.32,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146029,5051924,45203,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3151871,5052448,45203,2287.92,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140328,5052050,45203,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3143449,5052208,45203,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148262,5052137,45203,826.64,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3142148,5051947,45203,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3152156,5051862,45203,1092.35,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3147341,5051950,45203,103.22,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3150365,5052195,45203,1029.88,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3028418,5052383,45203,516.54,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3150665,5052114,45203,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3126980,5052113,45203,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3132232,5051965,45203,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3013501,5052150,45203,413.32,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148262,5054033,45216,826.64,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3028418,5054133,45216,516.54,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3142148,5053956,45216,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3132232,5053965,45216,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146029,5053942,45216,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201663,5054102,45216,413.32,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3151871,5054161,45216,1343.1799999999998,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3150365,5054055,45216,1029.88,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140328,5054009,45216,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3013501,5054038,45216,413.32,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148959,5054065,45216,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146161,5053934,45216,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3147341,5053957,45216,103.22,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3152156,5053906,45216,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,KHIN FAMILY SERVICES,3201397,5053381,45211,16662.9,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,KHIN FAMILY SERVICES,3201397,5055362,45229,18090,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,ABBOTT TOXICOLOGY LTD,3149242,5051645,45201,599,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,CARTER BROWN THE EXPERT SERVICE LTD,3143269,5053346,45211,511.42,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,ABBOTT TOXICOLOGY LTD,3149242,5053644,45216,475,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,ABBOTT TOXICOLOGY LTD,3149242,5053645,45216,606,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,PSYCHOLOGY DIRECT LTD,3145647,5052968,45209,1518.02,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3150680,5052557,45204,501,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",64333,Translators and Interpreters,THE LANGUAGE CONNECTION LTD,3200178,5053287,45210,3887.13,TCR LEGAL
 Safeguarding and Care Planning East,"Children, Education and Families",64353,Placement Support,OPENMINDS SOCIAL CARE LTD,3144418,5052944,45209,1107.14,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning East,"Children, Education and Families",64353,Placement Support,OPENMINDS SOCIAL CARE LTD,3144418,5052943,45209,1107.14,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning East,"Children, Education and Families",64353,Placement Support,REDACTED PERSONAL DATA,3148652,5052993,45209,360,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5053469,45212,488.4,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CHILDRENS SERVICES NETWORK,3140215,5055430,45230,4182.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CHILDRENS SERVICES NETWORK,3140215,5055429,45230,487.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CHILDRENS SERVICES NETWORK,3140215,5055214,45225,910,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3150680,5054733,45223,2775,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3150680,5052443,45203,1728,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CHILDRENS SERVICES NETWORK,3140215,5053348,45211,2702.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CHILDRENS SERVICES NETWORK,3140215,5053517,45215,175,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CHILDRENS SERVICES NETWORK,3140215,5053518,45215,4182.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CHILDRENS SERVICES NETWORK,3140215,5053707,45216,13056.4,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3150680,5055405,45229,1728,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,DR SAIMA LATIF LTD,3146422,5052686,45208,1706.1,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,BY THE BRIDGE LTD,3034433,5051802,45203,4760.05,OTHER CREDS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,EVOLVE THERAPEUTIC FOSTERING LTD,3200122,5053735,45216,4242.78,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3200809,5053449,45211,5409.19,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3148860,5053804,45216,5657.5,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3200809,5053448,45211,5409.19,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3200809,5053447,45211,5234.7,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3148860,5053598,45215,5646.43,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,FOSTERCARE UK LTD,3116219,5053211,45210,6461.33,VENDOR
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,BY THE BRIDGE LTD,3034433,5053185,45210,4760.05,OTHER CREDS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,ORANGE GROVE FOSTERCARE LTD,3123632,5052946,45209,4011.04,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5054515,45219,2554.5,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,CF SOCIAL WORK LTD,3201175,5051815,45203,678.6,COMPANY
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,SCODEF LTD T/A SODEF CARE,3147940,5053823,45216,1605,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5052967,45209,535.8,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5051895,45203,1111.5,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5052966,45209,529.2,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5052965,45209,143.10000000000002,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5052529,45204,155.10000000000002,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,CF SOCIAL WORK LTD,3201175,5052759,45209,1223.6,COMPANY
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5054719,45223,119.4,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3152218,5053986,45216,2515.96,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3151932,5053917,45216,877.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3203215,5054080,45216,812,IND ADOPTERS
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3203214,5054008,45216,1582,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3150665,5054026,45216,464,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3132823,5053914,45216,540,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3141326,5053982,45216,1696.64,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3146064,5054016,45216,1004,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3146064,5052087,45203,1004,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3203214,5052049,45203,1582,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3201443,5051986,45203,1234,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3201820,5051951,45203,812,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3141326,5052002,45203,1696.64,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3152218,5052016,45203,2515.96,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3152376,5052238,45203,1176,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3150665,5052114,45203,464,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3203215,5052240,45203,2233,IND ADOPTERS
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3132823,5051879,45203,540,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3151932,5051883,45203,877.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3201820,5053958,45216,812,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3152376,5054079,45216,1176,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3203451,5054147,45216,1870,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3201711,5054154,45216,658,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,EWINGS & CO (SOLICITORS),3006464,5054597,45222,450,OTHER CREDS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3152755,5053928,45216,686.28,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148544,5054092,45216,617.7,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3146041,5054084,45216,655.5,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3143293,5053898,45216,690,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3141042,5054031,45216,703.44,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3146587,5054058,45216,651.84,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3132621,5054050,45216,320.04,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3131108,5054142,45216,694.02,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3131936,5054059,45216,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148676,5054018,45216,1987,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3131758,5053980,45216,600.8399999999999,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3152511,5054056,45216,700.48,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144401,5054028,45216,746.1,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3016597,5054043,45216,761.36,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3138168,5053926,45216,751.76,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3137820,5054090,45216,1120.3799999999999,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3145645,5054023,45216,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3145311,5054057,45216,964.24,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148887,5053916,45216,674.04,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3124058,5054136,45216,688.96,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3129051,5054040,45216,631.81,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3130434,5053955,45216,504.82,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3145226,5054129,45216,1135.08,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3146587,5052198,45203,651.84,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3124058,5052387,45203,688.96,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3146041,5052260,45203,655.5,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3141042,5052131,45203,703.44,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3138168,5051901,45203,751.76,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3137820,5052274,45203,1120.3799999999999,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3150994,5051933,45203,652.6,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3131936,5052199,45203,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148676,5052097,45203,1987,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3152755,5051904,45203,686.28,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3131758,5051996,45203,600.8399999999999,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148544,5052276,45203,617.7,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3145645,5052110,45203,703.6600000000001,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3145311,5052197,45203,964.24,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148887,5051882,45203,674.04,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3130434,5051946,45203,504.82,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3152511,5052196,45203,700.48,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3201711,5052434,45203,658,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3131108,5052410,45203,694.02,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3200040,5051926,45203,634.4000000000001,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148673,5052275,45203,368.56,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3145226,5052371,45203,1135.08,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3132621,5052184,45203,320.04,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3144401,5052123,45203,746.1,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3143293,5051839,45203,690,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3016597,5052159,45203,761.36,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148673,5054091,45216,368.56,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3200040,5053945,45216,634.4000000000001,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3150994,5053949,45216,1391.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,ESLAND SOUTH LTD,3138978,5052802,45209,24578.57,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3151452,5052754,45209,33967.01,CHILDRENS RES UNITS
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,ESLAND SOUTH LTD,3138978,5054669,45223,23785.71,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3137479,5054480,45219,61050,CHILDRENS RES UNITS
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,YOUNG FUTURES CIC,3147713,5054743,45223,9642.85,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3137479,5054648,45223,43928.57,CHILDRENS RES UNITS
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,YOUNG FUTURES CIC,3147713,5054744,45223,9964.33,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201533,5054000,45216,401,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201663,5054102,45216,541,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3151932,5053917,45216,-10,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143449,5054063,45216,359,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201607,5053922,45216,359,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143842,5054045,45216,802,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3152218,5053986,45216,-15,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3141326,5053982,45216,-15,IND FOSTER CARER
