SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Public Protection,Public Protection and Enforcement,64331,Miscellaneous Expenses,CAROL SHERRY,3203902,5061871,45279,2347.4,TCR CORP CONTRACTS
 Community Safety,Public Protection and Enforcement,64326,Professional Services General,TMS PROTECTION LIMITED,3203275,5060102,45264,1408,TCR CORP CONTRACTS
 Community Safety,Public Protection and Enforcement,64326,Professional Services General,TMS PROTECTION LIMITED,3203275,5060103,45264,3380.08,TCR CORP CONTRACTS
 Community Safety,Public Protection and Enforcement,64348,General Contingency,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5063123,45289,1992.91,VENDOR
 Community Safety,Public Protection and Enforcement,65556,Third Party Payment Not Government,SDK ENVIRONMENTAL LTD,3100971,5062402,45280,4699.5,TCR SUPPLIER GENERAL
 Public Protection,Public Protection and Enforcement,64212,Stationery,PARAGON CUSTOMER COMMUNICATIONS LTD,3150736,5061839,45278,766,TCR SUPPLIER GENERAL
 Highways (Including London Permit Scheme),Environment & Community Services,64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061035,45272,65.19,TCR SUPPLIER GENERAL
 Highways (Including London Permit Scheme),Environment & Community Services,64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061879,45279,65.19,TCR SUPPLIER GENERAL
 Highways (Including London Permit Scheme),Environment & Community Services,64315,Consultancy Fees,ROBIN CARR ASSOCIATES,3203825,5060921,45268,3450,TCR CONSULTANT
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MAJOR WORKS),3144146,5061222,45273,316678.16,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MINOR WORKS),3144147,5061223,45273,83881.62000000013,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MINOR WORKS),3144147,5061224,45273,121267.49000000015,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,GLENDALE GROUNDS MANAGEMENT LTD,3146797,5062178,45280,231.88,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,EXACTRAK,3129771,5060596,45266,580,TCR SUPPLIER GENERAL
 Highways (Including London Permit Scheme),Environment & Community Services,64348,General Contingency,JB RINEY & CO LTD (MAJOR WORKS),3144146,5061221,45273,6907.26,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,62211,Electricity,NPOWER,3101652,5061835,45278,220730.97,TCR SUPPLIER GENERAL
 Highways (Including London Permit Scheme),Environment & Community Services,62211,Electricity,NPOWER,3101652,5061834,45278,4016,TCR SUPPLIER GENERAL
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (LIGHTING),3144148,5061220,45273,50029.28,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (LIGHTING),3144148,5061219,45273,50029.28,SUB-CONTRACTOR
 Neighbourhood Services,Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MINOR WORKS),3144147,5061223,45273,659.33,SUB-CONTRACTOR
 Neighbourhood Services,Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MINOR WORKS),3144147,5061224,45273,10534.15,SUB-CONTRACTOR
 Neighbourhood Services,Environment & Community Services,64320,Highway Services,GLENDALE GROUNDS MANAGEMENT LTD,3146797,5060055,45264,474.49,SUB-CONTRACTOR
 Neighbourhood Services,Environment & Community Services,64320,Highway Services,GLENDALE GROUNDS MANAGEMENT LTD,3146797,5062178,45280,70,SUB-CONTRACTOR
 Neighbourhood Services,Environment & Community Services,64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061035,45272,43.46,TCR SUPPLIER GENERAL
 Neighbourhood Services,Environment & Community Services,64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061879,45279,43.46,TCR SUPPLIER GENERAL
 Neighbourhood Services,Environment & Community Services,64412,ICT Software,BT GLOBAL SERVICES,3136575,5062050,45280,97.68,TCR SUPPLIER GENERAL
 Neighbourhood Services,Environment & Community Services,65580,Street Cleansing,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5060512,45265,474312.86000000004,VENDOR
 Neighbourhood Services,Environment & Community Services,65580,Street Cleansing,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5063123,45289,478498.79000000004,VENDOR
 Parking,Environment & Community Services,62137,Other Building Repairs,APCOA PARKING (UK) LTD,3141044,5060129,45265,31827.18,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061035,45272,195.57,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061879,45279,195.57,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,62112,Major Repairs and Structural,LONDON BOROUGH OF HARINGEY,3023331,5060904,45268,716.56,LBB SCHOOL
 Parking,Environment & Community Services,53223,Penalty Charge Notice Income,NEWLYN PLC,3117625,5062552,45281,37.01,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,62137,Other Building Repairs,APCOA PARKING (UK) LTD,3141044,5060945,45271,13918.58,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,64317,Debt Collection and Recovery Costs,TRAFFIC ENFORCEMENT CENTRE (TEC),3149738,5062586,45281,25000,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,64215,Mobile Phone Costs,TELEFONICA O2 UK LTD,3117036,5062429,45280,307,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,64212,Stationery,VALTECH LTD,3145830,5062463,45280,712.08,TCR SUPPLIER GENERAL
 Waste Services,Environment & Community Services,64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061035,45272,73.8,TCR SUPPLIER GENERAL
 Waste Services,Environment & Community Services,64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061879,45279,76.36,TCR SUPPLIER GENERAL
 Waste Services,Environment & Community Services,64331,Miscellaneous Expenses,BT GLOBAL SERVICES,3136575,5062050,45280,5595,TCR SUPPLIER GENERAL
 Waste Services,Environment & Community Services,65582,Waste Collection,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5060512,45265,1534696.9399999997,VENDOR
 Waste Services,Environment & Community Services,65582,Waste Collection,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5063123,45289,1638030.0700000008,VENDOR
 Waste Services,Environment & Community Services,53266,Recycling Income,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5060512,45265,-107744.77000000002,VENDOR
 Waste Services,Environment & Community Services,53266,Recycling Income,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5063123,45289,-118207.43999999999,VENDOR
 Waste Services,Environment & Community Services,64331,Miscellaneous Expenses,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5060512,45265,1085.62,VENDOR
 Waste Services,Environment & Community Services,64331,Miscellaneous Expenses,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5063123,45289,225.87,VENDOR
 Waste Services,Environment & Community Services,64335,Waste Disposal Costs,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5060512,45265,798249.1,VENDOR
 Waste Services,Environment & Community Services,64335,Waste Disposal Costs,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5063123,45289,822971.15,VENDOR
 Business Support and Markets,Environment & Community Services,62135,Security of Premises,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5060512,45265,3302.4,VENDOR
 Business Support and Markets,Environment & Community Services,62135,Security of Premises,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5063123,45289,3715.2,VENDOR
 Business Support and Markets,Environment & Community Services,64331,Miscellaneous Expenses,MARKETFORCE SERVICES LTD,3142527,5061723,45275,4050,TCR SUPPLIER GENERAL
 Transport Operations,Non Revenue,63212,Vehicle Hire,ARNOLD CLARK FINANCE LTD,3111666,5060736,45267,-1559.02,VENDOR
 Transport Operations and Depot Management,Environment & Community Services,63112,Vehicle Repairs and Maintenance,LISTER WILDER LTD,3203766,5061261,45273,1382.03,TCR SUPPLIER GENERAL
 Transport Operations and Depot Management,Environment & Community Services,62126,Reactive Repairs,VEOLIA ENVIRONMENTAL SERVICES PLC,2144956,5063123,45289,3750,VENDOR
 Transport Operations and Depot Management,Environment & Community Services,62138,Tenant Maintenance,REDACTED PERSONAL DATA,3148794,5061218,45273,7581.5,SUB-CONTRACTOR
 Housing Improvement,"Renewal, Recreation and Housing",61436,Staff Advertising,CIEH,3027860,5062506,45281,800,OTHER CREDS
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",64331,Miscellaneous Expenses,SHELTER,1251953,5062407,45280,420,VENDOR
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",64333,Translators and Interpreters,CROYDON COUNCIL,3003866,5061568,45274,472.5,PCS LOCAL AUTH
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,REDACTED PERSONAL DATA,3203842,5061037,45272,4000,TCR LANDLORD
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,PINNACLE HOUSING LIMITED,3203868,5060918,45268,2137,TCR SUPPLIER GENERAL
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,CENTAUR PROPERTY COMPANY LTD,3203835,5060568,45266,2000,TCR LANDLORD
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,CLARION HOUSING ASSOCIATION,3143223,5062507,45281,2731.85,TCR LANDLORD
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,LONDON & QUADRANT HOUSING TRUST,1984730,5062686,45282,5000,OTHER CREDS
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,CLARION HOUSING ASSOCIATION,3143223,5061799,45278,2349.75,TCR LANDLORD
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,CLARION HOUSING ASSOCIATION,3143223,5063037,45288,15824,TCR LANDLORD
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,REEDS RAINS CLIENT ACCOUNT,3203926,5062980,45282,3938,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5062050,45280,41.15,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,ORCHARD & SHIPMAN GROUP T/A PINNACLE GROUP,3122917,5061083,45272,18893.33,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,REDACTED PERSONAL DATA,3151519,5061506,45273,221830,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,LETTING INTERNATIONAL LTD,3152564,5061254,45273,38479,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SOVEREIGN SERVICES PROPERTY HOLDINGS LTD,3145483,5060925,45268,43215,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,THEORI HOUSING MANAGEMENT SERVICES LTD,3150935,5060933,45268,41554.6,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,BK PROPERTY MANAGEMENT SERVICES LTD,3200213,5060755,45267,11045.7,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,WILLOW ESTATE AGENTS (LONDON) LTD,3127015,5060849,45267,18085.95,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,KINDLY PROPERTIES,3116081,5060896,45268,2400,VENDOR
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,AVIS HOTEL * 3034588,3034588,5060863,45268,71627.44,OTHER CREDS
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,EASYMOVE ESTATE AGENTS LTD,3122563,5060222,45265,13822,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,ASSET PROPERTY & FINANCE LTD,3144523,5060134,45265,18632,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,RENT CONNECT,3117398,5060697,45266,110631.5,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SK HOUSING LTD,3124137,5060710,45266,51682.5,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,BEULAH PROPERTIES LTD,3127792,5060146,45265,22254,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SEAS PROPERTY LTD,3201236,5060452,45265,66446,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,ELDERFLOWER ESTATE LTD,3143363,5060589,45266,1725,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,KENT HOUSING LTD,3131861,5060619,45266,44930,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,FINEFAIR LTD,3140388,5060600,45266,153650.25,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,HOMESOLVE PROPERTY MANAGEMENT LTD,3143364,5060788,45267,1290,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,REDACTED PERSONAL DATA,3143709,5060797,45267,20554.5,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,HOMES 2 LET UK LTD,3142947,5060892,45268,70721,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,HOMELY HOUSING,3115106,5060891,45268,4920,VENDOR
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,DMS PROPERTIES SERVICES LTD,3144261,5060963,45271,1410,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,WENTWORTH HOUSING LTD,3203102,5060524,45265,15649,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,24/7 HOUSING LTD,3137892,5060535,45266,103171,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SANDRA DAVIDSON ESTATE AGENTS,3143603,5060995,45271,104910.5,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,RF CARE SERVICES LTD,3141459,5061486,45273,1065,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,LETTING INTERNATIONAL LTD,3152564,5061604,45274,4805,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SURESTART HOMES LTD,3136571,5060839,45267,3164,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SER PROPERTIES LTD,3145379,5062404,45280,63224.7,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,EASYMOVE ESTATE AGENTS LTD,3122563,5062152,45280,828,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,DELTALET LTD,3133663,5062513,45281,1980,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,FIRST STOP HOUSING SOLUTIONS LTD,3122698,5060884,45268,48162,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,AVIS HOTEL * 3034588,3034588,5060550,45266,2253.33,OTHER CREDS
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,ZFA LTD,3135558,5060730,45266,7725,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,LESSHOMELESS LTD,3131416,5060624,45266,130032,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,EMERGENCY HOUSING LTD,3136991,5060590,45266,71993,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,PEARL RESIDENTIAL GROUP LTD,3140136,5060689,45266,12180,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,3 ARROWS PROPERTIES LTD,3150071,5060536,45266,72369.8,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,REDACTED PERSONAL DATA,3148000,5060635,45266,4590,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SAFE HOMES SE,3152242,5060703,45266,47225,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,BK PROPERTY MANAGEMENT SERVICES LTD,3200213,5059962,45261,11413.89,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,ROSKINGS LTD,3151860,5060010,45261,22905,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,STARTING CARE LTD,3130188,5060015,45261,9361.5,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,BARNES GOLD LTD,3138225,5059959,45261,41488.5,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,CREST MANOR LTD,3130528,5060576,45266,10947,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,HYDE & ROWE LTD,3142897,5059995,45261,3384,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,REDACTED PERSONAL DATA,3135610,5060006,45261,4290,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,MIDOS MANAGEMENT CO LTD,3132312,5062280,45280,10440,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,APEX HOUSING SOLUTIONS LTD,3119584,5062604,45282,49820.5,TCR LANDLORD
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",64323,Legal Fees,ROYAL BOROUGH OF KENSINGTON & CHELSEA,1264290,5060441,45265,10125,PCS LOCAL AUTH
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",64323,Legal Fees,ROYAL BOROUGH OF KENSINGTON & CHELSEA,1264290,5061951,45279,16825,PCS LOCAL AUTH
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",64412,ICT Software,HOME CONNECTIONS LETTINGS LTD,3110659,5060266,45265,3300,VENDOR
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",64412,ICT Software,ORCHARD INFORMATION SYSTEMS LTD,3141612,5061838,45278,3375,TCR SUPPLIER GENERAL
 Housing Options & Support ,"Renewal, Recreation and Housing",62137,Other Building Repairs,FORESHAW BUILDING SERVICES LIMITED,3008750,5061045,45272,967.99,SUB-CONTRACTOR
 Housing Options & Support ,"Renewal, Recreation and Housing",62211,Electricity,EON NEXT,3150553,5060782,45267,559.51,TCR UTILITY
 Housing Options & Support ,"Renewal, Recreation and Housing",62211,Electricity,EON NEXT,3150553,5060231,45265,17163.49,TCR UTILITY
 Housing Options & Support ,"Renewal, Recreation and Housing",62211,Electricity,EON NEXT,3150553,5060783,45267,11181.44,TCR UTILITY
 Housing Options & Support ,"Renewal, Recreation and Housing",62211,Electricity,EON NEXT,3150553,5061805,45278,14370.11,TCR UTILITY
 Housing Options & Support ,"Renewal, Recreation and Housing",62211,Electricity,EON NEXT,3150553,5063042,45288,8859.09,TCR UTILITY
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",64331,Miscellaneous Expenses,LIBERATA UK LIMITED,3020486,5060625,45266,1212.56,OTHER CREDS
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",66611,Grants To Individuals,BLACKHAWK NETWORK EMEA LTD,3201328,5061556,45274,100000,TCR SUPPLIER GENERAL
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",66611,Grants To Individuals,BLACKHAWK NETWORK EMEA LTD,3201328,5061557,45274,200000,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,PLEXUS UK (FIRST PROJECT) LTD,3146844,5060426,45265,15291.49,TCR SUPPLIER GENERAL
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,FLEXI PROPERTY SOLUTIONS LTD,3202863,5060054,45264,1950,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",64315,Consultancy Fees,REDACTED PERSONAL DATA,3152106,5062061,45280,2125,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",64332,Storage and Archiving,MR CHARANTOOR SINGH T/A KINGS MOVE,3129282,5060808,45267,1395,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",64332,Storage and Archiving,INLINE REMOVALS & STORAGE LTD,3116619,5062220,45280,545,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",64414,ICT Maintenance and Support,ORCHARD INFORMATION SYSTEMS LTD,3141612,5061837,45278,840,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,REDACTED PERSONAL DATA,3203827,5060213,45265,7000,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,DAVID BRIGHT ESTATES (PURLEY) LTD,3203952,5062512,45281,9696,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,LONG & LEE LTD,3203581,5060003,45261,7500,TCR LANDLORD
 Supporting People,"Renewal, Recreation and Housing",65548,Long Term Support Community Supported Accommodation,DEPAUL UK,3121915,5059979,45261,32333.33,ST SUPP LODGE
 Supporting People,"Renewal, Recreation and Housing",65548,Long Term Support Community Supported Accommodation,HESTIA HOUSING & SUPPORT,3124560,5061588,45274,58480.25,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,BRITISH HOME AND HOSPITAL FOR INCURABLES,3151467,5062047,45280,-614.68,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,BUPA CARE SERVICES,3020554,5062055,45280,-545,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,LEONARD CHESHIRE SERVICES CIC,3146063,5060623,45266,-3586.3199999999997,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,REDACTED PERSONAL DATA,3152429,5060093,45264,-483.2,CHILDRENS RES UNITS
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,GRAVESEND INDEPENDENT LIVING SERVICES LTD,3200235,5062183,45280,-483.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,MARTHA TRUST,3100176,5062273,45280,-483.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,ANGELINA CARE LTD,3129064,5062008,45280,-324.6,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,ELYSIUM HEALTHCARE LTD,3142394,5062155,45280,-483.2,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,INDEPENDENT LIFESTYLES OPTIONS LTD,3104593,5062218,45280,-483.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3135001,5062801,45282,-263.56,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3123252,5062887,45282,-310.68,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200197,5062802,45282,-351.12,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3108633,5062844,45282,-64.96,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200689,5062699,45282,-232.4,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3148437,5062707,45282,159.22000000000003,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3103429,5062601,45282,-263.56,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3108653,5062679,45282,-310.36,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3126789,5062689,45282,-246.72,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3121841,5062821,45282,-263.56,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3135287,5062718,45282,-544.2,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3137812,5062988,45282,-367.7999999999999,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3151370,5062768,45282,-617.24,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3132674,5062757,45282,-63.16,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3113994,5062797,45282,-366.32,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3115176,5062713,45282,-253.76000000000005,IND DIRECT PAYMENTS
