SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,CAREPOINT SERVICES LTD,3121366,5043360,45131,211.61,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,AVENUES MANAGEMENT SERVICES LTD,3202214,5043355,45131,115888.31999999998,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,AVENUES MANAGEMENT SERVICES LTD,3202214,5043354,45131,9139.6,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,AVENUES MANAGEMENT SERVICES LTD,3202214,5043353,45131,1698.36,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65562,Community Day Services - Block Contract,ELEANOR LIVING SKILLS LTD,3151819,5043368,45131,154664.36,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,CAREPOINT SERVICES LTD,3121366,5043360,45131,1140.9899999999998,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,PRIORY CARE SERVICES LTD,3151823,5043393,45131,240.87,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65539,Long Term Support Community Supported Living,AVENUES MANAGEMENT SERVICES LTD,3202214,5043355,45131,3747.08,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64323,Legal Fees,REDACTED PERSON,3202842,5043364,45131,1023.1,TCR SUPPLIER GENERAL
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,LONDONS FINEST TAXI SERVICES LTD,3148214,5043381,45131,11305,TCR TRANSPORT
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,KELLY EXECUTIVE LTD,3136470,5043378,45131,4145,TCR TRANSPORT
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,JAMES SANDERSON T/AS CAREMARK BROMLEY,3123502,5043377,45131,25419.25,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3202530,5043361,45131,58988.66,CHILDRENS RES UNITS
 Access and Inclusion,"Children, Education and Families",63213,Client Transport,KELLY EXECUTIVE LTD,3136470,5043378,45131,-210,TCR TRANSPORT
 Bromley Youth Support Programme,"Children, Education and Families",63214,Transport Costs Staff,ALLENBY COACH HIRE LTD,3033766,5043351,45131,542,VENDOR
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,CORNERSTONE (NORTH EAST),3143543,5043362,45131,4448.7,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,REDACTED PERSONAL DATA,3200456,5043357,45131,535.72,CHILDRENS RESIDENTIAL UNITS
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3200456,5043357,45131,3107.14,CHILDRENS RESIDENTIAL UNITS
 Referral and Assessment Service,"Children, Education and Families",64353,Placement Support,DYNAMIC CARE LTD,3141636,5043365,45131,1107.14,TCR SUPPLIER GENERAL
 Referral and Assessment Service,"Children, Education and Families",66112,Looked After Cost Other,DYNAMIC CARE LTD,3141636,5043365,45131,3542.85,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64333,Translators and Interpreters,THE LANGUAGE CONNECTION LTD,3200178,5043400,45131,592.74,TCR LEGAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,JAMES SANDERSON T/AS CAREMARK BROMLEY,3123502,5043377,45131,4404.5,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5043389,45131,143.4,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,JAMES SANDERSON T/AS CAREMARK BROMLEY,3123502,5043377,45131,955,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5043390,45131,2089.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5043389,45131,1312.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149791,5043392,45131,687,CHILDRENS RES UNITS
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,ILDERTON MOTORVECHICLE PROJECT,3134770,5043373,45131,2166,TCR SUPPLIER GENERAL
 SEN and Inclusion,"Children, Education and Families",61432,Training Expenses,BROMLEY MENCAP,1856731,5043358,45131,9392.75,OTHER CREDS
 Arboriculture Management,Environment & Community Services,64320,Highway Services,GLENDALE GROUNDS MANAGEMENT LTD,3146797,5043370,45131,-807.04,SUB-CONTRACTOR
 Arboriculture Management,Environment & Community Services,64334,Tree Works,GLENDALE GROUNDS MANAGEMENT LTD,3146797,5043370,45131,22950.02,SUB-CONTRACTOR
 Arboriculture Management,Environment & Community Services,64348,General Contingency,GLENDALE GROUNDS MANAGEMENT LTD,3146797,5043370,45131,657.68,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,GLENDALE GROUNDS MANAGEMENT LTD,3146797,5043370,45131,85.96,SUB-CONTRACTOR
 Neighbourhood Services,Environment & Community Services,64320,Highway Services,GLENDALE GROUNDS MANAGEMENT LTD,3146797,5043370,45131,97.74,SUB-CONTRACTOR
 Community Safety,Public Protection and Enforcement,65556,Third Party Payment Not Government,SDK ENVIRONMENTAL LTD,3100971,5043396,45131,4225,TCR SUPPLIER GENERAL
 Public Protection,Public Protection and Enforcement,64326,Professional Services General,SOUTH DERBYSHIRE DISTRICT COUNCIL,3201846,5043397,45131,1492.25,PCS LOCAL AUTH
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,LESSHOMELESS LTD,3131416,5043379,45131,107611,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,RENT CONNECT,3117398,5043394,45131,99912.5,TCR SUPPLIER GENERAL
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,BARNABYS PROPERTY GROUP LTD,3202856,5043356,45131,1692.54,TCR LANDLORD
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,HOME KEY ESTATES LTD,3202867,5043372,45131,1146.86,TCR LANDLORD
 Libraries and Museums,"Renewal, Recreation and Housing",62411,Cleaning Services,GREENWICH LEISURE LTD,3107407,5043371,45131,1950,TCR SUPPLIER GENERAL
 Exchequer - Revenue & Benefits,"Resources, Commissioning and Contracts Management",65578,Revenue & Benefits Contract,LIBERATA UK LIMITED,3020486,5043380,45131,2966.8,OTHER CREDS
 HR,"Resources, Commissioning and Contracts Management",65556,Third Party Payment Not Government,EDENRED (UK GROUP) LTD,3145530,5043367,45131,4645.5,TCR SUPPLIER GENERAL
 HR,"Resources, Commissioning and Contracts Management",65556,Third Party Payment Not Government,EDENRED (UK GROUP) LTD,3145530,5043366,45131,1390.64,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3137662,5043487,45132,1845.4599999999998,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,AMY ADAMS HOMECARE UK LIMITED,3139872,5043407,45132,5085.9,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,BEEAKTIVE CARE LTD,3144802,5043412,45132,2164.3999999999996,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,BLUEFIELD CARE SERVICES LTD,3143988,5043415,45132,19226.510000000075,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,CARE DIRECT UK LTD,3134821,5043418,45132,9597.879999999997,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,DAY TO DAY CARE LTD,3028207,5043430,45132,1338.94,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,ELMES HOMECARE LTD,3150234,5043432,45132,3233.0699999999997,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,ETERNAL CARE UK LTD,3126584,5043433,45132,3904.8599999999997,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,EUROPEAN NURSING AGENCY,3014503,5043434,45132,1201.2,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,HARMONY HOME AID SERVICES LTD,3121794,5043437,45132,783.37,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,HOMECARE BROMLEY,3128817,5043440,45132,5284.579999999999,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,JUGA HOMES LTD,3146361,5043444,45132,539.84,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,KOSI LTD T/A KOSICARE,3152013,5043447,45132,4528.0999999999985,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,MACKLEY HOME CARE LTD,3022707,5043458,45132,876.3299999999999,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,MERCURY CARE SERVICES LTD,3143960,5043462,45132,3402.6699999999996,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,RIVER GARDEN CARE LTD,3134448,5043476,45132,9029.230000000001,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,SCODEF LTD T/A SODEF CARE,3147940,5043481,45132,3420.1600000000003,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,SUNBIRD CARE LTD,3147480,5043484,45132,485.59000000000003,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3137662,5043487,45132,1202.13,IND DIRECT PAYMENTS
 Integrated Commissioning Service,Adult Care and Health,65556,Third Party Payment Not Government,VIBRANCE,3129471,5043488,45132,36003.96,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,LIVABILITY,3110780,5043452,45132,1280,VENDOR
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,LIVABILITY,3110780,5043454,45132,6076.5,VENDOR
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,LIVABILITY,3110780,5043455,45132,6363,VENDOR
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,LIVABILITY,3110780,5043453,45132,1920,VENDOR
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,MILLSTED CARE LTD,3151703,5043463,45132,10198.439999999988,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,MILLSTED CARE LTD,3151703,5043464,45132,10198.439999999988,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,BLUEFIELD CARE SERVICES LTD,3143988,5043415,45132,384.5000000000001,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,CARE DIRECT UK LTD,3134821,5043418,45132,784.4699999999999,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,DAY TO DAY CARE LTD,3028207,5043430,45132,73.68,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,ETERNAL CARE UK LTD,3126584,5043433,45132,4440.58,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,HARMONY HOME AID SERVICES LTD,3121794,5043437,45132,35.42,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,HOMECARE BROMLEY,3128817,5043440,45132,179.72,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,KOSI LTD T/A KOSICARE,3152013,5043447,45132,445.98,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,RIVER GARDEN CARE LTD,3134448,5043476,45132,561.1,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SCODEF LTD T/A SODEF CARE,3147940,5043481,45132,239.89,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SUNBIRD CARE LTD,3147480,5043484,45132,1022.14,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,AVENUES MANAGEMENT SERVICES LTD,3202214,5043411,45132,3071.72,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,BLUEFIELD CARE SERVICES LTD,3143988,5043415,45132,869.8300000000003,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,DAY TO DAY CARE LTD,3028207,5043430,45132,258,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,KOSI LTD T/A KOSICARE,3152013,5043447,45132,602.0100000000001,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,RIVER GARDEN CARE LTD,3134448,5043476,45132,1110.58,TCR RESIDENTIAL HOME
 Public Health,Adult Care and Health,65211,Payment to Health Authorities,LEWISHAM & GREENWICH NHS TRUST,3138155,5043448,45132,8737.58,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,DATASET LTD,3201773,5043429,45132,580,TCR SUPPLIER GENERAL
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,CANNON CARS,1664360,5043416,45132,568.6,TCR TRANSPORT
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,PG PASSENGER SERVICES LTD,3136328,5043475,45132,7587.500000000001,TCR TRANSPORT
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,TKG LTD,3121236,5043486,45132,7924.14,TCR TRANSPORT
 0-25 Children Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140895,5043512,45132,516.54,IND FOSTER CARER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,JAMES SANDERSON T/AS CAREMARK BROMLEY,3123502,5043443,45132,2185,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,NUTRIX PERSONNEL LTD,3200352,5043469,45132,1317,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,NUTRIX PERSONNEL LTD,3200352,5043471,45132,1519,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,NUTRIX PERSONNEL LTD,3200352,5043470,45132,1356.5,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149030,5043435,45132,1466,IND AGENCY CARERS
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151184,5043449,45132,1175.26,IND AGENCY CARERS
 0-25 Children Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3140895,5043512,45132,-10,IND FOSTER CARER
 0-25 Children Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3140895,5043512,45132,540,IND FOSTER CARER
 0-25 Children Service,"Children, Education and Families",66112,Looked After Cost Other,LONDON BOROUGH OF BEXLEY,2121719,5043457,45132,48612.5,PCS LOCAL AUTH
 Adult Education Centres,"Children, Education and Families",62316,Water and Sewerage,HARRIS FEDERATION PRIMARY ACADEMY KENT HOUSE,3131195,5043438,45132,2162.13,TCR IND SCHOOL
 Adult Education Centres,"Children, Education and Families",64112,Cleaning Materials,CSG GLOBAL EDUCATION LTD,3202195,5043428,45132,815.9,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3202425,5043492,45132,516.54,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3142210,5043636,45132,1549.62,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3144671,5043578,45132,1239.52,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3035708,5043518,45132,1029.88,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3017509,5043696,45132,413.32,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3014379,5043745,45132,619.76,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3114757,5043768,45132,1652.84,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3117598,5043686,45132,1029.88,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3144403,5043672,45132,1033.08,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140328,5043641,45132,516.54,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3144587,5043750,45132,413.32,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3117211,5043781,45132,516.54,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140970,5043777,45132,516.54,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3149523,5043495,45132,1033.08,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3150317,5043548,45132,929.8599999999999,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3131727,5043702,45132,516.54,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3145125,5043642,45132,413.32,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3018500,5043687,45132,516.54,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3202793,5043769,45132,413.32,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3141477,5043531,45132,413.32,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3131659,5043500,45132,413.32,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3032413,5043740,45132,516.54,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3147541,5043701,45132,1029.88,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",64353,Placement Support,MITUS CARE LTD,3201612,5043465,45132,1000.04,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,COMPASS FOSTERING LONDON LIMITED,3141014,5043422,45132,3391.24,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,PEOPLE WHO FOSTER LTD,3144643,5043474,45132,6049.2,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3149013,5043439,45132,7726.43,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3149101,5043419,45132,4071.3,IND AGENCY CARERS
 CLA and Care Leavers,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3201012,5043565,45132,540,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3141983,5043611,45132,953.32,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3143498,5043544,45132,953.32,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3024572,5043784,45132,918.62,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3014379,5043745,45132,918.62,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3132621,5043684,45132,335.1,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3126695,5043538,45132,3103.12,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3147339,5043572,45132,808.12,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,THE ARTEMIS TEAM LTD,3033092,5043485,45132,1080,OTHER CREDS
 CLA and Care Leavers,"Children, Education and Families",65556,Third Party Payment Not Government,MYTIME ACTIVE,3118337,5043468,45132,689,TRUST
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3202425,5043492,45132,454,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3142210,5043636,45132,1784,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3144671,5043578,45132,908,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3035708,5043518,45132,530,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3017509,5043696,45132,454,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3114757,5043768,45132,1590,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3117598,5043686,45132,530,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3014379,5043745,45132,530,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3144403,5043672,45132,908,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3140328,5043641,45132,454,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3144587,5043750,45132,454,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3117211,5043781,45132,530,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3140970,5043777,45132,530,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3149523,5043495,45132,984,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3150317,5043548,45132,855,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3131659,5043500,45132,359,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3131727,5043702,45132,530,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3145125,5043642,45132,454,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3018500,5043687,45132,530,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3141983,5043611,45132,-10,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3202793,5043769,45132,359,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3141477,5043531,45132,401,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3032413,5043740,45132,530,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3147541,5043701,45132,530,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143498,5043544,45132,-10,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,MITUS CARE LTD,3201612,5043465,45132,3800,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3148038,5043436,45132,1800,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3200809,5043490,45132,501.84,IND AGENCY CARERS
 Permanency,"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3143842,5043678,45132,30.6,FOSTER PARENTS
 Permanency,"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3142148,5043587,45132,248.43,IND FOSTER CARER
 Permanency,"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3144403,5043672,45132,688.12,IND FOSTER CARER
 Permanency,"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3131727,5043702,45132,51.62,IND FOSTER CARER
