SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Provision for Cemeteries refunds,Enviromnent Balance Sheet Total,21811,Short Term Provisions,REDACTED PERSONAL DATA,3203331,5069711,45337,1574,IND REFUND
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,CHILDREN & FAMILILES ACROSS BORDERS (CFAB),3120790,5069712,45337,3231.11,TCR SUPPLIER GENERAL
 Schools & Early Years Commissioning and QA,"Children, Education and Families",65556,Third Party Payment Not Government,CLOCK HOUSE PRE-SCHOOL GROUP,2145278,5069713,45337,506.67,OTHER CREDS
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3150060,5069714,45337,17798,TCR TRANSPORT
 Safeguarding and Care Planning East,"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3150060,5069714,45337,8200,TCR TRANSPORT
 CLA and Care Leavers,"Children, Education and Families",66114,Leaving Care,REDACTED PERSONAL DATA,3201382,5069715,45337,801,IND AGENCY CARERS
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,DALLASWELL LTD,3203348,5069719,45337,1462,TCR TRANSPORT
 SEN and Inclusion (DSG),"Children, Education and Families",65587,Alternative Programmes,DARTFORD GRAMMAR SCHOOL,3127326,5069720,45337,17761,TCR IND SCHOOL
 Safeguarding and Care Planning East,"Children, Education and Families",65556,Third Party Payment Not Government,REDACTED PERSONAL DATA,3137510,5069721,45337,7500,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,DIAGRAMA HEALTHCARE SERVICES LTD,3151042,5069722,45337,671.19,ST SUPP LODGE
 SEN and Inclusion (DSG),"Children, Education and Families",65587,Alternative Programmes,DOTS FOR CHILDREN LTD,3149121,5069723,45337,837.87,TCR CONSULTANT
 Early Intervention and Family Support,"Children, Education and Families",65564,Contract Expenses,FIREFLY FITNESS UK,3146747,5069728,45337,708,TCR SUPPLIER GENERAL
 Early Intervention and Family Support,"Children, Education and Families",65564,Contract Expenses,FIREFLY FITNESS UK,3146747,5069729,45337,708,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,GUARDFORCE SECURITY LTD,3204169,5069731,45337,900,TCR SUPPLIER GENERAL
 Facilities & Support,"Resources, Commissioning and Contracts Management",62411,Cleaning Services,INITIAL WASHROOM HYGIENE,3143994,5069732,45337,543.2,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,KALEIDOSCOPE PSYCHOLOGY SERVICES LTD,3149907,5069734,45337,1472.1,TCR LEGAL
 Assessment and Care Management,Adult Care and Health,65411,Payments to Voluntary Sector,REDACTED PERSONAL DATA,2180308,5069735,45337,37000,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,KENTISH HOMECARE AGENCY LTD,3114834,5069736,45337,12417.540000000006,VENDOR
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,KENTISH HOMECARE AGENCY LTD,3114834,5069736,45337,23854.379999999976,VENDOR
 SEN and Inclusion (DSG),"Children, Education and Families",65587,Alternative Programmes,KHY SEWING SCHOOL,3151974,5069738,45337,3510,TCR IND SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,KNOLE ACADEMY TRUST,3150219,5069740,45337,67874.71,TCR ACADEMY
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,LONDON BOROUGH OF HARINGEY,3023331,5069742,45337,2251.98,LBB SCHOOL
 Adult Social Care Transport Holding Account,Adults Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3148214,5069744,45337,13675,TCR TRANSPORT
 Assessment and Care Management,Adult Care and Health,65583,Extra Care Housing,MEARS EXTRA CARE LIMITED,3149883,5069746,45337,660.59,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,REDACTED PERSONAL DATA,3151703,5069747,45337,16910.010000000013,TCR RESIDENTIAL HOME
 Mental Health Services,Adult Care and Health,65516,Long Term Support Community Day Services,REDACTED PERSONAL DATA,3151703,5069747,45337,355.56,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151863,5069751,45337,4692.28,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151863,5069751,45337,48.09,TCR DOMICILIARY PROVIDER
 LIP Formula Funding,ECS Capital Total,68143,Traffic Surveys,NATIONWIDE DATA COLLECTION,3133428,5069753,45337,2050,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3200792,5069754,45337,8103.39,CHILDRENS RESIDENTIAL UNITS
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,NEXT GENERATION HOUSING SERVICES LTD,3145423,5069755,45337,4260,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,NEXT GENERATION HOUSING SERVICES LTD,3145423,5069755,45337,1000,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,OWNLIFE LTD,3201060,5069757,45337,2657.15,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,OWNLIFE LTD,3201060,5069757,45337,265.71,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65211,Payment to Health Authorities,OXLEAS NHS FOUNDATION TRUST,3104346,5069758,45337,134654,PCS HEALTH AUTH
 Civic Centre Development Strategy,RCCM Capital Total,68154,Capital Main Works,PELLINGS LLP,1401602,5069759,45337,20806.500000000004,VENDOR
 Safeguarding and Care Planning West,"Children, Education and Families",64333,Translators and Interpreters,REMARK LTD,3132683,5069764,45337,500,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",64333,Translators and Interpreters,REMARK LTD,3132683,5069765,45337,510,TCR SUPPLIER GENERAL
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,ROYAL BOROUGH OF GREENWICH RE KINGS OAK SCHOOL,3201386,5069766,45337,7331.12,TCR ACADEMY
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,SANCTUARY CARE LTD,3028217,5069767,45337,4532.14,TCR RESIDENTIAL HOME
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SANDRA DAVIDSON ESTATE AGENTS,3143603,5069768,45337,117792.45,TCR LANDLORD
 CLA and Care Leavers,"Children, Education and Families",65584,Community Homes,SANKOFA CARE LIMITED,3204084,5069769,45337,26868.2,CHILDRENS RESIDENTIAL UNITS
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3203498,5069770,45337,51960,CHILDRENS RES UNITS
 Public Health,Adult Care and Health,65556,Third Party Payment Not Government,SOLUTIONS 4 HEALTH LTD,3204208,5069771,45337,50000,TCR SUPPLIER GENERAL
 Dilapidations and charges on properties,RCCM Capital Total,68155,Consultants Costs,REDACTED PERSONAL DATA,3144622,5069772,45337,1650,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",64333,Translators and Interpreters,THE LANGUAGE CONNECTION LTD,3200178,5069773,45337,4066.48,TCR LEGAL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,THE ORPHEUS CENTRE,3145646,5069774,45337,11104.32,TCR SUPPLIER GENERAL
 Traffic & Road Safety,Environment & Community Services,64320,Highway Services,WESTCOTEC LTD,3109031,5069776,45337,620,VENDOR
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,YEMKOSH (UK) LTD,3202809,5069777,45337,7470,TCR SUPPLIER GENERAL
 Culture,"Renewal, Recreation and Housing",62211,Electricity,ECOTRICITY LTD,3203543,29410,45338,469.41999999999996,TCR UTILITY
 Parks and Green Space,Environment & Community Services,62211,Electricity,ECOTRICITY LTD,3203543,29410,45338,2581.65,TCR UTILITY
 Bromley Youth Support Programme,"Children, Education and Families",62211,Electricity,ECOTRICITY LTD,3203543,29410,45338,1050.08,TCR UTILITY
 Early Intervention and Family Support,"Children, Education and Families",62211,Electricity,ECOTRICITY LTD,3203543,29410,45338,630.36,TCR UTILITY
 Adult Education Centres,"Children, Education and Families",62211,Electricity,ECOTRICITY LTD,3203543,29410,45338,1104.96,TCR UTILITY
 Investment and Non-Operational Property,"Resources, Commissioning and Contracts Management",62211,Electricity,ECOTRICITY LTD,3203543,29410,45338,198.04,TCR UTILITY
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,2 DR JOHNSON'S BUILDINGS,3200419,5069778,45338,925,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,2 DR JOHNSON'S BUILDINGS,3200419,5069779,45338,1500,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,4 BRICK COURT,3201021,5069780,45338,630,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,4 BRICK COURT,3201021,5069781,45338,735,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,4 BRICK COURT,3201021,5069782,45338,735,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,4 BRICK COURT,3201021,5069783,45338,735,TCR LEGAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3151421,5069784,45338,930,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",64326,Professional Services General,ABBOTT TOXICOLOGY LTD,3149242,5069785,45338,419,TCR SUPPLIER GENERAL
 Supply Teacher (Matrix DPS) Holding Account,CEF Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3138010,5069786,45338,15353.11,IND OTHER
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5069787,45338,10478.98,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069788,45338,5188.6,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069789,45338,5529.72,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069790,45338,-485,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069790,45338,5961.92,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069791,45338,-611.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069791,45338,6299.68,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069792,45338,5908.92,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069793,45338,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069793,45338,6470.28,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069794,45338,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069794,45338,7626.04,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069795,45338,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069795,45338,8527.84,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069796,45338,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069796,45338,8609.8,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069797,45338,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069797,45338,8971.6,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069798,45338,-226.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069798,45338,8783.08,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069799,45338,-583.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069799,45338,9372.12,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069800,45338,8905.8,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069801,45338,-567.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069801,45338,9845.08,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069802,45338,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069802,45338,10955.96,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069803,45338,12313.6,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069804,45338,13601.28,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069805,45338,-966.4,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069805,45338,15910.599999999999,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069806,45338,15804.559999999998,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069807,45338,40068.72000000001,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,ACSC LTD,3119698,5069808,45338,29821.42,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,ACSC LTD,3119698,5069808,45338,1743.84,TCR DOMICILIARY PROVIDER
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,ACTION FIRST ASSESSMENTS LTD,3202891,5069809,45338,4015,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,ADVOCACY FOR ALL,3122641,5069810,45338,2848.64,VOS CHARITY ORG
 OPR leisure centres (group 2),RCCM Capital Total,68155,Consultants Costs,ALLIANCE LEISURE SERVICES LTD,3201585,5069812,45338,171479.44,COMPANY
 Car Leasing Account,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,ARNOLD CLARK FINANCE LTD,3111666,5069813,45338,2345.4500000000003,VENDOR
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,ASJJ LIMITED,3150618,5069814,45338,940,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,AVANTE CARE AND SUPPORT LTD,3136732,5069815,45338,16440,TCR RESIDENTIAL HOME
 0-25 Children Service,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3149355,5069817,45338,799.5,IND AGENCY CARERS
 0-25 Children Service,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3149355,5069818,45338,2028,IND AGENCY CARERS
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,BLUFOX MANAGEMENT LTD,3204274,5069819,45338,1745.2,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",64315,Consultancy Fees,REDACTED PERSONAL DATA,3152106,5069822,45338,6800,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66114,Leaving Care,CANNON CARS,1664360,5069823,45338,56.12,TCR TRANSPORT
 0-25 Children Service,"Children, Education and Families",63213,Client Transport,CANNON CARS,1664360,5069823,45338,372.75,TCR TRANSPORT
 Allocations & Accommodation,"Renewal, Recreation and Housing",64331,Miscellaneous Expenses,CANNON CARS,1664360,5069823,45338,112.25,TCR TRANSPORT
 Bromley Youth Support Programme,"Children, Education and Families",64211,Photocopying,CANON (UK) LTD,1865021,5069824,45338,314.84,OTHER CREDS
 Early Intervention and Family Support,"Children, Education and Families",62411,Cleaning Services,CANON (UK) LTD,1865021,5069824,45338,481.83,OTHER CREDS
 Early Intervention and Family Support,"Children, Education and Families",64211,Photocopying,CANON (UK) LTD,1865021,5069824,45338,1549.4899999999998,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",64211,Photocopying,CANON (UK) LTD,1865021,5069824,45338,314.84,OTHER CREDS
 Facilities & Support,"Resources, Commissioning and Contracts Management",64415,Printing,CANON (UK) LTD,1865021,5069824,45338,15514.5,OTHER CREDS
 Transport Operations and Depot Management,Environment & Community Services,62411,Cleaning Services,CANON (UK) LTD,1865021,5069824,45338,420.06,OTHER CREDS
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,CANTERBURY CARE AND SUPPORT LTD,3204080,5069825,45338,9625.4,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3150410,5069826,45338,1490,IND AGENCY CARERS
 Concessionary Fares,"Resources, Commissioning and Contracts Management",66612,Freedom Passes,CITY OF LONDON,1587870,5069827,45338,434957,OTHER CREDS
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,CLARION HOUSING ASSOCIATION,3143223,5069829,45338,5000,TCR LANDLORD
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,CLARION HOUSING ASSOCIATION,3143223,5069830,45338,8000,TCR LANDLORD
 0-25 Children Service,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3141180,5069831,45338,5610.71,IND CARERS/MOTHERS
 0-25 Children Service,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3152587,5069834,45338,9042.8,CHILDRENS RES UNITS
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DAC BEACHCROFT CLAIMS LTD,3128528,5069835,45338,1820,TCR LEGAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3150459,5069836,45338,6629.57,CHILDRENS RES UNITS
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,REDACTED PERSONAL DATA,3150459,5069836,45338,3600.43,CHILDRENS RES UNITS
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3138869,5069837,45338,4744.0300000000025,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3138869,5069837,45338,1041.6100000000004,TCR DOMICILIARY PROVIDER
 SEN and Inclusion (DSG),"Children, Education and Families",65587,Alternative Programmes,DOTS FOR CHILDREN LTD,3149121,5069838,45338,1122.87,TCR CONSULTANT
 HR,"Resources, Commissioning and Contracts Management",61432,Training Expenses,EAGER CYCLE COACHING LTD,3203025,5069841,45338,682.5,TCR TRAINING
 Early Intervention and Family Support,"Children, Education and Families",62211,Electricity,EDF ENERGY CUSTOMERS PLC,3101264,5069842,45338,5697.12,TCR UTILITY
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,ESSEX COUNTY COUNCIL,2139120,5069843,45338,810,PCS LOCAL AUTH
 Modular Build York Rise,RRH Capital Total,68155,Consultants Costs,ETEC CONTRACT SERVICES LTD,3203683,5069844,45338,20018.86,COMPANY
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3152060,5069845,45338,1110,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149030,5069847,45338,999,IND AGENCY CARERS
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149030,5069848,45338,999,IND AGENCY CARERS
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149030,5069849,45338,999,IND AGENCY CARERS
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,FLETCHERS SOLICITORS LTD,3204285,5069850,45338,1834.79,TCR INSURANCE
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,FOSTER CARE ASSOCIATES,3018454,5069851,45338,7855.619999999999,OTHER CREDS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,FOSTERCARE UK LTD,3116219,5069852,45338,3334.88,VENDOR
 SEN and Inclusion,"Children, Education and Families",64315,Consultancy Fees,REDACTED PERSONAL DATA,3204272,5069853,45338,800,TCR TRAINING
 SEN and Inclusion (DSG),"Children, Education and Families",65587,Alternative Programmes,REDACTED PERSONAL DATA,3204272,5069854,45338,3400,TCR TRAINING
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3149991,5069855,45338,508,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3135969,5069859,45338,1000,IND REFUND
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,HOMELY HOUSING,3115106,5069860,45338,5084,VENDOR
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3202110,5069861,45338,12255.85,CHILDRENS RESIDENTIAL UNITS
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,INTEGRATED FOSTERING SERVICES LTD,3140702,5069862,45338,5314.33,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,INTEGRATED FOSTERING SERVICES LTD,3140702,5069863,45338,5314.33,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65579,Shared Lives,REDACTED PERSONAL DATA,3123502,5069866,45338,399,TCR DOMICILIARY PROVIDER
 Referral and Assessment Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5069866,45338,1593,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5069866,45338,3483.5,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3123502,5069866,45338,245,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5069866,45338,19112.5,TCR DOMICILIARY PROVIDER
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,KEN NEIL BUILDING DESIGN,3146738,5069868,45338,774,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",64333,Translators and Interpreters,LANGUAGE CONNECT INTERNATIONAL LTD - T/A THG FLUENTLY,3151623,5069870,45338,1460,TCR CONSULTANT
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,M E HORSTEAD LTD,3204266,5069872,45338,4151.4,CONTRACTOR
 Control - Comensura Acct,Control Balance Sheet Total,21444,Other Creditors Other Entities and Individuals,MATRIX SCM LIMITED,3151110,5069873,45338,378499.15,IRC_JOB_AGENCY
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,REDACTED PERSONAL DATA,3204291,5069885,45338,800,IND INSURANCE
 0-25 Children Service,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3152068,5069887,45338,58635,CHILDRENS RES UNITS
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,OPENMINDS SOCIAL CARE LTD,3144418,5069890,45338,3764.29,TCR RESIDENTIAL HOME
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,OPENMINDS SOCIAL CARE LTD,3144418,5069890,45338,1660.71,TCR RESIDENTIAL HOME
 Housing Schemes,"Renewal, Recreation and Housing",65551,Social Rented Housing Fee,ORCHARD & SHIPMAN GROUP T/A PINNACLE GROUP,3122917,5069891,45338,35100,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,PARADIGM CARE SERVICES LTD,3203311,5069892,45338,12280,TCR RESIDENTIAL HOME
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204199,5069894,45338,11987.14,IND REFUND
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5069895,45338,437.7,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5069895,45338,541.3,TCR SUPPLIER GENERAL
