LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235530,1526.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235531,1763.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235734,2242.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235532,280.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235533,6107.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235534,2570.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235735,1469.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235736,1391.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235737,1123.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235738,3660.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235739,573.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235740,439.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235741,2768.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235742,3380.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235743,741.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235745,792.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235746,432.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235747,585.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235748,1334.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235749,1801.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235750,406.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235751,687.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235752,263.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235753,1581.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235754,3652.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235755,1784.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235756,2811.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235758,1252.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235535,1493.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235759,971.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235760,2028.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235761,2128.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235762,1256.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235763,3526.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235764,2964.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235765,2615.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235767,4174.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235768,834.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235769,1662.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235770,780.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235771,1406.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235772,1891.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235773,1739.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235536,1998.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235774,1760.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235775,1581.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235776,2842.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235777,5309.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235778,2774.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235779,4028.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235780,427,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235781,1676.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235537,1500.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235538,2014.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235782,3021.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235783,591.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235784,1190.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235785,2196.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235786,1092.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235787,713.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235788,1259.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235789,1248.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235539,4127.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235790,3315.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235791,1785.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235540,327.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235792,1693.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235541,1230.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235793,5706.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235794,768.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235795,3735.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235796,890.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235797,656.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235798,2845.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235542,1968.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235543,2482.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,4100784515,675,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235544,1880.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235799,1145,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235800,3846.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235545,6079.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235801,2196.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235802,2022,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235546,768.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235804,1208.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235547,1901.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235805,1835.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235548,3059.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235549,699.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235806,2748,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235550,1101.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235551,1079.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235552,2036.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235807,841.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235808,1797.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235809,4231.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235810,1054.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235811,2931.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235812,780.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235553,878.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235814,6179.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235554,680.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235815,640.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235556,14908.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235817,2746.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235557,890,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235818,1562.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235820,475.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235821,2220.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235558,852,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235559,3032.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235822,512.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235823,3161.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235824,2872.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235825,1621.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235560,1350.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235561,1121.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235826,1719.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235562,1632.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235827,1460.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235563,3223,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235829,2885.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235830,2835,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235831,2151.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235832,2794.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235833,1302.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235834,1029.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235835,961.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235838,947.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235565,5981.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235839,1822.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235566,916.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235567,2349.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235840,2026.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235568,2044.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235841,648.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235569,741.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235570,518.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235571,5081.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235842,640.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235572,3059.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235573,524.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235843,765.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235844,2721.55,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45099,4100784479,1336.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235845,1945.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235846,1795.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235847,374.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235849,1634.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235574,1556.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235850,709.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235851,651.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235852,747.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235853,1968.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235575,9615.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235577,1052.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235578,821.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235854,2359.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235855,716.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235579,1533.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235856,2874.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235857,1063.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235859,3387.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235581,1419.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235860,3835.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235861,617.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235862,1145.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235582,1229.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235863,3030.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235864,6637.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235865,1939.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235583,2198.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235866,2635.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235584,1777.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235585,313.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235867,336.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235868,2349.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235869,270,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235587,1762.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235871,457.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235872,4627.23,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235873,622.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235588,595.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235589,1436.9,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45099,7003235874,262.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235875,858.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235876,2840.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235877,1240.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235590,2929.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235878,1990.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235879,646.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235880,2083.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235881,2730.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235882,2148.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235591,2168.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235883,657.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235884,311.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235592,1760.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235885,2250.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235886,1022.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235593,1379.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235887,3512.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235888,2724.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235889,1304.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235594,602.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235890,366.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235891,2656.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235892,2886.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235596,518.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235597,2173.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235598,978,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235599,1373.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235600,2341.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235893,3725.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235894,4631.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235896,3295.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235901,687.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235902,1173.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235608,4691.45,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235903,2277.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235904,1073.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235907,1329.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235908,961.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235909,416,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235910,4211.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235609,1281.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235610,801.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235911,2197.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235612,307.9,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235613,266.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235914,1748.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235915,1200,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235916,1606.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235917,807.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235615,2656.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235616,1543.55,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235617,869.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235919,1226.85,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235920,527.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235618,2106.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235921,1985.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235922,1511.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235923,1561.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235619,1705,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235621,585.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235925,1880.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235926,3179.35,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235623,2143.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235624,3280.95,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235928,1182.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235625,527.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235627,1287.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235930,5946.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235629,2684.05,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235630,4698,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235631,1075.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235931,345.65,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235632,1135.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235633,752.75,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235634,1679.15,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235933,1114.5,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235934,1499.3,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235635,3348.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235935,595.1,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45099,7003235937,961.25,REDACTED
