LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45188,3300314767,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45188,3300314775,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45188,3300314771,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45188,3300314785,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45188,3300314782,250,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45188,3300314764,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45188,7003404817,439.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45188,3300314774,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45188,3300315128,776,ALI SALAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45188,3300314772,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45188,3300314779,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45188,4100795264,400,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45188,3300314780,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45188,3300315126,291.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45188,3300314420,349.58,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45188,3300314452,670,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45188,3300314360,519,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45188,3300314404,466.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45188,7003404819,2156.64,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45188,3300315144,361.64,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45188,3300315145,789.04,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45188,7003404835,223.61,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45188,7003404833,236.53,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45188,7003404838,241.62,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45188,7003404857,321.41,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45188,7003404821,338.09,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45188,7003404823,445.92,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45188,4100796564,7105.08,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45188,4100796481,742.18,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45188,4100796476,3527.93,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45188,4100796478,3889.4,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45188,4100796562,105381.58,BREYER GROUP PLC
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45188,4100796514,109461.31,GUNITE (EASTERN) LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45188,4100796142,483.2,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45188,4100796141,248907.6,SWALE HEATING LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012689,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012708,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012709,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012710,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012718,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012720,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012742,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012748,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012765,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012767,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012768,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012770,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012772,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012779,215,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012690,225,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012741,355,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45188,5200012773,355,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45188,4100796503,78774.09,CHAS BERGER & SON LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Published Products,45189,3300315186,4638.68,ASKEWS & HOLTS LIBRARY SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45189,3300315161,946.85,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45189,3300315162,1200,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Paper Products,45189,4100796937,354.36,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45189,4100796940,775.28,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45189,4100795127,210.8,THE BELL BRUSH COMPANY
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45189,4100796962,242,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45189,4100796340,645,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45189,4100796341,681,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45189,7003404404,2268,LEAPFROG NURSERY SCHOOL
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45189,4100794371,287.26,ERNEST DOE & SONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405141,12026.84,ST. ELIZABETH'S
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405002,437.13,GRACE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405000,550,GRACE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405142,4865.49,SEEABILITY
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405144,3800,CLAY HILL HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405145,3920,CLAY HILL HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405143,5040,CLAY HILL HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405044,251.76,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405046,453.56,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405030,722.88,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405048,984.84,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405034,1026.48,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405036,1060.32,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405018,1320.64,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405012,1367.68,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405006,1474.8,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405042,1629.4,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405010,1650.8,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405020,1686.8,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405026,1686.8,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405050,1814.24,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405028,2374,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405040,2403.2,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405014,2405.2,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405016,2405.2,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405024,2405.2,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405038,2405.2,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405008,2458,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405022,2458,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405032,2458,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45189,4100794149,2249.35,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405084,659.57,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405085,1227.6,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405086,1566.49,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405087,2668.19,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45189,7003405476,1958.4,START RIGHT MONTESSORI NURSERY SCHO
LONDON BOROUGH OF ENFIELD,HRD,Capital,45189,4100794025,3442.5,DAVID MILES + PARTNERS
LONDON BOROUGH OF ENFIELD,HRD,Capital,45189,4100793565,4985,STEER
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45189,7003405475,12543,HIGHVIEW PRE-SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405056,317.76,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405058,357.48,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405152,635.52,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405149,873.84,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405153,1191.6,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405146,1698.03,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405151,1747.68,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405062,1896.63,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405150,1950,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405148,2293.76,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405088,8362.12,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405154,8569.02,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405091,389.3,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405089,430.52,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405157,439.68,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405095,467.16,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405096,563.34,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405093,1025.92,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405098,1213.7,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405090,2326.64,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Hlth/Medic Supp Srvc,45189,4100793431,55199.91,LEGRAND ELECTRIC LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45189,4100792318,105948.22,SCC
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45189,7003404406,2268,LEAPFROG NURSERY SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45189,4100793564,909.34,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45189,4100795145,1017.37,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45189,4100796875,79524.49,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45189,4100796873,213041.69,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405074,491.6,CLUB 18-25
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405064,518.8,CLUB 18-25
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405070,660.32,CLUB 18-25
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405075,927.84,CLUB 18-25
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405072,949.6,CLUB 18-25
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405068,962.08,CLUB 18-25
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45189,4100796958,15992.42,TRAVIS PERKINS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45189,4100796851,344.78,WEST COUNTRY MILK CONSORTIUM
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45189,4100796919,2857.5,CIVICA UK LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45189,4100793646,1190,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45189,4100793647,2380,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45189,4100793648,4760,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45189,4100796950,4486.23,ROYAL MAIL GROUP LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,BusinessConsult Serv,45189,4100796844,12757.5,PRICEWATERHOUSECOOPERS
LONDON BOROUGH OF ENFIELD,RESOURCES,BusinessConsult Serv,45189,4100796843,30000,PRICEWATERHOUSECOOPERS
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796885,875,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796880,1750,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796886,2150,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796884,5310,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796881,6450,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796912,6450,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796879,6540,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796882,7000,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796883,9625,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796887,10780,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100796914,14601,IPL PLASTICS (UK) LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405159,1344,CHRISTOPHER HOUSE (LONDON) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405160,1344,CHRISTOPHER HOUSE (LONDON) LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Construction,45189,7003405180,2118.71,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Build/Construction,45189,7003405181,2320.82,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Build/Construction,45189,7003405179,4532.16,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Build/Construction,45189,7003405178,6361.4,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405256,209.15,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405331,209.78,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405201,213.21,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405220,221.32,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405199,222.9,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405212,223.14,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405222,228.73,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405253,228.73,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405206,229.41,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405211,230.12,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405452,230.17,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405426,236.85,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405202,236.9,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405325,237.93,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405352,238,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405193,242.61,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405210,245.19,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405335,246.26,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405402,248.97,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45189,7003405186,498,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Engineering services,45189,4100793535,3530,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,CEX,Legal Services,45189,4100794144,500,4 BRICK COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405077,1029.96,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405076,1287.45,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405078,1373.28,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PLACE,Fleet services,45189,4100796850,1120.39,NORFOLK TRUCK & VAN LTD
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45189,4100796911,5584.6,PROJECT CENTRE
LONDON BOROUGH OF ENFIELD,HRD,Capital,45189,4100796913,2124.54,SYSTEMS ENGINEERING & ASSESSMENT
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45189,4100794469,590.8,LONDON NORTH WEST HEALTHCARE NHS TR
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45189,4100796932,1206,ABSOFT LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45189,4100796916,1737.1,ABSOFT LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45189,4100796915,6562.1,ABSOFT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405106,2308.32,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405101,2564.8,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405103,2821.28,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405105,2821.28,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405102,3077.76,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405104,3077.76,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405099,3151.04,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405100,3590.72,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,3300315206,5505.16,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,3300315204,10076,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,3300315205,16158.24,BMF SOCIAL CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405079,1465.6,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,CEX,Legal Services,45189,4100795525,850,33 BEDFORD ROW CHAMBERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405107,2047.76,MIDSHIRES CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405108,2069.12,MARIAMA CARE LTD T/A KANGAROO HEATH
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405109,3324.16,MARIAMA CARE LTD T/A KANGAROO HEATH
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45189,4100793556,1589.86,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45189,4100794231,3169.52,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45189,4100796973,3965.98,FOSTERING INNOVATIONS
LONDON BOROUGH OF ENFIELD,PLACE,Office Removals,45189,4100796521,3975.96,EDWARD BADEN LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405161,439.68,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405162,439.68,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405163,439.68,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405110,512.96,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405111,512.96,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405112,512.96,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,RESOURCES,Property/Land Srvcs,45189,4100796922,350,ST ANDREW'S CHURCH SOUTHGATE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,4100796889,752.9,CACHET CLEANING & ENVIRONMENTAL SVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45189,4100796976,7152.14,APPLE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45189,4100796383,300,PROSPERO GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45189,4100796387,300,PROSPERO GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45189,7003405164,1822.84,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Capital,45189,4100796920,1800,STORM TECHNOLOGIES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45189,4100796871,1677,FUNERAL PARTNERS LIMITED
