LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45267,3300321808,27705.67,THE AURORA GROUP
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45267,4100808754,2681.65,HALETTS CATERERS
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016597,4482,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016598,4482,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45267,4100805824,900,DR GRANGE AND ASSOCIATES LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45267,4100808764,31000,W H STEPHENS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461049,5523.74,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461051,7621.12,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461053,1410.64,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461055,677.84,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461057,737.38,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461059,1080.88,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461061,293.12,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461063,1795.36,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461065,3334.24,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461067,6155.52,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461069,283.96,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461071,2757.16,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461073,1355.68,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461075,3224.32,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461077,439.68,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461079,1465.6,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461081,1218.28,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45267,4100805079,428.4,GRANT AND STONE
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45267,3300321815,2494.7,ALEXANDER FAULKNER PARTNERSHIP
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45267,3300321816,2839.65,ALEXANDER FAULKNER PARTNERSHIP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461083,503.8,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Print/ Photo /AudioV,45267,4100808657,610,KNP Litho Limited
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45267,3300321832,1380,WESTFIELD COMMUNITY PRIMARY SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45267,7003461124,600,1066 PHD LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461125,240,1066 PHD LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461126,289.28,1066 PHD LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461127,540,1066 PHD LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Build/Constrct Srvcs,45267,7003461128,450,1066 PHD LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Build/Constrct Srvcs,45267,7003461130,1968.69,1066 PHD LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,4100808716,750,JOHN MITCHELL (MENTAL HEALTH) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45267,4100808692,3642.86,INFINITY ALLIANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45267,4100808693,4813.09,INFINITY ALLIANCE LTD
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45267,4100805019,1045,ALAN BAXTER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45267,4100808691,288.8,MKBCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45267,4100808783,3622.8,ASCENSION SUPPORTED LIVING
LONDON BOROUGH OF ENFIELD,HRD,Build/Constrct Srvcs,45267,7003461145,225,BOLTON GATE SERVICES LTD T/A BGS
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45267,4100808737,1150,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45267,4100808738,1000,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808658,472.78,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808635,639.91,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808695,2029.72,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808636,3720.32,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808634,871.88,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808723,959.83,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808744,1160.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461099,1139.28,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808590,916.94,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808637,3615.26,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45267,7003461101,519.39,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45267,7003461103,454.8,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45267,7003461105,855.61,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45267,4100808638,1808.03,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45267,4100808619,1000,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45267,7003461113,6231.36,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45267,7003461115,1266.1,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,7003461172,369.3,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,7003461173,265.89,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,7003461174,274.99,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45267,4100808696,12808.38,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45267,4100805199,297640.73,BREYER GROUP PLC
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45267,4100805035,57990.69,GUNITE (EASTERN) LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016436,321.46,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016437,378.95,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016438,357.89,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016439,537.16,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016440,357.89,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016441,612.26,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016442,637.53,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016443,352.13,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016444,357.89,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016445,537.16,ARCO ENVIRONMENTAL LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Engineering services,45267,4100808707,3151,KENSON HIGHWAYS LTD
LONDON BOROUGH OF ENFIELD,HRA,Engineering services,45267,4100808708,2482,KENSON HIGHWAYS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45267,4100808028,333606.5,GERDA SECURITY PRODUCTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016449,1427.49,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016454,258.8,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016481,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016483,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016485,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016487,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016490,221.43,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016491,419,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016505,295.24,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016506,559,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016508,559,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016512,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016518,560,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016529,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016530,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016533,700,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016548,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016551,294,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016562,221.43,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016563,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016564,249,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016568,278.35,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016574,361.86,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45267,5200016582,269,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Housing Repairs,45267,5200016588,279,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45267,4100808684,1501.9,WATES PROPERTY SERVICE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Land & Buildings,45267,7003461139,771.02,GROUP METROPOLITAN LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461140,5086,GROUP METROPOLITAN LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Build/Constrct Srvcs,45267,7003461141,1604.6,GROUP METROPOLITAN LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Build/Constrct Srvcs,45267,7003461142,1133.51,GROUP METROPOLITAN LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Build/Constrct Srvcs,45267,7003461143,1153.39,GROUP METROPOLITAN LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461144,450,GROUP METROPOLITAN LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461132,2056.29,BRIDGE FACILITIES ENGINEERS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461133,288.92,BRIDGE FACILITIES ENGINEERS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461134,252,BRIDGE FACILITIES ENGINEERS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Build/Constrct Srvcs,45267,7003461136,304,BRIDGE FACILITIES ENGINEERS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Repairs & Maintenance,45267,7003461138,472,BRIDGE FACILITIES ENGINEERS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45267,4100808686,14434,E&C CONSTRUCTION LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45267,4100805173,6000,TOTAL ELECTRIC SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45267,4100805174,6480,TOTAL ELECTRIC SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45267,4100805176,7220,TOTAL ELECTRIC SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45267,3300321825,4500,Hendon School
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45268,7003461437,1201.2,HIGHFIELD PRIMARY SCHOOL
LONDON BOROUGH OF ENFIELD,RESOURCES,Library services,45268,3300321846,4317.36,ASKEWS & HOLTS LIBRARY SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Library services,45268,7003461379,868,ASHDALE SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461300,270,ENFIELD ASIAN WELFARE ASSOCIATON
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45268,3300321853,2944,HADLEY WOOD SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45268,7003461446,1841.84,RAINBOW NURSERY-FIRS FARM P.G
LONDON BOROUGH OF ENFIELD,PLACE,Cleaning Supps Srvcs,45268,4100805925,1006.25,THE BELL BRUSH COMPANY
LONDON BOROUGH OF ENFIELD,PLACE,Transport Servcs,45268,4100808889,299158.61,LYNCADE LIMITED T/A CAVENDISH RADIO
LONDON BOROUGH OF ENFIELD,PLACE,Transport Servcs,45268,4100808890,92957.73,LYNCADE LIMITED T/A CAVENDISH RADIO
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45268,4100808035,291,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45268,4100808036,295,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45268,4100808804,295,CIPFA BUSINESS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45268,7003461441,2402.4,LATYMER ALL SAINTS CE PRIMARY
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45268,7003461444,1201.2,PRINCE OF WALES PRIMARY SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461361,1511.4,NORTH LONDON ADULT CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461362,343.5,NORTH LONDON ADULT CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461363,1603,NORTH LONDON ADULT CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461364,1694.6,NORTH LONDON ADULT CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45268,7003461442,3603.6,LEAPFROG NURSERY SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45268,4100807020,495.87,BARNARDOS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461397,3700,EASTBROOK
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461380,3920,CLAY HILL HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461381,3364,FIVE OAKS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461302,2915,GODALMING DAY SERVICE
LONDON BOROUGH OF ENFIELD,PLACE,Tools & Machinery,45268,4100808814,217.35,P.TUCKWELL LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,BusinessConsult Serv,45268,4100808843,14008.62,CAPITA BUSINESS SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461307,357.48,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461311,436.92,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461313,2512.29,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461365,10137.96,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461385,1112.16,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461386,1767.54,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461387,635.52,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461388,1191.6,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461389,8370.42,NEW DIRECTION CARE & SUPPORT SERVS
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45268,7003461445,1201.2,PROFESSIONAL SUPPORT & DEVELOPMENT
LONDON BOROUGH OF ENFIELD,PLACE,Cleaning Supps Srvcs,45268,4100807853,1468.54,CITY OF LONDON CORPORATION
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45268,3300321867,1943.15,TAYLOR DOLMAN LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45268,4100806798,6270,TAYLOR DOLMAN LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,4100808924,2271.88,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,4100808926,2539.35,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,4100808931,2624,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,4100808934,2260.79,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461392,444.96,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461393,591.72,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461315,933.84,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461317,543.72,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461319,551.44,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461321,307.24,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461323,275.72,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461325,1721.44,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461327,883.44,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461329,815.36,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461331,827.16,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461333,434.84,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461335,275.72,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461337,381.76,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461339,572.64,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461341,604.24,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461343,613.12,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461345,1792.16,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461346,1326.84,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461347,402.88,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461348,1304.52,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461349,1576.96,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461350,1654.32,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461351,921.72,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461352,1019.28,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461353,1148.04,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461354,1019.2,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461355,381.76,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461356,294.48,RADIOMARATHON
LONDON BOROUGH OF ENFIELD,PEOPLE,Education Services,45268,4100808490,277327.77,EDUCATION SUPPORT (ENFIELD) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education Services,45268,4100808489,489341.68,EDUCATION SUPPORT (ENFIELD2) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45268,4100805532,943.78,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45268,4100805533,616.32,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45268,4100805534,3192,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45268,4100805535,8649.15,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45268,4100808520,2416.5,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45268,4100808762,369.5,BARNET LOCK & SECURITY
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461358,595,AUTUMN GARDENS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461359,255,AUTUMN GARDENS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461297,1225,THE KYRIANNA HOSTEL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461298,980,THE KYRIANNA HOSTEL
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45268,4100808938,615,FORWARD4FAMILIES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461360,366.4,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461366,4140.32,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461367,732.8,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461369,439.68,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461370,2693.04,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461371,444.26,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461373,961.8,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461374,1502.24,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PLACE,Paper Products,45268,4100805737,594.38,PREMIERBESWICK- PREMIER PAPER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45268,3300321865,31124.2,ALEXANDRA PARK SCHOOL
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45268,4100807727,250,RVTV SECURITY LTD
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45268,4100807730,250,RVTV SECURITY LTD
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45268,4100807732,250,RVTV SECURITY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45268,4100807849,420.79,WEST COUNTRY MILK CONSORTIUM
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45268,4100808860,11025.9,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45268,3300321861,16564.2,FIVE RIVERS CHILD CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45268,3300321864,15256.5,FIVE RIVERS CHILD CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45268,7003461398,1150,TALLIS HOUSE
LONDON BOROUGH OF ENFIELD,RESOURCES,Property/Land Srvcs,45268,4100808939,1285,FUSION LIFESTYLE EDMONTON
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45268,4100808823,6035.8,FORTUNA MOBILITY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45268,7003461418,3381.68,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45268,7003461419,2307.86,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45268,7003461427,407.29,T BROWN GROUP LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45268,7003461428,331.93,T BROWN GROUP LIMITED
