LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100805002,868,SUNRISE MEDICAL LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100804997,1582.05,SUNRISE MEDICAL LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45240,4100802892,24278.18,KISIMUL GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45240,4100803543,389.15,THE BELL BRUSH COMPANY
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45240,4100800903,1000,CAPEL MANOR COLLEGE
LONDON BOROUGH OF ENFIELD,PLACE,Transport Servcs,45240,4100804908,4140,LYNCADE LIMITED T/A CAVENDISH RADIO
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45240,7003442054,881,TOTTENHALL INFANT SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804984,3000,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804811,3100,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45240,4100804976,1059.35,ERNEST DOE & SONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441860,320.67,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441862,824.46,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441863,1484.4,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441865,1877.94,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441867,3350.9,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Emergency/Legl Srvcs,45240,4100800922,1360,THE APPROPRIATE ADULT SERVICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Emergency/Legl Srvcs,45240,4100802833,4220,THE APPROPRIATE ADULT SERVICE
LONDON BOROUGH OF ENFIELD,HRD,Capital,45240,4100804942,2750,STACE LLP
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45240,4100804847,4050,THE WOMENS ENVIRONMENTAL NETWORK
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45240,4100801398,528,ARCHWAY SHEET METALWORKS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45240,4100801399,976,ARCHWAY SHEET METALWORKS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Telecommunications,45240,4100802843,2182.59,NETWORK BUSINESS CALL
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45240,4100804831,6380,TAYLOR DOLMAN LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100802523,1351.5,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100802522,1510.5,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100802524,3317.6,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441983,6775.48,RIDGEVIEW HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45240,4100802651,420.79,WEST COUNTRY MILK CONSORTIUM
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment,45240,4100804897,1275,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441984,5319.95,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441985,9086.4,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45240,4100804858,3990,ARLINGCLOSE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45240,7003442051,881,ANGEL PLACE NURSERY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100804067,18079.27,AQUA CHEMIST
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804749,386.1,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804694,2100,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804869,2422.5,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804866,2800,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804896,3068.88,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804867,3230,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804701,3500,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804810,3644.88,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Construction,45240,7003441998,6420.08,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,PLACE,Build/Construction,45240,7003441997,6899.02,COMPLETE BUILDING SERVICES (HERTS)
LONDON BOROUGH OF ENFIELD,PLACE,Property/Land Srvcs,45240,4100804999,9550.06,GRANGE HOMES ESTATE AGENTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45240,7003442052,881,LITTLE LEARNERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804952,268.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804966,268.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804981,268.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804950,268.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804955,268.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804921,283.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804963,288.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804969,336.1,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804967,345.1,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804909,300,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804983,416.6,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804964,428.32,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804962,603.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804917,900,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804982,922.88,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804929,1400,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804905,1800,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804924,2900,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804913,3000,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804914,3000,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804915,3000,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804925,3000,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804927,3000,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804939,3000,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804898,3100,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804899,3100,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804928,3100,URBAN LAND MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45240,4100803521,340.28,CHUBB FIRE & SECURITY LTD - NON-CIS
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45240,4100803526,396.74,CHUBB FIRE & SECURITY LTD - NON-CIS
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45240,4100803522,409.01,CHUBB FIRE & SECURITY LTD - NON-CIS
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45240,4100803524,409.01,CHUBB FIRE & SECURITY LTD - NON-CIS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100804864,456,INVACARE LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45240,4100804815,1509,BROWNE JACOBSON LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804805,2127.9,FINEFAIR LTD
LONDON BOROUGH OF ENFIELD,HRA,Parks/Sport/Recreatn,45240,4100804911,672.12,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,HRA,Parks/Sport/Recreatn,45240,4100804912,1000,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,HRA,Parks/Sport/Recreatn,45240,4100804056,1365.93,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,HRA,Parks/Sport/Recreatn,45240,4100804632,3579.02,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,HRA,Parks/Sport/Recreatn,45240,4100804986,5277.06,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45240,4100804879,309.21,LICENCE BUREAU LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45240,4100804884,321.33,LICENCE BUREAU LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45240,4100804876,2142.33,LICENCE BUREAU LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45240,7003442053,881,LITTLE OAKS MONTESSORI NURSERY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441854,1221.12,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441855,1221.12,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441858,1221.12,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441856,1500.96,WINLIGHT CONSULTING LTD
LONDON BOROUGH OF ENFIELD,CEX,Legal Services,45240,4100801336,600,33 BEDFORD ROW CHAMBERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441873,256.48,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441881,256.48,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441932,256.48,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441898,288.54,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441908,380.14,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441885,403.04,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441887,425.94,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441877,439.68,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441926,512.96,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441904,586.24,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441916,737.38,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441936,769.44,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441930,815.24,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441918,842.72,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441872,897.68,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441871,1062.56,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441924,1154.16,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441902,1410.64,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441879,1538.88,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441894,1667.12,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441889,1905.28,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441934,2235.04,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441890,2564.8,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441920,2564.8,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441914,2647.24,ELMICH CARE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45240,4100801672,242.19,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45240,4100804546,260,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45240,4100802550,302.57,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45240,4100804888,325,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45240,4100803764,402.6,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804901,297.6,TNS CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,4100804900,19485.67,TNS CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100801299,1560,SMART CLOUD CONSULTING LTD
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45240,4100802820,2457,SMART TM
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45240,7003442055,1762,WORCESTERS PRIMARY - ATTIGO ACADEMY
LONDON BOROUGH OF ENFIELD,PLACE,Hlth/Medic Supp Srvc,45240,4100801557,1400.75,ENVIROGUARD LTD
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45240,4100800899,5200,METDESK LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Property/Land Srvcs,45240,4100804804,300,RESOLUTION PROPERTY SURVEYORS
LONDON BOROUGH OF ENFIELD,HRA,Property/Land Srvcs,45240,4100804803,2000,RESOLUTION PROPERTY SURVEYORS
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100805000,1199.82,SPECIALISED ORTHOTIC SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45240,4100804861,1660.71,HMO PROPERTY SERVICES LTD
LONDON BOROUGH OF ENFIELD,HRA,Utils/Pub Sect Srvcs,45240,4100800900,4060,HUB TELECOMS CONSULTANCY LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45240,4100804799,985.38,PAYPOINT NETWORKS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100801750,1055.45,THE OT PRACTICE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Security/Safety Eqpm,45240,4100801491,490,GREATER LONDON LOCKSMITHS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441940,2015.2,OAKTREE HOMECARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441942,3206,OAKTREE HOMECARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45240,4100802510,592.8,EXPERT IN MIND
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015338,220,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015343,220,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015347,220,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015325,233.9,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015304,238.8,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015303,256.7,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015309,293.02,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015302,302.7,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015282,345.93,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015341,350.85,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015313,359,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015320,371.55,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015300,377.9,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015323,412.98,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015301,418.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015348,475,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015292,540,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015328,549,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015281,598,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015312,664,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015291,719,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015306,759,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015294,899,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015297,950,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015288,968.8,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015296,1140,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015283,1203.1,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015287,1221.92,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015286,1520,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,5200015319,2069.85,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45240,4100804081,2604,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45240,4100804653,923.63,DR GRANGE AND ASSOCIATES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45240,4100804046,4125,REED TALENT SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441960,357.24,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441952,366.4,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441948,393.88,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441968,476.32,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441946,975.54,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441950,1351.1,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441974,1461.02,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441962,1694.6,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441944,1744.98,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441972,1832,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441954,2244.2,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441970,2954.1,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441964,4030.4,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441956,4167.8,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441980,572.5,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441978,1025.92,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441976,1282.4,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441981,632.04,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45240,4100804623,990,FRESH TOILET COMPANY
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45240,4100804936,18678.74,ADEL BECK SECURE CHILDREN'S HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45240,4100804937,41227.48,ADEL BECK SECURE CHILDREN'S HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45240,4100804938,46057.21,ADEL BECK SECURE CHILDREN'S HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441982,1305.3,INSPIRE SUPPORT WORKERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Property/Land Srvcs,45240,4100801386,4654.83,GEMINI HEALTH LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Property/Land Srvcs,45240,4100801389,6012.5,GEMINI HEALTH LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment Services,45240,4100801741,5791.05,SANCTUARY PERSONNEL LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45240,7003441986,4000,THE HERMITAGE CARE HOME
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45240,3300319311,1277.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45240,3300319163,4176.96,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45240,4100804892,1580.83,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Arts/Music/Entertnmt,45240,4100804650,995,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Arts/Music/Entertnmt,45240,4100804849,945,THE WOODWIND REPAIR SHOP
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45240,7003441991,350,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45240,3300319168,1116,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45240,7003441993,325.74,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45240,7003441994,321.03,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Education services,45240,7003441996,511.7,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45240,3300319175,600,REDACTED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45240,4100804973,21676,A.C.PREOU LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45240,4100804941,62198,A.C.PREOU LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,7003442023,208.67,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,7003442036,219.43,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,7003442034,229.36,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,7003442021,232.08,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,7003442019,233.48,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,7003442007,284.86,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,7003442010,299.39,PURDY CONTRACTS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45240,7003442016,304.43,PURDY CONTRACTS LTD
