LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,RESOURCES,Library services,45300,3300324230,1681.86,ASKEWS & HOLTS LIBRARY SERVICES LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Library services,45300,3300324231,1217.44,ASKEWS & HOLTS LIBRARY SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324221,43483,BARNARDOS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482977,4865.49,SEEABILITY
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45300,7003483044,1812.3,VITA ET PAX SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482979,2376.6,CHALLENGE CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482981,1387.88,CHALLENGE CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482930,1349.44,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482932,3590.72,JAYS HOMECARE LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Insurance services,45300,3300324250,330,P. DUTSON ASSOCIATES
LONDON BOROUGH OF ENFIELD,RESOURCES,Insurance services,45300,3300324252,671,P. DUTSON ASSOCIATES
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45300,4100810806,594,RUSHTON WORKWEAR LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,3300324107,215,TAYLOR DOLMAN LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45300,4100809667,4150,NOTTINGHAM REHAB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482983,5570.1,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482985,7482.75,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482987,3252.88,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482989,4369.8,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45300,4100811893,14467.2,BAILY GARNER LLP
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45300,4100811894,10177,BAILY GARNER LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482928,1680,CHRISTOPHER HOUSE (LONDON) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482991,1680,CHRISTOPHER HOUSE (LONDON) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482993,1680,CHRISTOPHER HOUSE (LONDON) LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45300,3300324191,5500,ASSURED PROPERTY SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45300,3300324216,2500,ASSURED PROPERTY SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45300,4100809813,717.5,CYCLE CONFIDENT LTD
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45300,4100809814,815.92,CYCLE CONFIDENT LTD
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45300,4100809815,3877.68,CYCLE CONFIDENT LTD
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45300,4100809816,1453.28,CYCLE CONFIDENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324226,2605.5,HEATHLANDS SCHOOL
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100809659,3938.48,H2O NATIONWIDE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Office Removals,45300,4100811878,273.6,PICKFORDS MOVE MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324241,686907.77,AMBITIOUS ABOUT AUTISM
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324227,1352.35,COMFORT ANGELZ LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45300,4100809661,1021,RELDM
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45300,4100809672,339,RELDM
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45300,4100810818,12388.25,ABSOFT LIMITED
LONDON BOROUGH OF ENFIELD,CEX,Emergency/Legl Srvcs,45300,4100809997,850,FIELD COURT CHAMBERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324223,560,ASEND LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324228,840,ASEND LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324261,420,ASEND LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324262,1470,ASEND LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Library services,45300,3300324247,2513.19,CITYSPRINT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Library services,45300,3300324248,861,CITYSPRINT (UK) LTD
LONDON BOROUGH OF ENFIELD,PLACE,Tools & Machinery,45300,4100809900,403.42,LANDSCAPE SUPPLY COMPANY
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324222,2790.26,ST JOHNS RC
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45300,4100809924,625,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45300,4100811109,432.83,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45300,4100811112,251.21,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45300,4100811881,215.35,C.P DAVIDSON & SONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,3300324224,651.95,TRANSITIONAL CARE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Cultural services,45300,3300324242,710,EPOS NOW LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Hlth/Medic Supp Srvc,45300,4100804832,330,MEDIGOLD HEALTH CONSULTANCY LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482995,1025.92,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45300,4100809662,2000,CHRISTIAN EDUCATION MOVEMENT
LONDON BOROUGH OF ENFIELD,PLACE,Clothes/Persnal/Lugg,45300,4100810813,355,SMI INT GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45300,3300324254,343.44,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45300,3300324255,343.44,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45300,3300324256,343.44,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45300,4100809717,2847.2,WASTEPARTS UK LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45300,4100810055,432,SMART TRANSPORT HUB LTD
LONDON BOROUGH OF ENFIELD,PLACE,Fuel and Oil,45300,4100810187,32131.36,NEW ERA FUELS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482997,5242.12,ASA LODGE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482999,3114.12,ASA LODGE
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45300,3300324249,291.85,49-55 GREEN ROAD N14 LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Capital,45300,4100810652,255,TURLEY ASSOCIATES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482935,2106.8,DIVINE CARE CONNECTIONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45300,4100811888,341.95,SAMP CORP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482939,2106.3,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482941,2198.4,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482943,549.6,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482947,893.05,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482949,572.5,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482951,1053.4,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003483003,7260,CATCY CARE LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45300,4100811357,660,BRETT-PITT ASSOCIATES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003481881,1603,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003481883,1209.12,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003481885,1923.6,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482953,2748,JOHNSTONS HOME CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45300,4100811872,2822,EXPERT IN MIND
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100811483,2317,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100811484,4482,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100811485,3213,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100811486,1152,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100811487,2317,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100811488,4482,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100811489,3213,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45300,4100811490,1152,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811491,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811492,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45300,4100809673,1500,URBAN CHANGE GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482955,1923.6,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482957,632.04,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482959,1859.48,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482961,586.24,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482963,2885.4,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482965,425.94,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482967,1122.1,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,CEX,Emergency/Legl Srvcs,45300,4100811889,915,DEKA CHAMBERS LTD
LONDON BOROUGH OF ENFIELD,CEX,Emergency/Legl Srvcs,45300,4100811917,750,DEKA CHAMBERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45300,4100811742,1650,FRESH START INDPENDENCE PROJECT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482969,1172.48,INSPIRE SUPPORT WORKERS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482971,586.24,NOOLYN CARE LTD T/A CAREMARK
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003482973,2344.96,NOOLYN CARE LTD T/A CAREMARK
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100809880,5555,DARNTON B3 LTD T/A DB3
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324201,4500,RELOC8 UK LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324202,2400,RELOC8 UK LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45300,3300324203,640,RELOC8 UK LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324204,670,RELOC8 UK LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324205,854.36,RELOC8 UK LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324206,4500,RELOC8 UK LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324207,2627.74,RELOC8 UK LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324208,545.58,RELOC8 UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003483005,3142,ASA LODGE
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324257,756.16,HELP2RENT
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324258,4000,HELP2RENT
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324259,1800,HELP2RENT
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324260,680,HELP2RENT
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324209,413.11,ZANA INVESTMENTS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324210,413.11,ZANA INVESTMENTS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324211,413.11,ZANA INVESTMENTS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324212,436.2,ZANA INVESTMENTS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324213,591.08,ZANA INVESTMENTS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45300,3300324215,559.99,ZANA INVESTMENTS LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45300,4100812173,506.26,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45300,4100811892,2377.17,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45300,3300323955,670,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003483015,1425,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45300,3300323875,519,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45300,3300323903,393.67,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45300,3300324003,466.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45300,7003483021,550.88,REDACTED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811932,20000,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Engineering services,45300,4100811934,5220.66,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811945,1492.46,A.H.NICHOLLS & SONS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811903,142237.55,LURA CONSTRUCTIONS LTD-CIS
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811904,13870.93,LURA CONSTRUCTIONS LTD-CIS
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811897,45203.5,MARLBOROUGH HIGHWAYS LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811919,1240.03,KENSON HIGHWAYS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018100,2850,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018101,1974,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018105,2879.61,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018117,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018118,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018121,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018122,280,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018134,232.56,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018141,224.64,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018142,227.24,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018145,389.69,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018155,396.73,CBM GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018157,358.14,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45300,5200018161,211.42,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100811866,21499.91,TARMAC KIER JOINT VENTURE
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45300,4100809669,125299.3,AMBER CONSTRUCTION SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Power/Electrical,45300,4100809663,4465,TOTAL ELECTRIC SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PLACE,Cultural services,45300,3300324236,1920,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural services,45300,3300324238,800,Source Crewing Solutions LTD
LONDON BOROUGH OF ENFIELD,PLACE,Cultural services,45300,3300324240,350,Beaumont Displays
LONDON BOROUGH OF ENFIELD,PLACE,Cultural services,45300,3300324244,460,Ticket & Labeling Solutions UK
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45301,4100810713,1427,HEARING PRODUCTS INTERNATIONAL
LONDON BOROUGH OF ENFIELD,PLACE,Transport Servcs,45301,4100812227,40218.18,B & L COACHES
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45301,4100811008,295,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812307,1659.56,CHRISTIAN ACTION (ENFIELD) HOUSING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812314,1694.19,CHRISTIAN ACTION (ENFIELD) HOUSING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812315,1659.56,CHRISTIAN ACTION (ENFIELD) HOUSING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812316,1694.19,CHRISTIAN ACTION (ENFIELD) HOUSING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812455,1659.56,CHRISTIAN ACTION (ENFIELD) HOUSING
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45301,4100812258,381,ELGON (ENFIELD) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812410,1335.8,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812414,1335.8,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812456,2885.49,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100812458,268.88,ATLANTIC LODGE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45301,4100812388,20118.8,MCRAE RESIDENTIAL CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100809795,1531.18,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100812249,285.95,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100812254,341.07,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100812255,646.2,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100812259,422.36,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100812290,569.68,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100812292,1478.7,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100812297,1084.87,THOMAS RIDLEY & SON LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45301,4100812438,1550.2,CREDO CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45301,4100812439,2398.7,CREDO CARE LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Telecommunications,45301,4100810007,224.43,DELTA COMMUNICATIONS
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45301,4100810653,5383.5,STEER
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45301,4100810567,7166.14,INTEGRATED SERVICES PROGRAMME
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45301,4100810571,5841.2,INTEGRATED SERVICES PROGRAMME
LONDON BOROUGH OF ENFIELD,PLACE,Travel/Food/Ent srvc,45301,4100812399,5627.25,FORTY HALL BANQUETING
LONDON BOROUGH OF ENFIELD,HRD,Security/Safety Eqpm,45301,4100812311,32180.42,CLEARWAY ENVIRONMENTAL SERVS UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,4100811573,4276.15,BINDMANS LLP
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45301,4100811323,307,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45301,4100811327,326.75,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45301,4100811330,930.69,DAWSONGROUP SWEEPERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45301,7003483135,514.8,NURSERY ON THE GREEN LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45301,7003483069,1068.48,SURECARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PLACE,Utilities,45301,3300324264,30622.52,OPUS ENERGY LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecommunications,45301,3300324285,273.83,VIRGIN MEDIA PAYMENTS LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecommunications,45301,3300324287,260.61,VIRGIN MEDIA PAYMENTS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812219,11202.49,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812220,7441.16,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812221,7476.09,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812226,2096.1,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812230,838.44,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812234,1257.66,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812238,1676.88,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812239,1583.72,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812240,2445.45,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812243,838.44,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812245,1886.49,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812246,838.44,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812247,1187.79,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812250,628.83,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812251,465.8,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45301,4100812252,3982.59,MAREGO LIMITED
LONDON BOROUGH OF ENFIELD,CEX,Legal services,45301,4100810671,1750,CORNERSTONE BARRISTERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45301,3300324273,11754.4,ALEXANDRA PARK SCHOOL
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45301,4100812451,14490.65,CIVICA UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45301,4100812394,655,LONDON TEACHING SUPPLY
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45301,4100811328,6235.55,ROYAL MAIL GROUP LTD
LONDON BOROUGH OF ENFIELD,HRD,Land / Buildings Cap,45301,4100812397,984,BEVAN BRITTAN SOLICITORS LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45301,4100812233,696,BEES CHEMIST
LONDON BOROUGH OF ENFIELD,PEOPLE,Food beverages,45301,4100812298,758.26,PRESCOTT-THOMAS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Recruitment services,45301,3300324277,40934.48,MATRIX SCM LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45301,3300324278,585437.43,MATRIX SCM LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45301,4100809822,869.76,CYCLE CONFIDENT LTD
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45301,4100809867,5527.3,CYCLE CONFIDENT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45301,4100812242,1179,CENTRAL LONDON COMMUNITY HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Politic/Civil Srvcs,45301,4100812387,15408.7,JANAILAH LTD
