LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,5200007188,363.2,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,5200007189,908.25,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,5200007190,371.55,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,5200007191,964.2,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,5200007192,674.8,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,5200007193,899,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,5200007194,300,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,5200007195,374.24,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213694,2310,COGIE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213695,601.84,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213696,451.38,AGE UK - ENFIELD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213702,838.12,HEADWAY EAST LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213703,1506.24,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213704,823.86,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213705,2508.08,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213707,476.32,JAYS HOMECARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213708,1428.96,JAYS HOMECARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213717,406.08,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213719,1128,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213720,338.4,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213722,2153.92,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213724,2374.4,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213726,1105.44,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213728,2375.4,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213732,763.2,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213734,763.2,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213736,1421.28,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213738,997,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213740,315.84,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213742,514.8,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213744,830.46,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213746,504.56,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213748,338.4,BLOWINGPOINT ENTERPRISES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213750,947.52,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213752,427.74,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213754,947.52,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213758,2233.44,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213760,1173.12,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213762,1106.12,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213764,3474.24,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213768,902.4,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213770,1579.2,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213772,2256,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213774,1263.36,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213776,1421.28,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213782,1175.36,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213784,315.84,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213786,1015.2,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213788,3545.48,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213790,789.6,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213792,1670.56,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213794,428.24,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213796,1068.48,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213798,1232.02,PALM2PALM CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213800,2842.56,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213804,658.48,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213806,2185.44,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213808,2407.64,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213810,2887.68,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213814,360.96,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213816,271.36,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213818,305.28,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213820,381.6,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213822,357.24,WOODBERRY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213824,423.38,JURICHEZ LTD (TRADING NAME-JC CARE)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213826,1111.32,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213828,2892.96,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213830,264.6,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213832,588.88,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213834,1128.96,ST MARGARET HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213838,4880,WOODLANDS RESIDENTIAL CARE HOME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213840,14078.4,CHILTERN SUPPORT & HOUSING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213842,8525.25,CHILTERN SUPPORT & HOUSING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213844,10006.96,CHILTERN SUPPORT & HOUSING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213846,13700.11,TNS CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213848,301.2,SALUTEM LD BIDCO IV LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213849,880.66,FOREMOST CARE UK LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213850,3146.64,SPRINGFIELDS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213851,5317.95,HUGH MYDDLETON HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213852,7954.05,HUGH MYDDLETON HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213855,11877.25,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213859,494.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45064,7003213860,2826.24,REDACTED
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45064,7003213862,3802.47,LURA CONSTRUCTIONS LTD-CIS
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45064,7003213863,1348.77,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45064,7003213864,1348.77,PRESTIGE DOMESTIC PROPERTY
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45064,7003213994,979.2,DREAMS FOR YOU NURSERY AND DAY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45064,7003213995,979.2,RAINBOW NURSERY-FIRS FARM P.G
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45064,7003213996,1958.4,TODDLERS AT THE BRIDGE
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45064,7003213997,1002.6,ST MICHAEL'S CE PRIMARY SCHOOL
LONDON BOROUGH OF ENFIELD,CEX,Politic/Civil Srvcs,45065,3300303993,6250,ENFIELD LGBT NETWORK
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45065,3300305401,5000,FILEY PROPERTIES EDM LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45065,3300305415,578.63,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45065,3300305418,6049.5,Metropolitan Housing Trust
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45065,3300305419,10000,Zeyad Property Development Ltd
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45065,3300305428,623.95,SOUTHGATE DISTRICT CIVIC VOICE
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45065,3300305435,385,Enfield Caribbean Association
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45065,3300305437,350,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45065,3300305438,270.85,Talkies Community Cinema
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45065,3300305439,850,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45065,3300305440,4500,Fore Street For All CiC
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45065,3300305441,2680,Victoria Leanse Business
LONDON BOROUGH OF ENFIELD,PLACE,Cultural Services,45065,3300305442,1095,Cane and Davis
LONDON BOROUGH OF ENFIELD,PLACE,Vehicle repairs,45065,4100775414,260,FLEXX SERVICE CENTRE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45065,4100776509,2735.55,ATLANTIC CLEANING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Published Products,45065,4100776570,259,COLLECTOR SET PRINTERS LTD
LONDON BOROUGH OF ENFIELD,CEX,Security/Safety Eqpm,45065,4100776571,660,ALL TIME SECURITY LTD
LONDON BOROUGH OF ENFIELD,PLACE,Published Products,45065,4100776581,430,HAYMARKET PUBLISHING SERVICES LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45065,4100776583,14384.55,NATIONAL CONSORTIUM FOR EXAMS  RESU
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45065,4100776588,1010.08,BAILY GARNER LLP
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45065,4100776589,8000,HOUSING FINANCE SPECIALISTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45065,4100776608,285788.97,SYSTEMS ENGINEERING & ASSESSMENT
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45065,4100776612,7800,HOUSING FINANCE SPECIALISTS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Food Catering/Supply,45065,4100776900,421.08,BIDVEST FOOD SERVICE
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45065,4100776959,682.5,MULALLEY & CO LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Marketing&Advertisng,45065,4100777043,1064.2,NORTH LONDON PROMOTIONS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45065,4100777077,225,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Fuel and Oil,45065,4100777092,750,NEW ERA FUELS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45065,4100777120,1500,CHRISTIAN EDUCATION MOVEMENT
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45065,4100777150,362.5,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45065,4100777151,328.97,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45065,4100777152,362.5,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Paper Products,45065,4100777235,221.4,PREMIERBESWICK- PREMIER PAPER GRP LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Telecommunications,45065,4100777904,86713.33,MAINTEL EUROPE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Food Catering/Supply,45065,4100778015,604.02,WEST COUNTRY MILK CONSORTIUM
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45065,4100778022,1015,FORWARD4FAMILIES
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45065,4100778037,1440,FORWARD4FAMILIES
LONDON BOROUGH OF ENFIELD,PEOPLE,Politic/Civil Srvcs,45065,4100778606,1400,PELLE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100778645,25113,JAMORES LIMITED T/A JAMORES HOMES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100778646,20142.86,JAMORES LIMITED T/A JAMORES HOMES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100778690,17785.71,JAMORES LIMITED T/A JAMORES HOMES
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45065,4100778873,250,FORWARD4FAMILIES
LONDON BOROUGH OF ENFIELD,PLACE,Vehicle repairs,45065,4100778915,524.99,FLEXX SERVICE CENTRE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Build/Constrct Srvcs,45065,4100778928,14464,FAITHFUL & GOULD
LONDON BOROUGH OF ENFIELD,CEX,Print/ Photo /AudioV,45065,4100779558,496.52,ALL SAFE & SOUND
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45065,4100779651,3800,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45065,4100779652,3033.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45065,4100779654,7144,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45065,4100779655,6919.5,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779746,4200,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779751,416.3,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779753,3136.1,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45065,4100779835,19779,THE ROYAL NATIONAL COLLEGE FOR THE
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45065,4100779837,3458.86,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45065,4100779847,13992.33,TRAVIS PERKINS LTD
LONDON BOROUGH OF ENFIELD,HRA,Cleaning Supps Srvcs,45065,4100779848,800,GLOW CLEAN ENVIRONMENTAL SRVCS LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Organz/Subs/Licences,45065,4100779850,1155.32,CONDOR OFFICE SOLUTIONS
LONDON BOROUGH OF ENFIELD,RESOURCES,Organz/Subs/Licences,45065,4100779852,2808,SCREENCLOUD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779855,5142.9,INTEGRATED FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779857,3514.2,INTEGRATED FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779858,2539.35,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779860,1568,INTEGRATED FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779861,1568,INTEGRATED FOSTERING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45065,4100779862,3697,PENNINGTON CHOICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779864,4071.51,TNS CARE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45065,4100779882,304.5,MSG AUTOMOTIVE LTD T/A VISIONTRACK
LONDON BOROUGH OF ENFIELD,PLACE,Furniture/Furnishing,45065,4100779883,295,MYERS IDEAL SUPPLIES
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779886,1247.2,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45065,4100779891,780,KNOWLEDGE CHANGE ACTION LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779892,1034.46,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45065,4100779896,8802.76,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45065,4100779899,2487.75,WATES PROPERTY SERVICE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779902,1764.23,ASPIRATIONAL SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PLACE,Print/ Photo /AudioV,45065,4100779906,1200,REDACTED
LONDON BOROUGH OF ENFIELD,CEX,IT Equip/Services,45065,4100779907,319.49,QUADIENT UK LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45065,4100779915,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779921,1650,FRESH START INDPENDENCE PROJECT
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45065,4100779922,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45065,4100779923,996.43,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779924,3100,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779925,322.6,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45065,4100779927,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45065,4100779929,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779930,638,E4LAW TRADING LIMTED T/AS LEXTOX
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45065,4100779932,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779933,3100,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779936,297.6,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45065,4100779937,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport services,45065,4100779938,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779939,322.6,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779940,322.6,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779941,3100,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779942,4400,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779943,3100,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779944,572.4,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779945,3100,OAK TREE CARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Build/Constrct Srvcs,45065,4100779948,11000,AIREY MILLER PARTNERSHIP
LONDON BOROUGH OF ENFIELD,PEOPLE,Transport services,45065,4100779952,1057.71,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,CEX,Legal Services,45065,4100779953,1382.5,DEKA CHAMBERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Social Care,45065,4100779954,387,ENFIELD CARERS CENTRE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,4100779955,555,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Transport services,45065,4100779956,996.43,LONDON HIRE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779957,660,QUALITY CARE TIME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779958,660,QUALITY CARE TIME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45065,4100779959,660,QUALITY CARE TIME LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Transport Services,45065,4100779961,3361.5,LYNCADE LIMITED T/A CAVENDISH RADIO
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45065,4100779964,2281.84,WHITE LODGE MEDICAL PRACTICE
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45065,5200007225,344,OC CONSULTING (UK) LTD T/A MANESTRE
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45065,5200007248,625,OC CONSULTING (UK) LTD T/A MANESTRE
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45065,5200007265,631.98,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45065,5200007267,2943,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45065,5200007268,2911,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45065,5200007318,351.76,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45065,5200007352,600,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,HRA,Build/Constrct Srvcs,45065,5200007357,866.6,BDL CONTRACTORS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214056,1684.39,SOCIAL SERV ARMS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214057,540,RASMI SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214058,315.91,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214060,280.85,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214062,793.92,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214064,1940.37,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214066,3301.32,NORTH LONDON HOMECARE & SUPPORT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214068,522.12,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214070,384.72,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214072,384.72,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214073,1025.92,PERSONALISED COMMUNITY CARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214075,4386.04,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214077,4386.04,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214079,5482.55,NEO PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214081,6230,NTEC SUPPORT SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45065,7003214083,1632.88,PSS UK
