LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45133,4100786239,985,TEMPEST RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45133,4100786243,603.63,TEMPEST RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45133,4100786248,962.3,TEMPEST RESOURCING LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45133,4100786251,2200,SYSTEMS ENGINEERING & ASSESSMENT
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45133,4100789455,606793.19,COUNTRYSIDE PROPERTIES (UK) LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45133,4100789374,920,BROWNE JACOBSON LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,4100789454,1894.76,HEARTWOOD OUTREACH SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45133,4100788932,50000,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45133,4100789344,30000,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45133,4100785679,310.79,HILLS PROSPECT LTD
LONDON BOROUGH OF ENFIELD,CEX,Legal services,45133,4100788240,815,BEDFORD ROW CHAMBERS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45133,4100789096,539.04,HARLOW TRUCK CENTRE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45133,4100786555,243.75,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45133,4100788247,695,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45133,4100789435,500,SOCIAL CARE INSTITUTE FOR EXCELLENCE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,7003301435,572.32,UNIQUE RESOURCING LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45133,4100786236,6373.8,STORM ENVIRONMENTAL LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45133,4100786237,6231,STORM ENVIRONMENTAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Marketing&Advertisng,45133,4100789449,2303.43,AMAZING PROMOTIONAL MERCHANDISE LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45133,4100788923,2088.94,ALLIED PUBLICITY SERVICES
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45133,4100786433,653.24,INNER ECHO MUSIC LTD
LONDON BOROUGH OF ENFIELD,PLACE,Legal services,45133,4100788576,300,BEDFORD ROW
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45133,4100788908,6446,WORK WORKS TRAINING SOLUTIONS C.I.C
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45133,4100785534,644.22,G&S TYRE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,7003301417,732.32,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,7003301418,2746.08,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,7003301419,282.92,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,7003301420,503.08,STARS DAY SERVICE LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Uniform & PPE,45133,4100785926,219,SMI INT GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Uniform & PPE,45133,4100786614,1085.3,SMI INT GROUP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45133,4100785705,173681.75,PILON LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45133,4100787988,3603.14,PILON LIMITED
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45133,3300310855,343.38,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45133,3300310856,343.38,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45133,3300310857,343.38,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45133,3300310881,343.41,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45133,3300310882,343.41,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45133,3300310883,343.41,NOVUS RESIDENTIAL LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45133,4100785609,1363.1,WASTEPARTS UK LTD
LONDON BOROUGH OF ENFIELD,HRA,Utils/Pub Sect Srvcs,45133,4100786655,5600,ENERGETIK
LONDON BOROUGH OF ENFIELD,HRA,Build & Construction,45133,4100787371,18900,HEIGHTSAFE SYSTEMS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,4100786416,3000,EXPLORE INDEPENDENCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,4100787604,1928.57,EXPLORE INDEPENDENCE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45133,4100789438,10500,CARBON BUILDING CONSULTANCY LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45133,4100785909,4550,CALFORDSEADEN LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45133,4100789408,50176,GET WITH THE KIDS VIBE
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45133,4100789485,490,PROYOUTH
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010593,300,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010594,374.24,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010599,299,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010601,300,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010604,300,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010606,300,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010610,299,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010611,210.51,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010613,208.96,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010616,300,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45133,5200010617,7499,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45133,5200010634,208.96,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,4100789363,3491.33,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,4100789364,3017.36,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,4100789365,2526.76,POSITIVE HEALTHCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45133,4100787173,539,TUITION EXTRA LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,7003301441,3399.76,WINDSOR LODGE CARE HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,4100789429,576,WILLBOAG LTD
LONDON BOROUGH OF ENFIELD,PLACE,Facilities Managemnt,45133,4100786864,510,GRANT AND STONE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,4100787856,556.46,OYSTA TECHNOLOGY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,4100788846,2850,POSITIVE CARING HOMES LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,7003301437,745.2,CARE HAND SERVICE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,4100789447,500,AARDVARK MOBILITY LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45133,3300310859,260,CANONBURY MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45133,4100785537,3180,GALTEC SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,7003301442,4850,BROOK HOUSE NURSING HOME
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45133,4100789394,1150,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Politic/Civil Srvcs,45133,4100788906,1100,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,3300310850,4124,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45133,3300310849,900,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45133,4100789373,141699.71,D+B FACADES UKLTD
LONDON BOROUGH OF ENFIELD,HRA,Engineering services,45133,4100787510,14750,HARDALL INTERNATIONAL
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789102,466.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789103,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789104,461.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789105,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789106,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789107,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789108,353.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789109,693.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789110,466.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789111,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789112,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789113,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789114,634.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789115,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789116,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789117,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789118,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789119,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789120,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789121,297.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789123,461.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789124,461.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789125,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789126,1400.73,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789127,1104,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789129,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789130,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789135,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789136,466.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789137,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789138,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789139,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789140,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789141,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789142,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789143,339.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789144,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789145,423.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789146,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789147,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789148,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789149,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789150,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789151,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789152,254.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789153,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789154,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789155,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789156,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789157,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789158,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789159,412.61,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789160,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789161,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789162,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789163,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789164,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789165,466.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789166,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789167,339.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789168,339.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789169,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789171,594.57,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789172,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789173,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789174,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789175,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789176,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789177,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789178,349.58,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789179,353.49,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789180,349.58,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789181,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789183,325,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789184,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789185,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789186,577.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789187,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789188,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789189,693.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789190,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789191,412.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789192,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789193,430.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789194,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789195,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789196,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789197,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789198,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789199,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789201,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789202,339.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789203,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789204,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789205,349.58,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789206,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789207,339.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789208,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789209,349.58,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789210,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789211,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789212,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789213,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789216,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789217,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789218,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789219,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789220,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789221,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789222,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789223,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789224,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789225,466.91,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789226,430.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789227,461.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789228,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789230,304.14,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789231,425.79,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789234,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789236,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789237,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789238,499.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789239,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789241,461.77,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789244,925,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789245,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789246,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789247,339.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789248,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789249,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789250,265,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789251,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789252,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789254,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789255,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789259,265,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789260,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789261,339.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789262,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789264,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789265,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789266,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789267,360.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789268,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789269,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789270,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789272,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789282,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789283,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789285,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789298,461.66,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789300,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789306,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789308,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789309,336.29,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789310,450,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789325,3260,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Fostercare Placement,45133,4100789327,3260,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Refund - Fees & Charges,45133,3300310663,5000,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45134,7003301821,1102.09,TURKISH CYPRIOT COMMUNITY ASS.
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45134,7003301823,983.4,TURKISH CYPRIOT COMMUNITY ASS.
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45134,7003301825,337.5,TURKISH CYPRIOT COMMUNITY ASS.
LONDON BOROUGH OF ENFIELD,PLACE,Marketing&Advertisng,45134,4100785839,294.84,Newsquest media group
LONDON BOROUGH OF ENFIELD,PEOPLE,Property/Land Srvcs,45134,4100786803,2550,HOUNDSFIELD PRIMARY SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Property/Land Srvcs,45134,4100786804,2550,HOUNDSFIELD PRIMARY SCHOOL
LONDON BOROUGH OF ENFIELD,PEOPLE,Paper Products,45134,4100787213,334.75,GREENHAM TRADING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45134,4100785724,1186,WALTHAM FOREST COLLEGE
LONDON BOROUGH OF ENFIELD,PLACE,Training Services,45134,4100785651,480,JSMDT LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45134,7003302007,3970.68,ENFIELD DISABILITY ACTION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45134,7003302008,1360.4,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Food beverages,45134,4100785678,826.13,BIDVEST FOOD SERVICE
