LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357078,320.6,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357079,1167.9,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357080,961.8,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357081,311.44,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357082,274.8,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357083,1145,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357084,458,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357085,1351.1,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357086,1122.1,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357087,3297.6,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357088,1236.6,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357089,641.2,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357090,961.8,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357091,1236.6,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357092,801.5,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357093,1392.32,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357094,1122.1,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357095,1122.1,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357096,1603,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357097,916,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357233,549.6,CORE OUTREACH CARE SERVICES UK LTD
LONDON BOROUGH OF ENFIELD,PLACE,IT Equip/Services,45141,4100787368,11142.73,HUBSolutions LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45141,4100790528,3800,CAPITAL PROPERTY & CONSTRUCTION
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45141,4100790529,3800,CAPITAL PROPERTY & CONSTRUCTION
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357234,3488.59,AUTUMN GARDENS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357235,5335.25,AUTUMN GARDENS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357236,4268.2,AUTUMN GARDENS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357237,6663,AUTUMN GARDENS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357238,5335.25,AUTUMN GARDENS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357239,6775.48,RIDGEVIEW HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357098,293.12,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357099,1960.24,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357101,952.64,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357102,1007.6,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357103,3389.2,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357104,11039.7,BLUEBIRD CARE (ENFIELD)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357240,4008.76,AMELIA MEWS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357242,5540.6,AMELIA MEWS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357243,2834.44,AMELIA MEWS
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45141,4100790517,3815,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45141,4100790518,3815,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45141,4100790519,3815,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45141,4100790520,3815,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45141,4100790521,3815,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45141,4100790522,1100,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45141,4100790523,1350,INSIGHT DIRECT (UK) LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357244,3765.3,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357245,5058.15,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357246,9086.4,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357247,5319.95,SUPPORTING YOU IN LONDON
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357248,8000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357249,6000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357281,6000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357282,8000,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357283,6750,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357284,6250,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357285,4585,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357286,6250,AZALEA COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357250,3432.24,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357251,3572.36,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357252,4745.2,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357253,4000.88,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357254,4027.2,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357255,3302.88,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357256,5041.32,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,Capital,45141,4100790639,5475,PHILIP PANK PARTNERSHIP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356964,439.68,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356966,1099.2,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357107,1099.2,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357108,259.48,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357109,622.08,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357257,3572.4,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357258,2748,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357259,2335.8,RUPAAL CARE & TRAINING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357110,1355.68,NORTH LONDON COMMUNITY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357111,4854.8,NORTH LONDON COMMUNITY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357112,2198.4,NORTH LONDON COMMUNITY CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356968,858.3,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356970,1174.75,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356971,794.8,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356972,1287.45,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356974,1716.6,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356976,1287.45,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356978,1716.6,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356980,579.42,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45141,4100790601,432,SPRINGCARE SUPPORT SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Hlth/Medic Supp Srvc,45141,4100790600,2943.52,WINCHMORE HILL PRACTICE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357113,756,HOPE HOMECARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Engineering services,45141,4100789451,1094.13,NETWORK RAIL INFRASTRUCTURE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45141,4100790583,2016.67,NETWORK RAIL INFRASTRUCTURE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45141,4100790621,2061.11,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45141,4100790631,2201.32,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45141,4100790632,2773.1,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45141,4100790633,572,GLENDALE COUNTRYSIDE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Tools & Machinery,45141,4100787748,487.4,LANDSCAPE SUPPLY COMPANY
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45141,4100787227,595,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45141,4100787285,223.94,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45141,4100787439,1050,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45141,4100787657,2043,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45141,4100787803,262.04,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357116,1538.88,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357117,1538.88,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357118,3590.72,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357119,3590.72,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357120,1025.92,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357121,2308.32,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357122,512.96,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357123,3240.44,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357124,3240.44,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357125,3224.32,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357126,2051.84,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357127,3224.32,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357128,3224.32,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357129,329.76,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357130,329.76,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357131,1025.92,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357132,3114.4,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357133,1025.92,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357134,659.52,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357135,659.52,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357136,1007.6,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357137,2051.84,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357138,1832,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357139,1832,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357140,366.4,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357141,366.4,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357142,897.68,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357143,897.68,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357144,879.36,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357145,3077.76,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357146,3077.76,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357147,2564.8,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357148,2868.32,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357149,1025.92,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357150,2051.84,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357151,641.2,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357152,641.2,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357153,787.76,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357154,714.48,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357155,1795.36,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357156,1044.24,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357157,1025.92,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357158,4616.64,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357159,12821.76,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357160,256.48,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357161,256.48,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357162,842.72,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357163,842.72,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357164,2564.8,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357165,2564.8,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357166,879.36,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357167,879.36,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357168,1282.4,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357169,2564.8,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357170,2564.8,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357171,586.24,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357172,2051.84,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357173,2088.48,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357174,916,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357175,916,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357260,6155.52,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357261,6155.52,SINAN CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357176,1392.6,NORTH LONDON SENIOR CARE LTD.
LONDON BOROUGH OF ENFIELD,PLACE,Office Removals,45141,4100788398,4225.14,EDWARD BADEN LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357262,2464.29,BONDCARE (LONDON) SPRINGFIELD MAIN
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357263,4600,BONDCARE (LONDON) SPRINGFIELD MAIN
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357264,4600,BONDCARE (LONDON) SPRINGFIELD MAIN
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357265,4600,BONDCARE (LONDON) SPRINGFIELD MAIN
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45141,4100787754,415.62,TECHNICAL SURFACES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357266,347.68,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,RESOURCES,Finance / Ins Srvcs,45141,4100790577,26503.96,EDMONTON GREEN LTD
LONDON BOROUGH OF ENFIELD,CEX,Legal services,45141,4100788691,790,NEW COURT CHAMBERS
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45141,4100790598,9500,CAPITAL RESPONSE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Uniform & PPE,45141,4100788501,953.68,SMI INT GROUP LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357267,3665.72,NEXT STEP SUPPORT LTD OCEAN HOUSE
LONDON BOROUGH OF ENFIELD,PLACE,Construction Capital,45141,4100790596,7460,CONSTRUCTION WATCH LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45141,4100790565,95000,SEVA CHILDCARE
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45141,4100790569,68000,SEVA CHILDCARE
LONDON BOROUGH OF ENFIELD,PLACE,Fuel and Oil,45141,4100787407,13008.66,NEW ERA FUELS LTD
LONDON BOROUGH OF ENFIELD,PLACE,Fuel and Oil,45141,4100788433,720,NEW ERA FUELS LTD
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45141,4100790640,2160,IGLOO PLANNING SERVICES LIMITED
LONDON BOROUGH OF ENFIELD,PLACE,BusinessConsult Serv,45141,4100790605,3678,BMT UK LIMITED
LONDON BOROUGH OF ENFIELD,CEX,Legal services,45141,4100788609,657.5,THE 36 GROUP
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011353,300,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011354,334.96,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011355,237.52,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011356,222.88,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011357,345.93,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011358,300,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011359,363.3,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011362,233.9,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011364,233.9,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011367,338.69,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011368,363.3,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011369,726.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011370,338.69,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011372,634.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011373,208.96,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011379,360,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011380,411.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45141,5200011381,379,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003356982,2213.75,SOLUTIONS LOGISTICS LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357178,1300.72,DAIMA GLOBAL LTD T/A LANARK CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357179,1282.4,DAIMA GLOBAL LTD T/A LANARK CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357180,439.68,DAIMA GLOBAL LTD T/A LANARK CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357181,1282.4,DAIMA GLOBAL LTD T/A LANARK CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357182,897.68,DAIMA GLOBAL LTD T/A LANARK CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357183,879.36,DAIMA GLOBAL LTD T/A LANARK CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357184,384.72,DAIMA GLOBAL LTD T/A LANARK CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357268,5298.75,SOLUTIONS SOCIAL CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45141,4100787489,3500.1,LOTUS FOSTER CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45141,4100787490,3500.1,LOTUS FOSTER CARE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357186,970.96,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357187,1795.36,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357188,512.96,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357189,512.96,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357190,1667.12,ST VIEVE HEALTHCARE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357191,256.48,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357192,641.2,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357193,581.66,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45141,7003357194,256.48,PRIME HEALTHCARE SERVICES LTD
