Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9153036,revenue,1V307,Vehicle Salary Sacrifice,6013.57
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9153037,revenue,1V307,Vehicle Salary Sacrifice,6266.75
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9153038,revenue,1V307,Vehicle Salary Sacrifice,8466.35
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9153046,revenue,1V307,Vehicle Salary Sacrifice,9219.66
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9153047,revenue,1V307,Vehicle Salary Sacrifice,715.03
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9153048,revenue,1V307,Vehicle Salary Sacrifice,533.07
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9154275,revenue,1V307,Vehicle Salary Sacrifice,346.63
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9154276,revenue,1V307,Vehicle Salary Sacrifice,379.82
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9154279,revenue,1V307,Vehicle Salary Sacrifice,5333.73
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9154280,revenue,1V307,Vehicle Salary Sacrifice,9409.80
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9154281,revenue,1V307,Vehicle Salary Sacrifice,9029.20
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9154283,revenue,1V307,Vehicle Salary Sacrifice,4529.45
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9154284,revenue,1V307,Vehicle Salary Sacrifice,1005.87
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9154285,revenue,1V307,Vehicle Salary Sacrifice,7129.66
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136126,revenue,1V307,Vehicle Salary Sacrifice,9825.47
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136133,revenue,1V307,Vehicle Salary Sacrifice,8812.23
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136134,revenue,1V307,Vehicle Salary Sacrifice,8283.40
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136677,revenue,1V307,Vehicle Salary Sacrifice,6185.59
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136678,revenue,1V307,Vehicle Salary Sacrifice,552.31
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136679,revenue,1V307,Vehicle Salary Sacrifice,4438.90
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136680,revenue,1V307,Vehicle Salary Sacrifice,6232.81
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136681,revenue,1V307,Vehicle Salary Sacrifice,5479.55
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136683,revenue,1V307,Vehicle Salary Sacrifice,4415.80
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136684,revenue,1V307,Vehicle Salary Sacrifice,5450.84
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136746,revenue,1V307,Vehicle Salary Sacrifice,6873.20
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136747,revenue,1V307,Vehicle Salary Sacrifice,329.32
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136748,revenue,1V307,Vehicle Salary Sacrifice,8518.24
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9136749,revenue,1V307,Vehicle Salary Sacrifice,8779.66
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9138429,revenue,1V307,Vehicle Salary Sacrifice,6282.68
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9138430,revenue,1V307,Vehicle Salary Sacrifice,5208.90
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9138431,revenue,1V307,Vehicle Salary Sacrifice,533.07
Public Health Service,Public Health,Revenue Expenditure,03/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9137900,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,5879.00
Public Health Service,Public Health,Revenue Expenditure,18/06/2024,NORTHUMBRIA HEALTHCARE NHS TRUST,9130633,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,2323.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,NORTHUMBRIA PAYROLL SOLUTIONS,9139117,revenue,1MK40,Direct Payments LD,429.72
Children & Families,Education Schools/DSG,Revenue Expenditure,14/06/2024,NORTHUMBRIA UNIVERSITY NURSERY LTD,9147634,revenue,1EEP5,2Yr Old Learning & Childcare,323.10
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,NORTHUMBRIA UNIVERSITY NURSERY LTD,9149205,revenue,1EEP5,2Yr Old Learning & Childcare,14130.99
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,NORTHUMBRIA UNIVERSITY NURSERY LTD,9149206,revenue,1E201,3- and 4-Year-Old,18171.09
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,NORTHUMBRIA UNIVERSITY NURSERY LTD,9149204,revenue,1E201,3- and 4-Year-Old,454.82
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,19/06/2024,NORTHUMBRIAN WATER,9150970,revenue,1KLPT,NCC Payment Ncle Parks Trust,350.56
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,19/06/2024,NORTHUMBRIAN WATER,9150970,revenue,1KL60,Parks - Premises Costs,129.15
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/06/2024,NORTHUMBRIAN WATER,9142447,revenue,1KVWC,Minor Works Contracts,654.00
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,10/06/2024,NORTHUMBRIAN WATER,9143365,revenue,1VA08,Wansford Ave/Stapleford Ct,293.60
HRA Expenditure,General Management,Revenue Expenditure,19/06/2024,NORTHUMBRIAN WATER,9150945,revenue,1HRA1,HRA-General,974.50
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,28/06/2024,NORTHUMBRIAN WATER,9157098,revenue,1HA01,R&M Gen - Citywide,465.80
HRA Expenditure,Special Services,Revenue Expenditure,21/06/2024,NORTHUMBRIAN WATER,9152407,revenue,1HR02,HRA Comm Areas - SC,-173.19
HRA Expenditure,Special Services,Revenue Expenditure,19/06/2024,NORTHUMBRIAN WATER,9150959,revenue,1HR01,HRA Comm Areas-Citywide,803.76
HRA Expenditure,Special Services,Revenue Expenditure,19/06/2024,NORTHUMBRIAN WATER,9150983,revenue,1HL01,HRA Concierge-Citywide,487.60
HRA Income,Charges,Revenue Expenditure,21/06/2024,NORTHUMBRIAN WATER,9152407,revenue,1H091,Water Charges Citywide,3140.46
HRA Income,Charges,Revenue Expenditure,19/06/2024,NORTHUMBRIAN WATER,9150961,revenue,1H091,Water Charges Citywide,1628.46
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,NORWOOD RAVENSWOOD SERVICES LTD,9139304,revenue,1MK20,Residential Care LD,8103.08
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,NORWOOD RAVENSWOOD SERVICES LTD,9139304,revenue,1MK20,Residential Care LD,-494.80
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,26/06/2024,NOSTALGIA FIREPLACES LTD,9155214,revenue,1KR01,Responsive Maintenance,525.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,24/06/2024,NOTCA,9146483,revenue,1RB22,ITA Levy,1578057.58
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,17/06/2024,NOVA GROUP LTD,9148509,revenue,1KR10,Voids,538.45
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,21/06/2024,NPOWER COMMERCIAL GAS,9151748,revenue,1DT17,Walker Riverside Indust Park,827.49
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,21/06/2024,NPOWER COMMERCIAL GAS,9151747,revenue,1DT17,Walker Riverside Indust Park,776.41
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,21/06/2024,NPOWER COMMERCIAL GAS,9151750,revenue,1DT17,Walker Riverside Indust Park,713.90
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,21/06/2024,NPOWER COMMERCIAL GAS,9151746,revenue,1DT17,Walker Riverside Indust Park,711.94
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/06/2024,NRG LIMITED,9147010,revenue,1KR05,District Heating,19961.31
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/06/2024,NRG LIMITED,9151049,revenue,1KEND,Fleet Fuel Account,13391.90
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/06/2024,NRG LIMITED,9151050,revenue,1KEND,Fleet Fuel Account,3369.08
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/06/2024,NRG LIMITED,9151051,revenue,1KEND,Fleet Fuel Account,14498.36
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/06/2024,NRG LIMITED,9155380,revenue,1KEND,Fleet Fuel Account,6744.87
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/06/2024,NRG LIMITED,9155382,revenue,1KEND,Fleet Fuel Account,5585.73
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/06/2024,NRG LIMITED,9155383,revenue,1KEND,Fleet Fuel Account,12792.71
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/06/2024,NRG LIMITED,9135614,revenue,1KEND,Fleet Fuel Account,6747.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/06/2024,NRG LIMITED,9141662,revenue,1KEND,Fleet Fuel Account,5062.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/06/2024,NRG LIMITED,9136568,revenue,1KEND,Fleet Fuel Account,5628.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/06/2024,NRG LIMITED,9137723,revenue,1KEND,Fleet Fuel Account,2280.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/06/2024,NRG LIMITED,9147702,revenue,1KEND,Fleet Fuel Account,6131.95
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/06/2024,NRG LIMITED,9143508,revenue,1KEND,Fleet Fuel Account,5575.61
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/06/2024,NRG LIMITED,9143509,revenue,1KEND,Fleet Fuel Account,14511.69
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/06/2024,NRG LIMITED,9135615,revenue,1KEND,Fleet Fuel Account,13523.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/06/2024,NRG LIMITED,9140599,revenue,1KEND,Fleet Fuel Account,5195.70
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,NRG LIMITED,9152245,revenue,1KEND,Fleet Fuel Account,6725.08
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/06/2024,NRG LIMITED,9148659,revenue,1KEND,Fleet Fuel Account,5022.67
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,NRG LIMITED,9140442,revenue,1KEND,Fleet Fuel Account,900.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,NRG LIMITED,9138495,revenue,1KEND,Fleet Fuel Account,5625.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,NRG LIMITED,9138496,revenue,1KEND,Fleet Fuel Account,14001.12
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,NRG LIMITED,9144666,revenue,1KEND,Fleet Fuel Account,14497.25
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,03/06/2024,NRG LIMITED,9131889,revenue,1KEND,Fleet Fuel Account,11768.54
Operations & Regulatory Services ,Operations,Revenue Expenditure,07/06/2024,NTM-GB LTD,9136009,revenue,3KES1,City Transport Stock,514.55
Children & Families,Education Schools/DSG,Revenue Expenditure,27/06/2024,NUDGE EDUCATION LIMITED,9154412,revenue,1E25A,Alternative Provision,2959.80
Children & Families,Education Schools/DSG,Revenue Expenditure,19/06/2024,NUDGE EDUCATION LIMITED,9147247,revenue,1E25A,Alternative Provision,2567.52
Children & Families,Education Schools/DSG,Revenue Expenditure,25/06/2024,NUDGE EDUCATION LIMITED,9154414,revenue,1E25A,Alternative Provision,1765.17
Children & Families,Education Schools/DSG,Revenue Expenditure,25/06/2024,NUDGE EDUCATION LIMITED,9154417,revenue,1E25A,Alternative Provision,591.96
Children & Families,Education Schools/DSG,Revenue Expenditure,25/06/2024,NUDGE EDUCATION LIMITED,9154419,revenue,1E25A,Alternative Provision,591.96
Children & Families,Education Schools/DSG,Revenue Expenditure,20/06/2024,NUDGE EDUCATION LIMITED,9151768,revenue,1E25A,Alternative Provision,2045.64
Children & Families,Education Schools/DSG,Revenue Expenditure,27/06/2024,NUDGE EDUCATION LIMITED,9154411,revenue,1E25V,EOTAS EHCP Bespoke Package,591.96
Children & Families,Education Schools/DSG,Revenue Expenditure,28/06/2024,NUDGE EDUCATION LIMITED,9151772,revenue,1E25V,EOTAS EHCP Bespoke Package,2071.86
Children & Families,Education,Revenue Expenditure,21/06/2024,NUNSMOOR CENTRE TRUST,9152332,revenue,1EEP1,Short Breaks,51500.00
Public Health Service,Public Health,Revenue Expenditure,14/06/2024,NUNSMOOR PHARMACY,9147790,revenue,1ML11,PH - Smoking & Tobacco,255.02
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,NURTURED CARE NE LTD,9145031,revenue,1MM50,Home Care MH,4198.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,NURTURED CARE NE LTD,9145031,revenue,1MG50,Home Care OP,5183.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,NURTURED CARE NE LTD,9145031,revenue,1MH50,Home Care PD,6465.68
Children & Families,Education Schools/DSG,Revenue Expenditure,14/06/2024,NYASHA MUVIRMI,9147601,revenue,1EEP5,2Yr Old Learning & Childcare,323.10
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,NYASHA MUVIRMI,9148955,revenue,1EEP5,2Yr Old Learning & Childcare,350.51
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,OASIS PRIVATE CARE LTD,9154189,revenue,1MK51,Home Care LD,1079.10
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,OASIS PRIVATE CARE LTD,9154191,revenue,1MK50,Supported Living LD,1255.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,OASIS PRIVATE CARE LTD,9154192,revenue,1MK50,Supported Living LD,1098.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,OASIS PRIVATE CARE LTD,9154193,revenue,1MK50,Supported Living LD,1805.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,OASIS PRIVATE CARE LTD,9154194,revenue,1MK50,Supported Living LD,981.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,OASIS PRIVATE CARE LTD,9154195,revenue,1MK50,Supported Living LD,824.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,OASIS PRIVATE CARE LTD,9154196,revenue,1MK50,Supported Living LD,313.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,OASIS PRIVATE CARE LTD,9154197,revenue,1MK50,Supported Living LD,11467.89
Investment & Growth,Transport,Capital Expenditure,21/06/2024,OCEAN OUTDOOR UK LIMITED,9152243,Capital,2CAPI,Capital Investment,12500.00
Investment & Growth,Transport,Capital Expenditure,21/06/2024,OCEAN OUTDOOR UK LIMITED,9152244,Capital,2CAPI,Capital Investment,12500.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/06/2024,ON A ROLL SANDWICH CO LTD,9130836,revenue,1KFW4,Throckley,261.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/06/2024,ON A ROLL SANDWICH CO LTD,9155825,revenue,1KFS1,Walker Technology College,437.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,28/06/2024,ONE STOP HIRE LIMITED,9141985,revenue,1KE27,Bereavement Services Overhead,273.06
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/06/2024,ONE STOP HIRE LIMITED,9141982,revenue,1KL84,Out of Scope Open Space,1227.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,ONE STOP HIRE LIMITED,9141988,revenue,1KE1V,Allendale Road Depot R&M,300.84
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,ONE STOP HIRE LIMITED,9137649,revenue,1KVWC,Minor Works Contracts,335.40
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,28/06/2024,ONE STOP HIRE LIMITED,9141984,revenue,1DE49,i4- Quayside NEC,375.41
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,28/06/2024,ONE STOP HIRE LIMITED,9141983,revenue,1DE50,i6- Charlotte Square NEC,337.50
Children & Families,Education Schools/DSG,Revenue Expenditure,14/06/2024,ONE TRUST CENTRAL OFFICE,9147598,revenue,1EEP5,2Yr Old Learning & Childcare,1938.61
Children & Families,Education Schools/DSG,Revenue Expenditure,14/06/2024,ONE TRUST CENTRAL OFFICE,9147599,revenue,1EEP5,2Yr Old Learning & Childcare,4200.32
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148919,revenue,1EEP5,2Yr Old Learning & Childcare,3294.81
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148898,revenue,1E201,3- and 4-Year-Old,8043.75
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148906,revenue,1E201,3- and 4-Year-Old,19601.25
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148908,revenue,1E201,3- and 4-Year-Old,5362.50
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148915,revenue,1E201,3- and 4-Year-Old,11456.25
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148920,revenue,1E201,3- and 4-Year-Old,19515.00
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148897,revenue,1E201,3- and 4-Year-Old,300.63
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148905,revenue,1E201,3- and 4-Year-Old,1258.68
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148907,revenue,1E201,3- and 4-Year-Old,563.55
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148914,revenue,1E201,3- and 4-Year-Old,762.45
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ONE TRUST CENTRAL OFFICE,9148918,revenue,1E201,3- and 4-Year-Old,1684.02
Children & Families,Education Schools/DSG,Revenue Expenditure,14/06/2024,ONE TRUST CENTRAL OFFICE,9129101,revenue,1E20V,Mainstream Schools Top Ups,3780.00
Children & Families,Education Schools/DSG,Revenue Expenditure,18/06/2024,ONE TRUST CENTRAL OFFICE,9150152,revenue,1E20C,SEN EY Panel Inclusion Fund,324.52
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/06/2024,ORBIS PROPERTY PROTECTION LTD,9139477,revenue,1KR3C,Planned Central,276.63
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/06/2024,ORBIS PROPERTY PROTECTION LTD,9151565,revenue,1KR3C,Planned Central,274.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ORCHARD VIEW,9139293,revenue,1MM10,Nursing Care MH,3146.77
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ORCHARD VIEW,9139293,revenue,1MG10,Nursing Care OP,14334.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ORCHARD VIEW,9139293,revenue,1MH10,Nursing Care PD,37428.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ORCHARD VIEW,9139293,revenue,1MM20,Residential Care MH,25990.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ORCHARD VIEW,9139293,revenue,1MG20,Residential Care OP,14334.40
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ORLA GLASSEY,9148976,revenue,1EEP5,2Yr Old Learning & Childcare,350.51
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ORLA GLASSEY,9148977,revenue,1E201,3- and 4-Year-Old,262.72
Children & Families,Education Schools/DSG,Revenue Expenditure,07/06/2024,OUSEBURN COMMUNITY CENTRE,9141565,revenue,1E870,Hotspur Childcare Trading,1032.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/06/2024,OUSEBURN FARM CHARITY LTD,9148675,revenue,1MK60,Ind Day Care LD,616.00
Children & Families,Children's Social Care,Revenue Expenditure,17/06/2024,OUTDOOR CARE LTD,9148578,revenue,1MC02,Ind Sector Placements,20378.12
Workforce & Development,Health and Safety,Revenue Expenditure,12/06/2024,OUTDOOR EDUCATION ADVISERS PANEL LTD,9132246,revenue,1FP40,Health & Safety Team,960.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,06/06/2024,OWEN SPRINGSLTD,9126382,revenue,3KES1,City Transport Stock,289.44
Operations & Regulatory Services ,Operations,Revenue Expenditure,28/06/2024,OWEN SPRINGSLTD,9144811,revenue,3KES1,City Transport Stock,371.84
Corporate Budgets,Corporate Budgets,Revenue Expenditure,07/06/2024,OXYGEN FINANCE LIMITED,9141596,revenue,1RB43,Oxygen Project,10925.15
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/06/2024,P A MOODY RECYCLING LIMITED,9111783,revenue,1KKK1,Cleaning Direct O/H,414.00
Children & Families,Children's Social Care,Revenue Expenditure,10/06/2024,PALATINE BEDS,9143591,revenue,1MC53,Stotts Road,261.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,14/06/2024,PALATINE BEDS,9143734,revenue,1VH22,Temporary Accommodation Prem,710.00
Children & Families,Education,Revenue Expenditure,07/06/2024,PALLADIO EDUCATION,9141438,revenue,1E558,SB Music Service,5500.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,12/06/2024,PAPERSTONE LTD,9122561,revenue,1MG25,Connie Lewcock House OP,556.90
Public Health Service,Public Health,Revenue Expenditure,14/06/2024,PARKSIDEPHARMACY,9147793,revenue,1ML11,PH - Smoking & Tobacco,739.31
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,PARKVALE,9139264,revenue,1MK20,Residential Care LD,5196.16
Children & Families,Children's Social Care,Revenue Expenditure,17/06/2024,PARTNERS IN CARE LTD,9148599,revenue,1MC02,Ind Sector Placements,16825.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,PARTNERSHIPS IN CARE LTD,9150352,revenue,1MM10,Nursing Care MH,57414.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,PARTNERSHIPS IN CARE LTD,9150352,revenue,1MG10,Nursing Care OP,12530.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,PARTNERSHIPS IN CARE LTD,9150352,revenue,1MM20,Residential Care MH,6426.96
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,26/06/2024,PAT ROBSON & CO LTD,9155285,revenue,1KL60,Parks - Premises Costs,538.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/06/2024,PATROL,9136779,revenue,1V205,Car Parking Management,4951.25
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,10/06/2024,PATTERSON MEDICAL,9134242,revenue,1KM1C,Voids 2.5 Central,512.00
Investment & Growth,Development Management,Revenue Expenditure,10/06/2024,PAUL C LAMBERT T/A NORTHUMBRIAN ARBORIST,9134206,revenue,1V032,Strategic Tree Team,500.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,PAVILION COURT CARE HOME,9139385,revenue,1MK10,Nursing Care LD,4017.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,PAVILION COURT CARE HOME,9139385,revenue,1MG10,Nursing Care OP,77914.45
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,PAVILION COURT CARE HOME,9139385,revenue,1MH10,Nursing Care PD,8291.17
