Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175244,revenue,1MC20,In-House Foster Carer Costs,1006.60
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164108,revenue,1MC20,In-House Foster Carer Costs,1006.60
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175250,revenue,1MC20,In-House Foster Carer Costs,1595.17
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164114,revenue,1MC20,In-House Foster Carer Costs,1439.92
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175247,revenue,1MC20,In-House Foster Carer Costs,817.96
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164111,revenue,1MC20,In-House Foster Carer Costs,817.96
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175243,revenue,1MC20,In-House Foster Carer Costs,553.30
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164107,revenue,1MC20,In-House Foster Carer Costs,553.30
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175255,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164119,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175256,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164120,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175232,revenue,1MF35,Special Guardianship Allow,446.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164094,revenue,1MF35,Special Guardianship Allow,446.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175430,revenue,1MF35,Special Guardianship Allow,917.70
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164290,revenue,1MF35,Special Guardianship Allow,917.70
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175099,revenue,1MF35,Special Guardianship Allow,1107.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163960,revenue,1MF35,Special Guardianship Allow,1107.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175022,revenue,1MF35,Special Guardianship Allow,628.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163881,revenue,1MF35,Special Guardianship Allow,628.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175242,revenue,1MF35,Special Guardianship Allow,579.74
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164106,revenue,1MF35,Special Guardianship Allow,1325.12
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175204,revenue,1MC20,In-House Foster Carer Costs,374.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164069,revenue,1MC20,In-House Foster Carer Costs,374.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175245,revenue,1MC20,In-House Foster Carer Costs,1800.66
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164109,revenue,1MC20,In-House Foster Carer Costs,1800.66
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175061,revenue,1MC20,In-House Foster Carer Costs,748.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163923,revenue,1MC20,In-House Foster Carer Costs,748.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175400,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164262,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175456,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164316,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175029,revenue,1MF10,Adoption Payments,319.82
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163888,revenue,1MF10,Adoption Payments,319.82
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175008,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163869,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175179,revenue,1MC20,In-House Foster Carer Costs,426.60
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164044,revenue,1MC20,In-House Foster Carer Costs,426.60
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175272,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164137,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175339,revenue,1MF35,Special Guardianship Allow,330.06
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175461,revenue,1MC20,In-House Foster Carer Costs,1854.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164321,revenue,1MC20,In-House Foster Carer Costs,1854.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175327,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164189,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175261,revenue,1MC20,In-House Foster Carer Costs,1548.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164125,revenue,1MC20,In-House Foster Carer Costs,1548.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175185,revenue,1MC20,In-House Foster Carer Costs,553.30
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164050,revenue,1MC20,In-House Foster Carer Costs,553.30
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175251,revenue,1MF35,Special Guardianship Allow,311.60
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164115,revenue,1MF35,Special Guardianship Allow,311.60
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175396,revenue,1MC20,In-House Foster Carer Costs,748.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164258,revenue,1MC20,In-House Foster Carer Costs,748.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175248,revenue,1MC20,In-House Foster Carer Costs,871.72
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164112,revenue,1MC20,In-House Foster Carer Costs,871.72
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175264,revenue,1MF35,Special Guardianship Allow,662.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164128,revenue,1MF35,Special Guardianship Allow,662.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175253,revenue,1MF35,Special Guardianship Allow,368.56
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164117,revenue,1MF35,Special Guardianship Allow,368.56
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175006,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163867,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175367,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164230,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175377,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164240,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175364,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164227,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175267,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164132,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175260,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164124,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175263,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164127,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175268,revenue,1MF10,Adoption Payments,662.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164133,revenue,1MF10,Adoption Payments,662.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175406,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164267,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175254,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164118,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175259,revenue,1MF03,Supported Lodgings LC,318.36
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164123,revenue,1MF03,Supported Lodgings LC,318.36
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175416,revenue,1MD85,Child Arrangement Orders,292.64
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164277,revenue,1MD85,Child Arrangement Orders,292.64
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175257,revenue,1MF35,Special Guardianship Allow,662.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164121,revenue,1MF35,Special Guardianship Allow,662.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175269,revenue,1MC20,In-House Foster Carer Costs,340.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164134,revenue,1MC20,In-House Foster Carer Costs,340.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175031,revenue,1MF35,Special Guardianship Allow,446.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163890,revenue,1MF35,Special Guardianship Allow,446.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175457,revenue,1MC20,In-House Foster Carer Costs,1663.70
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164317,revenue,1MC20,In-House Foster Carer Costs,800.60
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175230,revenue,1MC20,In-House Foster Carer Costs,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164092,revenue,1MC20,In-House Foster Carer Costs,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175262,revenue,1MD85,Child Arrangement Orders,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164126,revenue,1MD85,Child Arrangement Orders,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175273,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164138,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175324,revenue,1MF35,Special Guardianship Allow,340.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164186,revenue,1MF35,Special Guardianship Allow,340.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175395,revenue,1MF35,Special Guardianship Allow,1127.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164257,revenue,1MF35,Special Guardianship Allow,1127.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175197,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164062,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175388,revenue,1MF35,Special Guardianship Allow,288.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164251,revenue,1MF35,Special Guardianship Allow,288.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175275,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164140,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175270,revenue,1MC20,In-House Foster Carer Costs,265.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164135,revenue,1MC20,In-House Foster Carer Costs,265.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175266,revenue,1MC20,In-House Foster Carer Costs,156.82
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175266,revenue,1MF10,Adoption Payments,463.38
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164131,revenue,1MC20,In-House Foster Carer Costs,156.82
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164131,revenue,1MF10,Adoption Payments,463.38
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175030,revenue,1MC20,In-House Foster Carer Costs,374.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163889,revenue,1MC20,In-House Foster Carer Costs,374.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175412,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164273,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175421,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164282,revenue,1MF35,Special Guardianship Allow,322.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175063,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163925,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175094,revenue,1MF35,Special Guardianship Allow,628.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163956,revenue,1MF35,Special Guardianship Allow,628.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175376,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164239,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175317,revenue,1MC20,In-House Foster Carer Costs,908.94
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164179,revenue,1MC20,In-House Foster Carer Costs,908.94
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175341,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164203,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175271,revenue,1MC20,In-House Foster Carer Costs,1054.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164136,revenue,1MC20,In-House Foster Carer Costs,1054.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175408,revenue,1MF35,Special Guardianship Allow,392.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164269,revenue,1MF35,Special Guardianship Allow,392.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175123,revenue,1MF35,Special Guardianship Allow,2540.70
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163985,revenue,1MF35,Special Guardianship Allow,2540.70
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175079,revenue,1MC13,Post 18 Staying Put,318.36
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175079,revenue,1MF35,Special Guardianship Allow,784.20
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163941,revenue,1MC13,Post 18 Staying Put,318.36
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163941,revenue,1MF35,Special Guardianship Allow,784.20
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175212,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164075,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175453,revenue,1MC20,In-House Foster Carer Costs,340.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164313,revenue,1MC20,In-House Foster Carer Costs,340.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175278,revenue,1MF35,Special Guardianship Allow,714.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164142,revenue,1MF35,Special Guardianship Allow,714.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175149,revenue,1MF35,Special Guardianship Allow,288.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164012,revenue,1MF35,Special Guardianship Allow,288.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175354,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164217,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175392,revenue,1MF35,Special Guardianship Allow,374.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164255,revenue,1MF35,Special Guardianship Allow,374.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175280,revenue,1MC20,In-House Foster Carer Costs,374.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164144,revenue,1MC20,In-House Foster Carer Costs,1004.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175323,revenue,1MC20,In-House Foster Carer Costs,498.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164185,revenue,1MC20,In-House Foster Carer Costs,498.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175281,revenue,1MC20,In-House Foster Carer Costs,800.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164145,revenue,1MC20,In-House Foster Carer Costs,800.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175452,revenue,1MC20,In-House Foster Carer Costs,639.92
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164312,revenue,1MC20,In-House Foster Carer Costs,639.92
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175315,revenue,1MC20,In-House Foster Carer Costs,2292.52
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164177,revenue,1MC20,In-House Foster Carer Costs,3841.84
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9174984,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163845,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175326,revenue,1MF35,Special Guardianship Allow,628.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164188,revenue,1MF35,Special Guardianship Allow,628.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175287,revenue,1MC20,In-House Foster Carer Costs,714.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164151,revenue,1MC20,In-House Foster Carer Costs,714.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175390,revenue,1MC20,In-House Foster Carer Costs,693.96
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164253,revenue,1MC20,In-House Foster Carer Costs,693.96
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175017,revenue,1MF35,Special Guardianship Allow,1073.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163877,revenue,1MF35,Special Guardianship Allow,1073.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175385,revenue,1MF35,Special Guardianship Allow,838.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164248,revenue,1MF35,Special Guardianship Allow,838.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175288,revenue,1MC20,In-House Foster Carer Costs,340.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164152,revenue,1MC20,In-House Foster Carer Costs,340.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175069,revenue,1MC20,In-House Foster Carer Costs,800.60
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163931,revenue,1MC20,In-House Foster Carer Costs,800.60
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175290,revenue,1MC13,Post 18 Staying Put,318.36
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164154,revenue,1MC13,Post 18 Staying Put,318.36
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175265,revenue,1MF35,Special Guardianship Allow,374.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164129,revenue,1MF35,Special Guardianship Allow,374.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175401,revenue,1MF35,Special Guardianship Allow,662.90
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164263,revenue,1MF35,Special Guardianship Allow,662.90
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175350,revenue,1MC20,In-House Foster Carer Costs,745.96
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164212,revenue,1MC20,In-House Foster Carer Costs,745.96
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175218,revenue,1MC20,In-House Foster Carer Costs,498.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164081,revenue,1MC20,In-House Foster Carer Costs,498.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175038,revenue,1MC20,In-House Foster Carer Costs,748.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9163900,revenue,1MC20,In-House Foster Carer Costs,748.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175375,revenue,1MC20,In-House Foster Carer Costs,924.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164238,revenue,1MC20,In-House Foster Carer Costs,924.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175177,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164042,revenue,1MF35,Special Guardianship Allow,306.10
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175274,revenue,1MF35,Special Guardianship Allow,374.80
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164139,revenue,1MF35,Special Guardianship Allow,374.80
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175291,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164155,revenue,1MC20,In-House Foster Carer Costs,426.00
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,Redacted Personal Data,9175283,revenue,1MF35,Special Guardianship Allow,340.10
Children & Families,Children's Social Care,Revenue Expenditure,09/07/2024,Redacted Personal Data,9164147,revenue,1MF35,Special Guardianship Allow,340.10
