Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9228732,revenue,1MK60,Ind Day Care LD,  ,,875.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9214693,revenue,1MK60,Ind Day Care LD,  ,,491.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9214694,revenue,1MK60,Ind Day Care LD,  ,,875.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9228990,revenue,1MK60,Ind Day Care LD,  ,,342.70
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9228991,revenue,1MK60,Ind Day Care LD,  ,,875.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9239477,revenue,1MK60,Ind Day Care LD,  ,,330.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9239478,revenue,1MK60,Ind Day Care LD,  ,,330.00
Children & Families,Education,Revenue Expenditure,15/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9218367,revenue,1E212,Transport Special,  ,,381.00
Children & Families,Education,Revenue Expenditure,22/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9222978,revenue,1E212,Transport Special,  ,,360.00
Children & Families,Education,Revenue Expenditure,29/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9228175,revenue,1E212,Transport Special,  ,,320.00
Children & Families,Education,Revenue Expenditure,21/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9239150,revenue,1E212,Transport Special,  ,,400.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9237124,revenue,1KF07,Banqueting Suite,  ,,259.70
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,15/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9219256,revenue,1V305,Travel Office Taxi travel,  ,,613.50
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,01/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9208803,revenue,1V305,Travel Office Taxi travel,  ,,498.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,22/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9222846,revenue,1V305,Travel Office Taxi travel,  ,,499.10
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,22/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9228998,revenue,1EA15,Newcastle City Learning Main,  ,,1116.70
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,29/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9228993,revenue,1EA15,Newcastle City Learning Main,  ,,924.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,29/10/2024,NEARBY GROUP LIMITED T/A NODA TAXIS,9228994,revenue,1EA15,Newcastle City Learning Main,  ,,326.20
Children & Families,Education Schools/DSG,Revenue Expenditure,17/10/2024,NEAT ACADEMY TRUST,9237443,revenue,1E20T,ARC / ARP Top Up Funding,  ,,10436.28
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248522,revenue,1EEP5,2Yr Old Learning & Childcare,  ,,4907.17
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248524,revenue,1E201,3- and 4-Year-Old,  ,,1055.70
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248525,revenue,1E201,3- and 4-Year-Old,  ,,7237.50
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248526,revenue,1EEP5,2Yr Old Learning & Childcare,  ,,16608.90
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248527,revenue,1E201,3- and 4-Year-Old,  ,,2570.40
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248528,revenue,1E201,3- and 4-Year-Old,  ,,4462.50
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248569,revenue,1EEP5,2Yr Old Learning & Childcare,  ,,1887.37
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248570,revenue,1E201,3- and 4-Year-Old,  ,,2427.60
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248571,revenue,1E201,3- and 4-Year-Old,  ,,18952.50
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248572,revenue,1EEP5,2Yr Old Learning & Childcare,  ,,4152.22
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248573,revenue,1E201,3- and 4-Year-Old,  ,,856.80
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NEAT ACADEMY TRUST,9248574,revenue,1E201,3- and 4-Year-Old,  ,,5775.00
Public Health Service,Public Health,Revenue Expenditure,22/10/2024,NELSON TRUST,9239877,revenue,1ML09,PH - Drugs and alcohol,  ,,2970.00
Public Health Service,Public Health,Revenue Expenditure,22/10/2024,NELSON TRUST,9239878,revenue,1ML09,PH - Drugs and alcohol,  ,,945.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,30/10/2024,NES SNAGGING SERVICES,9247242,Capital,2HE01,Capital Citywide,HT088,Acquisition Callerton,4625.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,23/10/2024,NETWORK RAIL,9203760,Capital,2HE01,Capital Citywide,HH201,SHDF 2 HPC Regen,329.54
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,18/10/2024,NETWORK TICKETING LTD,9238364,revenue,1V301,Travel office Travel Passes,  ,,459.85
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225808,revenue,1MK50,Supported Living LD,  ,,758262.74
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225840,revenue,1MK50,Supported Living LD,  ,,7307.41
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225871,revenue,1MH50,Home Care PD,  ,,839.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225871,revenue,1MK50,Supported Living LD,  ,,28094.97
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225871,revenue,1MK51,Home Care LD,  ,,7967.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225871,revenue,1MM50,Home Care MH,  ,,2015.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245413,revenue,1MK50,Supported Living LD,  ,,675355.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245436,revenue,1MK50,Supported Living LD,  ,,32387.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245461,revenue,1MH50,Home Care PD,  ,,839.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245461,revenue,1MK50,Supported Living LD,  ,,23025.10
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245461,revenue,1MK51,Home Care LD,  ,,7967.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245461,revenue,1MM50,Home Care MH,  ,,2015.04
Adult Social Care & Prevention,Community Support,Revenue Income,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225808,revenue,1MK50,Supported Living LD,  ,,-17014.64
Adult Social Care & Prevention,Community Support,Revenue Income,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225871,revenue,1MK50,Supported Living LD,  ,,-522.00
Adult Social Care & Prevention,Community Support,Revenue Income,01/10/2024,NEW BEGINNINGS (N.E.) LTD,9225871,revenue,1MK51,Home Care LD,  ,,-195.40
Adult Social Care & Prevention,Community Support,Revenue Income,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245413,revenue,1MK50,Supported Living LD,  ,,-19568.73
Adult Social Care & Prevention,Community Support,Revenue Income,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245461,revenue,1MK50,Supported Living LD,  ,,-522.00
Adult Social Care & Prevention,Community Support,Revenue Income,29/10/2024,NEW BEGINNINGS (N.E.) LTD,9245461,revenue,1MK51,Home Care LD,  ,,-195.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/10/2024,NEW KEY SUPPORT LTD,9227817,revenue,1MH50,Home Care PD,  ,,17470.78
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW KEY SUPPORT LTD,9245437,revenue,1MH50,Home Care PD,  ,,11954.32
Children & Families,Children's Social Care,Revenue Expenditure,07/10/2024,NEW KEY SUPPORT LTD,9229538,revenue,1MC02,External Residential Placement,  ,,5325.00
Investment & Growth,Development Management,Revenue Expenditure,23/10/2024,NEW PARK COURT CHAMBERS,9241760,revenue,1V030,Development Management,  ,,5000.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225823,revenue,1MK50,Supported Living LD,  ,,343253.13
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225823,revenue,1MK51,Home Care LD,  ,,52110.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225823,revenue,1MM50,Home Care MH,  ,,762.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225885,revenue,1MH50,Home Care PD,  ,,1007.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225885,revenue,1MK50,Supported Living LD,  ,,-1607.34
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225885,revenue,1MK51,Home Care LD,  ,,18986.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245423,revenue,1MK50,Supported Living LD,  ,,311091.76
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245423,revenue,1MK51,Home Care LD,  ,,52110.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245423,revenue,1MM50,Home Care MH,  ,,762.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245441,revenue,1MK50,Supported Living LD,  ,,75641.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245470,revenue,1MH50,Home Care PD,  ,,1007.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245470,revenue,1MK50,Supported Living LD,  ,,-576.21
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245470,revenue,1MK51,Home Care LD,  ,,18986.24
Adult Social Care & Prevention,Community Support,Revenue Income,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225823,revenue,1MK50,Supported Living LD,  ,,-15845.36
Adult Social Care & Prevention,Community Support,Revenue Income,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225823,revenue,1MK51,Home Care LD,  ,,-2916.56
Adult Social Care & Prevention,Community Support,Revenue Income,01/10/2024,NEW PROSPECTS ASSOCIATION LTD,9225885,revenue,1MK51,Home Care LD,  ,,-659.40
Adult Social Care & Prevention,Community Support,Revenue Income,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245423,revenue,1MK50,Supported Living LD,  ,,-14749.74
Adult Social Care & Prevention,Community Support,Revenue Income,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245423,revenue,1MK51,Home Care LD,  ,,-2916.56
Adult Social Care & Prevention,Community Support,Revenue Income,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245441,revenue,1MK50,Supported Living LD,  ,,-3807.60
Adult Social Care & Prevention,Community Support,Revenue Income,29/10/2024,NEW PROSPECTS ASSOCIATION LTD,9245470,revenue,1MK51,Home Care LD,  ,,-659.40
Investment & Growth,"Museums, Arts and Culture",Revenue Expenditure,18/10/2024,NEW SKILLS CONSULTING LTD,9237198,revenue,1D506,Events,  ,,2600.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,NEW WARLANDS FARM SHORT BREAKS,9239977,revenue,1MK20,Residential Care LD,  ,,890.08
Public Health Service,Public Health,Revenue Expenditure,29/10/2024,NEWBURN PHARMACY,9245763,revenue,1ML11,PH - Smoking & Tobacco,  ,,407.07
Investment & Growth,Economic Development,Revenue Expenditure,03/10/2024,NEWCASTLE ARTS CENTRE LTD,9228005,revenue,1FN29,Culture & Creative Zone,  ,,1066.53
Children & Families,Children's Social Care,Revenue Expenditure,14/10/2024,NEWCASTLE BEDS LTD,9233594,revenue,1MC08,West Denton,  ,,291.67
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/10/2024,NEWCASTLE CARERS,9227797,revenue,1MG97,Carers VCS,  ,,198040.22
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,11/10/2024,NEWCASTLE CARPETS AND BEDS,9233111,revenue,1BT03,Ready to Live Fund,  ,,300.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,11/10/2024,NEWCASTLE CARPETS AND BEDS,9233112,revenue,1BT03,Ready to Live Fund,  ,,400.00
Children & Families,Early Help and Family Support,Revenue Expenditure,02/10/2024,NEWCASTLE COMMUNITY ASSET TRUST,9227217,revenue,1E46H,Castle Nursery Montagu,  ,,2321.96
Children & Families,Early Help and Family Support,Revenue Expenditure,30/10/2024,NEWCASTLE COMMUNITY ASSET TRUST,9247274,revenue,1E46H,Castle Nursery Montagu,  ,,2321.96
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,28/10/2024,NEWCASTLE DOG & CAT SHELTER & ANIMAL,9233562,revenue,1D533,Dog Warden,  ,,655.93
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,15/10/2024,NEWCASTLE FLOORING LTD,9232246,revenue,1KR12,DDA,  ,,348.57
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,15/10/2024,NEWCASTLE FLOORING LTD,9232250,revenue,1KR12,DDA,  ,,329.12
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,04/10/2024,NEWCASTLE FLOORING LTD,9227679,revenue,1KR12,DDA,  ,,272.38
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,04/10/2024,NEWCASTLE FLOORING LTD,9228227,revenue,1KR12,DDA,  ,,272.38
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,21/10/2024,NEWCASTLE FLOORING LTD,9237596,revenue,1KR12,DDA,  ,,309.37
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,21/10/2024,NEWCASTLE FLOORING LTD,9237597,revenue,1KR12,DDA,  ,,366.41
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,21/10/2024,NEWCASTLE FLOORING LTD,9237598,revenue,1KR12,DDA,  ,,389.12
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/10/2024,NEWCASTLE FLOORING LTD,9247215,revenue,1KVWC,Minor Works Contracts,  ,,8978.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/10/2024,NEWCASTLE FLOORING LTD,9247219,revenue,1KVWC,Minor Works Contracts,  ,,8978.00
Investment & Growth,Economic Development,Revenue Expenditure,14/10/2024,NEWCASTLE GATESHEAD INITIATIVE,9218363,revenue,1FD10,NGI Business Winning,  ,,37500.00
Investment & Growth,Economic Development,Revenue Expenditure,14/10/2024,NEWCASTLE GATESHEAD INITIATIVE,9218365,revenue,1DE91,Newcastle Gateshead Initiative,  ,,47500.00
Investment & Growth,Economic Development,Revenue Expenditure,30/10/2024,NEWCASTLE GATESHEAD INITIATIVE,9237324,revenue,1FN10,Policy Strat&Com-Specialists,  ,,6468.23
Investment & Growth,Major Projects,Revenue Expenditure,14/10/2024,NEWCASTLE GATESHEAD INITIATIVE,9218364,revenue,1FN14,TIF/ADZ/Enterprise Zones,  ,,37500.00
Public Health Service,Public Health,Revenue Expenditure,03/10/2024,NEWCASTLE GP SERVICES,9227778,revenue,1ML27,Health Inequal-ComplexCareNeed,  ,,20725.45
Children & Families,Children's Social Care,Revenue Expenditure,24/10/2024,NEWCASTLE PLAY THERAPY,9242512,revenue,1MD67,S17 Children in Need,  ,,735.00
Workforce & Development,Operational HR,Revenue Expenditure,15/10/2024,NEWCASTLE SPORTS INJURY CLINIC,9235255,revenue,1FP30,Occupational Health,  ,,5280.00
Workforce & Development,Operational HR,Revenue Expenditure,15/10/2024,NEWCASTLE SPORTS INJURY CLINIC,9235262,revenue,1FP30,Occupational Health,  ,,259.00
Deputy Chief Executive,Inclusive Employment,Revenue Expenditure,30/10/2024,NEWCASTLE UNITED FOUNDATION,9246933,revenue,1FN39,Talent Pools and Pathways,  ,,17987.60
Public Health Service,Public Health,Revenue Expenditure,03/10/2024,NEWCASTLE UNITED FOUNDATION,9227804,revenue,1KLAA,"Comm Spt, Business & Research",  ,,8333.33
Investment & Growth,Transport,Revenue Expenditure,18/10/2024,NEWCASTLE UNIVERSITY,9238262,revenue,1V092,UTMC,  ,,4286.50
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,28/10/2024,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9243625,revenue,1CC53,East End Library and Hub,  ,,37048.67
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,28/10/2024,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9243626,revenue,1CC55,West End Library and Hub,  ,,117535.71
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,30/10/2024,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9247298,revenue,1CC53,East End Library and Hub,  ,,26330.73
HRA Expenditure,General Management,Revenue Expenditure,30/10/2024,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9245770,revenue,1HRA3,Misc Feasibility Study/Survey,  ,,26410.87
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9241718,revenue,1MG01,Care Management OP,  ,,27060.00
Adult Social Care & Prevention,Prevention,Revenue Expenditure,07/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9229595,revenue,1MX06,Community Reablement,  ,,138824.40
Children & Families,Children's Social Care,Revenue Expenditure,07/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9229618,revenue,1MB41,Staying Close Grant,  ,,14713.33
Children & Families,Early Help and Family Support,Revenue Expenditure,02/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9227420,revenue,1FHSL,Family Hubs and Start for Life,  ,,95009.87
Children & Families,Education Schools/DSG,Revenue Expenditure,11/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9232943,revenue,1E20C,SEN EY Panel Inclusion Fund,  ,,517.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,18/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9238128,revenue,1FA52,Coroners - N Tyneside,  ,,14176.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,18/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9238131,revenue,1FA51,Coroner,  ,,34905.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,18/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9238151,revenue,1FA52,Coroners - N Tyneside,  ,,10996.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,18/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9238160,revenue,1FA51,Coroner,  ,,34244.00
Public Health Service,Public Health,Revenue Expenditure,02/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9227419,revenue,1ML14,0-5 Healthy Child Programme,  ,,1411897.13
Public Health Service,Public Health,Revenue Expenditure,22/10/2024,NEWCASTLEUPONTYNE HOSPITALTRUST,9240607,revenue,1ML27,Health Inequal-ComplexCareNeed,  ,,5365.20
Children & Families,Children's Social Care,Revenue Expenditure,21/10/2024,NEWCROSS HEALTHCARE,9239163,revenue,1MD66,CWD Direct Payments,  ,,4323.00
Children & Families,Children's Social Care,Revenue Expenditure,21/10/2024,NEWCROSS HEALTHCARE,9239166,revenue,1MD66,CWD Direct Payments,  ,,4387.48
Children & Families,Children's Social Care,Revenue Expenditure,21/10/2024,NEWCROSS HEALTHCARE,9239201,revenue,1MD66,CWD Direct Payments,  ,,4323.00
Children & Families,Children's Social Care,Revenue Expenditure,21/10/2024,NEWCROSS HEALTHCARE,9239202,revenue,1MD66,CWD Direct Payments,  ,,4323.00
Children & Families,Children's Social Care,Revenue Expenditure,21/10/2024,NEWCROSS HEALTHCARE,9239203,revenue,1MD66,CWD Direct Payments,  ,,4455.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,02/10/2024,NEXUS,9227201,revenue,1V301,Travel office Travel Passes,  ,,4760.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,02/10/2024,NEXUS,9227202,revenue,1V301,Travel office Travel Passes,  ,,630.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,02/10/2024,NEXUS,9227203,revenue,1V301,Travel office Travel Passes,  ,,480.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/10/2024,NEXUS,9244318,revenue,1V301,Travel office Travel Passes,  ,,7480.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/10/2024,NEXUS,9244320,revenue,1V301,Travel office Travel Passes,  ,,630.00
Public Health Service,Public Health,Revenue Expenditure,18/10/2024,NHS BUSINESS SERVICES AUTHORITY,9238083,revenue,1ML09,PH - Drugs and alcohol,  ,,50450.20
Children & Families,Education Schools/DSG,Revenue Expenditure,17/10/2024,NHS ENGLAND CHOICES COLLEGE,9237406,revenue,1E20P,High Needs Post16 Funding,  ,,2060.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/10/2024,NHS NORTH OF ENGLAND COMMISSIONING UNIT,9232549,revenue,1E20P,High Needs Post16 Funding,  ,,7987.15
Children & Families,Education Schools/DSG,Revenue Expenditure,11/10/2024,NHS NORTH OF ENGLAND COMMISSIONING UNIT,9233029,revenue,1E20P,High Needs Post16 Funding,  ,,2060.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/10/2024,NICEIC SALES,9242024,revenue,1KB06,Citybuild Training,  ,,3000.00
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NICKY ELDRIDGE,9248659,revenue,1EEYH,Under 2YO,  ,,525.52
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NICKY ELDRIDGE,9248660,revenue,1E201,3- and 4-Year-Old,  ,,262.50
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NICOLA GANNON,9248753,revenue,1EEYH,Under 2YO,  ,,525.52
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NICOLA GANNON,9248754,revenue,1E201,3- and 4-Year-Old,  ,,577.50
Investment & Growth,Economic Development,Revenue Expenditure,18/10/2024,NICOLA LYNCH,9231119,revenue,1FN33,Place Innovation Programme,  ,,1200.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,02/10/2024,NISBETS,9215385,revenue,1EA15,Newcastle City Learning Main,  ,,589.74
Children & Families,Education Schools/DSG,Revenue Expenditure,23/10/2024,NMW EDUCATIONLTD(TRADING AS TUTOR DOCTOR,9241617,revenue,1E25R,AP Inclusion Panel,  ,,3150.00
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NMW EDUCATIONLTD(TRADING AS TUTOR DOCTOR,9248236,revenue,1E25R,AP Inclusion Panel,  ,,2773.00
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NORMA TELFER,9248662,revenue,1EEYH,Under 2YO,  ,,1051.05
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NORMA TELFER,9248663,revenue,1EEP5,2Yr Old Learning & Childcare,  ,,754.95
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,NORMA TELFER,9248664,revenue,1E201,3- and 4-Year-Old,  ,,1050.00
Children & Families,Children's Social Care,Revenue Expenditure,07/10/2024,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),9229531,revenue,1MC02,External Residential Placement,  ,,16193.64
Children & Families,Education Schools/DSG,Revenue Expenditure,03/10/2024,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),9228038,revenue,1E20A,SB Independent Schools,  ,,4525.63
Children & Families,Education Schools/DSG,Revenue Expenditure,03/10/2024,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),9228039,revenue,1E20P,High Needs Post16 Funding,  ,,7722.98
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/10/2024,NORTH EAST RADIO COMMS LTD,9236379,revenue,1KVEE,Electrical Stand Alone Works,  ,,410.00
Children & Families,Children's Social Care,Revenue Expenditure,11/10/2024,NORTH EAST SUPPORTED TENANCIES LTD,9232904,revenue,1MD62,Support to CIC,  ,,12053.00
Children & Families,Children's Social Care,Revenue Expenditure,11/10/2024,NORTH EAST SUPPORTED TENANCIES LTD,9232906,revenue,1MD62,Support to CIC,  ,,11056.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,NORTH EAST SUPPORTED TENANCIES LTD,9226073,revenue,1MF01,CIC & Care Leavers,  ,,1900.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,NORTH EAST SUPPORTED TENANCIES LTD,9226074,revenue,1MF04,Independent Living,  ,,2000.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,NORTH EAST SUPPORTED TENANCIES LTD,9226075,revenue,1MF04,Independent Living,  ,,1600.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,NORTH EAST SUPPORTED TENANCIES LTD,9226076,revenue,1MF01,CIC & Care Leavers,  ,,2375.00
