Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1MD62,Support to CIC,2485.30
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1MD67,S17 Children in Need,1742.04
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1MF01,CIC & Care Leaver Team,517.42
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1MN20,Asy Seekers Families,2214.36
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1MR67,CSC Charity Accounts,2362.50
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1MD7A,MST - Child Abuse & Neglect,178.95
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1MC15,Clapham Avenue,1000.00
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1MB29,Family Time Team,544.78
Children & Families,Education,Revenue Expenditure,13/05/2024,PAYPOINT NETWORK LTD,9123033,revenue,1E220,School Effectiveness,55.00
Children & Families,Education,Revenue Expenditure,30/05/2024,PAYPOINT NETWORK LTD,9136647,revenue,1E296,16-19 Bursary Scheme,61.54
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,15/05/2024,PAYPOINT NETWORK LTD,9126542,revenue,1V101,Bus Lane Enforcement,105.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,13/05/2024,PAYPOINT NETWORK LTD,9123033,revenue,1V101,Bus Lane Enforcement,44.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,30/05/2024,PAYPOINT NETWORK LTD,9136647,revenue,1V101,Bus Lane Enforcement,-78.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,23/05/2024,PAYPOINT NETWORK LTD,9131844,revenue,1V101,Bus Lane Enforcement,149.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1V101,Bus Lane Enforcement,140.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1V105,Supervision & Enforcement,96.00
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Income,13/05/2024,PAYPOINT NETWORK LTD,9123033,revenue,1D559,Street Enforcement,-35.00
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,147.64
HRA Expenditure,General Management,Revenue Expenditure,15/05/2024,PAYPOINT NETWORK LTD,9126542,revenue,1HE01,HRA NHD Mngmnt - Citywide,50.00
HRA Expenditure,General Management,Revenue Expenditure,13/05/2024,PAYPOINT NETWORK LTD,9123033,revenue,1HRA3,Misc Feasibility Study/Survey,200.00
HRA Expenditure,General Management,Revenue Expenditure,13/05/2024,PAYPOINT NETWORK LTD,9123033,revenue,1HRA8,HRA - Investment Related Expe,80.00
HRA Expenditure,General Management,Revenue Expenditure,30/05/2024,PAYPOINT NETWORK LTD,9136647,revenue,1HE01,HRA NHD Mngmnt - Citywide,305.56
HRA Expenditure,General Management,Revenue Expenditure,01/05/2024,PAYPOINT NETWORK LTD,9116734,revenue,1HE01,HRA NHD Mngmnt - Citywide,0.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,15/05/2024,PAYPOINT NETWORK LTD,9126542,revenue,1HA01,R&M Gen - Citywide,200.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,13/05/2024,PAYPOINT NETWORK LTD,9123033,revenue,1HA01,R&M Gen - Citywide,149.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,23/05/2024,PAYPOINT NETWORK LTD,9131844,revenue,1HA01,R&M Gen - Citywide,50.00
Investment & Growth,Transport,Revenue Income,30/05/2024,PAYPOINT NETWORK LTD,9136647,revenue,1V096,Clean Air Zone Parking Remit,113.50
Investment & Growth,Transport,Revenue Income,23/05/2024,PAYPOINT NETWORK LTD,9131844,revenue,1V096,Clean Air Zone Parking Remit,5.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,02/05/2024,PCC SYSTEMS,9117906,revenue,1KTDX,Architecture Building Design,850.00
Investment & Growth,Transport,Revenue Expenditure,02/05/2024,PCC SYSTEMS,9117901,revenue,1KEMC,Highways,360.00
Children & Families,Children's Social Care,Revenue Expenditure,20/05/2024,PEAR TREE PROJECTS LTD,9129046,revenue,1MC02,Ind Sector Placements,16829.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/05/2024,PELE TOWER,9125034,revenue,1MM50,Home Care MH,645.15
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PEMBROKE LODGE,9119948,revenue,1MH20,Residential Care PD,4279.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PEMBROKE LODGE,9119948,revenue,1MM20,Residential Care MH,60514.84
Adult Social Care & Prevention,Community Support,Revenue Income,07/05/2024,PEMBROKE LODGE,9119948,revenue,1MH20,Residential Care PD,-503.50
Adult Social Care & Prevention,Community Support,Revenue Income,07/05/2024,PEMBROKE LODGE,9119948,revenue,1MM20,Residential Care MH,-810.34
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/05/2024,PENDERELS TRUST,9131264,revenue,1MH40,Direct Payments PD,1298.08
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,16/05/2024,PENNINGTON CHOICES LTD,9126309,revenue,1KR56,Communal Area & Cyclical Mntce,781.22
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,16/05/2024,PENNINGTON CHOICES LTD,9126322,revenue,1KR56,Communal Area & Cyclical Mntce,1224.25
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/05/2024,PEOPLE PLUS GROUP,9126265,revenue,1MG40,Direct Payments OP,1120.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/05/2024,PEOPLE PLUS GROUP,9126265,revenue,1MH40,Direct Payments PD,3024.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/05/2024,PEOPLE PLUS GROUP,9126265,revenue,1MK40,Direct Payments LD,461.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/05/2024,PEOPLE PLUS GROUP,9126265,revenue,1MM40,Direct Payments MH,475.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PEOPLE PLUS GROUP,9119830,revenue,1MG40,Direct Payments OP,64.10
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PEOPLE PLUS GROUP,9119830,revenue,1MK40,Direct Payments LD,372.90
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PEOPLE PLUS GROUP,9119830,revenue,1MM40,Direct Payments MH,416.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1MG40,Direct Payments OP,28653.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1MH40,Direct Payments PD,20233.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1MK40,Direct Payments LD,38396.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1MM40,Direct Payments MH,5739.74
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/05/2024,PEOPLE PLUS GROUP,9131269,revenue,1MK43,Carers Support Payments LD,8960.00
Adult Social Care & Prevention,Community Support,Revenue Income,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1MG40,Direct Payments OP,-1407.40
Adult Social Care & Prevention,Community Support,Revenue Income,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1MH40,Direct Payments PD,-1926.16
Adult Social Care & Prevention,Community Support,Revenue Income,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1MM40,Direct Payments MH,-514.84
Children & Families,Children's Social Care,Revenue Expenditure,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1MD66,CWD Care Packages,14347.48
Children & Families,Children's Social Care,Revenue Expenditure,23/05/2024,PEOPLE PLUS GROUP,9131269,revenue,1MD66,CWD Care Packages,688.44
Children & Families,Education Schools/DSG,Revenue Expenditure,03/05/2024,PEOPLE PLUS GROUP,9118700,revenue,1E20P,High Needs Post16 Funding,491.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133305,revenue,1MH60,Day Care PD,3037.41
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133315,revenue,1MH60,Day Care PD,1206.46
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133321,revenue,1MK20,Residential Care LD,8632.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133307,revenue,1MK60,Ind Day Care LD,2110.90
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133320,revenue,1MK60,Ind Day Care LD,864.38
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133302,revenue,1MK60,Ind Day Care LD,1858.51
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133303,revenue,1MK60,Ind Day Care LD,1858.51
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133304,revenue,1MK60,Ind Day Care LD,1858.51
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133306,revenue,1MK60,Ind Day Care LD,260.93
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133308,revenue,1MK60,Ind Day Care LD,2031.58
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133309,revenue,1MK60,Ind Day Care LD,2348.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133310,revenue,1MK60,Ind Day Care LD,1304.63
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133311,revenue,1MK60,Ind Day Care LD,4152.78
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133312,revenue,1MK60,Ind Day Care LD,1324.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133313,revenue,1MK60,Ind Day Care LD,2491.67
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133314,revenue,1MK60,Ind Day Care LD,381.35
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133316,revenue,1MK60,Ind Day Care LD,3027.09
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133317,revenue,1MK60,Ind Day Care LD,1698.26
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133318,revenue,1MK60,Ind Day Care LD,2491.67
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/05/2024,PERCY HEDLEY CENTRE,9133319,revenue,1MK60,Ind Day Care LD,4330.25
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PERCY HEDLEY CENTRE,9119894,revenue,1MG20,Residential Care OP,5257.76
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PERCY HEDLEY CENTRE,9119894,revenue,1MK20,Residential Care LD,48932.88
Adult Social Care & Prevention,Community Support,Revenue Income,07/05/2024,PERCY HEDLEY CENTRE,9119894,revenue,1MG20,Residential Care OP,-781.60
Adult Social Care & Prevention,Community Support,Revenue Income,07/05/2024,PERCY HEDLEY CENTRE,9119894,revenue,1MK20,Residential Care LD,-2388.97
Children & Families,Education Schools/DSG,Revenue Expenditure,10/05/2024,PERCY HEDLEY CENTRE,9122454,revenue,1E20A,SB Independent Schools,195529.14
Children & Families,Education Schools/DSG,Revenue Expenditure,10/05/2024,PERCY HEDLEY CENTRE,9122455,revenue,1E20P,High Needs Post16 Funding,116115.32
Children & Families,Education Schools/DSG,Revenue Expenditure,10/05/2024,PERCY HEDLEY FOUNDATION,9122457,revenue,1E20A,SB Independent Schools,88083.03
Children & Families,Education Schools/DSG,Revenue Expenditure,10/05/2024,PERCY HEDLEY FOUNDATION,9122458,revenue,1E20P,High Needs Post16 Funding,16009.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PERCY HOUSE,9119872,revenue,1MM20,Residential Care MH,6380.96
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/05/2024,PERMATT FORK LIFT TRUCKS LTD,9112195,revenue,1KESY,External Hires,563.33
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/05/2024,PERMATT FORK LIFT TRUCKS LTD,9123533,revenue,1KESY,External Hires,498.33
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PHILIP CUSSINS HOUSE,9119906,revenue,1MG20,Residential Care OP,16202.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,PHILIPS COURT NURSING HOME,9129734,revenue,1MG10,Nursing Care OP,4905.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,PHILIPS COURT NURSING HOME,9129734,revenue,1MM10,Nursing Care MH,16341.83
Children & Families,Education,Revenue Expenditure,30/05/2024,PHOENIX COACHES (NE) LTD T/A LIBERTY COA,9118456,revenue,1E212,Transport Special,25385.40
Children & Families,Education,Revenue Expenditure,23/05/2024,PHOENIX COACHES (NE) LTD T/A LIBERTY COA,9113819,revenue,1E212,Transport Special,24847.40
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,15/05/2024,PHOENIX EYE LTD,9126566,revenue,1KJ31,Security - Manned Guards,12585.61
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/05/2024,PHOENIX EYE LTD,9119648,revenue,1KF07,Banqueting Suite,499.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/05/2024,PHOENIX EYE LTD,9119649,revenue,1KJ31,Security - Manned Guards,2496.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/05/2024,PHOENIX EYE LTD,9130195,revenue,1KJ31,Security - Manned Guards,2872.80
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/05/2024,PHOENIX EYE LTD,9130196,revenue,1KJ31,Security - Manned Guards,12585.62
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,16/05/2024,PHOENIX EYE LTD,9126567,revenue,1KVWC,Minor Works Contracts,5701.50
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,02/05/2024,PHOENIX EYE LTD,9117692,revenue,1KVWC,Minor Works Contracts,5077.20
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,07/05/2024,PHOENIX EYE LTD,9116959,revenue,1KVWC,Minor Works Contracts,5429.17
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,07/05/2024,PHOENIX EYE LTD,9119650,revenue,1KVWC,Minor Works Contracts,6283.90
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,07/05/2024,PHOENIX EYE LTD,9119658,revenue,1KVWC,Minor Works Contracts,5233.40
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,07/05/2024,PHOENIX EYE LTD,9119659,revenue,1KVWC,Minor Works Contracts,5462.60
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,07/05/2024,PHOENIX EYE LTD,9119662,revenue,1KVWC,Minor Works Contracts,6346.20
CFO Directorate,Chief Executive,Revenue Expenditure,31/05/2024,PHOENIX SOFTWARE LTD,9130915,revenue,1FG52,North of Tyne Devolution Deal,49038.48
CFO Directorate,Chief Executive,Revenue Expenditure,14/05/2024,PHOENIX SOFTWARE LTD,9123674,revenue,1FG52,North of Tyne Devolution Deal,3516.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,15/05/2024,PHOENIX SOFTWARE LTD,9123769,revenue,1EJ17,Publications,311.16
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/05/2024,PHOENIX SOFTWARE LTD,9130964,revenue,1CX50,Technical Refresh,55980.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,13/05/2024,PHOENIX SOFTWARE LTD,9123266,revenue,1CMSB,SB ICT Broadband Connectivity,277.24
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,08/05/2024,PHOENIX SOFTWARE LTD,9121145,revenue,1CX50,Technical Refresh,170454.84
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,14/05/2024,PHOENIX SOFTWARE LTD,9123768,revenue,1CM00,IT Management & Admin,311.16
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,17/05/2024,PHOENIX SOFTWARE LTD,9128055,revenue,1CMSB,SB ICT Broadband Connectivity,252.73
Investment & Growth,Development Management,Revenue Expenditure,15/05/2024,PHOENIX SOFTWARE LTD,9123769,revenue,1V688,LDF - Other LDF Work,311.16
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,15/05/2024,PINNACLE RESPONSE LTD,9123651,revenue,1V204,Car Parking Infrastructure,361.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/05/2024,PIONEER FOODSERVICE,9120015,revenue,1KF07,Banqueting Suite,705.50
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/05/2024,PIONEER FOODSERVICE,9119044,revenue,1KF07,Banqueting Suite,390.62
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/05/2024,PIONEER FOODSERVICE,9119043,revenue,1KF07,Banqueting Suite,410.32
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,21/05/2024,PIRANHA PRINT,9129535,revenue,1V304,Travel Office Corporate travel,384.99
Operations & Regulatory Services ,Operations,Revenue Expenditure,31/05/2024,PIRTEK (TYNE & WEAR),9126380,revenue,3KES1,City Transport Stock,255.16
Operations & Regulatory Services ,Operations,Revenue Expenditure,30/05/2024,PIRTEK (TYNE & WEAR),9121095,revenue,3KES1,City Transport Stock,257.69
Operations & Regulatory Services ,Operations,Revenue Expenditure,03/05/2024,PIRTEK (TYNE & WEAR),9111655,revenue,3KES1,City Transport Stock,366.04
Operations & Regulatory Services ,Operations,Revenue Expenditure,24/05/2024,PIRTEK (TYNE & WEAR),9118329,revenue,3KES1,City Transport Stock,443.52
Operations & Regulatory Services ,Operations,Revenue Expenditure,24/05/2024,PIRTEK (TYNE & WEAR),9121578,revenue,3KES1,City Transport Stock,256.13
Children & Families,Education Schools/DSG,Revenue Expenditure,21/05/2024,PLANTPOTS PLAYGROUP,9129873,revenue,1E20C,SEN EY Panel Inclusion Fund,3656.25
Investment & Growth,Transport,Revenue Expenditure,14/05/2024,POLE PRODUCTS T/A HYDRO EXTRUSION BV,9123694,revenue,1KELA,Traffic Sig General O/H,90.00
Investment & Growth,Transport,Revenue Expenditure,22/05/2024,POLE PRODUCTS T/A HYDRO EXTRUSION BV,9130630,revenue,1KELA,Traffic Sig General O/H,90.00
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Income,01/05/2024,POLICE AND CRIME COMMISSIONER,9117020,revenue,1D509,Late Night Levy,60000.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,22/05/2024,POLLARDS (PRINT SOLUTIONS),9127473,revenue,1KE23,Sandhills,798.00
Children & Families,Education Schools/DSG,Revenue Expenditure,01/05/2024,PONTELAND HIGH SCHOOL,9116656,revenue,1E211,SB Olea-Extra District Recoup,7143.19
Children & Families,Education Schools/DSG,Revenue Expenditure,01/05/2024,PONTELAND HIGH SCHOOL,9116655,revenue,1E211,SB Olea-Extra District Recoup,2050.00
Children & Families,Education Schools/DSG,Revenue Expenditure,01/05/2024,PONTELAND HIGH SCHOOL,9116657,revenue,1E211,SB Olea-Extra District Recoup,26027.74
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,PONTELAND MANOR,9129675,revenue,1MG10,Nursing Care OP,6801.91
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,PONTELAND MANOR,9129675,revenue,1MG20,Residential Care OP,2980.68
Adult Social Care & Prevention,Community Support,Revenue Income,21/05/2024,PONTELAND MANOR,9129675,revenue,1MG20,Residential Care OP,-920.16
Children & Families,Education Schools/DSG,Revenue Expenditure,17/05/2024,PONTELAND MIDDLE SCHOOL,9127133,revenue,1E211,SB Olea-Extra District Recoup,8964.00
Children & Families,Education Schools/DSG,Revenue Expenditure,23/05/2024,PONTELAND MIDDLE SCHOOL,9128747,revenue,1E211,SB Olea-Extra District Recoup,2980.50
Public Health Service,Public Health,Revenue Expenditure,13/05/2024,PONTELAND ROAD PHARMACY,9122285,revenue,1ML11,PH - Smoking & Tobacco,1122.32
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/05/2024,PORTAKABIN LIMITED,9108477,revenue,1CC52,Outer West Library Hub,4827.31
Investment & Growth,Development Management,Revenue Income,31/05/2024,PORTAL PLAN QUEST LTD,9137740,revenue,1V030,Development Management,258.00
Investment & Growth,Development Management,Revenue Income,30/05/2024,PORTAL PLAN QUEST LTD,9136550,revenue,1V030,Development Management,293.00
Investment & Growth,Development Management,Revenue Income,30/05/2024,PORTAL PLAN QUEST LTD,9136104,revenue,1V030,Development Management,578.00
Investment & Growth,Development Management,Revenue Income,08/05/2024,PORTAL PLAN QUEST LTD,9121102,revenue,1V030,Development Management,462.00
Investment & Growth,Development Management,Revenue Income,17/05/2024,PORTAL PLAN QUEST LTD,9128186,revenue,1V030,Development Management,578.00
Investment & Growth,Development Management,Revenue Income,20/05/2024,PORTAL PLAN QUEST LTD,9128831,revenue,1V030,Development Management,258.00
Investment & Growth,Development Management,Revenue Income,20/05/2024,PORTAL PLAN QUEST LTD,9128867,revenue,1V030,Development Management,289.00
Investment & Growth,Development Management,Revenue Income,20/05/2024,PORTAL PLAN QUEST LTD,9128830,revenue,1V030,Development Management,743.00
Investment & Growth,Development Management,Revenue Income,10/05/2024,PORTAL PLAN QUEST LTD,9120924,revenue,1V030,Development Management,31200.00
Investment & Growth,Development Management,Revenue Income,01/05/2024,PORTAL PLAN QUEST LTD,9116757,revenue,1V030,Development Management,1156.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/05/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9131534,revenue,1MK50,Supported Living LD,19202.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/05/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9131798,revenue,1MM50,Home Care MH,23746.12
CFO Directorate,Revenues and Benefits,Revenue Expenditure,14/05/2024,POST OFFICE LIMITED,9124221,revenue,1CS14,Revs & Bens Small Grants,3587.70
Children & Families,Children's Social Care,Revenue Expenditure,14/05/2024,POSTURITE,9123739,revenue,1MB30,Long Term Social Work Teams,566.66
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/05/2024,POTENSIAL LTD,9129682,revenue,1MK20,Residential Care LD,6286.04
Adult Social Care & Prevention,Community Support,Revenue Income,21/05/2024,POTENSIAL LTD,9129682,revenue,1MK20,Residential Care LD,-475.60
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,13/05/2024,POTTS PRINTERS LTD,9123311,revenue,1FL03,Elections Delivery,324.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,20/05/2024,POTTS PRINTERS LTD,9128782,revenue,1FL03,Elections Delivery,453.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/05/2024,PPG ARCHITECTURAL COATINGS UK LTD,9123656,revenue,1KE75,Grafitti Removal Team,430.54
"City Ops, Nghbrhds & Reg Srvcs",Repairs & Construction Service,Revenue Expenditure,14/05/2024,PPG ARCHITECTURAL COATINGS UK LTD,9123665,revenue,1KVEE,Electrical Stand Alone Works,369.95
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,10/05/2024,PPL PRS LTD,9108628,revenue,1DR03,Grainger Market,414.06
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,30/05/2024,PPSL-DISTRICT HEATING LTD,9136704,revenue,1KR05,District Heating,19357.63
Children & Families,Children's Social Care,Revenue Expenditure,15/05/2024,PRAXIS SERVICE,9125190,revenue,1MD67,S17 Children in Need,1569.24
Children & Families,Children's Social Care,Revenue Expenditure,01/05/2024,PRAXIS SERVICE,9115454,revenue,1MD67,S17 Children in Need,1569.24
Investment & Growth,Development Management,Revenue Expenditure,13/05/2024,PREMIER BUS & COACH LTD,9122396,revenue,1V034,North East Community Forest,385.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/05/2024,PREMIER NURSING HOMES LTD,9119958,revenue,1MG20,Residential Care OP,3057.48
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,14/05/2024,PREMIER PAPER GROUP LTD,9124248,revenue,1CP17,Digital Printing,489.43
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,14/05/2024,PREMIER PAPER GROUP LTD,9124249,revenue,1CP17,Digital Printing,958.38
Children & Families,Education,Revenue Expenditure,13/05/2024,PREMIER TRANSPORT,9122592,revenue,1E212,Transport Special,4120.00
Children & Families,Education,Revenue Expenditure,03/05/2024,PREMIER TRANSPORT,9116836,revenue,1E212,Transport Special,4120.00
Children & Families,Education,Revenue Expenditure,20/05/2024,PREMIER TRANSPORT,9126552,revenue,1E212,Transport Special,3296.00
Children & Families,Education,Revenue Expenditure,24/05/2024,PREMIER TRANSPORT,9130834,revenue,1E212,Transport Special,4120.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,20/05/2024,PREMIER WASTE RECYCLING LTD,9128805,revenue,1DE46,i2- Byker NEC,317.56
Children & Families,Children's Social Care,Revenue Expenditure,13/05/2024,PRESTIGE EXECUTIVE LTD,9121882,revenue,1MD66,CWD Care Packages,360.00
Children & Families,Education,Revenue Expenditure,03/05/2024,PRESTIGE EXECUTIVE LTD,9118338,revenue,1E212,Transport Special,12922.00
