Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Children & Families,Children's Social Care,Revenue Expenditure,29/11/2024,NUDGE EDUCATION LIMITED,9261958,revenue,1MD67,S17 Children in Need,#N/A,,1123.29
Children & Families,Education,Revenue Expenditure,22/11/2024,NUDGE EDUCATION LIMITED,9247452,revenue,1E652,Virtual School,#N/A,,682.68
Children & Families,Education Schools/DSG,Revenue Expenditure,27/11/2024,NUDGE EDUCATION LIMITED,9260141,revenue,1E25V,EOTAS EHCP Bespoke Package,#N/A,,944.28
Children & Families,Education Schools/DSG,Revenue Expenditure,27/11/2024,NUDGE EDUCATION LIMITED,9260142,revenue,1E25V,EOTAS EHCP Bespoke Package,#N/A,,682.68
Children & Families,Education Schools/DSG,Revenue Expenditure,27/11/2024,NUDGE EDUCATION LIMITED,9260143,revenue,1E25V,EOTAS EHCP Bespoke Package,#N/A,,2518.08
Children & Families,Education Schools/DSG,Revenue Expenditure,20/11/2024,NUDGE EDUCATION LIMITED,9258372,revenue,1E25V,EOTAS EHCP Bespoke Package,#N/A,,3462.36
Children & Families,Education Schools/DSG,Revenue Expenditure,04/11/2024,NUDGE EDUCATION LIMITED,9250794,revenue,1E25V,EOTAS EHCP Bespoke Package,#N/A,,1194.69
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,27/11/2024,NUDGE EDUCATION LIMITED,9253868,revenue,1EA01,High Needs,#N/A,,1194.69
Public Health Service,Public Health,Revenue Expenditure,13/11/2024,NUNSMOOR PHARMACY,9257314,revenue,1ML11,PH - Smoking & Tobacco,#N/A,,421.90
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/11/2024,NURTURED CARE NE LTD,9265638,revenue,1MG50,Home Care OP,#N/A,,-2562.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/11/2024,NURTURED CARE NE LTD,9265638,revenue,1MH50,Home Care PD,#N/A,,587.61
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/11/2024,NURTURED CARE NE LTD,9265638,revenue,1MM50,Home Care MH,#N/A,,4198.00
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,O COMMINICATIONS LTD,9261181,revenue,1MC17,Children's Homes General,#N/A,,375.00
HRA Expenditure,General Management,Revenue Expenditure,19/11/2024,OCTOPUS ENERGY,9259367,revenue,1HE01,HRA NHD Mngmnt - Citywide,#N/A,,689.63
Children & Families,Education,Revenue Expenditure,20/11/2024,OGRE STUDIO,9261172,revenue,1E558,SB Music Service,#N/A,,294.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/11/2024,OLD SARUM MANOR,9252278,revenue,1MG20,Residential Care OP,#N/A,,5992.22
Adult Social Care & Prevention,Community Support,Revenue Income,06/11/2024,OLD SARUM MANOR,9252278,revenue,1MG20,Residential Care OP,#N/A,,-2263.07
"City Ops, Nghbrhds & Reg Srvcs",ICT,Capital Expenditure,29/11/2024,OLM SYSTEMS LTD,9268949,Capital,2CAPI,Capital Investment,CTC50,Technical Refresh,10000.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,05/11/2024,OMFAX SYSTEMS LTD,9225762,revenue,1CM20,Contact Centre,#N/A,,1000.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/11/2024,ON A ROLL SANDWICH CO LTD,9247991,revenue,1KFS1,Walker Technology College,#N/A,,669.42
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,15/11/2024,ON A ROLL SANDWICH CO LTD,9249838,revenue,1KFG9,St John Vianney RC Primary,#N/A,,723.55
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/11/2024,ON A ROLL SANDWICH CO LTD,9262661,revenue,1KFS1,Walker Technology College,#N/A,,499.40
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,ON A ROLL SANDWICH CO LTD,9255198,revenue,1KFG9,St John Vianney RC Primary,#N/A,,552.78
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/11/2024,ON A ROLL SANDWICH CO LTD,9262010,revenue,1KFS1,Walker Technology College,#N/A,,499.40
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,06/11/2024,ON A ROLL SANDWICH CO LTD,9243576,revenue,1KFS1,Walker Technology College,#N/A,,754.70
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/11/2024,ON A ROLL SANDWICH CO LTD,9247236,revenue,1KFG9,St John Vianney RC Primary,#N/A,,422.25
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,29/11/2024,ONE STOP HIRE LIMITED,9254151,revenue,1KE27,Bereavement Services Overhead,#N/A,,273.06
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,29/11/2024,ONE STOP HIRE LIMITED,9254147,revenue,1KL84,Out of Scope Open Space,#N/A,,300.84
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/11/2024,ONE STOP HIRE LIMITED,9254153,revenue,1KE1V,Allendale Road Depot R&M,#N/A,,1013.50
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,29/11/2024,ONE STOP HIRE LIMITED,9254152,revenue,1DE50,i6- Charlotte Square NEC,#N/A,,337.50
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,29/11/2024,ONE STOP HIRE LIMITED,9254150,revenue,1KKX1,Civic Centre Direct Costs,#N/A,,763.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,15/11/2024,OPENVIEW SECURITY SOLUTIONS LTD,9251640,revenue,1KVEE,Electrical Stand Alone Works,#N/A,,24200.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/11/2024,OPTIMAL DECORATING CONTRACTORS LTD,9249993,revenue,1MK02,Allendale Court,#N/A,,10414.00
Children & Families,Early Help and Family Support,Revenue Expenditure,12/11/2024,OPTIMAL DECORATING CONTRACTORS LTD,9233588,revenue,1EEG4,C&FN Inner West,#N/A,,1440.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,01/11/2024,OPTIMAL DECORATING CONTRACTORS LTD,9249558,revenue,1EA06,Westgate ASB,#N/A,,3104.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,29/11/2024,OPTIONS MANAGEMENT LTD,9259237,revenue,1KFR1,Kenton School Academy,#N/A,,310.66
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,ORCHARD VIEW,9261055,revenue,1MG10,Nursing Care OP,#N/A,,23444.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,ORCHARD VIEW,9261055,revenue,1MG20,Residential Care OP,#N/A,,7000.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,ORCHARD VIEW,9261055,revenue,1MH10,Nursing Care PD,#N/A,,12476.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,ORCHARD VIEW,9261055,revenue,1MM10,Nursing Care MH,#N/A,,12830.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,ORCHARD VIEW,9261055,revenue,1MM20,Residential Care MH,#N/A,,22636.80
Children & Families,Education Schools/DSG,Revenue Expenditure,01/11/2024,OUSEBURN COMMUNITY CENTRE,9249585,revenue,1E870,Hotspur Childcare Trading,#N/A,,900.00
Children & Families,Education Schools/DSG,Revenue Expenditure,01/11/2024,OUSEBURN COMMUNITY CENTRE,9249637,revenue,1E870,Hotspur Childcare Trading,#N/A,,1200.00
Children & Families,Education Schools/DSG,Revenue Expenditure,29/11/2024,OUSEBURN COMMUNITY CENTRE,9262878,revenue,1E870,Hotspur Childcare Trading,#N/A,,876.00
Children & Families,Children's Social Care,Revenue Expenditure,04/11/2024,OUTDOOR CARE LTD,9250629,revenue,1MC02,External Residential Placement,#N/A,,20378.12
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,OUTDOOR-AMBITION LTD,9249868,revenue,1MD66,CWD Direct Payments,#N/A,,1440.00
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,OUTDOOR-AMBITION LTD,9249869,revenue,1MD66,CWD Direct Payments,#N/A,,3080.00
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,OUTDOOR-AMBITION LTD,9249870,revenue,1MD66,CWD Direct Payments,#N/A,,2200.00
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,OUTDOOR-AMBITION LTD,9249873,revenue,1MD66,CWD Direct Payments,#N/A,,660.00
Children & Families,Children's Social Care,Revenue Expenditure,15/11/2024,OUTDOOR-AMBITION LTD,9259204,revenue,1MD66,CWD Direct Payments,#N/A,,1980.00
Investment & Growth,Transport,Revenue Expenditure,28/11/2024,OVE ARUP & PARTNERS LTD,9255531,revenue,1KEAV,Flood Management,#N/A,,21156.69
Investment & Growth,Transport,Revenue Expenditure,28/11/2024,OVE ARUP & PARTNERS LTD,9255532,revenue,1KEAV,Flood Management,#N/A,,13490.34
Investment & Growth,Transport,Revenue Expenditure,28/11/2024,OVE ARUP & PARTNERS LTD,9255535,revenue,1KEAV,Flood Management,#N/A,,3217.40
Investment & Growth,Transport,Revenue Expenditure,29/11/2024,OVE ARUP & PARTNERS LTD,9252981,revenue,1KEAV,Flood Management,#N/A,,8880.84
Investment & Growth,Transport,Revenue Expenditure,29/11/2024,OVE ARUP & PARTNERS LTD,9252982,revenue,1KEAV,Flood Management,#N/A,,15254.51
HRA Expenditure,General Management,Revenue Expenditure,29/11/2024,OVO ENERGY,9267942,revenue,1HE01,HRA NHD Mngmnt - Citywide,#N/A,,430.60
Corporate Budgets,Corporate Budgets,Revenue Expenditure,07/11/2024,OXYGEN FINANCE LIMITED,9253032,revenue,1RB43,Oxygen Project,#N/A,,21252.48
Investment & Growth,Transport,Revenue Expenditure,18/11/2024,P A MOODY RECYCLING LIMITED,9259791,revenue,1KELA,Traffic Sig General O/H,#N/A,,992.40
Investment & Growth,Transport,Revenue Expenditure,29/11/2024,P A MOODY RECYCLING LIMITED,9259790,revenue,1KELA,Traffic Sig General O/H,#N/A,,370.40
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,13/11/2024,PALATINE BEDS,9257711,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,2320.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,13/11/2024,PALATINE BEDS,9257712,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,3960.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,13/11/2024,PALATINE BEDS,9257713,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,3240.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,13/11/2024,PALATINE BEDS,9257714,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,3245.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,13/11/2024,PALATINE BEDS,9257715,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,1830.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,13/11/2024,PALATINE BEDS,9257717,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,610.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,13/11/2024,PALATINE BEDS,9257719,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,2100.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,29/11/2024,PALATINE BEDS,9248736,Capital,2CAPI,Capital Investment,KQ401,NFS Inventories,1220.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,PALMERSDENE RESIDENTIAL HOME (ANCHOR TRU,9260978,revenue,1MG20,Residential Care OP,#N/A,,5038.38
Adult Social Care & Prevention,Community Support,Revenue Income,19/11/2024,PALMERSDENE RESIDENTIAL HOME (ANCHOR TRU,9260978,revenue,1MG20,Residential Care OP,#N/A,,-2202.22
Public Health Service,Public Health,Revenue Expenditure,13/11/2024,PARKSIDEPHARMACY,9257282,revenue,1ML11,PH - Smoking & Tobacco,#N/A,,743.62
Public Health Service,Public Health,Revenue Expenditure,13/11/2024,PARKSIDEPHARMACY,9257290,revenue,1ML11,PH - Smoking & Tobacco,#N/A,,1200.79
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,PARKVALE,9261028,revenue,1MK20,Residential Care LD,#N/A,,5662.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,12/11/2024,PARKVALE,9256329,revenue,1MK20,Residential Care LD,#N/A,,15967.44
Children & Families,Children's Social Care,Revenue Expenditure,04/11/2024,PARTNERS IN CARE LTD,9250650,revenue,1MC02,External Residential Placement,#N/A,,16825.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,PARTNERSHIPS IN CARE LTD,9251455,revenue,1MG10,Nursing Care OP,#N/A,,12530.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,PARTNERSHIPS IN CARE LTD,9251455,revenue,1MM10,Nursing Care MH,#N/A,,52427.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/11/2024,PARTNERSHIPS IN CARE LTD,9251455,revenue,1MM20,Residential Care MH,#N/A,,4969.04
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,29/11/2024,PATROL,9267817,revenue,1V101,Bus Lane Enforcement,#N/A,,2428.25
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,29/11/2024,PATROL,9264435,revenue,1V205,Car Parking Management,#N/A,,6349.50
Investment & Growth,Transport,Revenue Expenditure,29/11/2024,PATROL,9264437,revenue,1V096,Clean Air Zone Parking Remit,#N/A,,3083.25
Investment & Growth,Transport,Capital Expenditure,29/11/2024,PAVEMENT TESTING SERVICES LTD,9268167,Capital,2CAPI,Capital Investment,DX002,Road & Footpath Maintenance,3647.63
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,PAVILION COURT CARE HOME,9260967,revenue,1MG10,Nursing Care OP,#N/A,,111753.61
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,PAVILION COURT CARE HOME,9260967,revenue,1MG20,Residential Care OP,#N/A,,60865.79
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,PAVILION COURT CARE HOME,9260967,revenue,1MH10,Nursing Care PD,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,PAVILION COURT CARE HOME,9260967,revenue,1MH20,Residential Care PD,#N/A,,3745.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/11/2024,PAVILLION RESIDENTIAL AND NURSING HOME,9261052,revenue,1MG20,Residential Care OP,#N/A,,3385.96
CFO Directorate,Revenues and Benefits,Revenue Expenditure,06/11/2024,PAY 360 LIMITED,9241695,revenue,1CR01,Revs and Bens Supp&Svs,#N/A,,1375.24
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,13/11/2024,PAYBYPHONE LIMITED,9257641,revenue,1V213,Pay by Phone Parking Income,#N/A,,33370.97
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MG01,Care Management OP,#N/A,,441.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MN30,NRPF Adults,#N/A,,1532.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MG01,Care Management OP,#N/A,,498.10
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MK10,Nursing Care LD,#N/A,,25.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MK50,Supported Living LD,#N/A,,77.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MG01,Care Management OP,#N/A,,368.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MG01,Care Management OP,#N/A,,332.35
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MM01,Assess & Care Management MH,#N/A,,-20.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MN30,NRPF Adults,#N/A,,29.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MG01,Care Management OP,#N/A,,1197.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MK50,Supported Living LD,#N/A,,100.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MM50,Home Care MH,#N/A,,395.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MN30,NRPF Adults,#N/A,,878.49
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MB26,Complaints&Customer Relations,#N/A,,150.00
CFO Directorate,Revenues and Benefits,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1CS18,QCV Vouchers,#N/A,,225.00
CFO Directorate,Revenues and Benefits,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1CS18,QCV Vouchers,#N/A,,100.00
CFO Directorate,Revenues and Benefits,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1CS18,QCV Vouchers,#N/A,,140.00
CFO Directorate,Revenues and Benefits,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1CS18,QCV Vouchers,#N/A,,150.00
CFO Directorate,Revenues and Benefits,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1CS18,QCV Vouchers,#N/A,,180.00
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1EM10,Youth Justice Service,#N/A,,148.40
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MD62,Support to CIC,#N/A,,1386.29
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MD66,CWD Direct Payments,#N/A,,100.00
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MD67,S17 Children in Need,#N/A,,3070.64
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MF01,CIC & Care Leavers,#N/A,,2399.86
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MN20,Asylum Seekers Families,#N/A,,200.00
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MD7A,MST - Child Abuse & Neglect,#N/A,,24.96
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1MR68,Greggs & Brough Charitable Tr,#N/A,,100.00
Children & Families,Children's Social Care,Revenue Expenditure,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1EM11,MoJ Turnaround Programme,#N/A,,-100.00
Children & Families,Children's Social Care,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MD62,Support to CIC,#N/A,,836.28
Children & Families,Children's Social Care,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MD67,S17 Children in Need,#N/A,,1354.20
Children & Families,Children's Social Care,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MF01,CIC & Care Leavers,#N/A,,3789.23
Children & Families,Children's Social Care,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MN20,Asylum Seekers Families,#N/A,,1480.00
Children & Families,Children's Social Care,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MD7A,MST - Child Abuse & Neglect,#N/A,,65.83
Children & Families,Children's Social Care,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MR68,Greggs & Brough Charitable Tr,#N/A,,500.00
Children & Families,Children's Social Care,Revenue Expenditure,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1MD70,Multi Systemic Therapies,#N/A,,62.95
Children & Families,Children's Social Care,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MB30,Long Term Social Work Teams,#N/A,,35.00
Children & Families,Children's Social Care,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MD62,Support to CIC,#N/A,,2223.02
Children & Families,Children's Social Care,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MD66,CWD Direct Payments,#N/A,,259.00
Children & Families,Children's Social Care,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MD67,S17 Children in Need,#N/A,,1478.03
Children & Families,Children's Social Care,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MF01,CIC & Care Leavers,#N/A,,2387.23
Children & Families,Children's Social Care,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MN20,Asylum Seekers Families,#N/A,,1135.00
Children & Families,Children's Social Care,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MD7A,MST - Child Abuse & Neglect,#N/A,,20.75
Children & Families,Children's Social Care,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1MC15,Clapham Avenue,#N/A,,100.00
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1EM10,Youth Justice Service,#N/A,,100.00
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MD62,Support to CIC,#N/A,,1079.27
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MD66,CWD Direct Payments,#N/A,,59.90
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MD67,S17 Children in Need,#N/A,,2142.71
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MF01,CIC & Care Leavers,#N/A,,3128.08
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MN20,Asylum Seekers Families,#N/A,,1229.00
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MD7A,MST - Child Abuse & Neglect,#N/A,,118.12
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MR68,Greggs & Brough Charitable Tr,#N/A,,200.00
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MB29,Family Time Team,#N/A,,330.30
Children & Families,Children's Social Care,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1MD70,Multi Systemic Therapies,#N/A,,10.20
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1EM10,Youth Justice Service,#N/A,,155.00
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MD62,Support to CIC,#N/A,,1496.02
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MD67,S17 Children in Need,#N/A,,937.26
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MF01,CIC & Care Leavers,#N/A,,2415.93
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MN20,Asylum Seekers Families,#N/A,,1310.90
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MD7A,MST - Child Abuse & Neglect,#N/A,,225.00
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MC15,Clapham Avenue,#N/A,,26.00
Children & Families,Children's Social Care,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1MD70,Multi Systemic Therapies,#N/A,,135.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1V101,Bus Lane Enforcement,#N/A,,66.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1V105,Supervision & Enforcement,#N/A,,66.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1V101,Bus Lane Enforcement,#N/A,,70.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,01/11/2024,PAYPOINT NETWORK LTD,9249719,revenue,1V105,Supervision & Enforcement,#N/A,,35.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1V101,Bus Lane Enforcement,#N/A,,35.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1V105,Supervision & Enforcement,#N/A,,35.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Income,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1V101,Bus Lane Enforcement,#N/A,,35.00
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Income,15/11/2024,PAYPOINT NETWORK LTD,9259318,revenue,1D559,Street Enforcement,#N/A,,75.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1RB82,Bellwin Scheme (Violet Close),#N/A,,400.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,20/11/2024,PAYPOINT NETWORK LTD,9262083,revenue,1RB82,Bellwin Scheme (Violet Close),#N/A,,590.00
Deputy Chief Executive,Communication Services,Revenue Expenditure,07/11/2024,PAYPOINT NETWORK LTD,9253046,revenue,1FN40,Cust Insight & Engmnt,#N/A,,16.90
Deputy Chief Executive,Communication Services,Revenue Expenditure,27/11/2024,PAYPOINT NETWORK LTD,9266784,revenue,1FN40,Cust Insight & Engmnt,#N/A,,30.00
