Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100451,revenue,1MM40,Direct Payments MH,1286.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100346,revenue,1MH40,Direct Payments PD,578.80
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100368,revenue,1MD66,CWD Care Packages,930.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100299,revenue,1MK40,Direct Payments LD,2810.72
ASC & Integrated Services,Adult Social Care,Revenue Income,08/04/2024,Redacted Personal Data,9100299,revenue,1MK40,Direct Payments LD,-267.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100529,revenue,1MG43,Carers Support Payments OP,1624.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,25/04/2024,Redacted Personal Data,9094124,revenue,1MF01,CIC & Care Leaver Team,444.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,25/04/2024,Redacted Personal Data,9112165,revenue,1MF01,CIC & Care Leaver Team,1721.25
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100380,revenue,1MK40,Direct Payments LD,1121.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,15/04/2024,Redacted Personal Data,9105248,revenue,1MK40,Direct Payments LD,17427.02
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9115418,revenue,1MK40,Direct Payments LD,3102.53
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100466,revenue,1MD66,CWD Care Packages,2950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9115415,revenue,1MK40,Direct Payments LD,5700.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/04/2024,Redacted Personal Data,9105356,revenue,1MB26,Complaints&Customer Relations,312.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/04/2024,Redacted Personal Data,9105358,revenue,1MB26,Complaints&Customer Relations,380.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,22/04/2024,Redacted Personal Data,9110352,revenue,1MF01,CIC & Care Leaver Team,292.91
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100326,revenue,1MK40,Direct Payments LD,569.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100251,revenue,1MH40,Direct Payments PD,2109.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,Redacted Personal Data,9102173,revenue,1MK34,Shared Lives - Adult LD,4041.68
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,29/04/2024,Redacted Personal Data,9113728,revenue,1MD62,Support to CIC,500.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100407,revenue,1MK40,Direct Payments LD,1113.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100504,revenue,1MM43,Carers Support Payments MH,1624.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100306,revenue,1MG40,Direct Payments OP,6970.40
"Children, Education and Skills",Education,Revenue Expenditure,10/04/2024,Redacted Personal Data,9102784,revenue,1E212,Transport Special,300.00
"Children, Education and Skills",Education,Revenue Expenditure,23/04/2024,Redacted Personal Data,9110731,revenue,1E212,Transport Special,300.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,11/04/2024,Redacted Personal Data,9103350,revenue,1E25A,Alternative Provision,1065.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,11/04/2024,Redacted Personal Data,9103536,revenue,1E25A,Alternative Provision,1065.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114833,revenue,1MF35,Special Guardianship Allow,647.42
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095821,revenue,1MF35,Special Guardianship Allow,556.20
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106566,revenue,1MF35,Special Guardianship Allow,556.20
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114953,revenue,1MC20,In-House Foster Carer Costs,426.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095941,revenue,1MC20,In-House Foster Carer Costs,409.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106687,revenue,1MC20,In-House Foster Carer Costs,431.89
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114592,revenue,1MF35,Special Guardianship Allow,314.31
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095581,revenue,1MF35,Special Guardianship Allow,270.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106342,revenue,1MF35,Special Guardianship Allow,270.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114680,revenue,1MC20,In-House Foster Carer Costs,1106.60
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114680,revenue,1MF10,Adoption Payments,280.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095669,revenue,1MC20,In-House Foster Carer Costs,1494.29
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095669,revenue,1MF10,Adoption Payments,280.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106423,revenue,1MC20,In-House Foster Carer Costs,1212.82
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106423,revenue,1MF10,Adoption Payments,280.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114639,revenue,1MF35,Special Guardianship Allow,461.24
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095629,revenue,1MF35,Special Guardianship Allow,436.16
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106382,revenue,1MF35,Special Guardianship Allow,436.16
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114826,revenue,1MC20,In-House Foster Carer Costs,426.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095813,revenue,1MC20,In-House Foster Carer Costs,409.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106558,revenue,1MC20,In-House Foster Carer Costs,431.89
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,08/04/2024,Redacted Personal Data,9100410,revenue,1MD66,CWD Care Packages,365.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114687,revenue,1MC20,In-House Foster Carer Costs,693.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095676,revenue,1MC20,In-House Foster Carer Costs,531.30
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106430,revenue,1MC20,In-House Foster Carer Costs,696.84
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114532,revenue,1MF35,Special Guardianship Allow,351.03
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095521,revenue,1MF35,Special Guardianship Allow,302.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106285,revenue,1MF35,Special Guardianship Allow,302.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114464,revenue,1MC20,In-House Foster Carer Costs,504.63
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095451,revenue,1MC20,In-House Foster Carer Costs,345.57
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114468,revenue,1MC20,In-House Foster Carer Costs,1563.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095454,revenue,1MC20,In-House Foster Carer Costs,1650.34
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106222,revenue,1MC20,In-House Foster Carer Costs,1771.75
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114473,revenue,1MC20,In-House Foster Carer Costs,2682.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095458,revenue,1MC20,In-House Foster Carer Costs,2648.69
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106226,revenue,1MC20,In-House Foster Carer Costs,2700.63
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114474,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095459,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106227,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114475,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114475,revenue,1MC20,In-House Foster Carer Costs,2596.32
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095460,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095460,revenue,1MC20,In-House Foster Carer Costs,3271.11
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106228,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106228,revenue,1MC20,In-House Foster Carer Costs,3692.22
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114479,revenue,1MC20,In-House Foster Carer Costs,977.76
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095465,revenue,1MC20,In-House Foster Carer Costs,1700.88
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106232,revenue,1MC20,In-House Foster Carer Costs,983.65
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114466,revenue,1MC20,In-House Foster Carer Costs,817.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095452,revenue,1MC20,In-House Foster Carer Costs,804.12
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106220,revenue,1MC20,In-House Foster Carer Costs,886.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114469,revenue,1MC20,In-House Foster Carer Costs,1520.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095455,revenue,1MC20,In-House Foster Carer Costs,1520.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106223,revenue,1MC20,In-House Foster Carer Costs,1520.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114480,revenue,1MC20,In-House Foster Carer Costs,1387.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095466,revenue,1MC20,In-House Foster Carer Costs,2112.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106233,revenue,1MC20,In-House Foster Carer Costs,1443.66
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114871,revenue,1MC20,In-House Foster Carer Costs,693.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095859,revenue,1MC20,In-House Foster Carer Costs,669.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106604,revenue,1MC20,In-House Foster Carer Costs,721.83
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114476,revenue,1MC13,Post 18 Staying Put,-500.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114476,revenue,1MC20,In-House Foster Carer Costs,1670.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095461,revenue,1MC13,Post 18 Staying Put,-500.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095461,revenue,1MC20,In-House Foster Carer Costs,1640.22
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106229,revenue,1MC13,Post 18 Staying Put,-500.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106229,revenue,1MC20,In-House Foster Carer Costs,1744.77
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114936,revenue,1MC20,In-House Foster Carer Costs,2088.88
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114936,revenue,1MC21,Fostering Unit,517.20
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114462,revenue,1MC20,In-House Foster Carer Costs,908.94
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095449,revenue,1MC20,In-House Foster Carer Costs,884.94
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106218,revenue,1MC20,In-House Foster Carer Costs,917.51
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114477,revenue,1MC20,In-House Foster Carer Costs,745.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114477,revenue,1MF35,Special Guardianship Allow,260.14
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095462,revenue,1MC20,In-House Foster Carer Costs,729.46
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095462,revenue,1MF35,Special Guardianship Allow,193.34
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106230,revenue,1MC20,In-House Foster Carer Costs,789.72
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106230,revenue,1MF35,Special Guardianship Allow,193.34
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114467,revenue,1MC20,In-House Foster Carer Costs,745.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095453,revenue,1MC20,In-House Foster Carer Costs,729.46
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106221,revenue,1MC20,In-House Foster Carer Costs,789.72
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114478,revenue,1MC20,In-House Foster Carer Costs,1806.99
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095463,revenue,1MC20,In-House Foster Carer Costs,661.30
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106231,revenue,1MC20,In-House Foster Carer Costs,606.41
