Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Children & Families,Children's Social Care,Revenue Expenditure,10/03/2025,MOONRISE,9345060,revenue,1MD66,CWD Direct Payments,#N/A,,5100.00
Children & Families,Children's Social Care,Revenue Expenditure,05/03/2025,MOONRISE,9341766,revenue,1MD67,S17 Children in Need,#N/A,,480.00
Children & Families,Children's Social Care,Revenue Expenditure,05/03/2025,MOONRISE,9341768,revenue,1MD67,S17 Children in Need,#N/A,,480.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/03/2025,MOONRISE 24 HOUR RECRUITMENT LIMITED,9359493,revenue,1MK50,Supported Living LD,#N/A,,7224.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/03/2025,MOONRISE 24 HOUR RECRUITMENT LIMITED,9359494,revenue,1MK50,Supported Living LD,#N/A,,8129.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,12/03/2025,MOONRISE 24 HOUR RECRUITMENT LIMITED,9333838,revenue,1MK50,Supported Living LD,#N/A,,770.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,MOONRISE PROPERTY SERVICES LIMITED,9335432,revenue,1MK50,Supported Living LD,#N/A,,770.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/03/2025,MOORFIELD HOUSE,9350549,revenue,1MG10,Nursing Care OP,#N/A,,23235.83
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/03/2025,MOORFIELD HOUSE,9350549,revenue,1MG20,Residential Care OP,#N/A,,31741.12
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,MORGAN LAMBERT LTD,9357248,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,1890.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,MORGAN LAMBERT LTD,9359775,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,714.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,MORGAN LAMBERT LTD,9359777,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,450.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,11/03/2025,MORGAN LAMBERT LTD,9345981,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,3570.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,11/03/2025,MORGAN LAMBERT LTD,9345983,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,2100.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/03/2025,MOTIVATION IN MAINSTREAM,9346043,revenue,1E25A,Alternative Provision,#N/A,,4800.00
Children & Families,Education Schools/DSG,Revenue Expenditure,21/03/2025,MOTIVATION IN MAINSTREAM,9356594,revenue,1E25A,Alternative Provision,#N/A,,960.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,25/03/2025,MOTT MACDONALD UK LTD,9359241,revenue,1KE24,Waste Commission,#N/A,,37792.44
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,MOTT MACDONALD UK LTD,9324726,revenue,1KE24,Waste Commission,#N/A,,65929.12
Investment & Growth,Major Projects,Capital Expenditure,06/03/2025,MOTT MACDONALD UK LTD,9327760,Capital,2CAPI,Capital Investment,FP080,RiverTyne Regen Infrastructure,32904.56
Investment & Growth,Transport,Capital Expenditure,24/03/2025,MOTT MACDONALD UK LTD,9358660,Capital,2CAPI,Capital Investment,DXXTB,IT S TCF Non-NCC,50496.19
Investment & Growth,Transport,Capital Expenditure,14/03/2025,MOTT MACDONALD UK LTD,9334236,Capital,2CAPI,Capital Investment,DXXTB,IT S TCF Non-NCC,65832.27
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,06/03/2025,MOTUS GROUP (UK) LTD,9343027,Capital,2CAPI,Capital Investment,KET01,Vehicle Replacement Prog 7yrs,24898.33
Housing & Communities,Fairer Housing Unit,Capital Expenditure,05/03/2025,MUCKLE LLP,9341702,Capital,2CAPI,Capital Investment,NX304,Parkway Ph2 - Land Release,3450.00
Children & Families,Children's Social Care,Revenue Expenditure,13/03/2025,MY HARBOUR,9349560,revenue,1MN20,Asylum Seekers Families,#N/A,,593.94
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,MY HARBOUR,9358297,revenue,1MN20,Asylum Seekers Families,#N/A,,377.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,MY HOMECARE DURHAM,9353289,revenue,1MK50,Supported Living LD,#N/A,,1050.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,MY HOMECARE DURHAM,9353254,revenue,1MK50,Supported Living LD,#N/A,,86727.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/03/2025,MY HOMECARE DURHAM,9340891,revenue,1MG50,Home Care OP,#N/A,,128622.21
Adult Social Care & Prevention,Community Support,Revenue Income,18/03/2025,MY HOMECARE DURHAM,9353254,revenue,1MK50,Supported Living LD,#N/A,,-2525.04
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/03/2025,N E SOLUTIONS LTD,9344172,revenue,1KQ20,NFS Commercial Solutions,#N/A,,14700.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/03/2025,N E SOLUTIONS LTD,9316684,revenue,1KQ20,NFS Commercial Solutions,#N/A,,4198.26
Investment & Growth,Transport,Revenue Expenditure,18/03/2025,NAL LTD,9327765,revenue,1KELH,Traffic Sig Newcastle Maintce,#N/A,,5769.03
Investment & Growth,Transport,Revenue Expenditure,21/03/2025,NAL LTD,9345927,revenue,1KELW,Traffic Sig Northumb Maintce,#N/A,,5317.47
Investment & Growth,Transport,Revenue Expenditure,03/03/2025,NAL LTD,9322166,revenue,1KEL4,Traffic Sig - Non Local Auth,#N/A,,75.00
Children & Families,Early Help and Family Support,Revenue Expenditure,19/03/2025,NAPI,9349888,revenue,1FHSL,Family Hubs and Start for Life,#N/A,,5000.00
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,NATIONAL FOSTERING AGENCY,9358177,revenue,1MC22,External Foster Care Costs,#N/A,,5180.00
Children & Families,Children's Social Care,Revenue Expenditure,13/03/2025,NATIONAL YOUTH ADVOCACY SERVICE,9349795,revenue,1MB04,Childrens Standards Unit,#N/A,,1880.62
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,25/03/2025,NATURAL GAS SERVICES TRAINING (NCLE)LTD,9352054,revenue,1KR21,M&E Gas Servicing,#N/A,,868.40
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,NATURAL GAS SERVICES TRAINING (NCLE)LTD,9326350,revenue,1KR21,M&E Gas Servicing,#N/A,,868.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/03/2025,NATURAL GAS SERVICES TRAINING (NCLE)LTD,9327681,revenue,1KVEM,Construction Mechanical,#N/A,,590.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/03/2025,NATURAL GAS SERVICES TRAINING (NCLE)LTD,9337150,revenue,1KVEM,Construction Mechanical,#N/A,,963.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/03/2025,NATURAL RESOURCE MANAGEMENT,9351108,revenue,1KE23,Sandhills,#N/A,,616.00
Investment & Growth,"Museums, Arts and Culture",Revenue Expenditure,21/03/2025,NAVVI MEDIA LTD,9350479,revenue,1D506,Events,#N/A,,510.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/03/2025,NBT GROUP LTD,9363339,revenue,1KEYZ,BEST 2 Project,#N/A,,8870.01
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Income,10/03/2025,NCC APPOINTEE/DEPUTYSHIPS,9345090,revenue,1MR02,Financial Management Info,#N/A,,701.79
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9338215,revenue,1MK60,Ind Day Care LD,#N/A,,307.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9338216,revenue,1MK60,Ind Day Care LD,#N/A,,938.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9363322,revenue,1MK60,Ind Day Care LD,#N/A,,341.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9359209,revenue,1MK60,Ind Day Care LD,#N/A,,384.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9359208,revenue,1MK60,Ind Day Care LD,#N/A,,1045.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9327897,revenue,1MK60,Ind Day Care LD,#N/A,,365.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9327898,revenue,1MK60,Ind Day Care LD,#N/A,,1045.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9326407,revenue,1MK60,Ind Day Care LD,#N/A,,356.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9326406,revenue,1MK60,Ind Day Care LD,#N/A,,1045.00
Children & Families,Education,Revenue Expenditure,26/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9361315,revenue,1E212,Transport Special,#N/A,,400.00
Children & Families,Education,Revenue Expenditure,25/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9341867,revenue,1E212,Transport Special,#N/A,,360.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9344090,revenue,1V305,Travel Office Taxi travel,#N/A,,704.60
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,25/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9359364,revenue,1V305,Travel Office Taxi travel,#N/A,,349.90
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9349815,revenue,1V305,Travel Office Taxi travel,#N/A,,584.90
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9334076,revenue,1V305,Travel Office Taxi travel,#N/A,,509.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,25/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9343061,revenue,1EA15,Newcastle City Learning Main,#N/A,,300.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,25/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9343065,revenue,1EA15,Newcastle City Learning Main,#N/A,,916.90
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,04/03/2025,NEARBY GROUP LIMITED T/A NODA TAXIS,9327753,revenue,1EA15,Newcastle City Learning Main,#N/A,,1031.40
Children & Families,Education Schools/DSG,Revenue Expenditure,18/03/2025,NEAT ACADEMY TRUST,9353127,revenue,1E29C,SB Disability Access Fund,#N/A,,938.00
Children & Families,Education Schools/DSG,Revenue Expenditure,18/03/2025,NEAT ACADEMY TRUST,9353128,revenue,1E29C,SB Disability Access Fund,#N/A,,1876.00
Children & Families,Education Schools/DSG,Revenue Expenditure,19/03/2025,NEAT ACADEMY TRUST,9354442,revenue,1E20C,SEN EY Panel Inclusion Fund,#N/A,,350.00
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,NEAT ACADEMY TRUST,9359263,revenue,1EEYH,Under 2YO,#N/A,,4138.33
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,NEAT ACADEMY TRUST,9359405,revenue,1EEYH,Under 2YO,#N/A,,2771.61
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,NEAT ACADEMY TRUST,9359418,revenue,1EEYH,Under 2YO,#N/A,,2627.35
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,NEAT ACADEMY TRUST,9359431,revenue,1EEYH,Under 2YO,#N/A,,1953.72
CFO Directorate,Revenues and Benefits,Revenue Expenditure,20/03/2025,NEC SOFTWARE SOLUTIONS,9356398,revenue,1CR01,Revs and Bens Supp&Svs,#N/A,,163192.11
Housing & Communities,Head Housing Services,Revenue Expenditure,20/03/2025,NEC SOFTWARE SOLUTIONS,9356398,revenue,1BH04,Housing Services,#N/A,,91232.90
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,12/03/2025,NETCALL TECHNOLOGY LIMITED,9328744,revenue,1CX50,Technical Refresh,#N/A,,5138.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,27/03/2025,NETWORK TICKETING LTD,9362301,revenue,1V301,Travel office Travel Passes,#N/A,,61801.45
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353307,revenue,1MH50,Home Care PD,#N/A,,839.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353307,revenue,1MK50,Supported Living LD,#N/A,,32119.37
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353307,revenue,1MK51,Home Care LD,#N/A,,7374.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353307,revenue,1MM50,Home Care MH,#N/A,,1679.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353246,revenue,1MK50,Supported Living LD,#N/A,,657388.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353276,revenue,1MK50,Supported Living LD,#N/A,,21561.52
Adult Social Care & Prevention,Community Support,Revenue Income,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353307,revenue,1MK50,Supported Living LD,#N/A,,-522.00
Adult Social Care & Prevention,Community Support,Revenue Income,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353307,revenue,1MK51,Home Care LD,#N/A,,-195.40
Adult Social Care & Prevention,Community Support,Revenue Income,18/03/2025,NEW BEGINNINGS (N.E.) LTD,9353246,revenue,1MK50,Supported Living LD,#N/A,,-17474.16
Workforce & Development,Organisational Development,Revenue Expenditure,12/03/2025,NEW GUARD MENTAL HEALTH TRAINING DELIVER,9347487,revenue,1FP55,Wellbeing & Health,#N/A,,800.00
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,NEW KEY SUPPORT LTD,9358202,revenue,1MC02,External Residential Placement,#N/A,,3414.00
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,NEW KEY SUPPORT LTD,9358203,revenue,1MC02,External Residential Placement,#N/A,,7236.00
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,NEW KEY SUPPORT LTD,9358200,revenue,1MC02,External Residential Placement,#N/A,,3414.00
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,NEW KEY SUPPORT LTD,9358201,revenue,1MC02,External Residential Placement,#N/A,,5325.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/03/2025,NEW LEAF ASP LTD,9346099,revenue,1E25V,EOTAS EHCP Bespoke Package,#N/A,,450.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/03/2025,NEW LEAF ASP LTD,9346042,revenue,1E25V,EOTAS EHCP Bespoke Package,#N/A,,360.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353321,revenue,1MH50,Home Care PD,#N/A,,1007.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353321,revenue,1MK50,Supported Living LD,#N/A,,21857.99
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353321,revenue,1MK51,Home Care LD,#N/A,,14154.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353284,revenue,1MK50,Supported Living LD,#N/A,,71586.26
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353263,revenue,1MK50,Supported Living LD,#N/A,,346619.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353263,revenue,1MK51,Home Care LD,#N/A,,62723.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353263,revenue,1MM50,Home Care MH,#N/A,,762.84
Adult Social Care & Prevention,Community Support,Revenue Income,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353284,revenue,1MK50,Supported Living LD,#N/A,,-3390.83
Adult Social Care & Prevention,Community Support,Revenue Income,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353263,revenue,1MK50,Supported Living LD,#N/A,,-32289.28
Adult Social Care & Prevention,Community Support,Revenue Income,18/03/2025,NEW PROSPECTS ASSOCIATION LTD,9353263,revenue,1MK51,Home Care LD,#N/A,,-3833.00
Investment & Growth,"Museums, Arts and Culture",Revenue Expenditure,12/03/2025,NEW SKILLS CONSULTING LTD,9348015,revenue,1D506,Events,#N/A,,7475.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/03/2025,NEW WARLANDS FARM SHORT BREAKS,9350621,revenue,1MK20,Residential Care LD,#N/A,,1780.16
Children & Families,Children's Social Care,Revenue Expenditure,28/03/2025,NEWBURN LEISURE CENTRE,9362976,revenue,1MC21,Fostering Unit,#N/A,,950.00
Children & Families,Education Schools/DSG,Revenue Expenditure,10/03/2025,NEWCASTLE COLLEGE,9345099,revenue,1E20P,High Needs Post16 Funding,#N/A,,1490.33
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,21/03/2025,NEWCASTLE DOG & CAT SHELTER & ANIMAL,9351082,revenue,1D533,Dog Warden,#N/A,,554.40
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,14/03/2025,NEWCASTLE DOG & CAT SHELTER & ANIMAL,9351086,revenue,1D533,Dog Warden,#N/A,,369.60
Children & Families,Early Help and Family Support,Revenue Expenditure,14/03/2025,NEWCASTLE FLOORING LTD,9348060,revenue,1EEG4,C&FN Inner West,#N/A,,5574.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,NEWCASTLE FLOORING LTD,9363050,revenue,1KR12,DDA,#N/A,,323.75
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,NEWCASTLE FLOORING LTD,9363051,revenue,1KR12,DDA,#N/A,,270.73
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9354622,revenue,1KR12,DDA,#N/A,,270.73
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9354623,revenue,1KR12,DDA,#N/A,,421.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9354913,revenue,1KR12,DDA,#N/A,,329.12
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9354914,revenue,1KR12,DDA,#N/A,,309.67
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9354915,revenue,1KR12,DDA,#N/A,,325.86
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9354917,revenue,1KR12,DDA,#N/A,,270.53
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9355884,revenue,1KR12,DDA,#N/A,,535.99
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9355885,revenue,1KR12,DDA,#N/A,,447.47
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/03/2025,NEWCASTLE FLOORING LTD,9355886,revenue,1KR12,DDA,#N/A,,272.38
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/03/2025,NEWCASTLE FLOORING LTD,9353172,revenue,1KVWC,Construction Services,#N/A,,8978.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/03/2025,NEWCASTLE GATESHEAD INITIATIVE,9335086,revenue,1KF07,Banqueting Suite,#N/A,,411.63
Investment & Growth,Capital Investment & Growth,Revenue Expenditure,31/03/2025,NEWCASTLE GATESHEAD INITIATIVE,9364467,revenue,1FN10,Policy Strat&Com-Specialists,#N/A,,25000.00
Investment & Growth,Capital Investment & Growth,Revenue Expenditure,21/03/2025,NEWCASTLE GATESHEAD INITIATIVE,9349648,revenue,1FN10,Policy Strat&Com-Specialists,#N/A,,10000.00
Investment & Growth,Capital Investment & Growth,Revenue Income,27/03/2025,NEWCASTLE HELIX MANAGEMENT LLP,9362337,revenue,1V604,Newcastle Science City Ltd,#N/A,,305582.47
Investment & Growth,Development Management,Capital Expenditure,07/03/2025,NEWCASTLE INTERNATIONAL AIRPORT LTD,9335138,Capital,2CAPI,Capital Investment,NX331,North East Comm Forest-Non NCC,19848.80
Investment & Growth,Development Management,Capital Expenditure,28/03/2025,NEWCASTLE INTERNATIONAL AIRPORT LTD,9363230,Capital,2CAPI,Capital Investment,NX330,North East Comm Forest - NCC,32627.89
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,NEWCASTLE PREPARATORY SCHOOL,9359422,revenue,1EEYH,Under 2YO,#N/A,,2352.64
Children & Families,Education Schools/DSG,Revenue Expenditure,18/03/2025,NEWCASTLE SCHOOL FOR BOYS,9353154,revenue,1E29C,SB Disability Access Fund,#N/A,,938.00
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,NEWCASTLE SCHOOL FOR BOYS,9359569,revenue,1E201,3- and 4-Year-Old,#N/A,,450.00
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,NEWCASTLE SCHOOL FOR BOYS,9359486,revenue,1EEYH,Under 2YO,#N/A,,1017.85
Workforce & Development,Occupational Health,Revenue Expenditure,19/03/2025,NEWCASTLE SPORTS INJURY CLINIC,9353892,revenue,1FP30,Occupational Health,#N/A,,3900.00
Children & Families,Strategy & Commissioning Unit,Revenue Expenditure,25/03/2025,NEWCASTLE UNITED FOUNDATION,9356502,revenue,1EY10,Youth Management,#N/A,,11298.86
Children & Families,Strategy & Commissioning Unit,Revenue Expenditure,25/03/2025,NEWCASTLE UNITED FOUNDATION,9356503,revenue,1EY10,Youth Management,#N/A,,3766.29
Deputy Chief Executive,Climate Change Strategy,Revenue Expenditure,11/03/2025,NEWCASTLE UNIVERSITY,9346191,revenue,1FT91,Low Carbon Neighhood-Surveys,#N/A,,25000.00
Investment & Growth,Transport,Revenue Expenditure,28/03/2025,NEWCASTLE UNIVERSITY,9352262,revenue,1V092,UTMC,#N/A,,4286.50
Public Health Service,Public Health,Revenue Expenditure,13/03/2025,NEWCASTLE UNIVERSITY,9349756,revenue,1ML18,SSMTRG,#N/A,,720.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9344081,revenue,1CC53,East End Library and Hub,#N/A,,26909.77
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9344082,revenue,1CC55,West End Library and Hub,#N/A,,56966.06
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9344084,revenue,1CC56,Walker Churchwalk LIFT,#N/A,,19988.03
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9344083,revenue,1CC57,Gosforth Library and Hub,#N/A,,47222.74
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356298,revenue,1CC53,East End Library and Hub,#N/A,,26645.09
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356292,revenue,1CC54,Kenton Library and Hub,#N/A,,45622.33
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356288,revenue,1CC55,West End Library and Hub,#N/A,,57071.59
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356291,revenue,1CC56,Walker Churchwalk LIFT,#N/A,,19988.03
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356294,revenue,1CC57,Gosforth Library and Hub,#N/A,,47495.40
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9349718,revenue,1CC54,Kenton Library and Hub,#N/A,,44866.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356302,revenue,1CC53,East End Library and Hub,#N/A,,3420.13
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356307,revenue,1CC54,Kenton Library and Hub,#N/A,,3250.17
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356304,revenue,1CC55,West End Library and Hub,#N/A,,6255.55
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356309,revenue,1CC56,Walker Churchwalk LIFT,#N/A,,1658.21
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/03/2025,NEWCASTLE/ NTYNESIDE LIFT CO LTD,9356305,revenue,1CC57,Gosforth Library and Hub,#N/A,,1442.18
