Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Regulatory Services ,Operations,Revenue Expenditure,09/08/2024,CARRS BILLINGTON AGRICULTURE,9188993,revenue,3KES1,City Transport Stock,977.50
Operations & Regulatory Services ,Operations,Revenue Expenditure,09/08/2024,CARRS BILLINGTON AGRICULTURE,9188994,revenue,3KES1,City Transport Stock,414.24
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/08/2024,CARRS BILLINGTON AGRICULTURE,9188999,revenue,3KES1,City Transport Stock,600.13
Operations & Regulatory Services ,Operations,Revenue Expenditure,20/08/2024,CARRS BILLINGTON AGRICULTURE,9188998,revenue,3KES1,City Transport Stock,275.51
Operations & Regulatory Services ,Operations,Revenue Expenditure,30/08/2024,CARRS BILLINGTON AGRICULTURE,9189005,revenue,3KES1,City Transport Stock,370.16
Operations & Regulatory Services ,Operations,Revenue Expenditure,30/08/2024,CARRS BILLINGTON AGRICULTURE,9189007,revenue,3KES1,City Transport Stock,530.92
Operations & Regulatory Services ,Operations,Revenue Expenditure,30/08/2024,CARRS BILLINGTON AGRICULTURE,9189008,revenue,3KES1,City Transport Stock,530.92
Operations & Regulatory Services ,Operations,Revenue Expenditure,30/08/2024,CARRS BILLINGTON AGRICULTURE,9189006,revenue,3KES1,City Transport Stock,275.51
Operations & Regulatory Services ,Operations,Revenue Expenditure,13/08/2024,CARRS BILLINGTON AGRICULTURE,9188995,revenue,3KES1,City Transport Stock,275.51
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/08/2024,CARSON OFFICE ENVIRONMENTAL LTD,9187518,revenue,1KKX1,Civic Centre Direct Costs,260.00
Investment & Growth,Major Projects,Revenue Expenditure,07/08/2024,CARSON OFFICE ENVIRONMENTAL LTD,9187515,revenue,1FQ02,Office Accommodation Review,3450.00
Public Health Service,Public Health,Revenue Expenditure,02/08/2024,CASTLE WATER,9183436,revenue,1KL0A,Leisure Concession Contract,252.73
Public Health Service,Public Health,Revenue Expenditure,09/08/2024,CASTLE WATER,9188347,revenue,1KL0A,Leisure Concession Contract,261.15
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,05/08/2024,CASTLEDENE,9184364,revenue,1MK21,Castle Dene Resource Centre LD,1710.95
Children & Families,Children's Social Care,Revenue Expenditure,15/08/2024,CATCH22,9188785,revenue,1MD62,Support to CIC,3595.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,08/08/2024,CCS MEDIA LTD,9168483,revenue,1CM00,IT Management & Admin,605.13
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,CEDARDS END,9200055,revenue,1MK20,Residential Care LD,10825.80
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CENTRAL HIGH SCHOOL,9201645,revenue,1E201,3- and 4-Year-Old,32287.50
Children & Families,Education Schools/DSG,Revenue Expenditure,12/08/2024,CENTRE WEST (NEWCASTLE),9188787,revenue,1E892,St Johns Primary Turf Account,1359.69
Public Health Service,Public Health,Revenue Expenditure,23/08/2024,CENTRE WEST (NEWCASTLE),9198595,revenue,1KLFA,On the Move,17000.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/08/2024,CERAMIC TILE DISTRIBUTORS,9191862,revenue,1KVWC,Minor Works Contracts,297.49
Investment & Growth,Transport,Revenue Expenditure,06/08/2024,CERTAS ENERGY UK LTD,9186077,revenue,1KEMC,Highways,855.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,CESTRIA HOUSE,9199965,revenue,1MG20,Residential Care OP,57812.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,CESTRIA HOUSE,9199965,revenue,1MH20,Residential Care PD,3499.48
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHADCA EARLY YEARS PLAYGROUP CIC,9201902,revenue,1EEP5,2Yr Old Learning & Childcare,4529.70
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHADCA EARLY YEARS PLAYGROUP CIC,9201901,revenue,1E201,3- and 4-Year-Old,4200.00
Children & Families,Children's Social Care,Revenue Expenditure,23/08/2024,CHANGING FUTURES NORTH EAST,9179165,revenue,1MF01,CIC & Care Leaver Team,1100.00
Public Health Service,Public Health,Revenue Expenditure,20/08/2024,CHANGING LIVES,9195738,revenue,1ML18,SSMTRG,17636.60
Public Health Service,Public Health,Revenue Expenditure,27/08/2024,CHANGING LIVES,9200135,revenue,1ML27,Health Inequal-ComplexCareNeed,11533.35
Public Health Service,Public Health,Revenue Expenditure,08/08/2024,CHAPEL HOUSE PHARMACY,9187431,revenue,1ML11,PH - Smoking & Tobacco,709.24
Children & Families,Education,Revenue Expenditure,07/08/2024,CHAPEL MEDIATION AND CONSULTANCY SERVICE,9187173,revenue,1E320,SAR Team,300.00
Children & Families,Education,Revenue Expenditure,12/08/2024,CHAPEL MEDIATION AND CONSULTANCY SERVICE,9187872,revenue,1E320,SAR Team,500.00
Children & Families,Education,Revenue Expenditure,30/08/2024,CHAPEL MEDIATION AND CONSULTANCY SERVICE,9197573,revenue,1E320,SAR Team,515.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,CHARLTON COURT,9199968,revenue,1MG10,Nursing Care OP,5310.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,CHARLTON COURT,9199968,revenue,1MG20,Residential Care OP,3321.00
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,CHARLTON COURT,9199968,revenue,1MG20,Residential Care OP,-1125.48
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,01/08/2024,CHARTERED MANAGEMENT INSTITUTE CMI,9182585,revenue,1EA15,Newcastle City Learning Main,1050.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,16/08/2024,CHARTERED MANAGEMENT INSTITUTE CMI,9193273,revenue,1EA15,Newcastle City Learning Main,710.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,CHASE PARK NEURO CENTRE,9190860,revenue,1MG10,Nursing Care OP,24485.78
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,CHASE PARK NEURO CENTRE,9190860,revenue,1MH20,Residential Care PD,8420.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,CHASE PARK NEURO CENTRE,9190860,revenue,1MK10,Nursing Care LD,8004.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,CHASE PARK NEURO CENTRE,9190860,revenue,1MM10,Nursing Care MH,6638.04
Adult Social Care & Prevention,Community Support,Revenue Income,13/08/2024,CHASE PARK NEURO CENTRE,9190860,revenue,1MG10,Nursing Care OP,-8563.88
Adult Social Care & Prevention,Community Support,Revenue Income,13/08/2024,CHASE PARK NEURO CENTRE,9190860,revenue,1MH20,Residential Care PD,-587.40
Adult Social Care & Prevention,Community Support,Revenue Income,13/08/2024,CHASE PARK NEURO CENTRE,9190860,revenue,1MK10,Nursing Care LD,-764.08
Public Health Service,Public Health,Revenue Expenditure,19/08/2024,CHELSEA & WESTMINSTER NHS FOUNDATION TRU,9193891,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,596.37
Public Health Service,Public Health,Revenue Expenditure,19/08/2024,CHELSEA & WESTMINSTER NHS FOUNDATION TRU,9193892,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,863.31
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,19/08/2024,CHERRY TREE VIEW,9194207,revenue,1VH22,Temporary Accommodation Prem,5428.63
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,CHICHESTER COURT CARE HOME,9190852,revenue,1MG20,Residential Care OP,6940.24
Adult Social Care & Prevention,Community Support,Revenue Income,13/08/2024,CHICHESTER COURT CARE HOME,9190852,revenue,1MG20,Residential Care OP,-738.16
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/08/2024,CHICKEN JOES,9188792,revenue,1KFP8,North Gosforth Academy,295.64
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/08/2024,CHICKEN JOES,9188793,revenue,1KFP8,North Gosforth Academy,333.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/08/2024,CHILD POVERTY ACTION GROUP,9193917,revenue,1VH25,Welfare Rights Services,820.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/08/2024,CHILD POVERTY ACTION GROUP,9193918,revenue,1VH25,Welfare Rights Services,2994.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/08/2024,CHILD POVERTY ACTION GROUP,9193914,revenue,1VH25,Welfare Rights Services,820.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,12/08/2024,CHILD POVERTY ACTION GROUP,9188795,revenue,1VH25,Welfare Rights Services,523.95
Adult Social Care & Prevention,Community Support,Revenue Expenditure,12/08/2024,CHILD POVERTY ACTION GROUP,9188794,revenue,1VH25,Welfare Rights Services,2780.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHILDSPLAY NURSERY,9201962,revenue,1EEP5,2Yr Old Learning & Childcare,35105.18
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHILDSPLAY NURSERY,9201961,revenue,1EEYH,Under 2YO,64639.58
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHILDSPLAY NURSERY,9201963,revenue,1E201,3- and 4-Year-Old,59850.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHILDSPLAY NURSERY,9201960,revenue,1E201,3- and 4-Year-Old,321.30
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHILL OUT TIME CHILDCARE,9201868,revenue,1EEP5,2Yr Old Learning & Childcare,10191.83
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHILL OUT TIME CHILDCARE,9201867,revenue,1E201,3- and 4-Year-Old,10237.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/08/2024,CHRISTMAS LODGE LIMITED,9190873,revenue,1MK20,Residential Care LD,4300.00
Adult Social Care & Prevention,Community Support,Revenue Income,13/08/2024,CHRISTMAS LODGE LIMITED,9190873,revenue,1MK20,Residential Care LD,-592.04
Children & Families,Early Help and Family Support,Revenue Expenditure,28/08/2024,CHUBB FIRE & SECURITY LTD,9201007,revenue,1EEG4,C&FN Inner West,293.45
Investment & Growth,Economic Development,Revenue Expenditure,21/08/2024,CHUCHO?S THE REAL MEXICAN FOOD LTD,9196953,revenue,1FN33,Place Innovation Programme,560.00
Children & Families,Education Schools/DSG,Revenue Expenditure,01/08/2024,CHURCH VIEW DAY NURSERY,9182696,revenue,1E29C,SB Disability Access Fund,910.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHURCH VIEW DAY NURSERY,9201895,revenue,1EEP5,2Yr Old Learning & Childcare,29348.68
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHURCH VIEW DAY NURSERY,9201896,revenue,1EEYH,Under 2YO,18824.31
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CHURCH VIEW DAY NURSERY,9201894,revenue,1E201,3- and 4-Year-Old,20966.41
Public Health Service,Public Health,Revenue Expenditure,30/08/2024,CITY HEALTH CARE PARTNERSHIP CIC,9202583,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,257.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,02/08/2024,CIVICA UK LTD,9183389,revenue,1FL03,Elections Delivery,1176.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,08/08/2024,CIVICA UK LTD,9187227,revenue,1FL01,Electoral Registration Unit,4507.93
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,08/08/2024,CIVICA UK LTD,9187222,revenue,1FL01,Electoral Registration Unit,10062.25
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,07/08/2024,CIVICA UK LTD,9187262,revenue,1FL01,Electoral Registration Unit,1318.49
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/08/2024,CIVICA UK LTD,9197982,revenue,1KFX2,School Meals Overhead,19059.31
Operations & Regulatory Services ,Operations,Revenue Expenditure,16/08/2024,CKA SIGNS AND GRAPHICS,9179193,revenue,3KES1,City Transport Stock,585.00
Children & Families,Children's Social Care,Revenue Expenditure,02/08/2024,CLAPHAM AVENUE IMPREST,9183546,revenue,1MD62,Support to CIC,2500.00
Children & Families,Children's Social Care,Revenue Expenditure,19/08/2024,CLAPHAM AVENUE IMPREST,9194034,revenue,1MF01,CIC & Care Leaver Team,831.87
Children & Families,Children's Social Care,Revenue Expenditure,19/08/2024,CLAPHAM AVENUE IMPREST,9194034,revenue,1MC15,Clapham Avenue,78.62
Children & Families,Children's Social Care,Revenue Expenditure,19/08/2024,CLAPHAM AVENUE IMPREST,9191053,revenue,1MC15,Clapham Avenue,1025.08
Children & Families,Children's Social Care,Revenue Expenditure,06/08/2024,CLAPHAM AVENUE IMPREST,9185868,revenue,1MC15,Clapham Avenue,303.80
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,07/08/2024,CLARKE DELTA LTD,9187066,revenue,1KM1C,Voids 2.5 Central,426.15
Workforce & Development,Health and Safety,Revenue Expenditure,05/08/2024,CLEAPSS,9183897,revenue,1FP40,Health & Safety Team,660.00
Investment & Growth,Transport,Revenue Expenditure,07/08/2024,CLEAR CHANNEL UK LTD,9186093,revenue,1V203,Bus Shelter Contract,13115.36
Investment & Growth,Transport,Revenue Expenditure,06/08/2024,CLEAR CHANNEL UK LTD,9186092,revenue,1V203,Bus Shelter Contract,14061.36
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,16/08/2024,CLEARFLOW WATER TREATMENT LTD,9193157,revenue,1EJ20,City Library and Hub,420.00
Public Health Service,Public Health,Revenue Expenditure,08/08/2024,CLYDE CHEMIST,9187436,revenue,1ML11,PH - Smoking & Tobacco,258.80
Children & Families,Children's Social Care,Revenue Expenditure,08/08/2024,CMA HOMES FOR STUDENTS,9187876,revenue,1MF01,CIC & Care Leaver Team,1785.00
Children & Families,Early Help and Family Support,Revenue Expenditure,05/08/2024,CN ELECTRICAL SERVICES,9181429,revenue,1EEG8,C&FN East,288.00
Children & Families,Early Help and Family Support,Revenue Expenditure,05/08/2024,CN ELECTRICAL SERVICES,9181426,revenue,1EEG8,C&FN East,3160.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,05/08/2024,CN ELECTRICAL SERVICES,9181429,revenue,1KL84,Out of Scope Open Space,55.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/08/2024,CN ELECTRICAL SERVICES,9181429,revenue,1KE1R,Walbottle Waste Recycle R&M,80.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/08/2024,CN ELECTRICAL SERVICES,9181429,revenue,1KEWQ,Sandhills Depot,990.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,20/08/2024,CN ELECTRICAL SERVICES,9181427,revenue,1DZW4,Bells Close Ind. Est.,5663.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/08/2024,CN ELECTRICAL SERVICES,9194017,revenue,1DT06,Foundry Lane Industrial Estate,955.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/08/2024,CN ELECTRICAL SERVICES,9194016,revenue,1DZ07,Heaton Park Road,3200.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/08/2024,CN ELECTRICAL SERVICES,9194015,revenue,1DT10,Riversdales Court Ind Est,3950.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,05/08/2024,CN ELECTRICAL SERVICES,9181429,revenue,1DR03,Grainger Market,280.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,05/08/2024,CN ELECTRICAL SERVICES,9181429,revenue,1DT14,Walker Riverside Ind Units,784.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,05/08/2024,CN ELECTRICAL SERVICES,9181424,revenue,1DR03,Grainger Market,3380.00
Children & Families,Education Schools/DSG,Revenue Expenditure,01/08/2024,CO OPERATIVE CHILDCARE,9182684,revenue,1E29C,SB Disability Access Fund,910.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CO OPERATIVE CHILDCARE,9201917,revenue,1EEP5,2Yr Old Learning & Childcare,38502.45
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CO OPERATIVE CHILDCARE,9201918,revenue,1EEYH,Under 2YO,66216.15
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CO OPERATIVE CHILDCARE,9201916,revenue,1E201,3- and 4-Year-Old,55125.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,CO OPERATIVE CHILDCARE,9201919,revenue,1E201,3- and 4-Year-Old,321.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,COALWAY LANE,9200077,revenue,1MM10,Nursing Care MH,12645.27
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,COBLE HOUSE AKARI CARE LTD,9199975,revenue,1MM20,Residential Care MH,3423.68
Investment & Growth,Transport,Revenue Expenditure,01/08/2024,COLAS LTD,9164801,revenue,1KE05,Winter Maintenance,29413.43
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,COLLINGWOOD COURT,9199991,revenue,1MG20,Residential Care OP,13645.37
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,COLLINGWOOD COURT,9199991,revenue,1MG20,Residential Care OP,-2132.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/08/2024,COMFORT CALL LTD,9203298,revenue,1MG50,Home Care OP,33351.34
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185789,revenue,1MG55,Extra Care Housing,30773.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185789,revenue,1MM50,Home Care MH,3580.93
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185786,revenue,1MG55,Extra Care Housing,41772.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185786,revenue,1MK50,Supported Living LD,1248.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185788,revenue,1MG55,Extra Care Housing,23571.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185788,revenue,1MK50,Supported Living LD,1259.70
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185788,revenue,1MM50,Home Care MH,5385.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185787,revenue,1MG55,Extra Care Housing,35197.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185787,revenue,1MH50,Home Care PD,1160.25
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185787,revenue,1MK50,Supported Living LD,1872.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMFORT CALL LTD,9185787,revenue,1MM50,Home Care MH,380.25
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,COMFORT HOUSE,9199971,revenue,1MG20,Residential Care OP,106066.94
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,COMFORT HOUSE,9199971,revenue,1MK20,Residential Care LD,3353.28
"City Ops, Nghbrhds & Reg Srvcs",ICT,Capital Expenditure,12/08/2024,COMMSEXPRESS LTD,9188557,Capital,2CITC,IT Services,514.76
Deputy Chief Executive,Communities Team,Revenue Expenditure,19/08/2024,COMMUNITY CATERNG INITIATIVE LTD,9193758,revenue,1FC42,Communities Team,490.50
Children & Families,Children's Social Care,Revenue Expenditure,29/08/2024,COMMUNITY FOUNDATION,9202558,revenue,1MR67,CSC Charity Accounts,330.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/08/2024,COMMUNITY HEALTH PARTNERSHIPS (CHP),9182478,revenue,1CC54,Kenton Library and Hub,2656.15
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/08/2024,COMMUNITY HEALTH PARTNERSHIPS (CHP),9182477,revenue,1CC56,Walker Churchwalk LIFT,1300.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMMUNITY INTEGRATED CARE,9185691,revenue,1MK50,Supported Living LD,124575.54
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMMUNITY INTEGRATED CARE,9185691,revenue,1MK51,Home Care LD,9343.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COMMUNITY INTEGRATED CARE,9185724,revenue,1MK50,Supported Living LD,6913.24
Adult Social Care & Prevention,Community Support,Revenue Income,06/08/2024,COMMUNITY INTEGRATED CARE,9185691,revenue,1MK50,Supported Living LD,-3675.36
Adult Social Care & Prevention,Community Support,Revenue Income,06/08/2024,COMMUNITY INTEGRATED CARE,9185724,revenue,1MK50,Supported Living LD,-487.48
Children & Families,Early Help and Family Support,Revenue Expenditure,20/08/2024,COMMUNITY PRODUCTS (UK) LTD,9192913,revenue,1E464,Castle Nursery Shieldfield,929.00
Children & Families,Children's Social Care,Revenue Expenditure,21/08/2024,COMMUNITY TRANSPORT NEWCASTLE EAST,9178462,revenue,1MC41,Bedeburn Short Break Unit,4359.45
Children & Families,Education,Revenue Expenditure,22/08/2024,COMMUNITY TRANSPORT NEWCASTLE EAST,9179842,revenue,1E212,Transport Special,39475.35
Children & Families,Children's Social Care,Revenue Expenditure,12/08/2024,COMPASS CHILDREN?S HOMES NORTH EAST LTD,9189626,revenue,1MC02,Ind Sector Placements,38082.44
Children & Families,Children's Social Care,Revenue Expenditure,12/08/2024,COMPASS CHILDREN?S HOMES NORTH EAST LTD,9189625,revenue,1MC02,Ind Sector Placements,30132.00
Children & Families,Children's Social Care,Revenue Expenditure,12/08/2024,COMPASS CHILDRENS HOME LTD,9189644,revenue,1MC02,Ind Sector Placements,29262.34
Children & Families,Children's Social Care,Revenue Expenditure,02/08/2024,COMPASS FOSTERING NORTH LTD,9183581,revenue,1MC22,IND Sector Foster Carer Costs,12448.62
Children & Families,Children's Social Care,Revenue Expenditure,12/08/2024,COMPASS FOSTERING NORTH LTD,9189598,revenue,1MC22,IND Sector Foster Carer Costs,7690.72
CFO Directorate,Chief Executive,Revenue Expenditure,29/08/2024,COMPUTACENTER (UK) LTD,9193265,revenue,1FG52,North of Tyne Devolution Deal,1739.79
"City Ops, Nghbrhds & Reg Srvcs",ICT,Capital Expenditure,30/08/2024,COMPUTACENTER (UK) LTD,9193268,Capital,2CITC,IT Services,661.50
"City Ops, Nghbrhds & Reg Srvcs",ICT,Capital Expenditure,30/08/2024,COMPUTACENTER (UK) LTD,9193267,Capital,2CITC,IT Services,1094.71
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,09/08/2024,COMPUTACENTER (UK) LTD,9174457,revenue,1CC24,Telecoms,2967.32
Investment & Growth,Transport,Revenue Expenditure,20/08/2024,COMPUTACENTER (UK) LTD,9195969,revenue,1KE85,Traffic Management,13628.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,CONFIDENCE CARE AND SUPPORT LIMITED,9185772,revenue,1MG50,Home Care OP,2009.54
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,CONFIDENCE CARE AND SUPPORT LIMITED,9185772,revenue,1MH50,Home Care PD,713.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,CONFIDENCE CARE AND SUPPORT LIMITED,9185772,revenue,1MM50,Home Care MH,419.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,CONNECTEDVOICE BUSINESS,9199487,revenue,1MG40,Direct Payments OP,2515.32
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,CONNECTEDVOICE BUSINESS,9199487,revenue,1MG40,Direct Payments OP,-659.40
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,20/08/2024,CONTACTLESS CHECK SOLUTIONS LTD,9190051,revenue,1KR56,Communal Area & Cyclical Mntce,4709.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,15/08/2024,COOKLAW SOLICITORS,9193159,Capital,2HE01,Capital Citywide,117000.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/08/2024,COOL BREEZE AIR COND & REFRIGERATION,9182630,revenue,1KVEM,Mechanical Stand Alone Works,312.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/08/2024,COOL BREEZE AIR COND & REFRIGERATION,9181256,revenue,1KVEM,Mechanical Stand Alone Works,2352.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,02/08/2024,COOL BREEZE AIR COND & REFRIGERATION,9182662,revenue,1KVEE,Electrical Stand Alone Works,472.78
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,20/08/2024,COOL BREEZE AIR COND & REFRIGERATION,9187070,revenue,1V204,Car Parking Infrastructure,368.20
Children & Families,Children's Social Care,Revenue Expenditure,09/08/2024,COOPERATIVE CHILDCARE,9188600,revenue,1MD67,S17 Children in Need,510.00
Children & Families,Children's Social Care,Revenue Expenditure,05/08/2024,COOPERATIVE CHILDCARE,9170517,revenue,1MD67,S17 Children in Need,645.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,COOPERATIVE CHILDCARE,9201910,revenue,1EEP5,2Yr Old Learning & Childcare,62283.38
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,COOPERATIVE CHILDCARE,9201909,revenue,1E201,3- and 4-Year-Old,39375.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/08/2024,COOPERATIVE CHILDCARE,9201911,revenue,1E201,3- and 4-Year-Old,1071.00
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,14/08/2024,COOPERATIVE FUNERAL SERVICE,9191747,revenue,1MG92,Funerals,4440.75
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,14/08/2024,COOPERATIVE FUNERAL SERVICE,9191794,revenue,1MG92,Funerals,1807.00
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,14/08/2024,COOPERATIVE FUNERAL SERVICE,9191793,revenue,1MG92,Funerals,1625.00
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,30/08/2024,COOPERATIVE FUNERAL SERVICE,9203109,revenue,1MG92,Funerals,1807.00
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,16/08/2024,COOPERATIVE FUNERAL SERVICE,9177336,revenue,1MG92,Funerals,1827.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COQUET TRUST,9185716,revenue,1MK50,Supported Living LD,366370.21
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COQUET TRUST,9185716,revenue,1MM50,Home Care MH,4292.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,COQUET TRUST,9185779,revenue,1MH50,Home Care PD,1175.44
