Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,12/09/2024,JAR ROOFING LTD,9194256,revenue,1KL84,Out of Scope Open Space,13000.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,12/09/2024,JAR ROOFING LTD,9194257,revenue,1KL84,Out of Scope Open Space,16630.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,19/09/2024,JC MAINTENANCE SERVICES LTD,9218248,revenue,1KQ20,NFS Commercial Solutions,694.36
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,17/09/2024,JC MAINTENANCE SERVICES LTD,9214610,revenue,1KR01,Responsive Maintenance,6033.07
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/09/2024,JC MAINTENANCE SERVICES LTD,9212930,revenue,1KR01,Responsive Maintenance,57754.34
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/09/2024,JC MAINTENANCE SERVICES LTD,9203758,revenue,1KVWC,Minor Works Contracts,1489.25
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,16/09/2024,JC MAINTENANCE SERVICES LTD,9214278,revenue,1KVEE,Electrical Stand Alone Works,1911.43
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,16/09/2024,JC MAINTENANCE SERVICES LTD,8958408,revenue,1KVWC,Minor Works Contracts,1109.10
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/09/2024,JC MAINTENANCE SERVICES LTD,9206650,revenue,1KVEE,Electrical Stand Alone Works,2597.84
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/09/2024,JC MAINTENANCE SERVICES LTD,9206657,revenue,1KVWC,Minor Works Contracts,1844.90
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/09/2024,JC MAINTENANCE SERVICES LTD,9222461,revenue,1KE1F,Shieldfield Community Nursery,325.80
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,24/09/2024,JC MAINTENANCE SERVICES LTD,9219204,revenue,1DZ07,Heaton Park Road,842.00
HRA Income,Other Rents,Revenue Expenditure,03/09/2024,JC MAINTENANCE SERVICES LTD,9193356,revenue,1H5A4,Church Walk House - Retail,553.48
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,JESMOND PARK ACADEMY,9210991,revenue,1E20V,Mainstream Schools Top Ups,92418.23
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,JESMOND PARK ACADEMY,9210992,revenue,1E20V,Mainstream Schools Top Ups,9347.22
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,06/09/2024,JEWSONS,9208811,revenue,1KR01,Responsive Maintenance,509243.67
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,25/09/2024,JIMMY ANDREW MORRISON,9222138,revenue,1D533,Dog Warden,495.00
Investment & Growth,Transport,Revenue Expenditure,26/09/2024,JOBLING PURSER LTD,9222792,revenue,1KEMC,Highways,407.36
Investment & Growth,Transport,Revenue Expenditure,24/09/2024,JOBLING PURSER LTD,9221061,revenue,1KEMC,Highways,1093.44
Investment & Growth,Transport,Revenue Expenditure,03/09/2024,JOBLING PURSER LTD,9205115,revenue,1KEMC,Highways,1852.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/09/2024,JOHN FLOWERS FLAT & INDUSTRIAL LTD,9208099,revenue,1KVWC,Minor Works Contracts,60214.25
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/09/2024,JOHN NIXON LTD,9206732,revenue,1KESY,External Hires,347.46
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/09/2024,JOHN NIXON LTD,9206733,revenue,1KESY,External Hires,347.46
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/09/2024,JOHN NIXON LTD,9206734,revenue,1KESY,External Hires,463.14
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/09/2024,JOHN NIXON LTD,9206735,revenue,1KESY,External Hires,463.14
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/09/2024,JOHN NIXON LTD,9206736,revenue,1KESY,External Hires,463.14
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/09/2024,JOHN NIXON LTD,9206737,revenue,1KESY,External Hires,463.14
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/09/2024,JOHN NIXON LTD,9206738,revenue,1KESY,External Hires,396.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/09/2024,JOHN NIXON LTD,9206739,revenue,1KESY,External Hires,506.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,20/09/2024,JONES LANG LASALLE,9219155,revenue,1DY60,Stephenson Quarter,48040.55
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,20/09/2024,JONES LANG LASALLE,9219159,revenue,1DY60,Stephenson Quarter,53282.68
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,20/09/2024,JONES LANG LASALLE,9219166,revenue,1DY60,Stephenson Quarter,41907.97
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,13/09/2024,JONES LANG LASALLE LTD(JLL),9212689,revenue,1V608,The Lumen (Office A),434897.50
Investment & Growth,"Museums, Arts and Culture",Revenue Expenditure,13/09/2024,JOSIE STEWART,9205126,revenue,1DF06,HAF SEND Art Project,2000.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,JOURNEY ENTERPRISES LTD,9204742,revenue,1MK60,Ind Day Care LD,5060.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,JOURNEY ENTERPRISES LTD,9204742,revenue,1MM60,Day Care MH,236.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,JOURNEY ENTERPRISES LTD,9204742,revenue,1MH60,Day Care PD,946.56
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,06/09/2024,JTM SERVICE,9197676,revenue,1MG26,Byker Lodge Resource Centre OP,552.08
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/09/2024,JTM SERVICE,9220964,revenue,1KR56,Communal Area & Cyclical Mntce,283.93
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/09/2024,JTM SERVICE,9204445,revenue,1KE1C,Castle Dene Centre R&M,338.37
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,JUBILEE MEWS,9209725,revenue,1MG10,Nursing Care OP,5747.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,JUBILEE MEWS,9209725,revenue,1MM10,Nursing Care MH,11494.80
Adult Social Care & Prevention,"Quality, Strategy & Innovation",Revenue Expenditure,17/09/2024,JULIE HATFIELD,9201459,revenue,1MB26,Complaints&Customer Relations,651.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/09/2024,JUST CHECKING,9212722,revenue,1MK50,Supported Living LD,4437.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,12/09/2024,JUST CHECKING,9212154,revenue,1MK50,Supported Living LD,17414.25
Adult Social Care & Prevention,Community Support,Revenue Expenditure,12/09/2024,JUST CHECKING,9212192,revenue,1MK50,Supported Living LD,19863.90
Children & Families,Education,Revenue Expenditure,24/09/2024,K.S. COACHES,9221222,revenue,1E212,Transport Special,975.00
Children & Families,Education,Revenue Expenditure,11/09/2024,K.S. COACHES,9210592,revenue,1E212,Transport Special,585.00
Children & Families,Education,Revenue Expenditure,19/09/2024,K.S. COACHES,9218108,revenue,1E212,Transport Special,975.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/09/2024,KAJIMA NEWCASTLE LIBRARIES LTD,9209869,revenue,1EJ20,City Library and Hub,336542.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/09/2024,KARBON HOMES LTD,9206791,revenue,1MK50,Supported Living LD,315.14
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/09/2024,KARBON HOMES LTD,9218140,revenue,1MK50,Supported Living LD,460.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/09/2024,KARBON HOMES LTD,9218213,revenue,1MK50,Supported Living LD,544.80
Children & Families,Children's Social Care,Revenue Expenditure,16/09/2024,KARBON HOMES LTD,9214557,revenue,1MN20,Asylum Seekers Families,628.35
Investment & Growth,Economic Development,Revenue Expenditure,26/09/2024,KARLENE THOMAS,9204879,revenue,1FN33,Place Innovation Programme,500.00
Children & Families,Children's Social Care,Revenue Expenditure,06/09/2024,KBW BARRISTERS CHAMBERS,9194195,revenue,1MF10,Adoption Payments,900.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,27/09/2024,KD BUILDING SOLUTIONS LTD,9212322,Capital,2CAPI,Capital Investment,56115.79
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KD CARE SERVICES,9204767,revenue,1MG50,Home Care OP,-903.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KD CARE SERVICES,9204767,revenue,1MH50,Home Care PD,9403.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KD CARE SERVICES,9204767,revenue,1MK50,Supported Living LD,1427.32
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,20/09/2024,KELTIC CLOTHING,9205084,revenue,1V105,Supervision & Enforcement,436.80
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,20/09/2024,KELTIC CLOTHING,9205083,revenue,1V105,Supervision & Enforcement,558.40
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,20/09/2024,KELTIC CLOTHING,9205082,revenue,1V105,Supervision & Enforcement,1376.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON HALL N H,9220403,revenue,1MG10,Nursing Care OP,69182.33
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON HALL N H,9220403,revenue,1MG20,Residential Care OP,32048.79
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON HALL N H,9220403,revenue,1MH10,Nursing Care PD,4443.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON HALL N H,9220403,revenue,1MH20,Residential Care PD,3599.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON HALL N H,9220403,revenue,1MK10,Nursing Care LD,-4029.42
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON HALL N H,9220403,revenue,1MM10,Nursing Care MH,4443.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON HALL N H,9220403,revenue,1MM20,Residential Care MH,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON HALL N H,9220426,revenue,1MG10,Nursing Care OP,2830.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON MANOR NURSING HOME,9220339,revenue,1MG10,Nursing Care OP,114797.86
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KENTON MANOR NURSING HOME,9220339,revenue,1MG20,Residential Care OP,84912.44
Children & Families,Education,Revenue Expenditure,04/09/2024,KENTON SCHOOL ACADEMY TRUST,9185665,revenue,1E31G,BSF Phase 1,418.46
Children & Families,Education Schools/DSG,Revenue Expenditure,10/09/2024,KENTON SCHOOL ACADEMY TRUST,9210049,revenue,1E20V,Mainstream Schools Top Ups,54292.69
Children & Families,Education Schools/DSG,Revenue Expenditure,10/09/2024,KENTON SCHOOL ACADEMY TRUST,9210016,revenue,1E20V,Mainstream Schools Top Ups,6108.99
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KENTON SCHOOL ACADEMY TRUST,9211027,revenue,1E20T,ARC / ARP Top Up Funding,10903.84
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KENTON SCHOOL ACADEMY TRUST,9211032,revenue,1E20T,ARC / ARP Top Up Funding,34326.11
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KENTON SCHOOL ACADEMY TRUST,9211037,revenue,1E20V,Mainstream Schools Top Ups,56338.46
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KENTON SCHOOL ACADEMY TRUST,9211031,revenue,1E20V,Mainstream Schools Top Ups,5769.02
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Income,25/09/2024,KENTON SCHOOL ACADEMY TRUST,9221017,revenue,1KESW,Fleet & Maintce Internal SLA,1850.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,30/09/2024,KEVIN FOSTER FUNERAL SERVICES LTD,9206590,revenue,1FA52,Coroners - N Tyneside,2664.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,30/09/2024,KEVIN FOSTER FUNERAL SERVICES LTD,9206589,revenue,1FA52,Coroners - N Tyneside,2565.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,04/09/2024,KEVIN FOSTER FUNERAL SERVICES LTD,9206283,revenue,1FA52,Coroners - N Tyneside,2382.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/09/2024,KEVIN SIMPSON,9203674,revenue,1MM94,Mental Capacity Act,282.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KEY ENTERPRISES (1983) LTD,9204773,revenue,1MK60,Ind Day Care LD,4437.65
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KEY ENTERPRISES (1983) LTD,9204773,revenue,1MM60,Day Care MH,2898.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KEYRING LIVING SUPPORT NETWORKS,9204758,revenue,1MG50,Home Care OP,251.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KEYRING LIVING SUPPORT NETWORKS,9204758,revenue,1MK51,Home Care LD,251.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KEYRING LIVING SUPPORT NETWORKS,9204758,revenue,1MM50,Home Care MH,314.85
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,KEYRING LIVING SUPPORT NETWORKS,9204758,revenue,1MG60,Day Care OP,722.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KIBBLEWSWORTH SPECIALIST SUPPORT CENTRE,9220348,revenue,1MG10,Nursing Care OP,943.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KIBBLEWSWORTH SPECIALIST SUPPORT CENTRE,9220348,revenue,1MH10,Nursing Care PD,10913.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,KIBBLEWSWORTH SPECIALIST SUPPORT CENTRE,9220348,revenue,1MM10,Nursing Care MH,7136.08
Children & Families,Education Schools/DSG,Revenue Expenditure,12/09/2024,KIDS 1ST-GOSFORTH,9212043,revenue,1E20C,SEN EY Panel Inclusion Fund,1100.00
Children & Families,Early Help and Family Support,Revenue Expenditure,17/09/2024,KIDS PLANET KINGSTON PARK,9215850,revenue,1MR90,EY Financial Incentives Pilot,1322.77
Children & Families,Education Schools/DSG,Revenue Expenditure,30/09/2024,KIDS PLANET KINGSTON PARK,9224489,revenue,1EFWG,Education Food Holidays Grant,360.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/09/2024,KILLGERM CHEMICALS LTD,9203070,revenue,1KVEE,Electrical Stand Alone Works,2040.00
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,02/09/2024,KINGDOM L A SUPPORT LTD,9203761,revenue,1D559,Street Enforcement,5547.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/09/2024,KINGS CHAMBERS,9201448,revenue,1MM94,Mental Capacity Act,1000.00
Investment & Growth,Development Management,Revenue Expenditure,06/09/2024,KINGS CHAMBERS,9196871,revenue,1V030,Development Management,750.00
Children & Families,Education Schools/DSG,Revenue Expenditure,26/09/2024,KINGSTON PARK PLAYGROUP,9222773,revenue,1E20C,SEN EY Panel Inclusion Fund,1100.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KIP MCGRATH NEWBURN AND WESTERHOPE,9211338,revenue,1E25R,AP Inclusion Panel,675.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KIP MCGRATH NEWBURN AND WESTERHOPE,9211330,revenue,1E25R,AP Inclusion Panel,1834.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KIP MCGRATH NEWBURN AND WESTERHOPE,9211329,revenue,1E25R,AP Inclusion Panel,1312.50
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KIP MCGRATH NEWBURN AND WESTERHOPE,9211333,revenue,1E25R,AP Inclusion Panel,1312.50
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KIP MCGRATH NEWBURN AND WESTERHOPE,9211334,revenue,1E25R,AP Inclusion Panel,1312.50
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KIP MCGRATH NEWBURN AND WESTERHOPE,9211335,revenue,1E25R,AP Inclusion Panel,1312.50
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KIP MCGRATH NEWBURN AND WESTERHOPE,9211332,revenue,1E25R,AP Inclusion Panel,1834.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,KIP MCGRATH NEWBURN AND WESTERHOPE,9211396,revenue,1E25R,AP Inclusion Panel,1834.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,KIRKWOOD COURT,9209737,revenue,1MG20,Residential Care OP,156211.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,KIRKWOOD COURT,9209737,revenue,1MK20,Residential Care LD,7244.76
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,18/09/2024,KNIGHT FRANK LLP,9217097,revenue,1DY49,Wards Building,15625.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,10/09/2024,KNIGHT FRANK LLP,9209470,revenue,1DY91,Stockbridge,6932.41
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,10/09/2024,KNIGHT FRANK LLP,9209472,revenue,1DY91,Stockbridge,6894.76
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,10/09/2024,KNIGHT FRANK LLP,9209530,revenue,1DY91,Stockbridge,6894.76
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/09/2024,KNIGHT FRANK LLP,9218552,revenue,1DV16,Partnership House,302443.61
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/09/2024,KNIGHT FRANK LLP,9218555,revenue,1DY85,Higham House,42848.29
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/09/2024,KNIGHT FRANK LLP,9218554,revenue,1DY85,Higham House,75000.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/09/2024,KNIGHT FRANK LLP,9209468,revenue,1DY91,Stockbridge,6932.41
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/09/2024,KNIGHT FRANK LLP,9218575,revenue,1DY91,Stockbridge,14705.98
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/09/2024,KNIGHT FRANK LLP,9218573,revenue,1V606,The Core Building,200478.75
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,19/09/2024,KNIGHT FRANK LLP,9218568,revenue,1V608,The Lumen (Office A),11473.67
Children & Families,Education,Revenue Expenditure,12/09/2024,KNOWLEDGE DOCK (UEL) LIMITED,9212206,revenue,1E23F,SEND QA,1200.00
Investment & Growth,Economic Development,Revenue Expenditure,11/09/2024,KOMPASS (UK) LTD,9211280,revenue,1FN38,Localised Provision Project,2872.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/09/2024,KONE PLC,9215745,revenue,1KVWC,Minor Works Contracts,1165.12
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/09/2024,KONE PLC,9198510,revenue,1KVWC,Minor Works Contracts,490.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/09/2024,KONE PLC,9198509,revenue,1KVWC,Minor Works Contracts,504.32
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/09/2024,KONE PLC,9208163,revenue,1KVWC,Minor Works Contracts,316.44
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/09/2024,KONE PLC,9205071,revenue,1KVWC,Minor Works Contracts,490.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,LA TAXIS,9204891,revenue,1MK60,Ind Day Care LD,502.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/09/2024,LA TAXIS,9204890,revenue,1MK60,Ind Day Care LD,875.00
Investment & Growth,Transport,Revenue Expenditure,11/09/2024,LADDERSTORE LTD,9195839,revenue,1KELA,Traffic Sig General O/H,420.14
Children & Families,Education Schools/DSG,Revenue Expenditure,12/09/2024,LADYBIRD CHILDRENS NURSERY (GOSFORTH),9212041,revenue,1E20C,SEN EY Panel Inclusion Fund,1700.00
Children & Families,Education Schools/DSG,Revenue Expenditure,13/09/2024,LADYBIRDS CHILDRENS NURSERY,9212847,revenue,1E20C,SEN EY Panel Inclusion Fund,2225.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/09/2024,LAMINFORM LTD,9212190,revenue,1KVWC,Minor Works Contracts,274.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LANCHESTER COURT CARE HOME,9220334,revenue,1MK20,Residential Care LD,21666.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LANCHESTER COURT CARE HOME,9220334,revenue,1MM10,Nursing Care MH,6824.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LANCHESTER COURT CARE HOME,9220334,revenue,1MM20,Residential Care MH,8831.72
Adult Social Care & Prevention,Community Support,Revenue Income,24/09/2024,LANCHESTER COURT CARE HOME,9220334,revenue,1MK20,Residential Care LD,-979.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/09/2024,LANDSCAPE SUPPLY COMPANY,9203185,revenue,1KE27,Bereavement Services Overhead,709.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/09/2024,LANDSCAPE SUPPLY COMPANY,9197563,revenue,1KE27,Bereavement Services Overhead,525.49
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/09/2024,LANDSCAPE SUPPLY COMPANY,9204795,revenue,1KJ20,Gardeners Team,358.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,LANERCOST HOUSE,9209774,revenue,1MM20,Residential Care MH,5916.80
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,06/09/2024,LANES GROUP PLC,9197713,revenue,1DR03,Grainger Market,1586.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,06/09/2024,LANES GROUP PLC,9197712,revenue,1KKX1,Civic Centre Direct Costs,870.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,06/09/2024,LANES GROUP PLC,9197714,revenue,1V075,Guildhall,870.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,05/09/2024,LANES GROUP PLC,9187348,revenue,1DT11,St Michaels Workshops,560.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,05/09/2024,LANES GROUP PLC,9187344,revenue,1DZ02,Broomyhill Road,560.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,12/09/2024,LANGUAGE EMPIRE LTD,9211355,revenue,1BT07,A&S - Syrian Refugees,2180.99
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,16/09/2024,LANGUAGE EMPIRE LTD,9211357,revenue,1BT07,A&S - Syrian Refugees,1786.72
Children & Families,Education,Revenue Expenditure,30/09/2024,LAPSAFE SELF SERVICESOLUTIONS LTD,9213353,revenue,1E652,Virtual School,876.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,30/09/2024,LAVAT CONSULTING LTD,9222402,revenue,1RB81,Housing Review,1000.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,30/09/2024,LAVAT CONSULTING LTD,9217406,revenue,1RL42,Third Party Loans,2800.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/09/2024,LAWNMOWERS INDEPENDANT THEATRE CO LTD,9219261,revenue,1MM50,Home Care MH,880.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LD NORTH EAST,9221165,revenue,1MK60,Ind Day Care LD,714.90
Investment & Growth,Major Projects,Capital Expenditure,27/09/2024,LDA DESIGN CONSULTING LTD,9217103,Capital,2CAPI,Capital Investment,9552.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LEA GREEN (MALHOTRA),9220358,revenue,1MG10,Nursing Care OP,104794.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LEA GREEN (MALHOTRA),9220358,revenue,1MG20,Residential Care OP,8619.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LEA GREEN (MALHOTRA),9220358,revenue,1MH10,Nursing Care PD,4688.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LEA GREEN (MALHOTRA),9220424,revenue,1MG10,Nursing Care OP,2830.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/09/2024,LEADEC,9207666,revenue,1MM01,Assess & Care Management MH,475.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/09/2024,LEADEC,9217091,revenue,1MK10,Nursing Care LD,380.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,LEARNING FOR LIFE,9221189,revenue,1MK60,Ind Day Care LD,31080.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/09/2024,LEAZES HOMES,9218930,revenue,1MK52,LD Concierge Schemes,6986.85
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/09/2024,LEAZES HOMES,9223006,revenue,1MK50,Supported Living LD,5952.91
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/09/2024,LEAZES HOMES,9212703,revenue,1MK52,LD Concierge Schemes,6986.85
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/09/2024,LEAZES HOMES,9207344,revenue,1MK52,LD Concierge Schemes,6986.85
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/09/2024,LEAZES HOMES,9223324,revenue,1MK52,LD Concierge Schemes,5622.78
Housing & Communities,Fairer Housing Unit,Revenue Income,26/09/2024,LEAZES HOMES,9204068,revenue,1VH14,Domestic Abuse Services,11215.61
Housing & Communities,Fairer Housing Unit,Revenue Income,13/09/2024,LEAZES HOMES,9198441,revenue,1VH14,Domestic Abuse Services,22380.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,16/09/2024,LEES CLEANING CONTRACTORS LLP,9197089,revenue,1KR56,Communal Area & Cyclical Mntce,465.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/09/2024,LEES CLEANING CONTRACTORS LLP,9186983,revenue,1KVWC,Minor Works Contracts,2449.50
