Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315836,-467.82,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315837,9457.24,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315837,-483,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315838,9099,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315838,-483,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315839,11915.84,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315839,-516.68,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315840,3402.12,,Revenue,507732,Kemps Place Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315841,3402.12,,Revenue,507732,Kemps Place Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315842,4002.08,,Revenue,507732,Kemps Place Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315843,2764.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315843,-688.68,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315844,3000,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315845,3237.24,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315845,-632.84,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315846,3400,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315846,-262.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315847,3156.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315848,3156.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315848,-1077.36,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315849,3237.24,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315849,-678.36,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315850,2764.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315850,-608.8,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315851,2764.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315851,-974.28,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315852,3237.24,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315852,-355.6,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315853,3237.24,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315853,-675.2,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315854,3320,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315854,-1259.88,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315855,2764.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315855,-690.76,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315856,2764.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315856,-768.88,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315857,3156.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315857,-837.76,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315858,3000,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315859,857.12,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315860,3000,,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315860,-787.72,,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315861,3600,,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315861,-1295.36,,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315862,6000,,Revenue,522482,Barchester Healthcare limited (Oaklands),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315863,8789.88,,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315865,3098.84,,Revenue,521407,P.C.M. Housing Association Limited (Laxton Hall),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315866,3464.86,,Revenue,521407,P.C.M. Housing Association Limited (Laxton Hall),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315866,-720.98,,Revenue,521407,P.C.M. Housing Association Limited (Laxton Hall),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315867,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315868,4120.84,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315868,-1829.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315869,3120,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315870,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315871,3200,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315872,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315873,3437.2,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315874,3437.24,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315875,1700,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315876,1700,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315877,3037.24,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315878,3437.24,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315879,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315880,3200,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315881,3200,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315882,2764.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315882,-803.68,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315883,2956.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315884,3200,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315885,3437.24,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315886,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315887,3437.24,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315888,2764.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315888,-684.88,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315889,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315890,3000,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315891,3400,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315892,3000,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315893,3357.24,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315894,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315895,3237.24,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315896,571.43,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315897,3056.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315898,3237.24,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315899,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315899,-1015.68,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315900,3156.4,,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315901,6037.96,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315902,8349.64,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315903,10368.08,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315904,11273.76,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315905,8077.96,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315906,2916.48,,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315907,2916.48,,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315908,4170.05,,Revenue,508122,Boulevard Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315908,-1392,,Revenue,508122,Boulevard Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315909,4646.08,,Revenue,522383,Livability,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315909,703.6,,Revenue,522383,Livability,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315910,3321.43,,Revenue,522297,Nellsar Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315911,4317.76,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315911,1278.04,,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315912,8617.08,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315913,3855.4,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315914,1008,,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315914,7631.6,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315914,862.64,,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315915,5973.08,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315916,983.08,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315917,4349.12,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315918,5890.04,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315919,5970.32,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315920,4317.76,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315921,4687.36,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315922,5049.8,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315923,4800,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315924,4028.44,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315925,3495.64,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315926,2748.64,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315927,4345.24,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315928,3921.16,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315929,8255.68,,Revenue,503851,NEW BOUNDARIES COMMUNITY SERVICES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315930,30834.73,,Revenue,516316,Precious Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315931,4364.8,,Revenue,518325,RCH Care Homes LTD (Woodland Care Centre),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315932,6200,,Revenue,523127,Southborough Home (Moulsham Home Ltd),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315933,14576.51,,Revenue,511693,Richardson Care Holdings Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315934,7899.73,,Revenue,511693,Richardson Care Holdings Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315935,10152,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315935,-676.4,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315936,8350.88,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315936,-483.2,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315937,9317.14,,Revenue,523100,Woodrowe Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315938,3756.4,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315939,3500,,Revenue,502562,Park Vista Care Homes Limited,Temporary Accommodation Costs
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315940,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315940,-581.76,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315941,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315941,-857.16,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315942,3000,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315943,3200,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315944,3600,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315945,3000,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315945,-1093.08,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315946,3320,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315947,3886.84,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315947,-878.92,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315948,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315949,3800,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315949,-772.16,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315950,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315950,-712.96,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315951,3037.24,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315951,-876.8,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315952,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315952,-732.92,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315953,3200,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315953,-839.76,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315954,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315954,-324.52,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315955,3600,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315956,3400,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315956,-691.2,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315957,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315958,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315958,-1269.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315959,3237.24,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315959,-902.84,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315960,3400,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315960,-703,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315961,3400,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45306,8000315961,-673.84,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315962,3600,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45306,8000315963,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
