Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304547,3237.24,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304547,-725.68,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304548,3316.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304549,3037.24,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304550,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304550,-690.24,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304551,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304552,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304552,-613.6,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304553,3237.24,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304554,-1093.84,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304554,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304555,3156.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304555,-1145.04,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304556,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304557,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304557,-655.88,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304558,3164.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304558,-691.12,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304559,-1308.96,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304559,3164.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304560,3164.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304560,-1294.72,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304561,3164.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304562,-691.2,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304562,2956.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304563,3000,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304563,-265.64,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304564,-688.08,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304564,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304565,2800,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304565,-270.56,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304566,3037.24,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304567,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304568,3000,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304569,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304570,2956.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304570,-1217.2,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304572,2637.24,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304573,3164.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304574,3237.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304575,-722.48,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304575,3100,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304576,-687.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304576,5909.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304577,-750.64,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304577,2764.4,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304578,3156.4,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304578,-840.12,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304579,2956.4,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304580,3340.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304580,-1112.44,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304581,3237.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304581,-681.44,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304582,-874.92,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304582,3357.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304583,-711.08,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304583,2975.84,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304584,3716.94,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304585,-686.28,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304585,3164.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304586,3164.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304587,3164.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304588,3164.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304588,-872.2,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304589,3477.24,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304589,-975.6,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304590,3164.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304590,-1088.84,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304591,3164.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304591,-691.24,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304592,3216.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304593,-948.44,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304593,3703.52,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304594,3468.47,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304594,-737.14,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304595,3837.24,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304595,-688.52,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304596,2956.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304597,-538.8,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304597,3135.24,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304598,3856.4,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304598,-1217.72,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304599,-1067.52,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304599,3756.4,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304600,3697.24,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304600,-1033.96,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304601,-1711.08,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304601,3796.4,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304602,-1129.52,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304602,3556.4,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304603,-679.92,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304603,3493.56,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304604,3637.24,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304604,-889.24,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304605,3625.24,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304605,-778.88,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304606,3700,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304606,-784.36,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304607,-890.28,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304607,3000,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304608,3756.4,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304609,3996.4,,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304609,-1031.04,,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304610,5136.4,,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304611,-1373.36,,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304611,3996,,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304612,4559.64,,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304613,4008.4,,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304613,-1245.56,,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304614,-988.88,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304614,3956.4,,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304615,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304615,-817.6,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304616,-1030.56,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304616,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304617,3376,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304618,-1243.12,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304618,3360,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304619,3017.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304620,-747.04,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304620,3017.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304621,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304622,3297.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304623,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304624,-593.84,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304624,3156.4,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304625,3456.4,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304625,-711.04,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304626,3433.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304627,3156.4,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304627,-807.16,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304628,3156.4,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304629,3297.24,,Revenue,502344,PHILIA LODGE REST HOME,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304630,3470.68,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304631,3686.84,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304632,3164.4,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304632,-806.92,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304633,3721.16,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304634,3963.24,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304634,-1017.16,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304635,4119.64,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304635,-987.68,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304636,-960.28,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304636,3486.84,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304637,-483,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304637,3164.4,,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304638,-483,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304638,9099,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304639,-483,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304639,8964.2,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304640,-483,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304640,9959.72,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304641,6132.68,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304641,-483,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304642,13683.08,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304642,-516.68,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304643,-417,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304643,12103.88,,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45205,8000304644,-543.09,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304644,3238.05,,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304645,9317.14,,Revenue,523100,Woodrowe Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304646,9016.59,,Revenue,523100,Woodrowe Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304647,1229.25,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304648,3491.87,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304652,1108.21,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304656,864.01,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304657,1376.57,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304658,629.44,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304659,1427.13,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304661,658.47,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45205,8000304662,2037.04,,Revenue,511067,Longhurst Group Limited,Home Care
