Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287797,4237.64,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287798,4400,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287798,-1571.67,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287799,-1630.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287799,6233.74,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287800,4048.2,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287800,-471.94,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287801,4014.44,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287802,3630.44,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287803,-1112.69,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287803,3921.16,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287804,3840.84,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287805,-633.91,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287805,4764.84,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287806,10848,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287806,-471.94,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287807,4043.24,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287808,4680.84,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287809,-751.75,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287809,4418.6,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287810,-301.6,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287810,4530.44,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287811,-1018.96,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287811,3848.2,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287812,-1051.43,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287812,4763.24,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287816,13824.67,Revenue,509777,Glenholme Healthcare Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287817,2754.04,Revenue,512568,HC-One Ltd - Llysnewdd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287818,7125.12,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287832,8255.68,Revenue,503851,NEW BOUNDARIES COMMUNITY SERVICES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287835,4922.8,Revenue,502384,PJ Care Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287836,10702.44,Revenue,502384,PJ Care Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287837,4364.8,Revenue,518325,RCH Care Homes LTD (Woodland Care Centre),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287838,2000,Revenue,502318,Barchester Healthcare (Werrington Lodge),Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287839,3163.24,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287840,3163.24,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287842,3200,Revenue,511813,RCH Care HomesLLtd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287843,3600,Revenue,511813,RCH Care HomesLLtd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287844,3000,Revenue,511813,RCH Care HomesLLtd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287845,6000,Revenue,523127,Southborough Home (Moulsham Home Ltd),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287847,-443.4,Revenue,501532,THE LODGE TRUST,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287847,3244,Revenue,501532,THE LODGE TRUST,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45065,8000287848,-527.24,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287848,6824,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45065,8000287849,9016.59,Revenue,523100,Woodrowe Healthcare Ltd,Residential Care
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,63739.52,Revenue,511097,Kedleston (Wings Education) Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,0.35,Revenue,511097,Kedleston (Wings Education) Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,6857.14,Revenue,519854,MOSAIC FOSTER CARE LIMITED,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,6857.14,Revenue,519854,MOSAIC FOSTER CARE LIMITED,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,63739.52,Revenue,511097,Kedleston (Wings Education) Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,1037.14,Revenue,522166,SUPPORTED HOUSING FELLOWSHIP CIC,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,2250,Revenue,502112,PCH Integration Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,0.35,Revenue,511097,Kedleston (Wings Education) Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45065,8000287863,4280.06,Revenue,509141,Caretech Community Services Limited,Boarding Out Fees
Peterborough City Council,Place & Economy,Highway Mtce & Scheme Commissioning,Services,45068,30417284,4410.8,Revenue,523463,Road Management Services (Peterborough) Ltd,Materials
Peterborough City Council,Children and Young People,External Education Placements,Schools,45068,30417390,8333,Revenue,508167,Red Balloon Educational Trust,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45068,30417391,8333,Revenue,508167,Red Balloon Educational Trust,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45068,30417392,9999.66,Revenue,508167,Red Balloon Educational Trust,Boarding Out Fees
Peterborough City Council,Place & Economy,Director of Housing,Services,45068,30417558,3820.14,Revenue,500025,DA Rosalia Hotel,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45068,30417586,38675.7,Revenue,507976,BWC Aluminium Ltd,Materials
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45068,30417608,9400,Revenue,512023,Ebase Technology Limited,Computer Software
Peterborough City Council,Corporate Services,IT & Digital Services,Agency Staff,45068,30417767,1354.13,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Techinical Services,Agency Staff,45068,30418833,650.57,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45068,30418836,1890,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Corporate Parenting,Agency Staff,45068,30418882,792,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Legal Services,Services,45068,30419088,1725,Revenue,518986,MEWA LLP,Jurors / Expert Witnesses
Peterborough City Council,Place & Economy,Environmental Enforcement & CCTV,Energy Costs,45068,30419159,947.7,Revenue,507687,Totalenergies Gas & Power Limited,Oil
Peterborough City Council,Place & Economy,Environmental Enforcement & CCTV,Energy Costs,45068,30419159,388.82,Revenue,507687,Totalenergies Gas & Power Limited,Oil
Peterborough City Council,Place & Economy,Environmental Enforcement & CCTV,Energy Costs,45068,30419159,325.73,Revenue,507687,Totalenergies Gas & Power Limited,Oil
Peterborough City Council,Place & Economy,Director of Housing,Services,45068,30419237,502.56,Revenue,509431,Longhurst Group Limited - Peterborough Foyer,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45068,30419282,1150,Revenue,502545,Quantum Lettings Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45068,30419335,500,Revenue,523926,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45068,30419377,828,Revenue,500195,Bretton Community Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419379,1350,Revenue,508805,The Owls' Nest Pre-School,Grant Payment
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45068,30419383,400,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45068,30419383,106,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45068,30419383,294,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45068,30419383,495,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45068,30419383,270,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Place & Economy,Planning Compliance,Agency Staff,45068,30419552,1056.22,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45068,30419554,3061.32,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45068,30419555,3278.17,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Agency Staff,45068,30419557,2756.64,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45068,30419558,3300,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Agency Staff,45068,30419559,1059.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Techinical Services,Agency Staff,45068,30419568,610.74,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Techinical Services,Agency Staff,45068,30419571,560.75,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45068,30419572,4686.71,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Customer and client receipts - Rents,45068,30419573,975,Revenue,509783,B & J Schoepe t/a Midland Property Services,Rental Income
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419574,675,Revenue,500527,Herlington Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419575,675,Revenue,500417,Sunflower Seed Pre-School,Grant Payment
Peterborough City Council,Corporate Services,Marketing & Communications,Services,45068,30419588,3266,Revenue,510608,Print 4 Business Ltd,Printing
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419591,761.53,Revenue,501187,Shiny Stars Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419593,2393.68,Revenue,508820,Busy Bunnies Braybrook,Grant Payment
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419594,1516.02,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45068,30419595,984.24,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419596,4455.04,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419597,2334.32,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419599,1184.28,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419601,1709.45,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419602,1273.08,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45068,30419603,3826.57,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45068,30419604,1302.68,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419605,3029.73,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Corporate Parenting,Agency Staff,45068,30419606,633.6,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419607,2901.36,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,IT & Digital Services,Agency Staff,45068,30419608,1225.12,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419609,1473.03,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419610,1406.36,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419611,1339.48,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419612,2486.96,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45068,30419613,1312.32,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419614,2949.51,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45068,30419615,2489.66,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Mental Health,Agency Staff,45068,30419616,1361.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419619,1076.63,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419620,1212.42,Revenue,500469,Rise & Shine Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419621,1767.99,Revenue,508836,Acorn Academy Day Nursery Ltd,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419622,1767.99,Revenue,503123,Little Bees Pre-School,Grant Payment
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45068,30419623,2486.96,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419624,1347.04,Revenue,500291,Smiley Faces Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419625,3108.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45068,30419626,1243.48,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419628,2946.65,Revenue,508299,Stars Preschool Woodston,Grant Payment
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45068,30419629,1082.08,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45068,30419630,1767.99,Revenue,511157,Stars Day Nursery Oakdale,Grant Payment
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45068,30419631,2427.76,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419636,1361.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45068,30419638,1406.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419639,1361.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45068,30419642,1756.5,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45068,30419643,1154.68,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45068,30419669,569.24,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Agency Staff,45068,30419674,1026.78,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Agency Staff,45068,30419674,351.54,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Compliance,Agency Staff,45068,30419675,3818.58,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Compliance,Agency Staff,45068,30419675,2758.8,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Techinical Services,Agency Staff,45068,30419676,1122.34,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45068,30419678,1273.08,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Targeted Youth Service,Agency Staff,45068,30419679,10880.1,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45068,8000287763,3080.84,Revenue,520273,Country Court Care Homes 2  Ltd - Castor Lodge,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45068,8000287764,3061.2,Revenue,520273,Country Court Care Homes 2  Ltd - Castor Lodge,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45068,8000287764,-795.4,Revenue,520273,Country Court Care Homes 2  Ltd - Castor Lodge,Residential Care
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287863,3810,Revenue,512693,Fosterplus Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287863,3810,Revenue,507738,Orange Grove Fostercare Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287863,19652.14,Revenue,523534,Aspris Childrens Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287863,3810,Revenue,507738,Orange Grove Fostercare Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45068,8000287891,765.79,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45068,8000287891,1174.21,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,1779.96,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,4607.14,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,1780,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,1780,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,5396.01,Revenue,511228,To The Moon and Back Foster Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,0.04,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,Family Safeguarding,Services,45068,8000287922,532.5,Revenue,522381,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,4992.86,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,4992.86,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,0.04,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,3742.14,Revenue,514947,Regional Fostering Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,3814.29,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,4607.14,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45068,8000287922,1779.96,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Public Health,Health Check Services,Other Establishments,45070,30417440,1196,Revenue,517957,Nightingale Medical Centre,Third Party Payments - Contract
Peterborough City Council,Public Health,Health Check Services,Other Establishments,45070,30417442,4623,Revenue,511308,Lakeside Healthcare,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45070,30417551,60548.12,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Third Party Payments - Contract
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45070,30417578,828.35,Revenue,502507,Cambridgeshire County Council,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45070,30417579,828.35,Revenue,502507,Cambridgeshire County Council,Hired Transport
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45070,30417580,9079.15,Revenue,502507,Cambridgeshire County Council,Mobile Telephones
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45070,30417581,1140,Revenue,521833,Kip McGrath Tuition Peterborough LP,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45070,30417582,1064,Revenue,523020,Kip McGrath Tuition Peterborough South LP,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45070,30417587,103366.66,Revenue,512606,"Inspire Education Group
",Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45070,30417588,48000,Revenue,512606,"Inspire Education Group
",Education Expenses
Peterborough City Council,Adult Social Care,Executive Director Adult Social Care,Services,45070,30417589,1218,Revenue,512024,Tile Hill Interim & Executive Ltd,Hired Services
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45070,30417590,4640,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45070,30417601,8920.16,Revenue,500768,City College Peterborough,External Temporary Staff
Peterborough City Council,Place & Economy,Highway Mtce & Scheme Commissioning,Members Allowances,45070,30417618,6000,Revenue,500208,W D M Ltd,Computer Software
Peterborough City Council,Corporate Services,Strategic Projects,Services,45070,30417622,5400,Revenue,523177,Simon Consultancy Limited,Consultants Fees
Peterborough City Council,Children and Young People,External Education Placements,Services,45070,30417623,3205.08,Revenue,523012,St Mary & St John CEVA Primary School,Out Of Area Education Costs
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45070,30417641,2814.5,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45070,30417642,1072,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45070,30417649,759.96,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45070,30417651,826.48,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45070,30417652,2840.58,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45070,30417665,771.76,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45070,30417667,516,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45070,30417675,688,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Place & Economy,Coroners Service,Services,45070,30417737,15000,Revenue,502507,Cambridgeshire County Council,Contract Services
Peterborough City Council,Place & Economy,Coroners Service,Services,45070,30417737,280786.02,Revenue,502507,Cambridgeshire County Council,Contract Services
