Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45357,30443332,1200,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,30443334,16185.75,,Capital,524654,JEM Engineering and Fabrication Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Place & Economy,Director of Housing,Services,45357,30443347,663.59,,Revenue,508919,Accent Housing Limited,Financial Assistance
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45357,30443348,675,,Revenue,503123,Little Bees Pre-School,Grant Payment
Peterborough City Council,Place & Economy,Director of Housing,Customer and client receipts - Rents,45357,30443349,5220.89,,Revenue,509760,Hyde Housing Association,Rental Income
Peterborough City Council,Place & Economy,Community Capacity,Other Establishments,45357,30443350,34700,,Revenue,522882,Good Neighbours - Rural Peterborough,Grant-Third Party
Peterborough City Council,Place & Economy,Director of Housing,Services,45357,30443351,4202.84,,Revenue,508284,Bee Lettings Ltd,Financial Assistance
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,30443355,500,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45357,30443361,850,,Revenue,501810,ZigZag Day Nursery Ltd,Grant Payment
Peterborough City Council,Children and Young People,Early Years & Quality Improvement,Other Establishments,45357,30443363,693,,Revenue,519084,Redacted Personal Information,Grant-Third Party
Peterborough City Council,Children and Young People,CSC Placements,Services,45357,30443364,935,,Revenue,505010,Sharman Quinney,Course Fees
Peterborough City Council,Corporate Services,Democratic Services,Agency Staff,45357,30443365,1437.5,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Children and Young People,CSSB-Delivery,Severance Payments,45357,30443372,29859.49,,Revenue,500264,Teachers Pensions,Redundancy Costs
Peterborough City Council,Children and Young People,Family Safeguarding,Services,45357,8000321500,574.96,,Revenue,500720,Cross Keys Homes,Financial Assistance
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321544,2525.88,,Capital,510255,Maplethorpe & Mooney Ltd,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321545,953,,Capital,501100,Premier Mobility (UK) Limited,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321546,2622,,Capital,501100,Premier Mobility (UK) Limited,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321548,3822.2,,Capital,510255,Maplethorpe & Mooney Ltd,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321549,9026.55,,Capital,523104,Westone Housing Ltd,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321550,5279.86,,Capital,523104,Westone Housing Ltd,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321551,1114.94,,Capital,524328,MR. BRIGHT'S LTD,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321552,15000,,Capital,500044,Redacted Personal Information,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45357,8000321553,818.4,,Capital,500840,Casbon Building Services,Grant Payment
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45357,8000321565,2682.96,,Revenue,502507,Cambridgeshire County Council,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45357,8000321566,2682.96,,Revenue,502507,Cambridgeshire County Council,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45357,8000321567,1930.04,,Revenue,511733,Hertfordshire County Council- Shared Lives,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321569,765.52,,Revenue,501931,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321569,-88.08,,Revenue,501931,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321570,739.76,,Revenue,501928,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321570,-171.44,,Revenue,501928,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321572,824.32,,Revenue,503359,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321574,3264.24,,Revenue,506846,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321575,1564.08,,Revenue,506906,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321576,1076.88,,Revenue,507502,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321577,941.04,,Revenue,508282,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321578,3600,,Revenue,508584,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321578,-91.64,,Revenue,508584,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321579,2247.6,,Revenue,508735,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321579,-5.56,,Revenue,508735,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321580,3914.08,,Revenue,508644,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321580,-142.2,,Revenue,508644,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321582,504.24,,Revenue,508900,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321583,1970.48,,Revenue,509175,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321583,-187,,Revenue,509175,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321585,996,,Revenue,509232,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321587,829.92,,Revenue,509901,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321587,-196,,Revenue,509901,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321589,1431.04,,Revenue,501296,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321589,362.92,,Revenue,501296,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321590,6416.48,,Revenue,510820,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321593,798.48,,Revenue,508897,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321593,-165.36,,Revenue,508897,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321594,3526.48,,Revenue,503313,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321594,-199.12,,Revenue,503313,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321595,1451.16,,Revenue,507580,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321595,-218.72,,Revenue,507580,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321596,1169.12,,Revenue,508904,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321598,2690.76,,Revenue,502002,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321598,-190.4,,Revenue,502002,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321599,2352.6,,Revenue,508585,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321599,-74.68,,Revenue,508585,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321600,2852.88,,Revenue,509058,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321600,-169.8,,Revenue,509058,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321601,1655.2,,Revenue,510134,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321603,810.48,,Revenue,510453,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321604,3985.52,,Revenue,510621,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321604,-74.72,,Revenue,510621,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321605,2903.6,,Revenue,511146,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321608,561.28,,Revenue,511377,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321609,5659.36,,Revenue,511148,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321609,-20.28,,Revenue,511148,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321610,632.64,,Revenue,511374,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321613,1228.88,,Revenue,511676,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321614,2215.64,,Revenue,507064,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321614,-75.84,,Revenue,507064,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321615,2615.88,,Revenue,511791,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321615,-137.96,,Revenue,511791,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321616,2367.48,,Revenue,507501,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321616,-216,,Revenue,507501,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321617,2878,,Revenue,511862,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321618,1052.6,,Revenue,502943,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321619,8091.16,,Revenue,503203,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321619,-520.48,,Revenue,503203,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321620,3268.6,,Revenue,518389,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321620,-223.08,,Revenue,518389,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321621,991.28,,Revenue,512865,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321622,1564.08,,Revenue,512859,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321622,-232.96,,Revenue,512859,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321623,6182.96,,Revenue,513347,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321623,-240.16,,Revenue,513347,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321624,11073.28,,Revenue,514027,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321625,3906,,Revenue,515058,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321627,586.16,,Revenue,520748,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321629,2298.92,,Revenue,522280,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321632,949.48,,Revenue,522194,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321632,-439.12,,Revenue,522194,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321635,9706.48,,Revenue,522419,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321636,2788.44,,Revenue,522658,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321637,533.68,,Revenue,522757,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321638,1827.36,,Revenue,522871,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321639,4701.48,,Revenue,511863,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321640,766.08,,Revenue,522859,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321641,970.88,,Revenue,522856,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321641,-49.76,,Revenue,522856,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321642,1745.28,,Revenue,523050,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321642,-9.56,,Revenue,523050,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321643,1540.48,,Revenue,511558,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321644,2414.64,,Revenue,503083,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321644,-216,,Revenue,503083,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321646,2890.48,,Revenue,512363,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321647,800.12,,Revenue,512212,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321647,-201.16,,Revenue,512212,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321648,1948.86,,Revenue,512627,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321649,738.48,,Revenue,512626,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321651,791.28,,Revenue,513345,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321652,1179,,Revenue,507710,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321652,-231.88,,Revenue,507710,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321653,824.32,,Revenue,512857,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321654,1739.68,,Revenue,508924,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321654,-94.4,,Revenue,508924,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321656,6428.08,,Revenue,516927,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321656,-117.76,,Revenue,516927,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321657,739.76,,Revenue,518938,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321658,2414.16,,Revenue,519978,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321659,1108.8,,Revenue,521579,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321664,1586.48,,Revenue,522439,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321665,1254.96,,Revenue,522496,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321666,1847.12,,Revenue,519572,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321666,-283.96,,Revenue,519572,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321667,530.48,,Revenue,522923,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321668,1082.48,,Revenue,522744,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321668,-481.24,,Revenue,522744,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321670,688.24,,Revenue,522855,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321673,1681.4,,Revenue,522922,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321674,6413.48,,Revenue,502351,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321674,553.5,,Revenue,502351,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321675,11990.28,,Revenue,507795,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321675,-507.52,,Revenue,507795,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321676,2976.48,,Revenue,507796,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321677,1126.48,,Revenue,508852,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321677,-439.48,,Revenue,508852,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321678,1203.44,,Revenue,509936,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321678,-154.4,,Revenue,509936,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321679,1538.32,,Revenue,509939,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321680,506.48,,Revenue,510878,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321681,3196.12,,Revenue,509852,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321682,706.48,,Revenue,511047,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321682,-158.28,,Revenue,511047,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321683,1409.52,,Revenue,511143,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321684,1832.88,,Revenue,511415,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321684,-49.64,,Revenue,511415,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321685,2478.32,,Revenue,503045,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321686,-601.16,,Revenue,511790,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321686,1112.12,,Revenue,511790,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321687,1238.64,,Revenue,522501,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321688,9556.32,,Revenue,523206,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321688,-324.88,,Revenue,523206,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321691,1648.64,,Revenue,501237,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321692,1278.48,,Revenue,523561,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321695,503.08,,Revenue,523801,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321696,1067.36,,Revenue,523804,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321696,-501.36,,Revenue,523804,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321697,2054.44,,Revenue,523799,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321698,11442.48,,Revenue,524122,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321699,527.08,,Revenue,524120,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321700,513.84,,Revenue,524181,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321701,1126.48,,Revenue,519571,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321701,-369.96,,Revenue,519571,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321702,968.2,,Revenue,523922,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321703,533.6,,Revenue,524456,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321704,1515.04,,Revenue,524550,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321705,1573.12,,Revenue,524448,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321706,2332.48,,Revenue,524487,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321707,1525.88,,Revenue,524549,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321707,-854.64,,Revenue,524549,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321708,815.08,,Revenue,524551,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321709,954.48,,Revenue,524547,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321711,1494.08,,Revenue,523048,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321712,1048.88,,Revenue,523000,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321713,4306.48,,Revenue,522410,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321714,588.08,,Revenue,523154,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321715,1131.12,,Revenue,523458,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321716,1067.36,,Revenue,523802,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321717,2458.48,,Revenue,524179,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45357,8000321717,-98.28,,Revenue,524179,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321718,1211.48,,Revenue,524124,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321719,1630.16,,Revenue,524182,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321720,994.48,,Revenue,524240,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321722,4466.4,,Revenue,524377,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321723,1227.24,,Revenue,512254,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45357,8000321724,522.12,,Revenue,524510,Redacted Personal Information,Direct Payments
