Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309203,585.2,,Revenue,510196,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309205,-229.52,,Revenue,510663,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309205,971.6,,Revenue,510663,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309206,610.96,,Revenue,510350,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309208,2677.84,,Revenue,510602,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309210,572.88,,Revenue,501769,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309211,8413.72,,Revenue,502351,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309211,-369,,Revenue,502351,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309212,-507.52,,Revenue,507795,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309212,11990.28,,Revenue,507795,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309213,2707.28,,Revenue,507796,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309214,1126.48,,Revenue,508852,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309214,-439.48,,Revenue,508852,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309215,1203.44,,Revenue,509936,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309215,-154.4,,Revenue,509936,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309216,1538.32,,Revenue,509939,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309217,506.48,,Revenue,510878,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309218,4054.92,,Revenue,509852,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309219,-158.28,,Revenue,511047,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309219,706.48,,Revenue,511047,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309220,1409.52,,Revenue,511143,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309221,1832.88,,Revenue,511415,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309221,-49.64,,Revenue,511415,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309222,2478.32,,Revenue,503045,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309223,1112.12,,Revenue,511790,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309223,-601.16,,Revenue,511790,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309224,6416.48,,Revenue,510820,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309225,-20.28,,Revenue,511148,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309225,5659.36,,Revenue,511148,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309226,632.64,,Revenue,511374,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309228,1228.88,,Revenue,511676,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309229,2215.64,,Revenue,507064,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309229,-75.84,,Revenue,507064,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309230,-137.96,,Revenue,511791,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309230,2615.88,,Revenue,511791,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309231,-216,,Revenue,507501,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309231,2367.48,,Revenue,507501,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309232,2538.48,,Revenue,511862,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309233,1052.6,,Revenue,502943,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309234,3268.6,,Revenue,518389,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309234,-223.08,,Revenue,518389,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309235,991.28,,Revenue,512865,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309236,-232.96,,Revenue,512859,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309236,1564.08,,Revenue,512859,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309237,6182.96,,Revenue,513347,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309237,-240.16,,Revenue,513347,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309238,11073.28,,Revenue,514027,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309239,3081,,Revenue,515058,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309241,-64.96,,Revenue,511890,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309241,783.88,,Revenue,511890,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309242,586.16,,Revenue,520748,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309244,2298.92,,Revenue,522280,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309247,949.48,,Revenue,522194,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309247,-439.12,,Revenue,522194,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309249,-335.68,,Revenue,522245,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309249,1076.88,,Revenue,522245,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309250,578.48,,Revenue,507941,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309251,9076.32,,Revenue,522419,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309252,2447.84,,Revenue,522658,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309253,533.68,,Revenue,522757,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309254,1827.36,,Revenue,522871,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309255,4701.48,,Revenue,511863,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309256,766.08,,Revenue,522859,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309257,2546.48,,Revenue,511202,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309258,6290.48,,Revenue,511049,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309258,-306.84,,Revenue,511049,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309259,1564.08,,Revenue,511045,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309259,-204.16,,Revenue,511045,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309260,916,,Revenue,511239,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309261,3388.2,,Revenue,511376,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309262,1409.52,,Revenue,511241,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309263,956.48,,Revenue,511932,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309265,1512.16,,Revenue,512207,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309268,3798.96,,Revenue,501843,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309268,-496.52,,Revenue,501843,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309270,-83.96,,Revenue,515053,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309270,618.48,,Revenue,515053,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309271,-194.28,,Revenue,514033,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309271,1280.72,,Revenue,514033,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309274,709.2,,Revenue,517475,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309275,1728.48,,Revenue,516180,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309276,881.88,,Revenue,516559,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309278,4806.69,,Revenue,518947,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309278,-229.48,,Revenue,518947,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309280,1688,,Revenue,518951,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309280,-252.4,,Revenue,518951,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309281,3626.28,,Revenue,521686,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309281,-1080.72,,Revenue,521686,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309282,1100.4,,Revenue,520749,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309284,920.08,,Revenue,522089,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309286,-382.6,,Revenue,522178,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309286,3848.08,,Revenue,522178,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309288,824.32,,Revenue,522357,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309289,2182.32,,Revenue,522411,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309292,-49.76,,Revenue,522856,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309292,881.88,,Revenue,522856,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309293,-9.56,,Revenue,523050,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309293,1745.28,,Revenue,523050,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309294,-324.88,,Revenue,523206,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309294,10063.36,,Revenue,523206,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309296,568.88,,Revenue,523204,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309297,1648.64,,Revenue,501237,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309298,1278.48,,Revenue,523561,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309302,1067.36,,Revenue,523804,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309302,-501.36,,Revenue,523804,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309303,2054.44,,Revenue,523799,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309304,11442.48,,Revenue,524122,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309306,513.84,,Revenue,524181,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309307,-369.96,,Revenue,519571,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309307,1126.48,,Revenue,519571,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309308,968.2,,Revenue,523922,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309309,533.6,,Revenue,524456,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309310,1515.04,,Revenue,524550,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309311,1573.12,,Revenue,524448,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309312,2912.25,,Revenue,524487,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309313,1525.88,,Revenue,524549,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309314,650.64,,Revenue,524551,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309315,954.48,,Revenue,524547,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309318,2317.88,,Revenue,512632,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309318,-320.12,,Revenue,512632,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309319,-308.4,,Revenue,512631,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309319,978.48,,Revenue,512631,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309320,2832.6,,Revenue,512361,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309321,1404.88,,Revenue,515771,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309321,-141,,Revenue,515771,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309322,1749.92,,Revenue,515770,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309323,1550.2,,Revenue,506896,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309326,1339.84,,Revenue,514770,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309330,1695.48,,Revenue,519575,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309333,828.08,,Revenue,522180,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309334,584.92,,Revenue,522423,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309335,918.48,,Revenue,522182,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309335,-214.76,,Revenue,522182,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309336,791.28,,Revenue,522497,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309337,1444.08,,Revenue,522631,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309337,-225.8,,Revenue,522631,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309342,604.64,,Revenue,523380,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309344,559.44,,Revenue,523457,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309345,1529.24,,Revenue,522632,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309345,-222.12,,Revenue,522632,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309347,981.6,,Revenue,522732,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309348,540.96,,Revenue,502443,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309349,3540.4,,Revenue,522906,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309350,-63.4,,Revenue,523133,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309350,2458.48,,Revenue,523133,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309351,1492,,Revenue,519570,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309352,2231.58,,Revenue,523379,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309353,671.88,,Revenue,523455,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309356,785.48,,Revenue,524486,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309357,-262.76,,Revenue,524125,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309357,1278.48,,Revenue,524125,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309358,1169.68,,Revenue,524242,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309363,798.48,,Revenue,508897,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309363,-165.36,,Revenue,508897,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309364,-199.12,,Revenue,503313,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309364,3526.48,,Revenue,503313,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309365,-218.72,,Revenue,507580,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309365,1451.16,,Revenue,507580,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309366,1169.12,,Revenue,508904,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309368,1011.4,,Revenue,511868,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309369,-190.4,,Revenue,502002,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309369,2690.76,,Revenue,502002,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309370,-74.68,,Revenue,508585,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309370,2352.6,,Revenue,508585,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309371,-169.8,,Revenue,509058,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309371,2852.88,,Revenue,509058,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309372,1655.2,,Revenue,510134,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309374,810.48,,Revenue,510453,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309375,3985.52,,Revenue,510621,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309375,-74.72,,Revenue,510621,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309376,2903.6,,Revenue,511146,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309377,1746.84,,Revenue,511235,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309380,561.28,,Revenue,511377,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309382,1572.6,,Revenue,524275,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309383,623.28,,Revenue,524352,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309384,560.4,,Revenue,524374,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309385,-63.24,,Revenue,524447,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309385,714.88,,Revenue,524447,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309386,594.08,,Revenue,522998,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309388,1025.8,,Revenue,524638,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309391,557,,Revenue,524632,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309392,1540.48,,Revenue,511558,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309393,2414.64,,Revenue,503083,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309393,-216,,Revenue,503083,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309395,2890.48,,Revenue,512363,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45245,8000309396,-201.16,,Revenue,512212,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309396,766.73,,Revenue,512212,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309397,1921.12,,Revenue,512627,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45245,8000309398,738.48,,Revenue,512626,Redacted Personal Information,Direct Payments
