Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Corporate,Corporate,Non Revenue,45021,30413103,6621.81,Capital,500942,Serco Ltd,Consultants Fees
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413107,1656,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413108,628,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413109,1608,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Corporate Services,Bereavement Service,Services,45021,30413112,1689.75,Revenue,500134,Ashdown Supplies,Materials
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45021,30413113,24995,Revenue,523310,Getmapping Ltd,Computer Software
Peterborough City Council,Corporate Services,Elections,"Printing, Stationery & General Office Expenses",45021,30413115,2430.35,Revenue,500502,Redacted Commercial Confidentiality,Stationery
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30413119,690.3,Revenue,503608,AALCO,Materials
Peterborough City Council,Corporate Services,Legal Services,Grants and Subscriptions,45021,30413156,950,Revenue,504788,Redacted Personal Information,Direct Payments
Peterborough City Council,Children and Young People,Clare Lodge,Cleaning & Domestic Supplies,45021,30413157,652.2,Revenue,503180,CCL Supplies Ltd,Cleaning
Peterborough City Council,Public Health,Smoking and Tobacco,Services,45021,30413164,13029.14,Revenue,502647,NHS Cambridgeshire and Peterborough ICB,Materials
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45021,30413165,11718.7,Revenue,502647,NHS Cambridgeshire and Peterborough ICB,Contributions
Peterborough City Council,Corporate Services,HR WFD & Training,Interview & Training Expenses,45021,30413171,850,Revenue,508497,Interface Enterprises Ltd,Training
Peterborough City Council,Corporate Services,Legal Services,Services,45021,30413172,650,Revenue,504788,Redacted Personal Information,Legal Costs
Peterborough City Council,Place & Economy,Parking Services,"Tools, Equipment, Furniture & Materials",45021,30413181,9405.57,Revenue,500693,Flowbird Smart City UK Limited,Furniture And Equipment Repairs
Peterborough City Council,Corporate Services,Elections,Services,45021,30413191,492.66,Revenue,511935,Civica Election Services Limited,Contract Services
Peterborough City Council,Corporate Services,Elections,Services,45021,30413191,1156.68,Revenue,511935,Civica Election Services Limited,Postage
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30413242,3465,Revenue,503608,AALCO,Materials
Peterborough City Council,Corporate Services,PSSP Retained Services,Services,45021,30413244,1269.52,Revenue,507454,Whistl UK Ltd,Postage
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30413253,3279.03,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30413254,2561.78,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30413255,1477.95,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30413256,1410.1,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30413257,1303.71,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30413258,878.13,Revenue,511663,Hytec Castings Ltd,Materials
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45021,30413272,1153.08,Revenue,511302,Softcat Plc,Computer Software
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45021,30413274,850,Revenue,507504,Salaam Radio Ltd,Printing
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,"Tools, Equipment, Furniture & Materials",45021,30413278,2964.04,Revenue,507693,Sonova UK Ltd,Educational Equipment
Peterborough City Council,Children and Young People,CSC - Quality Assurance,Services,45021,30413280,2462.89,Revenue,512372,"Coram Voice (Formerly Voice- Child In Care)
",Consultants Fees
Peterborough City Council,Corporate Services,Legal Services,Agency Staff,45021,30413288,4606.25,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30413289,14407.28,Revenue,500997,Lincolnshire County Council,Education Expenses
Peterborough City Council,Corporate Services,Peterborough Serco Strategic Partnership,Services,45021,30413291,3265,Revenue,507823,Inform CPI Ltd,Consultants Fees
Peterborough City Council,Public Health,Weight Management and Obesity,Salaries & Wages,45021,30413293,18461.54,Revenue,502507,Cambridgeshire County Council,Shared Services Staff Costs
Peterborough City Council,Corporate Services,Strategic Projects,Services,45021,30413294,4725,Revenue,523177,Simon Consultancy Limited,Consultants Fees
Peterborough City Council,Place & Economy,Transport & Infrastructure Commissioning,Expenses,45021,30413311,2055,Revenue,502142,Selectamark Security Systems PLC,Cycling
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45021,30413312,2315.36,Revenue,502734,Cambridgeshirehomecare,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Rents,45021,30413337,600,Revenue,500252,Italian Community Association,Hire Of Premises
Peterborough City Council,Adult Social Care,OP/PD/SI,Other Establishments,45021,30413340,23382,Revenue,508603,AGE UK Cambridgeshire and Peterborough,Third Party Payments - Contract
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45021,30413363,196388.35,Revenue,500575,Capita Business Services Ltd,Computer Software
Peterborough City Council,Corporate Services,Finance,Agency Staff,45021,30413364,2415.95,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Corporate Services,Finance,Agency Staff,45021,30413365,3500,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Corporate Services,Legal Services,Salaries & Wages,45021,30413366,10140,Revenue,509095,Fenland District Council,Shared Services Staff Costs
Peterborough City Council,Corporate,Corporate,Non Revenue,45021,30413370,8574.79,Capital,507692,Swarco UK & Ireland Ltd,Infrastructure Maintenance
Peterborough City Council,Corporate,Corporate,Non Revenue,45021,30413371,24829.6,Capital,507692,Swarco UK & Ireland Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Corporate Services,HR WFD & Training,Interview & Training Expenses,45021,30413404,930,Revenue,507622,The Equality Academy,Training
Peterborough City Council,Corporate Services,Bereavement Service,"Tools, Equipment, Furniture & Materials",45021,30413409,642.85,Revenue,504443,Barlow Tyrie Ltd,Memorials
Peterborough City Council,Place & Economy,Parking Services,Services,45021,30413421,4200,Revenue,500693,Flowbird Smart City UK Limited,Contractors
Peterborough City Council,Place & Economy,Parking Services,Services,45021,30413422,1915.76,Revenue,500693,Flowbird Smart City UK Limited,Contractors
Peterborough City Council,Place & Economy,Parking Services,Services,45021,30413423,1947.96,Revenue,500693,Flowbird Smart City UK Limited,Contractors
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413712,1896,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413713,1896,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413714,1816,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413715,638,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413716,618,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30413717,658,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Other Establishments,45021,30413777,-21255.05,Revenue,502660,YMCA Trinity Group,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30414046,1089,Revenue,509519,Stanground Carpets & Flooring Limited,Contract Services
Peterborough City Council,Corporate Services,Finance,Agency Staff,45021,30414384,2800,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45021,30414395,7371,Revenue,510441,Caring Crew Ltd,Home Care
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45021,30414400,19782.25,Revenue,500575,Capita Business Services Ltd,Computer Software
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45021,30414402,53574.61,Revenue,500575,Capita Business Services Ltd,Computer Software
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45021,30414406,2299.8,Revenue,500857,Axiell Ltd,Computer Software
Peterborough City Council,Corporate Services,Legal Services,Services,45021,30414409,750,Revenue,509383,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate Services,Bereavement Service,"Tools, Equipment, Furniture & Materials",45021,30414419,1350,Revenue,500601,Scribes Ltd,Memorials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45021,30414420,3793.14,Revenue,500411,Dieselprods limited,Materials
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45021,30414504,32524.8,Revenue,502734,Cambridgeshirehomecare,Purchased Social Care Services
Peterborough City Council,Corporate Services,Peterborough Serco Strategic Partnership,Members Allowances,45021,30414521,1750,Revenue,500575,Capita Business Services Ltd,Computer Software
Peterborough City Council,Children and Young People,Clare Lodge,Members Allowances,45021,30414595,11252.12,Revenue,507074,"IQUS Ltd, RotaMaster",Computer Software
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45021,30414804,1304.46,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45021,30414821,1172.2,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45021,30414827,3826.65,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Techinical Services,Agency Staff,45021,30414830,1237.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Compliance,Agency Staff,45021,30414834,3600.76,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30414835,1227.78,Revenue,516000,Opus People Solutions Ltd,Financial Assistance
Peterborough City Council,Adult Social Care,Executive Director Adult Social Care,Other Establishments,45021,30414837,3997.9,Revenue,516000,Opus People Solutions Ltd,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Therapy / Reablement teams,Agency Staff,45021,30414839,1402.19,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Compliance,Agency Staff,45021,30414852,864.18,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,30414905,2054,Revenue,523103,"MYI Limited. McLarens, Global Claims Services",Boarding Out Fees
Peterborough City Council,Place & Economy,Highway Services - HoS,Services,45021,30414907,483415.45,Revenue,514822,Milestone Infrastructure Ltd,Materials
Peterborough City Council,Corporate Services,Bereavement Service,Services,45021,30414910,1852,Revenue,507748,Central England Co-Op,Contract Funerals
Peterborough City Council,Corporate Services,Corporate Services,Other Establishments,45021,30414913,14880.08,Revenue,500073,LGSS Cambridgeshire Pension Fund,Retirement
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30414917,9277.02,Revenue,502077,The Deepings School,Out Of Area Education Costs
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45021,30415039,7270.44,Revenue,500496,Intec For Business Ltd,Computer Software
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45021,30415043,21840,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Corporate,Corporate,Non Revenue,45021,30415057,41783.86,Capital,510447,Peterborough Limited,Building And Site Works / Bus Passes
Peterborough City Council,Corporate,Corporate,Non Revenue,45021,30415058,2645,Capital,510447,Peterborough Limited,Building And Site Works / Bus Passes
Peterborough City Council,Corporate Services,Bereavement Service,Grounds Maintenance,45021,30415059,1110.3,Revenue,510447,Peterborough Limited,Materials
Peterborough City Council,Corporate,Corporate,Non Revenue,45021,30415060,17838.93,Capital,510447,Peterborough Limited,Building And Site Works / Bus Passes
Peterborough City Council,Children and Young People,Service Director Education,Services,45021,30415067,510,Revenue,502383,Speed Design & Print Ltd,Subscriptions
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45021,30415091,10231.2,Revenue,522611,Bedazzle Arts Ltd.,Education Expenses
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415120,8985,Revenue,500548,Eastfield Guesthouse,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415120,19080,Revenue,500548,Eastfield Guesthouse,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Vivacity,Other Establishments,45021,30415130,2850,Revenue,516775,Lime Trust,Third Party Payments - Contract
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,30415140,5735,Revenue,518413,Transforming Lives Company,Boarding Out Fees
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45021,30415152,829.9,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Compliance,Agency Staff,45021,30415153,1800.38,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45021,30415154,1104.44,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Agency Staff,45021,30415155,1378.32,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45021,30415157,561.09,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Techinical Services,Agency Staff,45021,30415160,657.85,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,HTS & CSC Transport,Agency Staff,45021,30415162,681.17,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45021,30415163,2475,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Techinical Services,Agency Staff,45021,30415165,1237.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Planning Compliance,Agency Staff,45021,30415166,1056.22,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415167,1195.47,Revenue,516000,Opus People Solutions Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45021,30415168,1433.27,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45021,30415169,2208.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45021,30415170,1892.5,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45021,30415170,627.5,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45021,30415173,2442.37,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45021,30415174,1443.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45021,30415175,1406.37,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415176,3108.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415177,1369.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45021,30415178,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415179,1702.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45021,30415180,1369.32,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415181,1813.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45021,30415182,4375.04,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45021,30415183,1537.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415184,3626.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45021,30415185,504.94,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,Purchased Social Care Services
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45021,30415186,2664.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Corporate Parenting,Agency Staff,45021,30415188,1644.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45021,30415189,1665.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415190,1756.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45021,30415191,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415192,2708.64,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Therapy / Reablement teams,Agency Staff,45021,30415193,2745.94,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45021,30415194,977.01,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Mental Health,Agency Staff,45021,30415195,1702.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Therapy / Reablement teams,Agency Staff,45021,30415196,3034.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45021,30415197,2427.76,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415198,2784.4,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415199,1406.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415200,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415201,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415202,703.18,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415203,3864.33,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415204,3182.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415205,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45021,30415206,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,30415218,1645.67,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,30415218,480,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,30415241,26992.01,Revenue,522397,Bethel Children's Care Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45021,30415245,5600,Revenue,503561,Liquid Personnel,Internal Temporary Staff
Peterborough City Council,Children and Young People,Fostering and Adoption,Services,45021,30415256,1787.5,Revenue,523469,Bure Valley Adventures Ltd,Carer Support Costs
Peterborough City Council,Children and Young People,Fostering and Adoption,Services,45021,30415257,937.5,Revenue,523536,Natl Amusements UK Ltd,Carer Support Costs
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45021,30415285,749.88,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,School Improvement,Services,45021,30415340,520,Revenue,517433,Targeted Provision Ltd,Grant Payment
Peterborough City Council,Children and Young People,Targeted Youth Service,Other Establishments,45021,30415354,5800,Revenue,500588,Cambs & P'boro NHS Foundation Trust,Third Party Payments - Contract
Peterborough City Council,Children and Young People,PFI,Services,45021,30415355,1852.52,Revenue,503080,IIC by Education (P'boro) Ltd,Service Charge
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45021,30415359,1614.37,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45021,30415360,5033,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45021,30415361,1575.09,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45021,30415363,2129,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415369,832.5,Revenue,509809,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415371,1345,Revenue,500428,Property Line,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415372,828.48,Revenue,502827,Cross Keys Homes,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415373,1725,Revenue,504938,Cookes Property Management,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Customer and client receipts - Rents,45021,30415374,1182.62,Revenue,512326,Time Stop YMCA Trinity Group,Rental Income
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415377,1076.92,Revenue,520715,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45021,30415380,1076.92,Revenue,520715,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30415445,4365.66,Revenue,522664,Community Inclusive Trt (Tulip Academy)Watersde,Education Expenses
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30415446,1359.67,Revenue,522664,Community Inclusive Trt (Tulip Academy)Watersde,Education Expenses
Peterborough City Council,Children and Young People,External Education Placements,Schools,45021,30415447,3191.67,Revenue,522664,Community Inclusive Trt (Tulip Academy)Watersde,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30415448,3191.67,Revenue,522664,Community Inclusive Trt (Tulip Academy)Watersde,Education Expenses
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30415449,2554.67,Revenue,522664,Community Inclusive Trt (Tulip Academy)Watersde,Education Expenses
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30415450,3860.67,Revenue,522664,Community Inclusive Trt (Tulip Academy)Watersde,Education Expenses
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30415451,3860.67,Revenue,522664,Community Inclusive Trt (Tulip Academy)Watersde,Education Expenses
Peterborough City Council,Children and Young People,External Education Placements,Services,45021,30415461,4420.2,Revenue,522664,Community Inclusive Trt (Tulip Academy)Watersde,Education Expenses
Peterborough City Council,Children and Young People,External Education Placements,Schools,45021,30415479,1160.27,Revenue,501507,THE HELPING HANDS GROUP,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45021,30415480,1856.54,Revenue,501507,THE HELPING HANDS GROUP,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,4292.57,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,3844,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,3844,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,24578.57,Revenue,514847,Esland North,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,3494.14,Revenue,510184,Fostering Innovations Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,4402,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,0.12,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,-0.13,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,4402,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,4292.57,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,0.12,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000281958,3579.08,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45021,8000282448,8710.8,Revenue,522893,IBC QUALITY SOLUTIONS LIMITED,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45021,8000282449,15372,Revenue,522893,IBC QUALITY SOLUTIONS LIMITED,Home Care
Peterborough City Council,Children and Young People,Fostering and Adoption,Public Transport,45021,8000283472,636.39,Revenue,507330,Redacted Personal Information,Training
Peterborough City Council,Children and Young People,CSC Placements,Schools,45021,8000283472,6957.29,Revenue,501561,Credo Care Ltd,Boarding Out Fees
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45028,30411592,778,Revenue,502622,Northamptonshire Healthcare NHS,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45028,30412463,2600,Revenue,504319,Anchor Homes (Clayburn Court),Third Party Payments - Contract
Peterborough City Council,Corporate Services,Strategic Projects,Finance,45028,30412825,22750,Revenue,523148,Oxygen Finance Limited,Consultants Fees
Peterborough City Council,Corporate,Corporate,Non Revenue,45028,30412836,7000,Capital,500392,Peterborough Environment City Trust,Grant Payment
Peterborough City Council,Corporate Services,Marketing & Communications,Services,45028,30413048,9323,Revenue,505520,Warners Midlands Plc,Printing
Peterborough City Council,Children and Young People,Early Years and Childcare Team,Interview & Training Expenses,45028,30413329,750,Revenue,508516,Childminding UK,Training
