Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45187,30429152,1808.15,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45187,30429153,1813.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45187,30429154,3611.12,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Agency Staff,45187,30429158,899.47,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45187,30429159,621.74,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Mental Health,Agency Staff,45187,30429160,3122.9,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45187,30429161,2723.76,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45187,30429186,956.32,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45187,30429187,606.5,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45187,30429188,760.44,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45187,30429189,525.39,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45187,30429190,525.39,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45187,30429191,572.94,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45187,30429194,517.55,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45187,30429208,1900,Revenue,500414,Brookdale Property Management,Financial Assistance
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45187,30429219,3812.5,Revenue,522747,Top Notch Tutors Limited,Education Expenses
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45187,8000302294,2892.78,Revenue,512254,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45187,8000302301,1214.4,Revenue,501675,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45187,8000302302,560.22,Revenue,524486,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45187,8000302306,839.2,Revenue,522419,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45187,8000302307,572.72,Revenue,522856,Redacted Personal Information,Direct Payments
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30421022,730.7,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30423008,707.13,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Corporate Services,Finance,Agency Staff,45190,30423066,2233,Revenue,523535,Hamson Barron Smith Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Vivacity,Repair & Maintenance of Buildings,45190,30424594,5121.68,Revenue,502975,Redacted Personal Information,Rent
Peterborough City Council,Corporate Services,Legal Services,Services,45190,30425372,550,Revenue,511098,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate Services,Finance,Agency Staff,45190,30425599,4466,Revenue,523535,Hamson Barron Smith Ltd,External Temporary Staff
Peterborough City Council,Corporate,Corporate,Non Revenue,45190,30425770,1700,Capital,511726,COMPUTACENTER PLC,Computer Hardware
Peterborough City Council,Corporate Services,IT & Digital Services,Agency Staff,45190,30426764,3062.8,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30427346,2125.67,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45190,30427591,509.39,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,Purchased Social Care Services
Peterborough City Council,Place & Economy,Network and Traffic Management,Services,45190,30427595,530.02,Revenue,501536,PeopleScout Ltd,Advertising
Peterborough City Council,Children and Young People,Early Help,Services,45190,30427639,577,Revenue,502507,Cambridgeshire County Council,Property Maintenance
Peterborough City Council,Corporate Services,Health & Safety,Services,45190,30427644,1000,Revenue,502507,Cambridgeshire County Council,Contractors
Peterborough City Council,Corporate Services,Commercial Propety,Agency Staff,45190,30427662,3135,Revenue,523535,Hamson Barron Smith Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Repair & Maintenance of Buildings,45190,30427679,1070,Revenue,508656,B & H Services Group Ltd,Maintenance
Peterborough City Council,Children and Young People,Clare Lodge,Repair & Maintenance of Buildings,45190,30427681,3898.47,Revenue,508656,B & H Services Group Ltd,Maintenance
Peterborough City Council,Children and Young People,Head of Children's Social Care,Members Allowances,45190,30427729,36425,Revenue,502776,Granicus-Firmstep ltd,Computer Software
Peterborough City Council,Children and Young People,Service Director Education,Agency Staff,45190,30427803,8520,Revenue,502507,Cambridgeshire County Council,External Temporary Staff
Peterborough City Council,Corporate Services,Strategic Projects,Services,45190,30427854,7500,Revenue,511667,Bidwells LLP,Valuations
Peterborough City Council,Corporate Services,HR,Services,45190,30427856,875.25,Revenue,524205,AVC Wise Ltd,Contract Services
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45190,30427868,6048,Revenue,503608,AALCO,Materials
Peterborough City Council,Corporate,Corporate,Non Revenue,45190,30427870,2198,Capital,511726,COMPUTACENTER PLC,Computer Hardware
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45190,30427879,30771.4,Revenue,507976,BWC Aluminium Ltd,Materials
Peterborough City Council,Children and Young People,Clare Lodge,Repair & Maintenance of Buildings,45190,30427881,6368.45,Revenue,508656,B & H Services Group Ltd,Infrastructure
Peterborough City Council,Children and Young People,Clare Lodge,Catering,45190,30427882,533.02,Revenue,500069,King Bros Lady Lodge Ltd,Catering Equipment / Catering Provisions
Peterborough City Council,Place & Economy,Housing Enforcement,Services,45190,30427883,1500,Revenue,501420,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate,Corporate,Non Revenue,45190,30427884,855.3,Capital,500784,Posh Signs (Peterborough) Ltd t/a Fastsigns Peterborough,Vehicle Acquisition
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45190,30427885,3239.5,Revenue,501823,VoiceAbility,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Regulatory Services,Services,45190,30427886,2500,Revenue,507232,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate Services,Programme Management Office,"Tools, Equipment, Furniture & Materials",45190,30427887,705,Revenue,505243,WALTERS LTD,Furniture And Equipment Purchase
Peterborough City Council,Corporate Services,Finance,Agency Staff,45190,30427888,3646.2,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Corporate Services,Finance,Agency Staff,45190,30427891,2749.95,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Corporate Services,Legal Services,Services,45190,30427893,650,Revenue,504788,Redacted Personal Information,Legal Costs
Peterborough City Council,Children and Young People,School Improvement,Services,45190,30427901,5400,Revenue,523669,Black Sail Red Sky Limited,Hired Services
Peterborough City Council,Corporate Services,Legal Services,Agency Staff,45190,30427918,4581.3,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Corporate Services,Legal Services,Agency Staff,45190,30427919,1161.8,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Children and Young People,Short Breaks - In House provision,"Tools, Equipment, Furniture & Materials",45190,30427928,2190,Revenue,500644,Tough Furniture Ltd,Furniture And Equipment Purchase
Peterborough City Council,Corporate Services,IT & Digital Services,Agency Staff,45190,30427938,3062.8,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45190,30427939,509.39,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,Purchased Social Care Services
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45190,30427940,509.39,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,Purchased Social Care Services
Peterborough City Council,Corporate Services,Legal Services,Services,45190,30427947,650,Revenue,504788,Redacted Personal Information,Legal Costs
Peterborough City Council,Corporate Services,Legal Services,Services,45190,30427948,650,Revenue,504788,Redacted Personal Information,Legal Costs
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45190,30427949,522,Revenue,510119,4D Measurement Services Ltd,Materials
Peterborough City Council,Corporate,Corporate,Non Revenue,45190,30427971,-1700,Capital,511726,COMPUTACENTER PLC,Computer Hardware
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45190,30427973,591.2,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45190,30428171,1188,Revenue,504918,BSi Management Systems,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45190,30428242,1399.79,Revenue,524394,ADVANCED COMMUNICATION SOLUTIONS LTD,Materials
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30428247,25500,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Corporate Services,Legal Services,Services,45190,30428274,686.9,Revenue,507835,Redacted Personal Information,Legal Costs
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30428296,10703.57,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Corporate Services,Internal Audit,Agency Staff,45190,30428298,2105.2,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Corporate Services,Finance,Agency Staff,45190,30428299,2476.35,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30428306,74207.14,Revenue,523963,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30428334,16740,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30428335,20116.79,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30428336,18892.29,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30428337,18892.29,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30428338,22120.71,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Adult Social Care,Community Team,Services,45190,30428372,-11,Revenue,501809,Fieldwork Admin Team (IMPREST),Financial Assistance
Peterborough City Council,Adult Social Care,Community Team,Services,45190,30428372,105.46,Revenue,501809,Fieldwork Admin Team (IMPREST),Financial Assistance
Peterborough City Council,Adult Social Care,Community Team,Services,45190,30428372,20,Revenue,501809,Fieldwork Admin Team (IMPREST),Financial Assistance
Peterborough City Council,Adult Social Care,Community Team,Services,45190,30428372,105.46,Revenue,501809,Fieldwork Admin Team (IMPREST),Financial Assistance
Peterborough City Council,Adult Social Care,Community Team,Services,45190,30428372,6,Revenue,501809,Fieldwork Admin Team (IMPREST),Financial Assistance
Peterborough City Council,Adult Social Care,Community Team,Services,45190,30428372,105.46,Revenue,501809,Fieldwork Admin Team (IMPREST),Financial Assistance
Peterborough City Council,Adult Social Care,Community Team,Services,45190,30428372,21,Revenue,501809,Fieldwork Admin Team (IMPREST),Financial Assistance
Peterborough City Council,Place & Economy,Growth & Regen AD,Services,45190,30428515,9187.5,Revenue,522771,Bloom Procurement Services Ltd,Consultants Fees
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45190,30428701,14655.16,Revenue,502734,Cambridgeshirehomecare,Purchased Social Care Services
Peterborough City Council,Corporate,Corporate,Non Revenue,45190,30428706,2420,Capital,510447,Peterborough Limited,Building And Site Works / Bus Passes
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428747,399,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428747,219,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428747,2368.9,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428747,110,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Place & Economy,Highway Services - HoS,Services,45190,30428853,2183883.71,Revenue,514822,Milestone Infrastructure Ltd,Materials
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428875,829.74,Revenue,522062,TK Transport Solutions LTD,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428875,829.74,Revenue,522062,TK Transport Solutions LTD,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428876,300,Revenue,522062,TK Transport Solutions LTD,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428876,300,Revenue,522062,TK Transport Solutions LTD,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30428877,1290,Revenue,500282,A2B Euro Cars,Hired Transport
Peterborough City Council,Children and Young People,CSC Placements,Services,45190,30429087,4585,Revenue,524402,Bedford College,Course Fees
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429093,1150.5,Revenue,508617,Bright Bambini  Montessori,Grant Payment
Peterborough City Council,Children and Young People,Early Years & Quality Improvement,Other Establishments,45190,30429094,7560,Revenue,514785,Multi Sport Pro Ltd–T/A Premier Ed.,Grant-Third Party
Peterborough City Council,Children and Young People,Early Years & Quality Improvement,Other Establishments,45190,30429095,1500,Revenue,514785,Multi Sport Pro Ltd–T/A Premier Ed.,Grant-Third Party
Peterborough City Council,Children and Young People,Early Years & Quality Improvement,Services,45190,30429098,11098.35,Revenue,522567,Department for Education,Materials
Peterborough City Council,Corporate Services,Health & Safety,Agency Staff,45190,30429120,2211.65,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45190,30429141,1375.38,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45190,30429156,851.18,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Marketing & Communications,Services,45190,30429177,512.5,Revenue,510608,Print 4 Business Ltd,Printing
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429184,689.33,Revenue,500162,Orton Wistow Under Fives,Grant Payment
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45190,30429206,-12267.04,Revenue,502261,Thomas Deacon Education Trust,Electricity
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45190,30429234,1728.4,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45190,30429235,8914.18,Revenue,502261,Thomas Deacon Education Trust,Electricity
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45190,30429236,2407.54,Revenue,502261,Thomas Deacon Education Trust,Electricity
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45190,30429237,12669.85,Revenue,502261,Thomas Deacon Education Trust,Electricity
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45190,30429238,10126.44,Revenue,502261,Thomas Deacon Education Trust,Electricity
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45190,30429240,11889.82,Revenue,502261,Thomas Deacon Education Trust,Electricity
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45190,30429241,11108.25,Revenue,502261,Thomas Deacon Education Trust,Electricity
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45190,30429242,3022.7,Revenue,502261,Thomas Deacon Education Trust,Electricity
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429249,3879.56,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429255,4637.49,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429257,4458.6,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429260,4710,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429261,5000,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429263,4637.49,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429265,4637.49,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429269,7752,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429270,2000,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429272,4710,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429273,4485,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429275,6160,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429278,4467.22,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429280,3624.17,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429284,4637.49,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429286,4637.49,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429288,4710,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45190,30429289,3000,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,Clare Lodge,Services,45190,30429292,2600,Revenue,500787,Redacted Personal Information,Hired Services
Peterborough City Council,Corporate Services,Commercial Propety,Repair & Maintenance of Buildings,45190,30429305,710,Revenue,510827,One Word Graphics,Other Occupancy Costs
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45190,30429308,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45190,30429309,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45190,30429310,1702.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45190,30429312,703.18,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45190,30429313,3404.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45190,30429314,1406.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45190,30429315,756.18,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45190,30429326,1641.45,Revenue,500720,Cross Keys Homes,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Planning Compliance,Agency Staff,45190,30429336,1800.38,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45190,30429339,3307.96,Revenue,502734,Cambridgeshirehomecare,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45190,30429340,1321.86,Revenue,502734,Cambridgeshirehomecare,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45190,30429341,1275.36,Revenue,502734,Cambridgeshirehomecare,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45190,30429342,1806.76,Revenue,502734,Cambridgeshirehomecare,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45190,30429343,1195.65,Revenue,502734,Cambridgeshirehomecare,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45190,30429344,33600,Revenue,502734,Cambridgeshirehomecare,Purchased Social Care Services
Peterborough City Council,Corporate,Corporate,Non Revenue,45190,30429346,3324.6,Balance Sheet,524379,Axiom Ince & Co,Contributions
Peterborough City Council,Corporate Services,Legal Services,Services,45190,30429348,700,Revenue,524384,Redacted Personal Information,Legal Costs
Peterborough City Council,Children and Young People,School Improvement,Services,45190,30429350,1916.73,Revenue,524311,Shears Green Junior School,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45190,30429352,1521.6,Capital,524484,Redacted Personal Information,Professional/Legal Fees
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429353,881,Revenue,501353,Shining Stars Pre-School Nursery,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429354,881,Revenue,501278,Stanground St Johns Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429355,881,Revenue,500195,Bretton Community Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429356,881,Revenue,500541,First Steps Nursery (Maxey) Ltd,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429357,881,Revenue,500527,Herlington Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429358,881,Revenue,522040,Family Action,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429359,881,Revenue,511157,Stars Day Nursery Oakdale,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45190,30429360,881,Revenue,500370,Alpha Kindergarten (Fletton),Grant Payment
Peterborough City Council,Place & Economy,Director of Housing,Services,45190,30429366,2795,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45190,30429367,1985,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45190,30429368,3430,Revenue,522349,RBS Property Management,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45190,30429369,3115,Revenue,522349,RBS Property Management,Temporary Accommodation Costs
Peterborough City Council,Corporate Services,Legal Services,Services,45190,30429378,2325,Revenue,524468,Redacted Personal Information,Jurors / Expert Witnesses
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45190,30429379,1085,Revenue,523698,Redacted Personal Information,Hired Transport
Peterborough City Council,Corporate Services,HR,Services,45190,30429382,3982.5,Revenue,516774,LNRS Data Services Limited,Licences
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,30429386,21340,Revenue,515442,SSC Secure Transport,Boarding Out Fees
Peterborough City Council,Children and Young People,Early Years & Quality Improvement,Other Establishments,45190,30429406,11040,Revenue,513436,Little Miracles Peterborough,Grant-Third Party
Peterborough City Council,Children and Young People,Early Years & Quality Improvement,Other Establishments,45190,30429407,7440,Revenue,500573,Gladstone Connect Ltd,Grant-Third Party
Peterborough City Council,Children and Young People,Early Years & Quality Improvement,Other Establishments,45190,30429408,2040,Revenue,513436,Little Miracles Peterborough,Grant-Third Party
Peterborough City Council,Adult Social Care,ASC Financing,Services,45190,30429417,3500,Revenue,524413,DELV Ltd,Third Party Payment
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45190,30429420,2340,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45190,30429421,1560,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45190,30429422,2535,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45190,30429423,650,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429427,675,Revenue,500195,Bretton Community Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429428,1350,Revenue,500195,Bretton Community Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429429,675,Revenue,500195,Bretton Community Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429431,1350,Revenue,500417,Sunflower Seed Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429432,675,Revenue,500417,Sunflower Seed Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429433,675,Revenue,511210,Jungle Tots Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429434,1350,Revenue,511210,Jungle Tots Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429435,675,Revenue,501278,Stanground St Johns Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429436,675,Revenue,501278,Stanground St Johns Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429438,675,Revenue,501353,Shining Stars Pre-School Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429439,1000,Revenue,502151,Springtime Nursery Ltd T/As Daisy Chain Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429441,1350,Revenue,500185,Helpston Playhouse & Under Fives,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429442,675,Revenue,500312,Longthorpe Playgroup,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45190,30429443,1350,Revenue,500312,Longthorpe Playgroup,Grant Payment
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45190,30429505,840,Revenue,524250,Ibis Consultancy,Purchased Social Care Services
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,2292.5,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
