Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,Executive Director of Children's Services,Services,45324,30440385,12340,,Revenue,509170,Trowers & Hamlins LLP,Legal Costs
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45324,30440386,881,,Revenue,502477,Castor & Ailsworth Pre School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440387,700,,Revenue,516071,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440388,1350,,Revenue,500185,Helpston Playhouse & Under Fives,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440389,2425,,Revenue,507039,Hampton Vale Primary Acad.Seedlings Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440391,675,,Revenue,501278,Stanground St Johns Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440392,1350,,Revenue,508567,Bee Bright Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440393,675,,Revenue,503123,Little Bees Pre-School,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440394,1000,,Revenue,500788,"Eyrescroft Preschool, Early Years Alliance",Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440395,675,,Revenue,522040,Family Action,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440397,3100,,Revenue,522040,Family Action,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45324,30440398,881,,Revenue,501353,Shining Stars Pre-School Nursery,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45324,30440399,881,,Revenue,502261,Thomas Deacon Education Trust,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45324,30440400,881,,Revenue,500396,St Michaels Playgroup,Grant Payment
Peterborough City Council,Corporate Services,Commercial Propety,Services,45324,30440428,766.5,,Revenue,507835,Redacted Personal Information,Legal Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45324,30440454,3515.16,,Revenue,516186,Blenheim Sales & Lettings Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45324,30440455,3600,,Revenue,516186,Blenheim Sales & Lettings Ltd,Financial Assistance
Peterborough City Council,Corporate,Corporate,Non Revenue,45324,30440459,3000,,Capital,515508,Advance Telecom (UK) Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45324,30440460,913.63,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45324,30440461,913.63,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45324,30440462,764.08,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45324,30440477,2596.14,,Revenue,509412,Leaders Ltd,Financial Assistance
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440530,2019.87,,Revenue,500580,Sense,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440532,2019.87,,Revenue,500580,Sense,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440534,2019.87,,Revenue,500580,Sense,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45324,30440535,2019.87,,Revenue,500580,Sense,Education Expenses
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45324,30440546,863.93,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45324,30440548,727.34,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45324,30440549,867.29,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45324,30440550,764.73,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45324,30440551,761.56,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45324,30440556,2050,,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45324,30440557,3200,,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45324,30440558,650,,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45324,30440564,1260,,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000315864,-1564.11,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000315864,431.73,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318110,3100,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318110,-752.56,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318111,3535.71,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318112,6603.72,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318112,-483.2,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318113,10225.08,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318113,-483.2,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318114,10152,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318114,-676.4,,Revenue,502634,Voyage 1 Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318115,7465.44,,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318115,-483,,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318116,13200,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318116,-3340.8,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318117,3477.14,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318118,3357.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318118,-874.92,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318119,3237.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318119,-681.44,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318120,3340.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318120,-1112.44,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318121,2956.4,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318122,3340,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318123,3156.4,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318123,-840.12,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318124,2764.4,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318124,-750.64,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318125,5909.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318125,-687.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318126,3069.92,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318126,-974.94,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318127,3237.24,,Revenue,501560,LAVENDER HOUSE CARE HOME LLP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318128,3164.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318128,-691.2,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318129,3763.24,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45324,8000318130,3164.4,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45324,8000318130,-686.28,,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Residential Care
