Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45098,30422117,2009.09,Revenue,503808,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45098,30422118,571.06,Revenue,501007,Redacted Personal Information,Grant Payment
Peterborough City Council,Place & Economy,Director of Housing,Services,45098,30422123,3430,Revenue,522349,RBS Property Management,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45098,30422124,3115,Revenue,522349,RBS Property Management,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45098,30422125,345,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45098,30422125,2070,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45098,30422126,2975,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Growth & Regen AD,Other Establishments,45098,30422128,87881,Revenue,522475,Peterborough Positive Limited,Third Party Payments - Contract
Peterborough City Council,Corporate,Corporate,Non Revenue,45098,30422130,113154.72,Capital,502859,Virgin Media Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45098,30422141,2343.75,Revenue,523075,1-2 Achieve LTD,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45098,30422142,3018.75,Revenue,523075,1-2 Achieve LTD,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45098,30422144,2343.75,Revenue,523075,1-2 Achieve LTD,Education Expenses
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45098,30422158,5522.2,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45098,30422160,15779.67,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45098,30422162,650,Revenue,522394,Oak Activities Ltd,Education Expenses
Peterborough City Council,Children and Young People,Head of Children's Social Care,Contract Hire and Operating Leases,45098,30422183,1152.7,Revenue,502287,R S P LTD,Hired Transport
Peterborough City Council,Place & Economy,Director of Housing,Services,45098,30422195,1100,Revenue,510544,Freedom Homes Ltd,Financial Assistance
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45098,30422216,675,Revenue,500312,Longthorpe Playgroup,Grant Payment
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45098,30422218,7285.38,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45098,30422221,1380.05,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Legal Services,Services,45098,30422222,1000,Revenue,511924,Redacted Personal Information,Legal Costs
Peterborough City Council,Children and Young People,Clare Lodge,Services,45098,30422231,545,Revenue,506713,Assessment & Qualifications Alliance (AQA),Education Expenses
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,30422265,9937.14,Revenue,502791,Sixteen Plus Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,30422266,1901.43,Revenue,502791,Sixteen Plus Limited,Boarding Out Fees
Peterborough City Council,Corporate Services,Legal Services,Services,45098,30422268,2200,Revenue,522055,Sam Fowles,Legal Costs
Peterborough City Council,Children and Young People,School Improvement,Services,45098,30422270,1820,Revenue,507875,Peterborough Centre for Young Musicians,Hired Services
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45098,30422306,500,Revenue,516494,Redacted Personal Information,Materials
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45098,30422319,3586.95,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45098,30422320,2445.48,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate,Corporate,Non Revenue,45098,30422327,41776.91,Capital,522648,C A Telecom UK Limited,Building And Site Works / Bus Passes
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000290789,3503,Revenue,503695,St Christopher's Fellowship,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000290789,3327.85,Revenue,503695,St Christopher's Fellowship,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000290789,3432.63,Revenue,503695,St Christopher's Fellowship,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000290789,3503,Revenue,503695,St Christopher's Fellowship,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291212,21522.86,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291212,21522.86,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291212,-0.01,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291212,-0.01,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,839.78,Revenue,503939,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502546,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,572.46,Revenue,511179,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,572.46,Revenue,511179,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,532,Revenue,507447,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,500602,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,500602,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,800,Revenue,511016,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,632.38,Revenue,502638,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,882.42,Revenue,501287,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,646.16,Revenue,502536,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,541.98,Revenue,502334,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,501433,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,870,Revenue,524165,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,870,Revenue,524165,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,502433,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,500792,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,501295,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502644,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,506627,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,519696,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,503676,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,532,Revenue,522081,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,512346,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,519696,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,595.08,Revenue,501956,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,508227,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,518552,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,519696,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,508227,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502640,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,1000,Revenue,519696,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,518703,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,503950,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,502225,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,510970,"Newmark, Davina & Dudley",Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,518703,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,800,Revenue,511016,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,800,Revenue,511016,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,501.72,Revenue,502129,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,532,Revenue,510099,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,503029,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502546,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,502225,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,518552,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,674,Revenue,500792,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,519696,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,503762,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,503762,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,532,Revenue,522790,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,674,Revenue,506239,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502644,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,519696,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,799.96,Revenue,512346,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,502038,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,511639,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,503676,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,503636,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,500380,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,505416,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,503939,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,500274,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,518552,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,512346,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,512346,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,500274,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,503636,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,505416,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,512346,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,503069,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,502555,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502555,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,634,Revenue,514821,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,502063,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,674,Revenue,503069,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,500807,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,674,Revenue,500380,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,503636,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,502479,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,502548,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,568.29,Revenue,503029,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,519696,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,501956,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,500807,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,502354,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,634,Revenue,510982,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,507446,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,500394,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,503676,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,518552,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,674,Revenue,511639,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,506901,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,506901,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,506901,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502841,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502841,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,502480,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,518552,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,500792,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,511179,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,674,Revenue,502480,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,572.46,Revenue,511179,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502546,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,503029,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,595.14,Revenue,501956,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,677.7,Revenue,502548,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,646.16,Revenue,502536,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,896,Revenue,522868,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,844.48,Revenue,500592,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,1029.98,Revenue,510984,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,585.62,Revenue,502225,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,634,Revenue,507330,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,928,Revenue,500209,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,928,Revenue,503722,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,928,Revenue,500864,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,501956,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,584.96,Revenue,502225,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,506901,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,500863,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,532,Revenue,522473,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,510,Revenue,507446,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,634,Revenue,511922,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,532,Revenue,522790,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,503069,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,503069,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,502063,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,980,Revenue,511013,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,980,Revenue,511013,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,674,Revenue,502063,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,500807,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,503762,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,502225,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,507446,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,503762,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,1000,Revenue,503222,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,500209,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,612,Revenue,503722,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,838,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,522592,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,552,Revenue,507446,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,878,Revenue,502601,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,532,Revenue,510982,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,736,Revenue,502640,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45098,8000291603,-501.71,Revenue,502841,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,Adult & Children Safeguarding Board,Services,45100,30416726,7530,Revenue,502507,Cambridgeshire County Council,Purchased Social Care Services
Peterborough City Council,Children and Young People,Adult & Children Safeguarding Board,Services,45100,30416727,3473,Revenue,502507,Cambridgeshire County Council,Purchased Social Care Services
Peterborough City Council,Children and Young People,Adult & Children Safeguarding Board,Services,45100,30416728,71185,Revenue,502507,Cambridgeshire County Council,Purchased Social Care Services
Peterborough City Council,Children and Young People,Adult & Children Safeguarding Board,Services,45100,30416729,6722,Revenue,502507,Cambridgeshire County Council,Purchased Social Care Services
Peterborough City Council,Children and Young People,Head of Children's Social Care,Contract Hire and Operating Leases,45100,30418266,2801.65,Revenue,502287,R S P LTD,Hired Transport
Peterborough City Council,Children and Young People,Short Breaks - In House provision,Services,45100,30419562,930,Revenue,515874,F R Monkhouse Ltd,Uniform/Protective Clothing
Peterborough City Council,Children and Young People,Short Breaks - In House provision,Cleaning & Domestic Supplies,45100,30420049,-686.82,Revenue,500224,PHS Group Plc,Cleaning
Peterborough City Council,Place & Economy,Environment Capital,Repair & Maintenance of Buildings,45100,30420192,-15333.55,Revenue,522305,Gentoo Group Ltd,Maintenance
Peterborough City Council,Corporate Services,Insurance,Services,45100,30420981,5640,Revenue,501517,Clyde & Co LLP,Insurance
Peterborough City Council,Place & Economy,Director of Housing,Services,45100,30420990,30735,Revenue,500548,Eastfield Guesthouse,Temporary Accommodation Costs
Peterborough City Council,Children and Young People,CSC Placements,Schools,45100,30421002,575.73,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45100,30421003,620,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45100,30421004,620,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45100,30421006,620,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45100,30421007,620,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45100,30421020,699.67,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45100,30421021,730.7,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45100,30421023,730.7,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Corporate Services,PSSP Retained Services,Services,45100,30421117,1632.83,Revenue,507454,Whistl UK Ltd,Postage
