Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295847,694.9,Revenue,522483,Reliant Travels Ltd,Hired Transport
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3771.43,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,2901.6,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3016.67,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,0.01,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,-0.13,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,4542.86,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,-0.13,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3771.43,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,-0.13,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3771.43,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,-0.13,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,-42.86,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,2845.8,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3285.71,Revenue,514847,Esland North,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3016.67,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3771.43,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,5616.9,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,4542.86,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,-42.86,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3771.43,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,-0.13,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,0.01,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,-0.13,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,3771.43,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295850,2706.3,Revenue,500296,IAS TACT,Boarding Out Fees
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295851,2424.02,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295852,2049.81,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295852,1180.19,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295853,1640,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295854,1640,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295855,2680,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295856,1200,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295857,868.01,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295857,867.99,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295858,1071.43,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295858,1428.57,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295859,2580,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295860,2840,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295861,1728.57,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295861,691.42,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295862,2530,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295862,1265,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295863,458.57,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295863,458.57,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295863,2292.86,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295864,880,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295865,730,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295865,730,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295866,666.67,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295866,1333.33,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295867,1598.4,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295867,2397.6,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295868,1959.6,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295869,3686,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295870,1786,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295871,1360,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295872,415,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295872,1245,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295873,500,Revenue,507977,Posh Carz Limited,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295873,500,Revenue,507977,Posh Carz Limited,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295874,1680,Revenue,507977,Posh Carz Limited,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295875,660,Revenue,507977,Posh Carz Limited,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295875,330,Revenue,507977,Posh Carz Limited,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295876,2164,Revenue,507977,Posh Carz Limited,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45133,8000295877,2020,Revenue,507977,Posh Carz Limited,Hired Transport
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,776.14,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,11571.43,Revenue,524297,PSA Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,9428.57,Revenue,524297,PSA Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-0.01,Revenue,524297,PSA Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,20939.57,Revenue,506138,Clearwater Care ( Hackney) Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,1928.57,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,16714.29,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,4260,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,640.32,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,6857.14,Revenue,519854,MOSAIC FOSTER CARE LIMITED,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,5396.01,Revenue,511228,To The Moon and Back Foster Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-128.06,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,1146.02,Revenue,501128,Semi-Independent House,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,19652.14,Revenue,523534,Aspris Childrens Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,20307.21,Revenue,523534,Aspris Childrens Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,16714.29,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,11571.43,Revenue,524297,PSA Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-0.01,Revenue,524297,PSA Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,8142.86,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-0.01,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-0.01,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,6957.29,Revenue,501561,Credo Care Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-0.13,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,6857.14,Revenue,519854,MOSAIC FOSTER CARE LIMITED,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,3621.43,Revenue,514947,Regional Fostering Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,3720,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,4264.29,Revenue,514947,Regional Fostering Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,3463.63,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,640.32,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-0.13,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,4260,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,8414.29,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,4298.7,Revenue,510212,Young People at Heart Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-0.01,Revenue,501128,Semi-Independent House,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,1146.02,Revenue,501128,Semi-Independent House,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-0.01,Revenue,501128,Semi-Independent House,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,1928.57,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,3463.63,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,5755.8,Revenue,500550,Tree House Care Fostering Solutions Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,-128.06,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45133,8000295906,8414.29,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295907,1355.67,Revenue,502318,Barchester Healthcare (Werrington Lodge),Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295908,7433.61,Revenue,501553,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295909,2285.46,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295909,-515.02,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295910,3755.12,Revenue,501553,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295911,10702.44,Revenue,502384,PJ Care Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295912,3402.12,Revenue,507732,Kemps Place Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295913,4002.08,Revenue,507732,Kemps Place Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295914,3755.12,Revenue,501553,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295915,-822.88,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295915,3239.42,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295916,3278.57,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295916,-1669.36,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295917,3258.58,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295917,-924.37,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295919,3258.58,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295919,-691.2,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295920,3187.15,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295921,3278.57,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295922,3258.58,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295922,-693.36,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295923,3258.57,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295923,-702,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295925,-1074.4,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295925,3258.57,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295926,2700,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295926,-682.52,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295928,-752.36,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295928,2720,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295929,3402.12,Revenue,507732,Kemps Place Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295930,3816.43,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295932,1406.76,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295932,-301.03,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295933,2680,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295934,3228.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295934,-679.64,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295935,-483,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295935,3148.6,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295936,2779.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295936,-679.64,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295937,2216.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295937,519.28,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295938,-702.4,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295938,3066,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295939,3415.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295939,-796.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295940,1571.43,Revenue,502318,Barchester Healthcare (Werrington Lodge),Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295956,1540,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295959,2780,Revenue,522609,Nene Valley Care Homes/ Florence House,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295982,-1151.96,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295982,3187.14,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295987,3258.57,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295987,-1092.32,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295989,558.57,Revenue,502358,Longueville Court (Barchester),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295990,3187.14,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295990,-982.48,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295991,3187.15,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295991,-701.24,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295992,-691.2,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295992,3187.14,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000295994,-783.2,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000295994,3187.14,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296004,632.06,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296005,1094.91,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296006,602.74,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296009,4786.56,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296010,4122.4,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296011,1008,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296011,7233.76,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296011,817.68,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296012,5582.96,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296013,4327.88,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296014,4092.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296015,4443,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296016,5661.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296017,4549.76,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296018,4732.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296019,5199.24,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296020,280,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296020,3374.4,Revenue,501656,Redacted Personal Information,Residential Care
