Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312639,714.2,,Revenue,520741,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312641,1596,,Revenue,502490,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312642,723.48,,Revenue,503148,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312644,1387.2,,Revenue,501882,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312647,-197.6,,Revenue,515054,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312647,1313.08,,Revenue,515054,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312648,-440.44,,Revenue,511929,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312648,4010.84,,Revenue,511929,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312649,-182.28,,Revenue,501793,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312649,2689.08,,Revenue,501793,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312651,-496.04,,Revenue,501850,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312651,8284.08,,Revenue,501850,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312652,1781.44,,Revenue,516921,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312653,12678.4,,Revenue,515767,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312654,1278.48,,Revenue,516046,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312655,-32.12,,Revenue,501583,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312655,1826.32,,Revenue,501583,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312656,-214.8,,Revenue,501614,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312656,7954.64,,Revenue,501614,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312657,-395.24,,Revenue,503127,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312657,3352.24,,Revenue,503127,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312658,914.48,,Revenue,518210,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312659,559.44,,Revenue,518386,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312660,-421.72,,Revenue,501934,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312660,6284,,Revenue,501934,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312661,-248,,Revenue,518941,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312661,4863.8,,Revenue,518941,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312662,2534.08,,Revenue,519122,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312664,2208.08,,Revenue,521583,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312666,950.88,,Revenue,501846,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312667,618.24,,Revenue,502431,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312668,668.48,,Revenue,501895,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312669,-535.16,,Revenue,522745,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312669,1375.88,,Revenue,522745,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312670,-346.68,,Revenue,522858,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312670,9803.68,,Revenue,522858,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312671,1752,,Revenue,501672,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312672,-9.76,,Revenue,507578,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312672,1766.04,,Revenue,507578,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312678,-483.2,,Revenue,502176,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312678,9482.48,,Revenue,502176,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312679,3637.12,,Revenue,502924,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312680,-480.32,,Revenue,502848,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312680,8165.12,,Revenue,502848,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312681,-21.36,,Revenue,501710,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312681,2732.56,,Revenue,501710,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312682,1906.24,,Revenue,501579,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312684,-198.84,,Revenue,501988,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312684,1728,,Revenue,501988,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312685,-521.52,,Revenue,502886,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312685,4217.36,,Revenue,502886,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312686,2033.08,,Revenue,512861,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312687,-216,,Revenue,501748,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312687,2964.56,,Revenue,501748,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312688,-81.28,,Revenue,501762,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312688,1038.48,,Revenue,501762,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312691,-249.16,,Revenue,501637,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312691,3058.16,,Revenue,501637,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312693,-401.8,,Revenue,501670,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312693,9496.28,,Revenue,501670,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312694,-98.28,,Revenue,522193,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312694,1026.48,,Revenue,522193,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312695,-356.2,,Revenue,501771,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312695,1902.08,,Revenue,501771,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312697,1214.56,,Revenue,501584,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312698,6246.08,,Revenue,517677,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312699,9107.44,,Revenue,522660,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312700,11302.48,,Revenue,502847,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312701,-397.36,,Revenue,522730,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312701,995.92,,Revenue,522730,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312702,-177.8,,Revenue,524685,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312702,1565.16,,Revenue,524685,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312703,-557.48,,Revenue,522921,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312703,6266.32,,Revenue,522921,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312705,2542.96,,Revenue,502846,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312706,1615.84,,Revenue,506907,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312707,-241.44,,Revenue,523205,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312707,3344.88,,Revenue,523205,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312708,1399.92,,Revenue,524274,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312709,984.76,,Revenue,522857,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312710,-483.2,,Revenue,502721,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312710,7018.48,,Revenue,502721,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312711,-357.8,,Revenue,524376,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312711,1807.44,,Revenue,524376,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312715,-401.92,,Revenue,522954,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312715,1344.64,,Revenue,522954,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312716,1708.8,,Revenue,501666,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312717,-358.12,,Revenue,522999,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312717,1370.6,,Revenue,522999,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312718,-158.6,,Revenue,522907,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312718,1362.48,,Revenue,522907,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312719,-665.04,,Revenue,523129,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312719,1869,,Revenue,523129,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312721,2843.2,,Revenue,501999,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312722,1775.24,,Revenue,524326,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312723,506.48,,Revenue,524552,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45273,8000312725,803.08,,Revenue,524635,Redacted Personal Information,Direct Payments
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45273,8000312726,1139.68,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45273,8000312727,2344.08,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45273,8000312728,2247.56,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Services,45273,8000312747,2920,,Revenue,508817,King Carz Ltd,Out Of Area Education Costs
Peterborough City Council,Children and Young People,HTS & CSC Transport,Services,45273,8000312748,2482,,Revenue,508817,King Carz Ltd,Out Of Area Education Costs
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45273,8000312749,1152,,Revenue,508817,King Carz Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45273,8000312749,1152,,Revenue,508817,King Carz Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45273,8000312750,864,,Revenue,508817,King Carz Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45273,8000312750,864,,Revenue,508817,King Carz Ltd,Hired Transport
Peterborough City Council,Adult Social Care,Therapy / Reablement teams,"Tools, Equipment, Furniture & Materials",45273,8000312795,794.32,,Revenue,504277,Lindum Group Ltd,Occupational Therapy Equipment
Peterborough City Council,Adult Social Care,Therapy / Reablement teams,"Tools, Equipment, Furniture & Materials",45273,8000312807,851.8,,Revenue,504277,Lindum Group Ltd,Occupational Therapy Equipment
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,960.71,,Revenue,511228,To The Moon and Back Foster Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,5396.01,,Revenue,511228,To The Moon and Back Foster Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,3621.43,,Revenue,511228,To The Moon and Back Foster Care LTD,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,6281.53,,Revenue,510247,ALL4U Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,0.31,,Revenue,510247,ALL4U Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,6281.53,,Revenue,510247,ALL4U Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,0.31,,Revenue,510247,ALL4U Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,20828.57,,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,-0.01,,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,20828.57,,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,-0.01,,Revenue,511998,Juventas Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45273,8000312833,5947.66,,Revenue,500550,Tree House Care Fostering Solutions Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,Corporate Parenting,Services,45273,8000312833,1417.95,,Revenue,516786,Redacted Personal Information,Financial Assistance
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312835,27446.4,,Revenue,510484,Favour Health LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312836,4386.52,,Revenue,506138,Clearwater Care ( Hackney) Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312837,1476.44,,Revenue,522828,Achieve Together Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312838,3313.59,,Revenue,510304,Excellence Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312841,3180.75,,Revenue,501862,Next Steps Community Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Contract Hire and Operating Leases,45273,8000312842,1100,,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312843,1105.28,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312844,5299.62,,Revenue,500772,Thera East Anglia,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312845,2675.8,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312846,1899.28,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312847,2675.8,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312849,2675.8,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312850,828.96,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312851,2274.43,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312852,1381.8,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312853,1070.32,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312854,1471.69,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312855,2675.8,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312856,936.53,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312857,1811.6,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312858,5261.62,,Revenue,500772,Thera East Anglia,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312859,2675.8,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312860,2675.8,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312861,4431.56,,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312862,4431.56,,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312863,1070.32,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312864,4431.56,,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312865,4697.27,,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312866,754.4,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312867,4947.48,,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312868,828.96,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312869,4947.48,,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312870,4947.84,,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312871,2140.64,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312872,6025.16,,Revenue,500772,Thera East Anglia,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312873,1640.44,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312874,612.81,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312874,216.15,,Revenue,500772,Thera East Anglia,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312875,2675.8,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312876,828.96,,Revenue,500772,Thera East Anglia,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312877,1547.76,,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312878,20354.38,,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312879,2764.4,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312879,-1392.28,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312880,2956.4,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312880,-972.8,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312881,2764.4,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312881,-816.44,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312882,-1115.52,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312882,2999.92,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312883,2764.4,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312884,2837.24,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312884,-1188.28,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312885,2900,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312885,-874.8,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312886,2956.4,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312886,-1270.52,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312887,3556.4,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312888,2956.44,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312888,-616.12,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312889,1703.48,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312889,-1039.4,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312890,2799.96,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312890,-692.4,,Revenue,501506,Clair Francis Retirement Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312891,2916.48,,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312892,2916.48,,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312893,3921.16,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312894,4028.44,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312895,2748.64,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
