Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45156,30427123,26.81,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45156,30427123,98.7,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45156,30427123,128.2,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427124,30.41,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45156,30427124,139.27,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,Corporate Parenting,Energy Costs,45156,30427124,43.41,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45156,30427124,125.75,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427124,527.15,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Retail,Energy Costs,45156,30427124,321.93,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427124,41.43,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427124,24.31,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45156,30427124,473.92,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Environmental Enforcement & CCTV,Energy Costs,45156,30427124,917.66,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427124,196.17,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45156,30427124,614.46,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45156,30427126,523.49,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427126,340.28,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,PFI,Energy Costs,45156,30427126,2355.05,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45156,30427126,2451.75,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Westcombe Engineering,Energy Costs,45156,30427126,1521.25,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,PFI,Energy Costs,45156,30427126,8854.77,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45156,30427126,4061.57,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45156,30427126,173.46,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Industrial,Energy Costs,45156,30427126,591.26,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Bereavement Service,Energy Costs,45156,30427126,25.69,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427126,6749.85,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45156,30427126,944.65,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45156,30427127,122.81,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427127,239.84,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45156,30427127,145.28,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427127,24.91,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427127,149.73,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45156,30427127,791.49,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45156,30427127,19.86,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Westcombe Engineering,Energy Costs,45156,30427127,4085.82,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45156,30427127,104.36,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427127,276.94,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45156,30427127,1027.17,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45156,30427127,89.17,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45156,30427157,4000,Revenue,522332,Post Office Limited,Financial Assistance
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45156,30427185,1170.4,Revenue,509976,Carter Brown The Expert Service Limited,Hired Services
Peterborough City Council,Children and Young People,CSC - Quality Assurance,Services,45156,30427193,2100,Revenue,512372,"Coram Voice (Formerly Voice- Child In Care)
",Individual Projects
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45156,30427194,1813.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45156,30427233,5512.65,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45156,30427271,200.71,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45156,30427271,39.18,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45156,30427271,201.66,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45156,30427271,935.41,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45156,30427271,3043.52,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45156,30427271,206.32,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45156,30427271,87.18,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45156,30427271,1353.87,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45156,30427271,198.23,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45156,30427271,736.97,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,CSC Placements,Schools,45156,30427275,4118.57,Revenue,502791,Sixteen Plus Limited,Boarding Out Fees
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298983,3032.84,Revenue,501853,Richmond Fellowship (The),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298984,2577,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298985,2577,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298986,3277,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298987,4126.6,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298988,11557.36,Revenue,502032,Maison Care Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45156,8000298989,-646.16,Revenue,509892,Guyatt House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298989,16484.48,Revenue,509892,Guyatt House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45156,8000298990,-1796.63,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298990,11352.71,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298992,1304.08,Revenue,504307,PSYCARE LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298993,4000,Revenue,508177,Oakhouse Homecare Cambs Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298995,3321.43,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298996,2800,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298997,3000,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298998,7125.12,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000298999,13824.67,Revenue,509777,Glenholme Healthcare Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299000,2687.1,Revenue,517326,Tanglewood Care Services Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299001,2999.91,Revenue,517326,Tanglewood Care Services Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45156,8000299001,-911.61,Revenue,517326,Tanglewood Care Services Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299002,3755.12,Revenue,501553,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299003,7465.44,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45156,8000299003,-483,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299004,5899.27,Revenue,510441,Caring Crew Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299005,2897.44,Revenue,508769,PossAbilities CIC,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299006,2897.44,Revenue,508769,PossAbilities CIC,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299009,2279.4,Revenue,510441,Caring Crew Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299013,1267.43,Revenue,510441,Caring Crew Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299014,786,Revenue,510441,Caring Crew Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299017,1680.17,Revenue,503230,Hales Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299021,540.43,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299022,3026.52,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299023,982,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299024,962.62,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299025,511.75,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299028,15884.4,Revenue,522893,IBC QUALITY SOLUTIONS LIMITED,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299029,20202,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299030,754.96,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299034,695.66,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299035,696.64,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299037,1243.12,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299038,785.81,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299040,998.24,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299041,7465.01,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299042,779.25,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299044,2219.54,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299045,1973.04,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299047,563.8,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299048,3930,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299049,11051.88,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299050,1477.5,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299051,1262.51,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299054,597.42,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299055,807.36,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299057,842.96,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299059,4695.6,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299063,1277.05,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299064,689.53,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299065,737.91,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299067,897.41,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299068,2200.8,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299069,5261.1,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299070,560.15,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299071,853.69,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299074,3026.78,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299076,559.47,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299077,1536.75,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299079,1268.83,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299080,577.44,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299082,2490.27,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299083,567.95,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299084,642.33,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299085,687.96,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299087,550.56,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299088,678.44,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299089,649.6,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299093,1045.45,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299094,1893.6,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299095,1651.1,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299098,4537.5,Revenue,501864,Deafblind Enablement Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299099,1930.24,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299101,1299.48,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299102,3261.44,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299103,1730.56,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299104,733.04,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299107,2598.96,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299108,999.6,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299109,998.4,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299110,599.76,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299111,9348.08,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299112,7338.72,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299113,666.4,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299114,7099.64,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299115,657.65,Revenue,502777,Atlas Care Services Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299116,527.98,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299118,8723.84,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299120,7299.32,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299121,669.39,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299122,723.47,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299123,5767.88,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299124,533.12,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299125,8350.8,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299126,712,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299127,999.6,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299129,1708.6,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299130,8847.08,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299131,666.4,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299132,2561.36,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299133,1697.28,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299134,6899.96,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299136,1449.84,Revenue,504560,Mencap,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299139,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299143,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299144,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299145,786,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299152,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299155,1021.8,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299156,589.5,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299161,707.4,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299162,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299164,864.6,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299165,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299167,707.4,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299168,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299170,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299173,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299178,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299179,786,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299186,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299189,1021.8,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299190,589.5,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299191,668.1,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299195,707.4,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299196,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299198,864.6,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299199,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299201,707.4,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299202,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299204,550.2,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299205,628.8,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299207,6509.58,Revenue,523054,Redacted Personal Information,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299208,1061.1,Revenue,510441,Caring Crew Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299209,609.05,Revenue,510441,Caring Crew Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299212,727.24,Revenue,503230,Hales Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299213,506.18,Revenue,503230,Hales Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299215,6828.38,Revenue,510441,Caring Crew Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45156,8000299216,3202.95,Revenue,510441,Caring Crew Ltd,Home Care
