Body Name,Body,Directorate,Service Area,Sub-Service Area,Sub-description,Payment Date,Sub Amount,Invoice Amount,Supplier Name
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/12/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/12/2023,302.00,302.00,REDACTED PERSONAL DATA
,,PUBLIC HEALTH & COMMUNITIES,"S4_PQ-Infrastructure, Health Behaviours, Mental Health and Children and Families","S5_PQA-Infrastructure, Health Behaviours, Mental Health and Children and Families (Public Health Grant Funded)",31303-Medical Supplies & Services,28/12/2023,361.68,361.68,ANGEL HILL SURGERY
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,18/12/2023,50.00,842.40,ANGELA ROWE
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,18/12/2023,750.00,842.40,ANGELA ROWE
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,18/12/2023,42.40,842.40,ANGELA ROWE
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,18/12/2023,25.00,826.80,ANGELA ROWE
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,18/12/2023,800.00,826.80,ANGELA ROWE
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,18/12/2023,1.80,826.80,ANGELA ROWE
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,14/12/2023,265.26,265.26,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,14/12/2023,273.60,273.60,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,14/12/2023,288.30,288.30,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,29/12/2023,273.60,273.60,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,29/12/2023,288.30,288.30,REDACTED PERSONAL DATA
,,CYP,S4_BA-Inclusion,S5_BAC-Specialist Education Services,35432-Therapeutic Activities,01/12/2023,773.32,773.32,ANGELA THOMAS
,,CYP,S4_BA-Inclusion,S5_BAC-Specialist Education Services,35432-Therapeutic Activities,28/12/2023,"1,646.64","1,646.64",ANGELA THOMAS
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,309.68,309.68,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,608.30,608.30,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,763.14,763.14,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,039.64","1,039.64",ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,437.80","1,437.80",ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,442.40,442.40,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,083.88","1,083.88",ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,576.05","1,576.05",ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,167.76","2,167.76",ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,776.06","2,776.06",ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,486.64,486.64,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,497.70,497.70,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,575.12,575.12,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,685.72,685.72,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,917.98,917.98,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,139.18","1,139.18",ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46120-Homecare Exceptional Rate,06/12/2023,278.25,278.25,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46120-Homecare Exceptional Rate,06/12/2023,959.50,959.50,ANGELS BY CLASSIC
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46120-Homecare Exceptional Rate,06/12/2023,"1,620.75","1,620.75",ANGELS BY CLASSIC
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46128-Non Staff - Education & Training,21/12/2023,"1,991.00","1,991.00",REDACTED PERSONAL DATA
,,CORPORATE SERVICES,S4_RA-Assets and Investment,S5_RAC-Corporate Property,94101-Deferred Charges transfer from CFA,28/12/2023,"11,246.99","13,496.39",ANGLIA CAR CHARGING LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),11/12/2023,"10,150.34","12,180.41",ANGLIA CAR CHARGING LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),11/12/2023,"20,300.69","24,360.83",ANGLIA CAR CHARGING LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE",S4_GF-Highways,S5_GFD-Operational Highways Management,31103-Equipment Repairs & Maintenance,28/12/2023,576.00,691.20,ANGLIA CAR CHARGING LTD
,,CORPORATE SERVICES,S4_RA-Assets and Investment,S5_RAC-Corporate Property,11107-Building Maintenance - PPM Service,01/12/2023,"1,416.00","1,699.20",ANGLIA CAR CHARGING LTD
,,CORPORATE SERVICES,S4_RA-Assets and Investment,S5_RAC-Corporate Property,11107-Building Maintenance - PPM Service,04/12/2023,"1,884.00","2,260.80",ANGLIA CAR CHARGING LTD
,,CORPORATE SERVICES,S4_RA-Assets and Investment,S5_RAC-Corporate Property,11107-Building Maintenance - PPM Service,04/12/2023,"1,884.00","2,260.80",ANGLIA CAR CHARGING LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),21/12/2023,"6,725.00","8,070.00",ANGLIA CAR CHARGING LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),21/12/2023,"-1,120.83","-1,345.00",ANGLIA CAR CHARGING LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,31303-Medical Supplies & Services,13/12/2023,730.00,876.00,ANGLIA DNA SERVICES LTD
,,CORPORATE SERVICES,"S4_RN-Governance, Legal and Assurance",S5_RNE-Legal Services,35200-Legal Services,21/12/2023,257.00,308.40,ANGLIA DNA SERVICES LTD
,,CORPORATE SERVICES,"S4_RN-Governance, Legal and Assurance",S5_RNE-Legal Services,35200-Legal Services,21/12/2023,216.25,259.50,ANGLIA DNA SERVICES LTD
,,CORPORATE SERVICES,S4_RA-Assets and Investment,S5_RAC-Corporate Property,12000-Facilities Management Contract,06/12/2023,"4,209.73","5,051.68",ANGLIA ELECTRICAL & SECURITY LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/12/2023,"2,902.35","2,902.35",ANGLIA FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/12/2023,"3,300.00","3,300.00",ANGLIA FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/12/2023,"3,451.20","3,451.20",ANGLIA FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/12/2023,"3,451.20","3,451.20",ANGLIA FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/12/2023,"3,451.20","3,451.20",ANGLIA FOSTERING AGENCY
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49105-External Fostering Placement,15/12/2023,"3,451.20","3,451.20",ANGLIA FOSTERING AGENCY
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,20/12/2023,"5,819.05","5,819.05",ANGLIA SUNSHINE NURSERIES
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,28/12/2023,575.28,575.28,ANGLIA SUNSHINE NURSERIES
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,926.98","2,926.98",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,325.22,325.22,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,325.22,325.22,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,772.40,772.40,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,813.05,813.05,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,300.88","1,300.88",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"3,003.84","3,003.84",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46137-Reablement,06/12/2023,774.80,774.80,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,-905.97,-905.97,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,325.22,325.22,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,487.83,487.83,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,499.45,499.45,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,511.06,511.06,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,540.10,540.10,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,615.60,615.60,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,650.44,650.44,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,650.44,650.44,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,859.51,859.51,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,905.97,905.97,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,975.66,975.66,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,184.73","1,184.73",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,254.42","1,254.42",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,463.49","1,463.49",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,602.87","1,602.87",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,626.10","1,626.10",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,601.76","2,601.76",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,325.22,325.22,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,917.59,917.59,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,300.88","1,300.88",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,631.91","1,631.91",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,371.68,371.68,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,278.76,278.76,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,325.22,325.22,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,325.22,325.22,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,325.22,325.22,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,331.03,331.03,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,371.68,371.68,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,476.22,476.22,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,511.06,511.06,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,522.68,522.68,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,603.98,603.98,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,650.44,650.44,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,650.44,650.44,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,685.29,685.29,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,743.36,743.36,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,987.28,987.28,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,022.12","1,022.12",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,254.42","1,254.42",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,300.88","1,300.88",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,300.88","1,300.88",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,486.72","1,486.72",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,137.16","2,137.16",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,670.08","2,670.08",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,834.06","2,834.06",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,926.98","2,926.98",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"2,926.98","2,926.98",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,300.88","1,300.88",ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46137-Reablement,06/12/2023,418.14,418.14,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46137-Reablement,06/12/2023,545.91,545.91,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,06/12/2023,650.44,650.44,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,06/12/2023,905.97,905.97,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46117-External Home Care,06/12/2023,511.06,511.06,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46117-External Home Care,06/12/2023,975.66,975.66,ANGLIACARE
,,ACS,S4_AA-Care Purchasing,S5_AAE-MH Care Purchasing,46117-External Home Care,06/12/2023,615.60,615.60,ANGLIACARE
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,20/12/2023,"1,861.40","1,861.40",ANGLIAN LEARNING TRUST
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,28/12/2023,327.12,327.12,ANGLIAN LEARNING TRUST
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,39220-Payments to Other Schools,14/12/2023,"20,033.33","20,033.33",ANGLIAN LEARNING TRUST
,,CYP,S4_BH-Education & Learning,S5_BHD-Early Years and Childcare Function,49104-Early Years Provision,28/12/2023,270.72,270.72,ANGLIAN LEARNING TRUST
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,39220-Payments to Other Schools,14/12/2023,"28,866.67","28,866.67",ANGLIAN LEARNING TRUST
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",38100-Grants to Organisations,08/12/2023,600.00,600.00,ANGLIAN LEARNING TRUST
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31104-Equipment R & M - Hydrants,22/12/2023,"12,825.00","15,390.00",ANGLIAN WATER SERVICES LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),14/12/2023,"1,329.60","1,329.60",ANGLIAN WATER SERVICES LTD
,,FIRE AND PUBLIC SAFETY,S4_FA-Suffolk Fire and Rescue Service,S5_FAD-Support Services,31103-Equipment Repairs & Maintenance,11/12/2023,"3,278.00","3,933.60",ANGLOCO LTD
,,CYP,S4_BH-Education & Learning,S5_BHG-Skills,46128-Non Staff - Education & Training,19/12/2023,945.00,945.00,ANICCA DIGITAL LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,01/12/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,01/12/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,08/12/2023,288.86,288.86,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,08/12/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,08/12/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,398.00,398.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,398.00,398.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,674.00,674.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,674.00,674.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/12/2023,337.00,337.00,REDACTED PERSONAL DATA
,,ACS,S4_AH-Family Carers Support,S5_AHA-SPAR Family Carers,50001-Direct Payments,22/12/2023,"1,121.50","1,121.50",REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,01/12/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,01/12/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,08/12/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,08/12/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,308.00,308.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,352.00,352.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,352.00,352.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,604.00,604.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,15/12/2023,604.00,604.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/12/2023,302.00,302.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,28/12/2023,302.00,302.00,REDACTED PERSONAL DATA
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,274.16,274.16,ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,339.36,339.36,ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,339.36,339.36,ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,387.40,387.40,ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,478.74,478.74,ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,509.04,509.04,ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,667.52,667.52,ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,168.16","1,168.16",ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,358.88","1,358.88",ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,508.94","1,508.94",ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"1,515.00","1,515.00",ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"3,054.24","3,054.24",ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,06/12/2023,"3,671.36","3,671.36",ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46120-Homecare Exceptional Rate,06/12/2023,300.00,300.00,ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,00400-Agency Staff Costs,06/12/2023,"8,250.00","8,250.00",ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,00400-Agency Staff Costs,13/12/2023,"8,250.00","8,250.00",ANN MASON CARE
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,00400-Agency Staff Costs,21/12/2023,"8,250.00","8,250.00",ANN MASON CARE
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,01/12/2023,352.00,352.00,REDACTED PERSONAL DATA
