Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Subjective Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,47013,Grants & Conts to Other Bodies - Discretionary,Age UK Cornwall & The Isles of Scilly (Age Concern In Cornwall & The Isles of Scilly),45260,3400,3400,3400
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600102,One Public Estate_,43504,Consultancy,Kensington Taylor Architects,45239,2000,2400,2000
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600103,Short and Long Term Support 18-64,62004,Direct Payments,,45247,1232,1232,1232
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600104,Short and Long Term Support 65,57066,Independent Meals at Home - Private Contractors,Cornwall Partnership NHS Foundation Trust,45237,1365,1638,1365
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600104,Short and Long Term Support 65,62004,Direct Payments,,45239,1155,1155,1155
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,Newcross Healthcare Solutions Ltd,45232,1851.75,1851.75,1851.75
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,2209.2,2651.04,2209.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,-156.8,1881.36,1567.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,156.8,1881.36,1567.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,1567.8,1881.36,1567.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,2403.23,2883.88,2403.23
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,1291.08,1549.3,1291.08
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,2592.5,3111,2592.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,1492.8,1791.36,1492.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,1851,2221.2,1851
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,1767.4,2120.88,1767.4
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,1093.63,1312.36,1093.63
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,2679.5,3215.4,2679.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45244,769.4,923.28,769.4
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45246,2637,3164.4,2637
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45246,990.75,1188.9,990.75
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45246,1169.95,1403.94,1169.95
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45246,1567.8,1881.36,1567.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45246,1851,2221.2,1851
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45253,1567.8,1881.36,1567.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45253,1530,1836,1530
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45253,1090.55,1308.66,1090.55
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45253,1671.9,2006.28,1671.9
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45253,1644,1972.8,1644
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,,45253,560,560,560
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,21101,R&M - Buildings - Planned,P & P Lifts Ltd,45246,1000,1200,1000
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,21110,R&M - Electrical - Planned,Wright Construction,45258,6000,7200,6000
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,21110,R&M - Electrical - Planned,Wright Construction,45239,760,912,760
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,21116,R&M - Other - Planned,Protec Healthcare LLP,45237,417.34,500.8,417.34
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,,45247,655,655,655
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,Cornwall Partnership NHS Foundation Trust,45247,1138,1138,1138
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,,45247,1100,1100,1100
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,Sibleys Island Homes,45247,950,950,950
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,24001,Water,South West Water Ltd,45258,274.4,714.46,714.46
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,24001,Water,South West Water Ltd,45258,440.06,714.46,714.46
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45239,400,1020,850
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45239,450,1020,850
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,17.98,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,20.82,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,29.98,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,40.11,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,43.78,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,51.6,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,68.34,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,70,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,71.28,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,89.85,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,91.8,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,101.88,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45260,273.36,1248.94,1040.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Lantern Taverns Ltd T/A Old Town Inn,45251,2340,2808,2340
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45240,55.75,693.97,682.82
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45240,627.07,693.97,682.82
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,46103,Hotel Expenses,,45251,2325,2325,2325
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,46103,Hotel Expenses,,45251,1648.15,1648.15,1648.15
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,28001,Maintenance of Grounds,,45232,865,865,865
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,31603,Other Public Transport,St Agnes Boating,45251,817.65,817.65,817.65
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,31603,Other Public Transport,Tresco Island Ltd,45258,2527.75,2527.75,2527.75
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,Cherry Blossom Childcare,45239,565.25,565.25,565.25
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45258,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45253,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45237,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45258,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45258,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600121,Home to School Transport,31603,Other Public Transport,Tresco Island Ltd,45258,3660,3660,3660
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,31812,Home to School Transport - Volunteer and Other Payments,Tresco Island Ltd,45258,627,627,627
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,43532,Professional Fees - Other,National Star Foundation,45251,80404.31,80404.31,80404.31
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,43532,Professional Fees - Other,National Star Foundation,45253,2308.08,2308.08,2308.08
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,43532,Professional Fees - Other,Pendynas Ltd,45253,570,684,570
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45253,2655,3186,2655
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45253,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45253,2655,3186,2655
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45253,2655,3186,2655
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45253,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45253,3392.78,4071.34,3392.78
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45260,2950,3540,2950
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45260,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45232,2520,3024,2520
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45232,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45232,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45253,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45253,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45253,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45253,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45260,180,1444.08,1203.4
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45260,1023.4,1444.08,1203.4
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45258,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45258,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,12301,Training,MA Education Ltd,45232,698,837.6,698
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,31603,Other Public Transport,Tresco Island Ltd,45258,1944.25,1944.25,1944.25
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,CSW Group Ltd,45258,-2750,3300,2750
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,CSW Group Ltd,45258,2750,3300,2750
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45239,4164,4164,4164
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,43532,Professional Fees - Other,Global Mediation Ltd,45258,750,900,750
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,43532,Professional Fees - Other,Ofsted,45253,1601,1601,1601
51 Council of the Isles of Scilly,People and Communities,Public Health.,600140,Public Health,53003,Public Health Contracts - GP's,St Mary's Health Centre,45237,6900,6900,6900
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,12301,Training,Leppitt Associates,45237,1960,2352,1960
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,12301,Training,Leppitt Associates,45260,2447,2936.4,2447
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,43534,Licences,Cornwall Council,45232,475,570,475
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,43534,Licences,Cornwall Council,45232,4225,5070,4225
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,43576,Purchased Training (Not for Staff),The Sailing Centre Ios Ltd,45232,434,520.8,434
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600212,Customer Hub,11412,Pension Payments - Firefighters,Home Office,45239,84182,113719,113719
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600212,Customer Hub,41101,Office Equipment,ESPO Eastern Shires Purchasing Organisation,45239,571,685.2,571
51 Council of the Isles of Scilly,"Place, Economy and Environment",Inshore Fisheries and Conservation Authorities.,600220,IFCA,43505,Professional Services,University Of Plymouth Enterprise Ltd,45251,5050,6060,5050
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600230,Capital Development & Procurement Team,43505,Professional Services,Ashfords,45260,2495,2994,2495
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600230,Capital Development & Procurement Team,43505,Professional Services,Inner Circle Consulting Ltd,45244,3750,4500,3750
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,43504,Consultancy,,45239,4950,4950,4950
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,43505,Professional Services,Isles of Scilly Museum Association,45260,6235.4,6235.4,6235.4
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,43512,Publicity Promotions & Marketing,Roscoe Communications Ltd,45253,1575,1890,1575
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,49006,Activities Programme,Five Islands Academy,45253,5500,5500,5500
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,89207,Consultancy Costs,,45246,1250,1250,1250
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,89207,Consultancy Costs,,45246,3110,3110,3110
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,89207,Consultancy Costs,Isles of Scilly Museum Association,45246,2997.27,2997.27,2997.27
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600234,Creative Islands,43532,Professional Fees - Other,Impossible Producing Ltd,45244,700,840,700
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21101,R&M - Buildings - Planned,Ginnick Property Maintenance,45232,10410.12,10410.12,10410.12
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45232,790,948,790
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45232,500,600,500
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45237,1140,1368,1140
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45251,2642,3170.4,2642
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45258,480,576,480
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45258,560.35,672.42,560.35
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45258,450,540,450
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45258,1254.45,1505.34,1254.45
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Peter Gilbert Plumbing & Heating,45260,30,1179.6,983
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Peter Gilbert Plumbing & Heating,45260,420,1179.6,983
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Peter Gilbert Plumbing & Heating,45260,533,1179.6,983
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21201,R&M - Buildings - Reactive,Wright Construction,45237,1680,2016,1680
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,57002,Housing B&B Charges - Private Contractors,Scilly Holiday Homes,45258,2700,2700,2700
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600241,Private Housing,22501,Rent,,45247,875,875,875
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600242,Housing Staffing,25003,Fire Equipment,Fire Risk Consulting Ltd,45253,2150,2150,2150
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600243,Housing Delivery Project,43506,Professional Fees - Legal,Campbell Reith Hill LLP,45246,-1300,1560,1300
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600243,Housing Delivery Project,43506,Professional Fees - Legal,Campbell Reith Hill LLP,45246,1300,1560,1300
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600243,Housing Delivery Project,43603,Agriculture & Medicines Analysis,Deep Soil Mixing Ltd,45237,5000,6000,5000
51 Council of the Isles of Scilly,"Place, Economy and Environment",Strategic Development Management.,600250,Strategic Development SLT,22501,Rent,,45232,1200,1200,1200
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43504,Consultancy,Jane Portman and Associates Ltd,45260,-6800,7089.45,7089.45
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43504,Consultancy,Jane Portman and Associates Ltd,45260,6800,7089.45,7089.45
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43504,Consultancy,Jane Portman and Associates Ltd,45260,7089.45,7089.45,7089.45
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600306,Elections,12301,Training,Association of Electoral Administrators,45237,675,810,675
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600306,Elections,45208,IT Software Support,Democracy Counts Ltd,45258,10000,12000,10000
51 Council of the Isles of Scilly,People and Communities,Active Scilly.,600312,Sports Hall,43512,Publicity Promotions & Marketing,Prs For Music,45232,2030,2728.32,2273.6
51 Council of the Isles of Scilly,People and Communities,Active Scilly.,600313,Normandy Swimming Pool,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45253,1280,1536,1280
51 Council of the Isles of Scilly,People and Communities,Active Scilly.,600313,Normandy Swimming Pool,22002,Electricity,Edf Energy Plc,45240,2685.91,3223.09,2685.91
51 Council of the Isles of Scilly,People and Communities,Active Scilly.,600313,Normandy Swimming Pool,41104,Equipment & Plant - Direct Purchase,Rod Hudson Pools Ltd,45244,3566.35,4279.62,3566.35
51 Council of the Isles of Scilly,People and Communities,Active Scilly.,600313,Normandy Swimming Pool,43512,Publicity Promotions & Marketing,Prs For Music,45232,243.6,2728.32,2273.6
51 Council of the Isles of Scilly,Chief Executives Department,Support Services.,600321,Finance,43606,Financial Support,Cornwall Council,45246,81818.5,98182.2,81818.5
51 Council of the Isles of Scilly,Chief Executives Department,Support Services.,600321,Finance,45105,Telephone Usage,The Phone Co-Op Ltd,45233,447.81,537.37,447.81
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,12506,Bike 2 Work Scheme,Cycle Solutions (Cycle to Work) Ltd,45239,38.95,1278.94,1072.28
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,12506,Bike 2 Work Scheme,Cycle Solutions (Cycle to Work) Ltd,45239,1033.33,1278.94,1072.28
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,Local Government Association,45260,1440,1440,1440
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,South West Councils,45258,500,600,500
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,Swift HR,45258,1195.83,1195.83,1195.83
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,Swift HR,45258,659.17,659.17,659.17
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600328,Levelling Up Fund – Sea Link Project,43504,Consultancy,Bloom Procurement Services Ltd,45253,15300,18360,15300
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600328,Levelling Up Fund – Sea Link Project,43504,Consultancy,Bloom Procurement Services Ltd,45260,3430,4116,3430
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600332,Covid-19 Discretionary Grant Payments,47013,Grants & Conts to Other Bodies - Discretionary,Isles of Scilly Charitable Trust,45260,4730.31,4730.31,4730.31
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89002,Acquisition Costs - Buildings,Dainton Group Service Ltd,45232,11475,13770,11475
