Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600103,Short and Long Term Support 18-64,62004,Direct Payments,,45373,1232,1232,1232
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600104,Short and Long Term Support 65,57066,Independent Meals at Home - Private Contractors,Cornwall Partnership NHS Foundation Trust,45356,1450,1740,1450
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,Scilly Holiday Homes,45379,1534,1534,1534
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,-1642.65,1971.18,1642.65
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,1642.65,1971.18,1642.65
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,-1432.8,1719.36,1432.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,1432.8,1719.36,1432.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,-3600.5,4320.6,3600.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,3600.5,4320.6,3600.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,-1110.28,1332.34,1110.28
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,1110.28,1332.34,1110.28
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45370,-2047.8,2457.36,2047.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45370,2047.8,2457.36,2047.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,-1791,2149.2,1791
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,1791,2149.2,1791
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,-1330.1,1596.12,1330.1
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,1330.1,1596.12,1330.1
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,-1743.8,2092.56,1743.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,1743.8,2092.56,1743.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,-2467,2960.4,2467
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45363,2467,2960.4,2467
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45370,-1272.45,1526.94,1272.45
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45370,1272.45,1526.94,1272.45
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45372,2785.75,3342.9,2785.75
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45372,592.3,710.76,592.3
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45372,1892.2,2270.64,1892.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45372,2209.2,2651.04,2209.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45372,956.53,1147.84,956.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45372,2125,2550,2125
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45372,2256.48,2707.78,2256.48
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45372,1888.95,2266.74,1888.95
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,2209.2,2651.04,2209.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,2810.63,3372.76,2810.63
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,1779.88,2135.86,1779.88
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,1821.35,2185.62,1821.35
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,1197.6,1437.12,1197.6
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,1552.2,1862.64,1552.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,1197.6,1437.12,1197.6
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,1097.8,1317.36,1097.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45377,776.4,931.68,776.4
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45379,2209.2,2651.04,2209.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45379,1567.8,1881.36,1567.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45379,1122.75,1347.3,1122.75
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45379,2224.13,2668.96,2224.13
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45379,1767.4,2120.88,1767.4
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,21127,R&M - Planned Lift servicing,P & P Lifts Ltd,45358,900,1080,900
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,22501,Rent,Holyvale Partnership,45359,1800,1800,1800
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,22501,Rent,Holyvale Partnership,45373,1800,1800,1800
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,22501,Rent,,45370,68.4,1004.94,1004.94
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,22501,Rent,,45370,936.54,1004.94,1004.94
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,31102,Vehicle Repair and Maintenance,Adam Fuller Engineering,45358,630,756,630
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45365,450,540,450
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45370,5.58,654.17,545.14
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45370,17.76,654.17,545.14
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45370,20.76,654.17,545.14
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45370,49.8,654.17,545.14
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45370,65,654.17,545.14
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45370,70,654.17,545.14
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45370,216.64,654.17,545.14
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Booker Ltd,45363,87.63,619.87,602.34
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Booker Ltd,45363,514.71,619.87,602.34
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,3.2,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,9.7,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,20.46,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,22.42,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,23.1,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,30.45,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,51.2,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,52.28,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,68.06,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,77.69,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,81.75,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,86.64,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,96.5,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,97.18,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45352,121.9,864.55,842.53
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,46103,Hotel Expenses,,45377,334.9,1618.2,1551.22
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,46103,Hotel Expenses,,45377,1216.32,1618.2,1551.22
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,46108,Board and Lodging,,45359,700,700,700
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,47002,Subscriptions,Care Quality Commission,45379,3122,3122,3122
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,31603,Other Public Transport,St Agnes Boating,45370,775.64,775.64,775.64
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,31603,Other Public Transport,Tresco Island Ltd,45365,2911,2911,2911
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,Cherry Blossom Childcare,45365,5695.3,5695.3,5695.3
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,Cherry Blossom Childcare,45370,5301.93,5301.93,5301.93
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,Cherry Blossom Childcare,45370,1862,1862,1862
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,,45370,1254.4,1254.4,1254.4
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,,45370,772.2,772.2,772.2
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,Cherry Blossom Childcare,45365,2730.32,2730.32,2730.32
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,Cherry Blossom Childcare,45370,1359.36,1359.36,1359.36
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,Cherry Blossom Childcare,45370,674.19,674.19,674.19
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45365,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45358,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45379,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45370,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45370,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45379,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45356,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45358,2121.27,2121.27,2121.27
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45370,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45365,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45358,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45365,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45370,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45363,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45377,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45365,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45358,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45370,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45365,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45365,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45358,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45358,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45377,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45379,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45377,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600121,Home to School Transport,31603,Other Public Transport,Tresco Island Ltd,45365,2820,2820,2820
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600122,Children Services Staff Costs,49002,Miscellaneous Expenditure,Scilly Holiday Homes,45377,700,700,700
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600123,High Need SEND,31812,Home to School Transport - Volunteer and Other Payments,Tresco Island Ltd,45365,578,578,578
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600123,High Need SEND,43532,Professional Fees - Other,National Star Foundation,45358,4616.16,4616.16,4616.16
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45363,2950,3540,2950
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45363,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45370,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45370,3265.7,3918.84,3265.7
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45377,960,1152,960
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45377,1075.89,1291.07,1075.89
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45377,2024.69,2429.63,2024.69
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45377,-3019,3730.8,3109
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45377,3019,3730.8,3109
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45377,3109,3730.8,3109
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45377,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45377,960,1152,960
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45379,2950,3540,2950
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45372,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45372,2520,3024,2520
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45370,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45372,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45372,2520,3024,2520
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45377,2520,3024,2520
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45377,1620,1944,1620
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45377,368.8,3322.56,2768.8
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45377,2400,3322.56,2768.8
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45377,1800,2160,1800
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45377,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45372,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45372,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,22501,Rent,Tolman Guest House,45359,7700,7700,7700
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,31603,Other Public Transport,St Agnes Boating,45370,508.99,508.99,508.99
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,31603,Other Public Transport,St Mary's Boatmens Association,45379,600,600,600
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,31603,Other Public Transport,Tresco Island Ltd,45365,2769,2769,2769
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43504,Consultancy,West Monkton Consulting Ltd,45365,8550,8550,8550
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,Access UK Ltd,45372,6300,7560,6300
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45379,1515,1515,1515
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45372,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45379,30000,30000,30000
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,43532,Professional Fees - Other,West Monkton Consulting Ltd,45379,681.75,681.75,681.75
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,22501,Rent,Duchy Of Cornwall,45352,1500,1500,1500
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,22501,Rent,Duchy Of Cornwall,45359,750,750,750
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,22501,Rent,Holyvale Partnership,45352,1600,1600,1600
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,22501,Rent,Holyvale Partnership,45378,1600,1600,1600
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45363,200,780,650
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45363,450,780,650
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,43532,Professional Fees - Other,Access UK Ltd,45370,69850,83820,69850
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,43532,Professional Fees - Other,Cornwall Council,45372,8000,8000,8000
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600130,Children Social Care - Strategic,43534,Licences,Invision Services Ltd,45370,4000,4800,4000
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600233,CIOS Cultural Centre,43512,Publicity Promotions & Marketing,Roscoe Communications Ltd,45377,1181.25,1417.5,1181.25
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600234,Creative Islands,43504,Consultancy,,45363,2203.5,2203.5,2203.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600234,Creative Islands,43504,Consultancy,,45363,2518,2518,2518
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600234,Creative Islands,43532,Professional Fees - Other,Sound UK Arts,45365,500,600,500
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement,600234,Creative Islands,49019,Charitable Donations,Five Islands Academy,45365,2000,2000,2000
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45379,431.65,517.98,431.65
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Cornwall Woodburners Ltd,45372,-5592.4,5592.4,4660.33
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Cornwall Woodburners Ltd,45372,4660.33,5592.4,4660.33
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Cornwall Woodburners Ltd,45372,5592.4,5592.4,4660.33
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45370,459.52,551.43,459.52
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Wright Construction,45372,1900,2280,1900
