Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
07/11/2023,2693087,50.00,Redacted Personal Data,392758,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2695452,50.00,Redacted Personal Data,404998,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2695493,50.00,Redacted Personal Data,404365,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2696017,50.00,Redacted Personal Data,392758,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2696017,50.00,Redacted Personal Data,392758,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699435,50.00,Redacted Personal Data,404365,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699490,50.00,Redacted Personal Data,404998,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699980,50.00,Redacted Personal Data,392758,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699980,50.00,Redacted Personal Data,392758,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
28/11/2023,2702332,50.00,Redacted Personal Data,404998,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
28/11/2023,2702436,50.00,Redacted Personal Data,404365,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
28/11/2023,2702869,50.00,Redacted Personal Data,394689,,,,,,,,,NON INFLUENCIBLE.WELFARE
28/11/2023,2702875,50.00,Redacted Personal Data,392758,,,,,,,,,NON INFLUENCIBLE.WELFARE
28/11/2023,2702875,50.00,Redacted Personal Data,392758,,,,,,,,,NON INFLUENCIBLE.WELFARE
24/11/2023,2700875,50.00,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
27/11/2023,2701928,50.00,DENHAM PROCUREMENT & SOURCING SOLUTIONS LIMITED,399460,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.MACHINE TOOLS
29/11/2023,2703125,49.95,THE HEADSET COMPANY UK LTD,353642,,,,,,,,,ICT.CONSUMABLES
21/11/2023,2699398,49.90,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
02/11/2023,2689213,49.80,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
02/11/2023,2689213,49.80,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
23/11/2023,2700406,49.75,TUDOR ENVIRONMENTAL,388512,Local Environmental Services,Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,HORTICULTURAL.TOOLS & EQUIPMENT
23/11/2023,2700406,49.75,TUDOR ENVIRONMENTAL,388512,Local Environmental Services,Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,HORTICULTURAL.TOOLS & EQUIPMENT
23/11/2023,2700406,49.75,TUDOR ENVIRONMENTAL,388512,Local Environmental Services,Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,HORTICULTURAL.TOOLS & EQUIPMENT
27/11/2023,2702004,49.74,JOINERY & TIMBER CREATIONS (65) LTD,403567,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.KITCHENS
27/11/2023,2702004,49.74,JOINERY & TIMBER CREATIONS (65) LTD,403567,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.KITCHENS
27/11/2023,2702004,49.74,JOINERY & TIMBER CREATIONS (65) LTD,403567,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.KITCHENS
06/11/2023,2690118,49.70,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
13/11/2023,2694345,49.70,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
20/11/2023,2697398,49.70,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
27/11/2023,2701707,49.70,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
10/11/2023,2693631,49.60,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
02/11/2023,2689305,49.16,YOUTH OFFENDING TEAM,040229,Childrens,Children's & Education Services,103,Supplies and Services,504,Expenses,5030,Revenue,NON INFLUENCIBLE.IMPRESTS
22/11/2023,2700284,49.10,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
02/11/2023,2689213,48.72,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
27/11/2023,2701935,48.68,WATSONS TIMBER LTD,366019,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.TIMBER
22/11/2023,2700284,48.23,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
06/11/2023,2690115,48.02,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694342,48.02,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697395,48.02,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701672,48.02,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
30/11/2023,2703232,48.00,CRYSTAL & SON LTD,374542,,,,,,,,,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
30/11/2023,2703232,48.00,CRYSTAL & SON LTD,374542,,,,,,,,,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
30/11/2023,2703232,48.00,CRYSTAL & SON LTD,374542,,,,,,,,,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
30/11/2023,2703232,48.00,CRYSTAL & SON LTD,374542,,,,,,,,,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
30/11/2023,2703232,48.00,CRYSTAL & SON LTD,374542,,,,,,,,,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
30/11/2023,2703232,48.00,CRYSTAL & SON LTD,374542,,,,,,,,,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
30/11/2023,2703232,48.00,CRYSTAL & SON LTD,374542,,,,,,,,,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
22/11/2023,2700278,48.00,BRYAN CRISP & SON SPECIALIST SERVICES LIMITED,399128,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
22/11/2023,2700278,48.00,BRYAN CRISP & SON SPECIALIST SERVICES LIMITED,399128,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2690339,48.00,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
10/11/2023,2693613,48.00,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
27/11/2023,2701948,48.00,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
27/11/2023,2701956,48.00,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
02/11/2023,2689213,47.96,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
21/11/2023,2699678,47.60,Redacted Personal Data,398528,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
21/11/2023,2699678,47.60,Redacted Personal Data,398528,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
28/11/2023,2702702,47.60,Redacted Personal Data,398528,,,,,,,,,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
20/11/2023,2697937,47.50,CROSSLING & CO LTD,003416,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2689832,47.16,Redacted Personal Data,399386,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
13/11/2023,2694203,47.16,Redacted Personal Data,399386,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
20/11/2023,2697106,47.16,Redacted Personal Data,399386,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2701476,47.16,Redacted Personal Data,399386,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
30/11/2023,2703130,47.10,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,,,,,,,,,CLEANING & JANITORIAL.CLEANING MATERIALS
06/11/2023,2689728,46.98,Redacted Personal Data,404164,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
13/11/2023,2694072,46.98,Redacted Personal Data,404164,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
20/11/2023,2697128,46.98,Redacted Personal Data,404164,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
27/11/2023,2701339,46.98,Redacted Personal Data,404164,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
22/11/2023,2700284,46.90,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
02/11/2023,2689213,46.87,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2689728,46.83,Redacted Personal Data,404164,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
13/11/2023,2694072,46.83,Redacted Personal Data,404164,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
20/11/2023,2697128,46.83,Redacted Personal Data,404164,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
27/11/2023,2701339,46.83,Redacted Personal Data,404164,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
22/11/2023,2700144,46.58,JOINERY & TIMBER CREATIONS (65) LTD,403567,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.KITCHENS
07/11/2023,2692999,46.40,Redacted Personal Data,378091,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
07/11/2023,2692999,46.40,Redacted Personal Data,378091,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
07/11/2023,2692999,46.40,Redacted Personal Data,378091,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2695419,46.20,CROSSLING & CO LTD,003416,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2690334,46.00,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
14/11/2023,2695418,46.00,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
17/11/2023,2696774,46.00,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
24/11/2023,2700879,46.00,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
30/11/2023,2703220,45.94,THOMAS OWEN AND SONS LTD,015083,,,,,,,,,HEALTH & SAFETY.PRODUCTS
30/11/2023,2703220,45.94,THOMAS OWEN AND SONS LTD,015083,,,,,,,,,HEALTH & SAFETY.PRODUCTS
30/11/2023,2703220,45.94,THOMAS OWEN AND SONS LTD,015083,,,,,,,,,HEALTH & SAFETY.PRODUCTS
30/11/2023,2703220,45.94,THOMAS OWEN AND SONS LTD,015083,,,,,,,,,HEALTH & SAFETY.PRODUCTS
13/11/2023,2694328,45.73,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
06/11/2023,2690157,45.73,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
20/11/2023,2697453,45.73,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
27/11/2023,2701658,45.73,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
16/11/2023,2696391,45.44,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
30/11/2023,2703130,45.44,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,,,,,,,,,CLEANING & JANITORIAL.CLEANING MATERIALS
30/11/2023,2703130,45.44,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,,,,,,,,,CLEANING & JANITORIAL.CLEANING MATERIALS
30/11/2023,2703176,45.42,AZTEC CHEMICALS,303520,,,,,,,,,CLEANING & JANITORIAL.CLEANING MATERIALS
24/11/2023,2700875,45.40,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
24/11/2023,2700875,45.20,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
27/11/2023,2702016,45.09,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
06/11/2023,2690174,45.07,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694466,45.07,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697496,45.07,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701750,45.07,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
21/11/2023,2699368,45.00,JOHNSONS OF WHIXLEY LIMITED,301521,Waste Management,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,HORTICULTURAL.TREES & SHRUBS
21/11/2023,2699368,45.00,JOHNSONS OF WHIXLEY LIMITED,301521,Waste Management,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,HORTICULTURAL.TREES & SHRUBS
21/11/2023,2699368,45.00,JOHNSONS OF WHIXLEY LIMITED,301521,Waste Management,Cultural & Related Services,104,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,HORTICULTURAL.TREES & SHRUBS
30/11/2023,2703133,45.00,1ST COVERALL COMPANY LIMITED,393273,,,,,,,,,CLOTHING.PROTECTIVE
21/11/2023,2699678,45.00,Redacted Personal Data,398528,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
21/11/2023,2699678,45.00,Redacted Personal Data,398528,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
28/11/2023,2702702,45.00,Redacted Personal Data,398528,,,,,,,,,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
10/11/2023,2693606,45.00,ASHTEAD PLANT HIRE CO LTD,398163,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,BUILDING MATERIALS.HAND TOOLS
10/11/2023,2693606,45.00,ASHTEAD PLANT HIRE CO LTD,398163,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,BUILDING MATERIALS.HAND TOOLS
03/11/2023,2689445,45.00,ASHTEAD PLANT HIRE CO LTD,398163,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,BUILDING MATERIALS.HAND TOOLS
03/11/2023,2689445,45.00,ASHTEAD PLANT HIRE CO LTD,398163,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,BUILDING MATERIALS.HAND TOOLS
02/11/2023,2689311,45.00,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
27/11/2023,2701956,44.84,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
07/11/2023,2692881,44.75,Redacted Personal Data,398528,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
14/11/2023,2695859,44.75,Redacted Personal Data,398528,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
03/11/2023,2689487,44.45,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,"Sport, Leisure & Community",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,SUBSCRIPTIONS & PUBLICATIONS.BOOKS & PUBLICATIONS
27/11/2023,2701422,44.38,Redacted Personal Data,395872,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
02/11/2023,2689213,44.37,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
02/11/2023,2689213,44.37,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2690118,44.31,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
13/11/2023,2694345,44.31,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
20/11/2023,2697398,44.31,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
27/11/2023,2701707,44.31,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
17/11/2023,2696701,44.08,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
29/11/2023,2703120,43.81,GROUNDSMAN TOOLS & SUPPLIES,375882,,,,,,,,,BUILDING MATERIALS.HAND TOOLS
06/11/2023,2690358,43.66,HEATING COMPONENTS & EQUIPMENT LTD,008520,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
02/11/2023,2689213,43.60,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
27/11/2023,2701948,43.51,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
24/11/2023,2700834,43.11,JOINERY & TIMBER CREATIONS (65) LTD,403567,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.KITCHENS
06/11/2023,2689921,43.07,Redacted Personal Data,387181,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
13/11/2023,2694309,43.07,Redacted Personal Data,387181,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
20/11/2023,2697195,43.07,Redacted Personal Data,387181,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2701409,43.07,Redacted Personal Data,387181,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
17/11/2023,2696789,43.00,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
21/11/2023,2699780,42.86,Redacted Personal Data,390232,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699780,42.86,Redacted Personal Data,390232,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
29/11/2023,2703122,42.70,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,,,,,,,,,SUBSCRIPTIONS & PUBLICATIONS.BOOKS & PUBLICATIONS
02/11/2023,2689213,42.63,NORTH EASTERN GLASS LTD,014492,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2690148,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
13/11/2023,2694513,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
20/11/2023,2697428,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
27/11/2023,2701762,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2690148,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2690148,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2690148,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
13/11/2023,2694513,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
13/11/2023,2694513,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
13/11/2023,2694513,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
20/11/2023,2697428,42.35,PERCY HEDLEY FOUNDATION,252934,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
