Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,219.71,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,785.46,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664486,830.25,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,219.71,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,219.71,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,219.71,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,219.71,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,345.26,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,1004.39,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,785.46,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,785.46,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,785.46,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,785.46,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,1234.29,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664490,3590.67,NORTHRIDGE HEALTHCARE LTD,393276,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,219.71,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,659.13,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,2430.42,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,785.46,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,810.14,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,867.04,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,830.25,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,867.04,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664496,3307.92,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,697.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,697.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,707.71,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,707.71,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,785.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,752.18,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,763.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,763.46,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664500,830.25,CRAMLINGTON HOUSE LTD,389741,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664501,800.28,PARKSIDE CARE LTD,389720,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/09/2023,2664509,836.76,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
