Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
02/01/2024,2717322,39242.75,NHC NHS FOUNDATION TRUST,317869,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Health Authorities,5038,Revenue,PUBLIC HEALTH.SPECIALIST SERVICES
09/01/2024,2719473,39122.18,KIDS 1ST DAY NURSERIES,358393,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
18/01/2024,2724420,39082.01,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
18/01/2024,2724422,39018.81,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
09/01/2024,2719416,39012.34,FIELD HOUSE DAY NURSERY,346653,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
18/01/2024,2724413,38812.25,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
09/01/2024,2719429,37936.64,FOREST HALL DAY NURSERY,283904,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
22/01/2024,2725735,37500.00,POST ADOPTION CENTRE,382567,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
18/01/2024,2724508,37375.81,SITA UK LIMITED,359430,Waste Management,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,WASTE.RECYCLING
12/01/2024,2721077,37342.75,AGE UK NORTH TYNESIDE,334565,Adults,Adult Social Care,101,Capital,Capital,Capital,Capital,Revenue,SOCIAL CARE.DAY CARE
12/01/2024,2721077,37226.42,AGE UK NORTH TYNESIDE,334565,Adults,Adult Social Care,101,Capital,Capital,Capital,Capital,Revenue,SOCIAL CARE.DAY CARE
05/01/2024,2718100,37176.91,BURNT TREE GROUP LTD,348086,Fleet Management,Unallocated,N/A,Transport,503,Contract Hire and Operating Leases,5018,Revenue,VEHICLE MANAGEMENT.HIRE & LEASE
09/01/2024,2719432,37091.72,JUST LEARNING LTD,351428,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
31/01/2024,2731200,37000.00,NORTH OF TYNE COMBINED AUTHORITY,398434,Resources,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
18/01/2024,2724434,36911.78,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
18/01/2024,2724429,36880.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
22/01/2024,2724978,36352.00,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
08/01/2024,2719145,36246.78,B2NET LTD,374979,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,ICT.HARDWARE
08/01/2024,2719071,35984.00,FOREVER CARE,391221,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
22/01/2024,2725694,35984.00,FOREVER CARE,391221,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
16/01/2024,2723506,35790.34,ACTIVE YOUNG PEOPLE LTD,403935,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDREN'S CENTRES
23/01/2024,2726452,35693.00,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,396660,Public Health,Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,PUBLIC HEALTH.SPECIALIST SERVICES
18/01/2024,2724507,35565.00,ST ANDREWS CHILDRENS SOCIETY LTD,320278,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
17/01/2024,2724312,35424.01,CORA FOUNDATION,393805,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
09/01/2024,2719384,34972.84,LINSKILL NURSERY,391421,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
17/01/2024,2724287,34022.06,RADICAL SERVICES LTD,316763,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
10/01/2024,2720118,34017.28,LINK MAKER SYSTEMS,391357,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SUBSCRIPTIONS & PUBLICATIONS.MEMBERSHIPS
29/01/2024,2728014,32981.00,DAVRO SITE SERVICES LIMITED,405811,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,CONSULTANCY.CONSULTANCY
31/01/2024,2731213,32625.02,TOYOTA GB PLC,399566,Capital,Capital,Capital,Supplies and Services,504,Equipment,5023,Capital,VEHICLE MANAGEMENT.FLEET MANAGEMENT
11/01/2024,2720328,32550.00,CAMBIAN WHINFELL SCHOOL LTD,391229,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
18/01/2024,2724405,32117.67,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
09/01/2024,2719427,31933.97,TYNEMOUTH NURSERY,327713,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
16/01/2024,2723572,31916.00,FOREVER CARE,391221,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
18/01/2024,2724415,31098.08,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
16/01/2024,2723546,31061.93,DJ INSTALLATION & FABRICATION LTD,004782,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
18/01/2024,2724403,30980.07,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
10/01/2024,2720149,30925.67,CAMBIAN WHINFELL SCHOOL LTD,402215,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
09/01/2024,2719312,30609.69,LITTLE HUBBERS DAY NURSERY,398177,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
12/01/2024,2721077,30450.48,AGE UK NORTH TYNESIDE,334565,Adults,Adult Social Care,101,Capital,Capital,Capital,Capital,Revenue,SOCIAL CARE.DAY CARE
12/01/2024,2721077,30450.48,AGE UK NORTH TYNESIDE,334565,Adults,Adult Social Care,101,Capital,Capital,Capital,Capital,Revenue,SOCIAL CARE.DAY CARE
31/01/2024,2731193,30450.00,CAMBIAN WHINFELL SCHOOL LTD,391229,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
11/01/2024,2720287,30433.94,LIBERTY ILS LTD,405474,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CHILDCARE SERVICES
18/01/2024,2724418,30213.50,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
18/01/2024,2724517,30202.86,PARTNERS IN CARE LTD,404558,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
18/01/2024,2724434,30020.66,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
17/01/2024,2724295,30000.00,HELIX ARTS LTD,332926,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
12/01/2024,2721012,29841.58,ENVIROROD LTD,397735,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
08/01/2024,2719104,29715.84,NEWCASTLE HOME CARE ASSOCIATES LTD,382474,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
15/01/2024,2721996,29715.84,ALLIED HEALTHCARE GROUP LTD,347472,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
31/01/2024,2731204,29715.84,NEWCASTLE HOME CARE ASSOCIATES LTD,382474,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
23/01/2024,2726517,29500.00,CIVICA UK LTD,373166,Housing Strategy & Support,Housing Revenue Account,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,ICT.SOFTWARE
26/01/2024,2727584,29392.43,PARK BLUE HOMES LIMITED,397958,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
17/01/2024,2724300,29215.43,NHS PENSION SCHEME,389730,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
09/01/2024,2719440,28809.12,TYNEMOUTH LILLIPUT NURSERY,335878,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
09/01/2024,2719469,28650.07,KINDER CASTLE  LTD,355757,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
02/01/2024,2717299,28600.00,OIL NRG LIMITED,393975,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.FUEL
02/01/2024,2717299,28589.60,OIL NRG LIMITED,393975,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.FUEL
18/01/2024,2724420,28393.27,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
09/01/2024,2719353,28250.00,PROPS NORTH EAST,390008,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,PUBLIC HEALTH.SPECIALIST SERVICES
09/01/2024,2719464,27266.96,LITTLE CYGNETS CHILDCARE LTD,392848,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
19/01/2024,2724747,27081.99,BIRCH TREE NORTHERN LTD,367315,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
24/01/2024,2726945,26906.86,JAMES INGLEFORD SCAFFOLDING LTD,397738,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
18/01/2024,2724422,26872.14,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
19/01/2024,2724719,26819.49,PRO ACE HEALTHCARE SERVICES,403862,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARERS & HOME HELP SERVICES
23/01/2024,2726516,26364.11,PERCY HEDLEY FOUNDATION,252934,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
18/01/2024,2724404,26352.20,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
17/01/2024,2724268,26305.71,PEBBLES CARE LTD,402952,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
25/01/2024,2727023,26000.00,OIL NRG LIMITED,393975,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.FUEL
17/01/2024,2724339,25681.06,NNT LIFT COMPANY (FUNDCO 1) LIMITED,376424,"Sport, Leisure & Community",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
29/01/2024,2728029,25642.68,PRO ACE HEALTHCARE SERVICES,403862,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARERS & HOME HELP SERVICES
11/01/2024,2720289,25316.77,HOPSCOTCH CARE LIMITED,405383,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
11/01/2024,2720289,25316.77,HOPSCOTCH CARE LIMITED,405383,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
15/01/2024,2721578,25255.71,CARELINE LIFESTYLES,403722,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
12/01/2024,2720941,25231.83,COMPASS CHILDRENS HOMES LIMITED,402807,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
12/01/2024,2721025,25124.50,PROSPERO GROUP LIMITED,403814,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
12/01/2024,2721077,25018.00,AGE UK NORTH TYNESIDE,334565,Adults,Adult Social Care,101,Capital,Capital,Capital,Capital,Revenue,SOCIAL CARE.DAY CARE
23/01/2024,2726463,25000.00,NEWCASTLE UNITED FOUNDATION,388821,"Sport, Leisure & Community",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
12/01/2024,2721109,24610.48,NORTHUMBERLAND COUNTY COUNCIL,319694,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Other Local Authorities,5037,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
18/01/2024,2724406,24120.44,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
31/01/2024,2731207,24069.29,KEYSPCE LTD,400625,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
22/01/2024,2725632,23989.00,SOUTH WELLFIELD FIRST SCHOOL,261599,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
22/01/2024,2725632,23989.00,SOUTH WELLFIELD FIRST SCHOOL,261599,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
30/01/2024,2728989,23791.56,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
02/01/2024,2717220,23683.45,HOPSCOTCH CARE LIMITED,405383,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
17/01/2024,2724301,23661.89,NHS PENSION SCHEME,389730,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
18/01/2024,2724432,23618.63,HM REVENUE & CUSTOMS,361213,Central Items,Holding A/C,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
26/01/2024,2727507,23571.30,ENHANCED ELDERLY CARE LIMITED,396139,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
17/01/2024,2724310,23401.30,OIL NRG LIMITED,393975,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.FUEL
29/01/2024,2728029,23331.31,PRO ACE HEALTHCARE SERVICES,403862,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARERS & HOME HELP SERVICES
02/01/2024,2715807,23244.84,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
10/01/2024,2720125,23214.00,WESTMOOR PRIMARY SCHOOL,276840,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
17/01/2024,2724261,23012.71,UK INDEPENDENT MEDICAL SERVICES LTD /    UKIM OCCUPATIONAL HEALTH AND WELLBEING,404320,Resources,Holding A/C,N/A,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
18/01/2024,2724508,22827.60,SITA UK LIMITED,359430,Waste Management,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,WASTE.RECYCLING
09/01/2024,2719396,22807.22,LITTLE TWISTERS LTD,389759,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
09/01/2024,2719426,22792.04,CHILDRENS CHOICE NURSERY,335676,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
18/01/2024,2724492,22792.04,CHILDRENS CHOICE NURSERY,335676,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
22/01/2024,2725651,22790.14,ACTION FOR CHILDREN,380697,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.FOSTER CARE
29/01/2024,2728467,22752.00,ORCHARD CARE HOMES.COM,387538,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
04/01/2024,2717815,22750.14,ACTION FOR CHILDREN,380697,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.FOSTER CARE
02/01/2024,2717348,22630.00,ACORN CARE & EDUCATION LTD,399754,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
09/01/2024,2719438,22524.88,BUSY BEES NURSERY,346030,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
19/01/2024,2724719,22117.25,PRO ACE HEALTHCARE SERVICES,403862,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARERS & HOME HELP SERVICES
18/01/2024,2724403,21955.94,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
08/01/2024,2719142,21886.00,APPLETREE TREATMENT CENTRE LTD,328549,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
19/01/2024,2724814,21725.10,MOORBRIDGE,379217,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
08/01/2024,2719059,21655.66,HOMECARE PLUS LIMITED,392990,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
16/01/2024,2723580,21176.76,NORTH EAST AUTISM SOCIETY,329004,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728034,21000.00,ATC LIVE LLP,403146,Regeneration & Economic Development,Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
18/01/2024,2724418,20929.27,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
17/01/2024,2724268,20902.86,PEBBLES CARE LTD,402952,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
23/01/2024,2726516,20852.18,PERCY HEDLEY FOUNDATION,252934,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
