Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
15/08/2023,2653487,253.16,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653499,305.66,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653511,253.16,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653531,267.36,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653560,394.66,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653569,291.40,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653583,391.24,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653585,437.28,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653600,253.16,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653624,409.30,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653629,310.90,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653635,816.94,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653639,436.96,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653645,254.46,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653648,302.64,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653650,253.16,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653655,390.52,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653658,332.52,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653660,253.84,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653670,290.96,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653675,252.32,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653676,254.46,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653682,252.06,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653688,270.26,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653691,269.20,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653708,388.94,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653732,265.56,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653742,616.90,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653756,261.86,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653761,259.30,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653765,297.70,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653767,285.06,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653776,459.18,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653805,275.88,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2653819,202.44,Redacted Personal Data,405060,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653819,202.44,Redacted Personal Data,405060,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653819,75.00,Redacted Personal Data,405060,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653820,375.12,OLIVER HENRY WINSHIP,405028,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.FAMILY SUPPORT
15/08/2023,2653820,263.00,OLIVER HENRY WINSHIP,405028,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.FAMILY SUPPORT
15/08/2023,2653821,413.74,Redacted Personal Data,404998,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653822,318.80,Redacted Personal Data,404997,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653825,274.74,Redacted Personal Data,404965,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653825,274.74,Redacted Personal Data,404965,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653825,227.14,Redacted Personal Data,404965,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653825,159.00,Redacted Personal Data,404965,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653826,318.00,Redacted Personal Data,404964,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653827,380.00,Redacted Personal Data,404928,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653830,140.96,Redacted Personal Data,403416,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653830,105.72,Redacted Personal Data,403416,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653830,13.50,Redacted Personal Data,403416,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653830,10.13,Redacted Personal Data,403416,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653831,380.00,Redacted Personal Data,403400,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653831,223.15,Redacted Personal Data,403400,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653831,75.00,Redacted Personal Data,403400,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653833,128.96,Redacted Personal Data,403344,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,
15/08/2023,2653833,96.72,Redacted Personal Data,403344,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,
15/08/2023,2653833,64.48,Redacted Personal Data,403344,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,
15/08/2023,2653856,150.00,Redacted Personal Data,402933,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
15/08/2023,2653856,150.00,Redacted Personal Data,402933,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
15/08/2023,2653856,46.88,Redacted Personal Data,402933,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
15/08/2023,2653859,260.73,Redacted Personal Data,402851,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653862,108.81,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653862,87.72,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653862,43.86,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653862,11.00,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653889,177.32,Redacted Personal Data,401984,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653889,60.00,Redacted Personal Data,401984,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653889,33.29,Redacted Personal Data,401984,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653906,140.96,Redacted Personal Data,401457,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653906,70.48,Redacted Personal Data,401457,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653906,62.35,Redacted Personal Data,401457,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653908,300.00,Redacted Personal Data,401376,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
15/08/2023,2653908,181.73,Redacted Personal Data,401376,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
15/08/2023,2653908,75.00,Redacted Personal Data,401376,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
15/08/2023,2653908,13.50,Redacted Personal Data,401376,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
15/08/2023,2653908,3.38,Redacted Personal Data,401376,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
15/08/2023,2653909,206.87,Redacted Personal Data,401373,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653909,60.00,Redacted Personal Data,401373,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653920,233.00,Redacted Personal Data,401004,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653920,60.00,Redacted Personal Data,401004,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653922,206.87,Redacted Personal Data,400894,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653922,60.00,Redacted Personal Data,400894,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653925,380.00,Redacted Personal Data,321991,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653932,206.87,Redacted Personal Data,400626,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,
15/08/2023,2653932,60.00,Redacted Personal Data,400626,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,
15/08/2023,2653957,380.00,Redacted Personal Data,332245,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653957,75.00,Redacted Personal Data,332245,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653965,211.44,Redacted Personal Data,396356,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/08/2023,2653965,158.58,Redacted Personal Data,396356,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/08/2023,2653965,20.77,Redacted Personal Data,396356,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/08/2023,2653965,20.25,Redacted Personal Data,396356,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/08/2023,2653965,13.50,Redacted Personal Data,396356,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/08/2023,2653969,159.00,Redacted Personal Data,396622,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653969,159.00,Redacted Personal Data,396622,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653969,50.00,Redacted Personal Data,396622,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653971,238.00,Redacted Personal Data,396545,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/08/2023,2653971,29.75,Redacted Personal Data,396545,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/08/2023,2653971,13.73,Redacted Personal Data,396545,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/08/2023,2653972,380.00,Redacted Personal Data,396498,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653972,206.87,Redacted Personal Data,396498,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653972,50.00,Redacted Personal Data,396498,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2653990,380.00,Redacted Personal Data,390232,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2654007,365.78,Redacted Personal Data,383764,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2654015,217.14,Redacted Personal Data,353815,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2654015,47.14,Redacted Personal Data,353815,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/08/2023,2654050,116.49,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,116.49,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,110.72,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,97.11,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,79.09,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,69.36,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,33.28,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,27.75,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-22.81,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-57.01,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/08/2023,2654050,-79.82,Redacted Personal Data,390802,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
