Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
10/07/2023,2637253,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637253,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637253,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637253,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639383,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639383,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639383,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639383,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639383,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639383,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639383,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643385,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643385,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643385,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643385,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643385,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643385,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643385,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645593,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645593,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645593,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645593,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645593,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645593,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645593,306.80,FIRST MOVE CARE LTD,341358,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
03/07/2023,2632705,305.62,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637231,305.62,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639453,305.62,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643260,305.62,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645651,305.62,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632590,304.74,Redacted Personal Data,389446,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
10/07/2023,2637118,304.74,Redacted Personal Data,389446,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
17/07/2023,2639345,304.74,Redacted Personal Data,389446,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
24/07/2023,2643148,304.74,Redacted Personal Data,389446,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
31/07/2023,2645840,304.74,Redacted Personal Data,389446,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
17/07/2023,2639238,303.84,ENABLED NORTH TYNESIDE,398480,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
03/07/2023,2632662,303.30,Redacted Personal Data,395808,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
10/07/2023,2637190,303.30,Redacted Personal Data,395808,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
17/07/2023,2639207,303.30,Redacted Personal Data,395808,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
24/07/2023,2643218,303.30,Redacted Personal Data,395808,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
31/07/2023,2645801,303.30,Redacted Personal Data,395808,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
03/07/2023,2632517,301.32,Redacted Personal Data,396923,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
10/07/2023,2637043,301.32,Redacted Personal Data,396923,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
17/07/2023,2639170,301.32,Redacted Personal Data,396923,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
24/07/2023,2643180,301.32,Redacted Personal Data,396923,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
31/07/2023,2645549,301.32,Redacted Personal Data,396923,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
03/07/2023,2632772,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
03/07/2023,2632772,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637363,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637363,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639412,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639412,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643415,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643415,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645902,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645902,300.90,PERCY HEDLEY FOUNDATION,252934,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
03/07/2023,2632504,300.00,Redacted Personal Data,386764,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
10/07/2023,2637029,300.00,Redacted Personal Data,386764,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
17/07/2023,2639157,300.00,Redacted Personal Data,386764,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
24/07/2023,2643061,300.00,Redacted Personal Data,386764,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
31/07/2023,2645536,300.00,Redacted Personal Data,386764,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
03/07/2023,2632705,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632705,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632705,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632705,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632705,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632705,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637231,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637231,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637231,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637231,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637231,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637231,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639453,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639453,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639453,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639453,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639453,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639453,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643260,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643260,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643260,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643260,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643260,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643260,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645651,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645651,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645651,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645651,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645651,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645651,298.84,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632724,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632724,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637250,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637250,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639380,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639380,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643279,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643279,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645590,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645590,297.92,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632697,292.98,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637223,292.98,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639445,292.98,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643253,292.98,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645643,292.98,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632726,292.80,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637252,292.80,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639382,292.80,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643384,292.80,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645592,292.80,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
03/07/2023,2632711,292.67,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637237,292.67,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
17/07/2023,2639465,292.67,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
24/07/2023,2643265,292.67,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
31/07/2023,2645677,292.67,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
03/07/2023,2632676,292.56,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
03/07/2023,2632599,291.76,Redacted Personal Data,386090,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
03/07/2023,2632621,291.76,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
10/07/2023,2637127,291.76,Redacted Personal Data,386090,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
10/07/2023,2637149,291.76,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
17/07/2023,2639273,291.76,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
17/07/2023,2639354,291.76,Redacted Personal Data,386090,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
24/07/2023,2643157,291.76,Redacted Personal Data,386090,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
24/07/2023,2643178,291.76,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
31/07/2023,2645780,291.76,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
31/07/2023,2645869,291.76,Redacted Personal Data,386090,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
10/07/2023,2637250,291.48,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645732,289.98,Redacted Personal Data,403767,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
17/07/2023,2639472,288.56,Redacted Personal Data,340114,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
03/07/2023,2632701,288.10,STONHAM HOUSING ASSOCIATION,303595,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637227,288.10,STONHAM HOUSING ASSOCIATION,303595,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639449,288.10,STONHAM HOUSING ASSOCIATION,303595,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643257,288.10,STONHAM HOUSING ASSOCIATION,303595,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645647,288.10,STONHAM HOUSING ASSOCIATION,303595,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632703,284.40,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637229,284.40,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639451,284.40,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643259,284.40,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645649,284.40,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632703,283.50,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637202,283.50,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637202,283.50,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
10/07/2023,2637229,283.50,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639451,283.50,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643259,283.50,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
31/07/2023,2645649,283.50,EQUAL PARTNERSHIPS LTD,391549,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
03/07/2023,2632724,279.30,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
10/07/2023,2637250,279.30,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
17/07/2023,2639380,279.30,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
24/07/2023,2643279,279.30,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
