Tranparency Report February 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code,Value £
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£1,959.30"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£1,307.88"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£1,307.88"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£1,959.30"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£2,926.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£1,307.88"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£2,660.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£3,192.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,980.00"
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£15,120.00"
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£2,160.00"
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,£982.80
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£4,536.00"
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£7,560.00"
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£1,080.00"
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£2,520.00"
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,£360.00
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£2,217.60"
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,£504.00
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,£504.00
 12-Feb-2024,Winray Care Housing Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Independent Sector - Supported Living,"£1,440.00"
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Home Care - Private Service,"£1,921.68"
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Home Care - Private Service,£640.56
 09-Feb-2024,Sense @ Keech,Population Wellbeing,Jointly funded LD Purchased Care,Day Care,"£6,534.40"
 12-Feb-2024,Voyage Care Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Ind Sector - Res Care Homes - Contribs,-£385.60
 12-Feb-2024,Home From Home Care Ltd,Population Wellbeing,Jointly funded LD Purchased Care,Ind Sector - Res Care Homes - Contribs,-£463.00
 12-Feb-2024,Macintyre,Population Wellbeing,LD LC Purchased Care,Independ Sector-Res Care Homes-Long Stay,"£1,993.20"
 12-Feb-2024,Castletroy Nursing Home Ltd,Population Wellbeing,LD LC Purchased Care,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Castletroy Nursing Home Ltd,Population Wellbeing,LD LC Purchased Care,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Castletroy Nursing Home Ltd,Population Wellbeing,LD LC Purchased Care,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,Dimensions (ADP) Limited,Population Wellbeing,LD LC Purchased Care,Independent Sector - Supported Living,"£8,005.20"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,LD LC Purchased Care,Independent Sector - Supported Living,"£1,307.88"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,LD LC Purchased Care,Independent Sector - Supported Living,"£1,959.30"
 12-Feb-2024,ITRUST AGENCY LIMITED,Population Wellbeing,LD LC Purchased Care,Independent Sector - Supported Living,"£1,900.00"
 09-Feb-2024,Prime Care Support Ltd,Population Wellbeing,LD LC Purchased Care,Home Care,£504.98
 09-Feb-2024,Churchill Health Care,Population Wellbeing,LD LC Purchased Care,Home Care,"£8,008.00"
 09-Feb-2024,Churchill Health Care,Population Wellbeing,LD LC Purchased Care,Home Care,"£1,064.00"
 09-Feb-2024,Bluebird Care (Luton),Population Wellbeing,LD LC Purchased Care,Home Care,£927.01
 09-Feb-2024,Bluebird Care (Luton),Population Wellbeing,LD LC Purchased Care,Home Care,£927.01
 09-Feb-2024,Courage Health care,Population Wellbeing,LD LC Purchased Care,Home Care,"£1,310.40"
 09-Feb-2024,Courage Health care,Population Wellbeing,LD LC Purchased Care,Home Care,"£1,193.92"
 09-Feb-2024,Headway Luton,Population Wellbeing,LD LC Purchased Care,Day Care,£400.00
 09-Feb-2024,The Next Best Place Ltd,Population Wellbeing,LD LC Purchased Care,Day Care,"£2,429.20"
 12-Feb-2024,Macintyre,Population Wellbeing,LD LC Purchased Care,Ind Sector - Res Care Homes - Contribs,-£483.20
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independ Sect-Res Care Homes-Short Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independ Sector-Res Care Homes-Long Stay,"£3,360.00"
 12-Feb-2024,Apex Homes Limited,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independ Sector-Nursing Homes-Long Stay,"£3,549.08"
 12-Feb-2024,Voyage Care,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independent Sector - Supported Living,£779.52
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Home Care,£494.55
 09-Feb-2024,Headway Luton,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Day Care,£400.00
 02-Feb-2024,Thomas Ridley & Sons Ltd,Population Wellbeing,Chaul End Day Centre (APD),Materials For Client Training,£329.90
 02-Feb-2024,Lyreco Uk Ltd,Population Wellbeing,Community Choices (was Bramingham),Purchase of Equipment,£296.05
 02-Feb-2024,Thomas Ridley & Sons Ltd,Population Wellbeing,Community Choices (was Bramingham),Catering Provisions,£329.90
 02-Feb-2024,Civica UK Ltd,Population Wellbeing,Community Choices (was Bramingham),Purchase Of Hardware,"£3,535.39"
 01-Feb-2024,Pohwer,Population Wellbeing,ASC Contracts,Pohwer,"£18,750.00"
 22-Feb-2024,Westminster Home Care Ltd,Population Wellbeing,ASC Contracts,Extra Care Support (Jill Jenkins; Betty Dodd),"£9,072.00"
 22-Feb-2024,Westminster Home Care Ltd,Population Wellbeing,ASC Contracts,Extra Care Support (Jill Jenkins; Betty Dodd),"£9,072.00"
 12-Feb-2024,East London NHS Foundation Trust,Population Wellbeing,MH S75 Social Care,Professional services Link worker,"£40,000.00"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£3,578.96"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£3,578.96"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£3,578.96"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,£639.10
 12-Feb-2024,Together 240 Ravenhill Way,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£3,920.00"
 12-Feb-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"-£3,971.38"
 12-Feb-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"-£2,926.28"
 12-Feb-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"-£2,926.28"
 12-Feb-2024,Complete Care Services Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£5,082.00"
 12-Feb-2024,HC One Limited Milliner House,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£3,931.20"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,910.76"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,734.08"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,693.20"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,813.04"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,734.08"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,598.00"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,578.96"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,829.84"
 12-Feb-2024,Ambassador House,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,806.04"
 12-Feb-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,880.12"
 12-Feb-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,880.12"
 12-Feb-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,384.00"
 12-Feb-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,336.80"
 12-Feb-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,642.56"
 12-Feb-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,731.44"
 12-Feb-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,156.48"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Together 240 Ravenhill Way,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,668.00"
 12-Feb-2024,Together 240 Ravenhill Way,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,814.44"
 12-Feb-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£1,045.10"
 12-Feb-2024,Shires Healthcare (Woodside) Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£6,216.00"
 12-Feb-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,232.08"
 12-Feb-2024,Complete Care Services Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,785.20"
 12-Feb-2024,Complete Care Services Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,102.50"
 12-Feb-2024,Rose Court,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£6,784.40"
 12-Feb-2024,The Georgiana,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,The Georgiana,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,St Brendans,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,Lomack House,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,428.80"
 12-Feb-2024,Mentaur Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,898.12"
 12-Feb-2024,St Matthews Healthcare,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,267.60"
 12-Feb-2024,St Matthews Healthcare,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£6,159.44"
 12-Feb-2024,HC One Limited Milliner House,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 12-Feb-2024,Abbey Lodge Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,525.60"
 12-Feb-2024,Parkcare Homes Ltd t/a Roseneath Ave (Priory),Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£10,979.88"
 12-Feb-2024,vivre care ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£11,043.76"
 12-Feb-2024,Hatzfeld House Care home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,000.00"
 12-Feb-2024,Pathways Care Group,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,191.04"
 12-Feb-2024,Shires Healthcare (Woodside) Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Short Stay,"£3,092.04"
 12-Feb-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Short Stay,"£6,000.00"
 12-Feb-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£5,076.96"
 12-Feb-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£5,305.16"
 12-Feb-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£4,800.00"
 12-Feb-2024,Sue Ryder Care Centre,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 12-Feb-2024,St Matthews Healthcare,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£4,581.32"
 02-Feb-2024,Next Step Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,200.24"
 02-Feb-2024,Next Step Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,200.24"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,628.00"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,628.00"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,813.00"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,887.00"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£288.12
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£288.12
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£288.12
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£288.12
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£3,273.88"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£3,273.88"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£3,273.88"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,987.71"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,759.68"
 12-Feb-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£252.00
 12-Feb-2024,Mary Seacole Housing Association Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£924.00
 12-Feb-2024,Mary Seacole Housing Association Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£924.00
 12-Feb-2024,Mary Seacole Housing Association Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£924.00
 12-Feb-2024,Mary Seacole Housing Association Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£924.00
 12-Feb-2024,Brunswick Supported Living Services Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,401.20"
 12-Feb-2024,First Choice Supported Living,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,508.44"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£6,529.50"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£7,617.75"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£7,617.75"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,958.04"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,284.38"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,284.38"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£257.26
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£257.26
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,865.57"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,176.50"
 12-Feb-2024,Walsingham Support,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,176.50"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£945.00
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,089.61"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,089.60"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£3,686.62"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,337.34"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,326.14"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,065.70"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,408.00"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£490.00
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£936.14
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£735.00
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,638.25"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£772.98
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,089.60"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,089.60"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,089.60"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,089.60"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,939.15"
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£689.57
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£534.94
 12-Feb-2024,Lillibet Court Care UK Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£640.00
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£445.44
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,447.68"
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,039.36"
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,818.88"
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,227.20"
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£296.96
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£445.44
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,039.36"
 12-Feb-2024,Voyage Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£371.20
