Transparency Report - November 2024,,,,,
Date,Supplier,Department ,CC Description,Ledger Code,Value £
 19-Nov-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£711.93
 19-Nov-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£318.44
 19-Nov-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£984.20
 19-Nov-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£984.20
 19-Nov-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£984.20
 19-Nov-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£984.20
 19-Nov-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£825.55
 19-Nov-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£780.52
 19-Nov-2024,Ambergreen health & socila care ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£522.84
 19-Nov-2024,Ambergreen health & socila care ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£574.28
 19-Nov-2024,SAHAR COMMUNITY CARE SERVICES,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£730.08
 19-Nov-2024,Social Care Consortium,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£730.08
 19-Nov-2024,Social Care Consortium,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£567.84
 19-Nov-2024,Social Care Consortium,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,155.96"
 19-Nov-2024,Social Care Consortium,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£851.76
 19-Nov-2024,Social Care Consortium,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,135.68"
 19-Nov-2024,Social Care Consortium,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£567.84
 19-Nov-2024,Care staff Services,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£535.05
 19-Nov-2024,Care staff Services,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£515.00
 19-Nov-2024,Care staff Services,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£352.17
 19-Nov-2024,Care staff Services,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£529.04
 18-Nov-2024,Headway Luton,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Day Care,£421.28
 18-Nov-2024,Headway Bedford,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Day Care,£264.16
 11-Nov-2024,Shurgard UK Ltd,Children Families and Education Services,Leaving Care - Non LAC,Young Mothers and Fathers Support,£648.60
 01-Nov-2024,Tokko Ltd,Children Families and Education Services,Fostering Support & Guidance,Fostering Panel,£378.00
 01-Nov-2024,Tokko Ltd,Children Families and Education Services,Fostering Support & Guidance,Fostering Panel,£378.00
 01-Nov-2024,Tokko Ltd,Children Families and Education Services,Fostering Support & Guidance,Fostering Panel,£316.80
 04-Nov-2024,Tokko Ltd,Children Families and Education Services,Fostering Support & Guidance,Fostering Panel,£378.00
 22-Nov-2024,Redacted Personal Payments,Children Families and Education Services,Permanence Team,Subscriptions,£304.50
 12-Nov-2024,Redacted Personal Payments,Children Families and Education Services,Permanence Team,Miscellaneous Expenses,£500.00
 07-Nov-2024,Creative Therapy Options Ltd,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£450.00
 07-Nov-2024,Creative Therapy Options Ltd,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£450.00
 07-Nov-2024,Creative Therapy Options Ltd,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£300.00
 07-Nov-2024,Ragdoll Training and Therapeutic Services LTD,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£460.00
 07-Nov-2024,"Your Ultimate You Therapies, with Jessica Barratt",Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,"£1,380.00"
 25-Nov-2024,Ragdoll Training and Therapeutic Services LTD,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£345.00
 26-Nov-2024,Ragdoll Training and Therapeutic Services LTD,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£460.00
 26-Nov-2024,Barnardo`s Midlands,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£633.53
 01-Nov-2024,Forward4Families llp,Children Families and Education Services,Fostering Marketing Rec & Ass Team,Agency Staff,"£3,538.00"
 15-Nov-2024,NACCC (National Association of Child Contact Centr,Children Families and Education Services,Manor Family Hub,Subscriptions,£648.00
 04-Nov-2024,Children`s Links,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£760.00
 04-Nov-2024,East Northants Child Contact Service,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£840.00
 04-Nov-2024,EveryChild Services ltd,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£320.00
 08-Nov-2024,Support & Supervised Family Contact Centre Ltd,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£260.00
 08-Nov-2024,Multi Horizons LTD,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£320.00
 26-Nov-2024,AG Contact Centres Ltd,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£788.40
 01-Nov-2024,Dilshan Transport Group Ltd,Children Families and Education Services,Supervised Contact & Contact Transport,Travel Expenses,"£3,130.00"
 11-Nov-2024,Stockwood Hotel,Children Families and Education Services,Assessment Team,Accommodation Hostel/Private Rent,£991.67
 15-Nov-2024,Marigolds Letting Agents,Children Families and Education Services,Assessment Team,Accommodation Hostel/Private Rent,"£2,900.00"
 25-Nov-2024,Stockwood Hotel,Children Families and Education Services,Assessment Team,Accommodation Hostel/Private Rent,£991.67
 25-Nov-2024,Stockwood Hotel,Children Families and Education Services,Assessment Team,Accommodation Hostel/Private Rent,£991.67
 21-Nov-2024,Chiltern Cars Ltd,Children Families and Education Services,Assessment Team - Section 17 Payments,S17 Travel Allowances,£550.00
 11-Nov-2024,Making Experiences Count Limited,Children Families and Education Services,"Service Director Operations, Social Work",Complaints,£571.87
 22-Nov-2024,HUGGG,Children Families and Education Services,"Service Director Operations, Social Work",COSWEH Petty Cash,"£2,000.00"
 18-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£4,300.00"
 18-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£795.00
 18-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£750.00
 18-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£750.00
 18-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,200.00"
 26-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£750.00
 26-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,250.00"
 26-Nov-2024,Cansford Laboraties Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£385.15
 26-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£756.00
 26-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£585.00
 26-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£2,330.00"
 26-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£770.00
 26-Nov-2024,Advanced Child Care Assessments Limited,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£612.95
 29-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£2,100.00"
 29-Nov-2024,Field Court Chambers,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£2,000.00"
 29-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£750.00
 29-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£700.00
 29-Nov-2024,Carter Brown The Expert Service,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£3,369.80"
 29-Nov-2024,St Albans Chambers Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,730.00"
 29-Nov-2024,Carter Brown The Expert Service,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£457.14
 29-Nov-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£960.00
 14-Nov-2024,Central Bedfordshire Council,Children Families and Education Services,Emergency Duty Team - Joint Arrangement,Payments to Beds CC,"£71,252.92"
 19-Nov-2024,Central Bedfordshire Council,Children Families and Education Services,Emergency Duty Team - Joint Arrangement,Payments to Beds CC,"£90,000.00"
 21-Nov-2024,Go2 Telecom,Children Families and Education Services,Social Work Academy - ITS,Other Government Grants,£299.32
 22-Nov-2024,Redacted Personal Payments,Children Families and Education Services,Local Safeguarding Children`s Board,Serious Case Review Exp.,£650.00
 04-Nov-2024,Central Bedfordshire Council,Children Families and Education Services,Local Safeguarding Children`s Board,Training Expenditure,£675.00
 26-Nov-2024,Amazon Business EU SARL,Children Families and Education Services,London Road Resource Centre,Purchase Of Equipment,£386.38
 04-Nov-2024,Chiltern Telecom Limited,Children Families and Education Services,London Road Resource Centre,Telephones,£750.00
 12-Nov-2024,Cambridgeshire Community Services,Children Families and Education Services,Home Care & Direct Payments,Home Care - Private Service,"£2,605.68"
 12-Nov-2024,Cambridgeshire Community Services,Children Families and Education Services,Home Care & Direct Payments,Home Care - Private Service,"£16,560.00"
 12-Nov-2024,Cambridgeshire Community Services,Children Families and Education Services,Home Care & Direct Payments,Home Care - Private Service,"£3,040.38"
 12-Nov-2024,Cambridgeshire Community Services,Children Families and Education Services,Home Care & Direct Payments,Home Care - Private Service,"£23,995.55"
 12-Nov-2024,Cambridgeshire Community Services,Children Families and Education Services,Home Care & Direct Payments,Home Care - Private Service,"£5,646.42"
 12-Nov-2024,Cambridgeshire Community Services,Children Families and Education Services,Home Care & Direct Payments,Home Care - Private Service,"£3,079.44"
 12-Nov-2024,Cambridgeshire Community Services,Children Families and Education Services,Home Care & Direct Payments,Home Care - Private Service,"£8,093.40"
 12-Nov-2024,Innovate Care Group,Children Families and Education Services,Home Care & Direct Payments,Respite Care,"£3,105.00"
 14-Nov-2024,Prepaid Financial Services,Children Families and Education Services,Home Care & Direct Payments,Purchase Care-Direct Payment,£273.61
 27-Nov-2024,Assisted Living Care Group LTD,Children Families and Education Services,CWD Residential Care,Services - Professional,"£37,576.00"
 05-Nov-2024,Senad Limited,Children Families and Education Services,CWD Residential Care,Children`s Homes,"£66,090.02"
 07-Nov-2024,London Paramount Care Ltd,Children Families and Education Services,CWD Residential Care,Children`s Homes,"£39,392.14"
 12-Nov-2024,London Paramount Care Ltd,Children Families and Education Services,CWD Residential Care,Children`s Homes,"£26,775.00"
 01-Nov-2024,Redacted Personal Payments,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 08-Nov-2024,Redacted Personal Payments,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 14-Nov-2024,Redacted Personal Payments,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 25-Nov-2024,Redacted Personal Payments,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 29-Nov-2024,Redacted Personal Payments,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 14-Nov-2024,NCP,Children Families and Education Services,LBC Contribution to YOS,Other Employee Expenses - Car Parking,"£8,994.50"
 08-Nov-2024,Mary Seacole Housing Association Ltd,Children Families and Education Services,YJB Good Practice Grant (YOS),Miscellaneous Expenses,"£4,980.00"
 29-Nov-2024,Progressive Care Limited,Children Families and Education Services,Purchased Residential Care,Contact payments,£500.00
 29-Nov-2024,Progressive Care Limited,Children Families and Education Services,Purchased Residential Care,Mother and Baby Unit,"£17,603.57"
 29-Nov-2024,Progressive Care Limited,Children Families and Education Services,Purchased Residential Care,Mother and Baby Unit,"£13,617.86"
 29-Nov-2024,Progressive Care Limited,Children Families and Education Services,Purchased Residential Care,Mother and Baby Unit,"£15,632.86"
 14-Nov-2024,A Wilderness Way Group Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£32,811.03"
 14-Nov-2024,Breaking Barriers Together,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£41,200.00"
 14-Nov-2024,Amberleight care Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£26,858.40"
 14-Nov-2024,Amberleight care Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£11,263.20"
 14-Nov-2024,Amberleight care Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£25,992.00"
 14-Nov-2024,FOREVER CARE (N E) Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£38,554.20"
 14-Nov-2024,FOREVER CARE (N E) Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£38,554.20"
 14-Nov-2024,Pelican Care Group,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£23,506.85"
 14-Nov-2024,Pelican Care Group,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£22,723.29"
 14-Nov-2024,Shyne together Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£32,550.00"
 14-Nov-2024,Shyne together Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£14,880.00"
 14-Nov-2024,The Place Young Peoples Company Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£36,857.10"
 14-Nov-2024,The Place Young Peoples Company Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£38,085.67"
 20-Nov-2024,Swanton Care & Community,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£19,147.40"
 20-Nov-2024,Swanton Care & Community,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£18,636.80"
 20-Nov-2024,Swanton Care & Community,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£18,636.80"
 20-Nov-2024,Swanton Care & Community,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£17,563.91"
 20-Nov-2024,Swanton Care & Community,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£2,557.95"
 21-Nov-2024,Swanton Care & Community,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£17,563.91"
 21-Nov-2024,Swanton Care & Community,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£2,557.95"
 28-Nov-2024,Breaking Barriers Together,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£47,085.76"
 14-Nov-2024,Northumberland County Council,Children Families and Education Services,Purchased Residential Care,Secure Accommodation,"£8,850.00"
 01-Nov-2024,NPower Ltd,Children Families and Education Services,Horizon Hall Residential Home,Electricity,£719.07
 25-Nov-2024,NPower Ltd,Children Families and Education Services,Horizon Hall Residential Home,Electricity,"£1,088.95"
 13-Nov-2024,"Animal Behaviour Consult Ltd, Deborah Fry BSc (Hon",Children Families and Education Services,In-House Fostercare,Services - Fostering Services,£700.50
 22-Nov-2024,Redacted (Doctors),Children Families and Education Services,In-House Fostercare,Foster Carer Medicals,"£1,700.00"
 25-Nov-2024,Redacted Personal Payments,Children Families and Education Services,In-House Fostercare,Allowances to Foster Parents - Special,£781.60
 26-Nov-2024,Redacted Personal Payments,Children Families and Education Services,In-House Fostercare,Day Care & Nursery Placements,£516.00
 01-Nov-2024,OASIS UK /Box-It South Midlands,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£722.14
 08-Nov-2024,Cartwright King Solicitors,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,"£1,440.00"
 15-Nov-2024,Cartwright King Solicitors,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,"£1,200.00"
 18-Nov-2024,Rysvil Care Services,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,"£3,289.00"
 29-Nov-2024,Redacted Personal Payments,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,"£1,200.00"
 08-Nov-2024,Next Step Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,516.70"
 08-Nov-2024,Integrated Services Programme,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,292.73"
 08-Nov-2024,Integrated Services Programme,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,947.00"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,690.00"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,613.20"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,613.20"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,625.00"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,456.40"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,722.40"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,722.40"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,952.80"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,686.40"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,686.40"
 08-Nov-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,775.00"
 08-Nov-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,797.50"
 08-Nov-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,914.99"
 08-Nov-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,682.80"
 08-Nov-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,507.34"
 08-Nov-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,465.71"
 08-Nov-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,465.70"
 08-Nov-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£10,076.08"
 08-Nov-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,560.70"
 08-Nov-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,560.07"
 08-Nov-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,560.07"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,192.86"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,192.86"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,203.29"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,309.29"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,309.29"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,357.14"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,363.84"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,193.59"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,193.59"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,193.59"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,509.98"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,203.29"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 08-Nov-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,321.50"
 08-Nov-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,003.00"
 08-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,740.70"
 08-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,740.70"
 08-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,865.39"
 08-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,865.39"
 08-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,740.70"
 08-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,£605.25
 08-Nov-2024,Flourish Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,209.30"
 29-Nov-2024,Greater London Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,772.08"
 29-Nov-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,685.80"
 29-Nov-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,317.06"
 29-Nov-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,317.14"
 29-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,£382.50
 29-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£8,138.12"
 29-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,875.60"
 29-Nov-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,875.60"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,698.70"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,724.20"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,595.80"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,941.30"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,995.80"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,724.20"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,724.20"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,724.20"
 29-Nov-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,883.14"
 29-Nov-2024,Fostering Hearts,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,627.00"
 29-Nov-2024,Fostering Hearts,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,518.19"
 29-Nov-2024,Aim High Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,314.33"
